Educ,YEAR,Age_grp,w.obs,obs,lnWealth.mean,lnWealth.sd,lnNrmWealth.mean,lnNrmWealth.sd,lnPermIncome.mean,lnPermIncome.sd,BASE_YR
HS,1998,"(45,50]",4934260.8202480115,959,4.68345909495636,1.6940828674494197,0.5172261214719173,1.4063286721070805,4.166232973484443,0.6887152919245189,2019
HS,1998,"(50,55]",4347859.938514544,891,4.867020576212615,1.77996767111005,0.6439960902356999,1.5168796933651174,4.223024485976914,0.6487695207788087,2019
HS,1998,"(55,60]",4090333.611252252,778,5.038799440600157,1.5893328912669415,1.1073405020806355,1.40063731576631,3.931458938519522,0.7485317108283077,2019
HS,1998,"(60,65]",2866672.2931679897,561,4.990455611230185,1.9324911473983475,1.0095129004732257,1.5668854141798028,3.9809427107569593,0.7973687422376495,2019
HS,1998,"(65,70]",3309847.3118121247,590,5.40439137375845,1.5478514663820355,1.6974966631286674,1.302267195377261,3.706894710629783,0.8155311689318175,2019
HS,1998,"(70,75]",2485649.289038496,463,5.206714640630503,1.5483439348251873,1.6789029499186805,1.36242534555599,3.527811690711823,0.7341062431302253,2019
HS,1998,"(75,80]",2156839.6009009127,376,5.401478215327421,1.2496361551871127,1.8498550703323577,1.044958767299417,3.5516231449950624,0.7287091511876651,2019
HS,1998,"(80,85]",1272709.8015712986,240,5.393474980058074,1.4643367477417901,1.889589914168925,1.2768634533383145,3.503885065889149,0.747051673927207,2019
HS,1998,"(85,90]",706646.6992886716,112,5.315136143174697,1.1416087549342055,1.976120955180488,0.9868253228257564,3.339015187994209,0.7514010788772606,2019
HS,1998,"(90,95]",171275.7819209238,42,4.199470653376673,2.4445780377272985,1.4736111110193064,2.375989263707492,2.7258595423573664,0.44454706847229303,2019
HS,2001,"(15,20]",709148.1786147514,110,2.0876611303302037,2.0946139422771144,-0.9211817217057707,2.308010831514721,3.0088428520359742,0.9399223698739838,2019
HS,2001,"(20,25]",2913958.7390590156,461,2.6750182129023696,1.7254102106652613,-1.0034042662702638,1.6016868919652298,3.6784224791726334,0.7075149436528458,2019
HS,2001,"(25,30]",4446422.575448674,734,3.477648156253852,1.6125323880311726,-0.5302270361485478,1.3994366545545094,4.0078751924024,0.6506367343882156,2019
HS,2001,"(30,35]",4585875.2940263655,764,3.753860765161203,1.7225632018773998,-0.3553137555091987,1.5021872574511066,4.109174520670401,0.6057712357105026,2019
HS,2001,"(35,40]",5977438.169939467,1014,4.112540063847463,1.8233236538688788,-0.05244059305574879,1.518103405395931,4.164980656903213,0.6617772383185573,2019
HS,2001,"(40,45]",7041375.437250684,1259,4.473881363480104,1.8486101562363126,0.2678214216419046,1.519974386259527,4.2060599418382,0.7605236229562812,2019
HS,2001,"(45,50]",6806553.86208579,1170,4.695264095472763,1.8472165704576466,0.4911364092868429,1.5726693274660961,4.204127686185919,0.752286312086915,2019
HS,2001,"(50,55]",4082826.320355852,835,4.951123608153705,1.7954409606576769,0.6764789016088836,1.492035028585406,4.274644706544821,0.7317089005444186,2019
HS,2001,"(55,60]",3998374.490953498,757,5.283941281112671,1.7295143043404946,1.160421602421786,1.4690655894382938,4.123519678690886,0.7523359069711908,2019
HS,2001,"(60,65]",2890615.5665085977,551,5.302955253418336,1.607690290322853,1.3425691638420005,1.4053624262212392,3.960386089576335,0.7544639126573961,2019
HS,2001,"(65,70]",2748617.035158045,461,5.567612525683342,1.2968018108345714,1.6316393059737233,1.1251801781233501,3.9359732197096187,0.7155901990479813,2019
HS,2001,"(70,75]",2758113.0426280173,460,5.573760459358355,1.6751323526504749,1.7878394111529383,1.346303150149443,3.7859210482054166,0.8744484006057192,2019
HS,2001,"(75,80]",2291626.3494644193,378,5.267491414526038,1.6342700586858467,1.7092215677300764,1.4694602567667836,3.5582698467959615,0.7896408781448281,2019
HS,2001,"(80,85]",1624518.3361499037,259,5.214473614961252,1.8757890781297244,1.6102450509318342,1.5731643163932258,3.604228564029418,0.6722116617249186,2019
HS,2001,"(85,90]",494192.6291203943,78,5.169967647088408,1.7056250333384406,1.816172239023587,1.3804611535127578,3.3537954080648213,0.8958527316710099,2019
HS,2001,"(90,95]",196472.75748445938,27,5.038785828770029,1.2794546855330569,2.0290529506899895,1.1791389119031108,3.0097328780800403,0.6984019496370052,2019
HS,2004,"(15,20]",623934.5057026629,96,2.1607421507009557,1.546446416380992,-0.7469160605259013,1.4020131160690208,2.907658211226857,0.8534400219903725,2019
HS,2004,"(20,25]",3461708.3702310696,477,2.6283166202905988,2.0026782234217935,-0.8636152459915336,1.9402486352378951,3.4919318662821324,0.7968688273102409,2019
HS,2004,"(25,30]",4611522.936564349,694,3.160940206157176,1.738297077901806,-0.7129319048677936,1.4965436944243298,3.8738721110249696,0.6452754306201511,2019
HS,2004,"(30,35]",4660952.050429296,737,3.5953913634703527,1.719307899023055,-0.48104054882569114,1.4540570474671457,4.0764319122960435,0.6842055342090068,2019
HS,2004,"(35,40]",6162410.42265809,1016,4.239379880815903,1.7143991393399565,0.015209839912337977,1.4657326477647659,4.224170040903565,0.579465852607108,2019
HS,2004,"(40,45]",6051223.986142775,1082,4.502756574912116,1.7482388431901992,0.3201039454991728,1.3822588095450186,4.182652629412942,0.6671227681938211,2019
HS,2004,"(45,50]",6595441.0418156935,1108,4.607725071805612,1.8092388117745821,0.3869937752699193,1.513337405647781,4.220731296535694,0.8033107549832421,2019
HS,2004,"(50,55]",5567387.618325769,1009,4.943263495070763,1.909685617211326,0.7459221508825624,1.6219227254960191,4.1973413441882,0.8035610666118834,2019
HS,2004,"(55,60]",4886297.825848351,940,5.143791323270565,1.8221555219017926,0.9898104390094491,1.4686620659147567,4.153980884261116,0.7984335467716189,2019
HS,2004,"(60,65]",3017214.3239096166,602,5.172586490618206,1.8272389007967913,1.176786832268066,1.4805533038461904,3.99579965835014,0.7831577301450765,2019
HS,2004,"(65,70]",2785291.6567579648,528,5.40182370600069,1.71951578448012,1.4773397657714262,1.3519020022388168,3.9244839402292637,0.7621064527815419,2019
HS,2004,"(70,75]",3024971.5172538115,459,5.3539647798728955,1.6758997762560053,1.6171259959873745,1.355522285882422,3.7368387838855206,0.6693051486519453,2019
HS,2004,"(75,80]",2519356.146733715,350,5.379194806648498,1.459482609798234,1.7549374308672046,1.090918863364969,3.624257375781294,0.6319026940310267,2019
HS,2004,"(80,85]",1635423.8489495823,210,5.1732628756063,1.516342108946055,1.7256227848621437,1.3078374951046337,3.4476400907441556,0.5767524630367251,2019
HS,2004,"(85,90]",811266.4469059265,84,6.056931119197377,1.395248031212023,2.3841153538092734,1.0247024650968053,3.6728157653881035,0.6918571101902969,2019
HS,2004,"(90,95]",123895.31339278964,20,7.259493126090566,0.32887661757147496,3.9592772510661867,0.4394999828672592,3.3002158750243797,0.7242537277736503,2019
HS,2007,"(15,20]",749107.838107973,87,2.1496856915084415,1.5318309609486278,-0.689873498923712,1.7913228215480546,2.8395591904321535,0.6980360867823826,2019
HS,2007,"(20,25]",3152671.9632893093,414,2.155793203790255,1.7980830060811628,-1.4123002368727229,1.757074118797172,3.568093440662978,0.665300256836543,2019
HS,2007,"(25,30]",4065053.9415680678,557,3.4392335477315297,1.8914705173249808,-0.4298115514758171,1.5851628584033781,3.869045099207347,0.6900075070563447,2019
HS,2007,"(30,35]",4909091.123029307,694,3.795175206234106,1.7211115573269657,-0.3449053287346106,1.4066228956974716,4.140080534968717,0.6154846790862833,2019
HS,2007,"(35,40]",5784866.514555748,919,4.139222896380391,2.11166556691886,-0.05872508734771756,1.8150689644275027,4.197947983728109,0.7109353380796339,2019
HS,2007,"(40,45]",5842575.512735823,969,4.577763750172114,1.7704134603592514,0.3381497366114484,1.3850143020296235,4.239614013560665,0.6812786657474308,2019
HS,2007,"(45,50]",6824840.909462778,1142,4.838238777878088,1.7342520275883884,0.5672766671303368,1.4556285588350646,4.270962110747751,0.6859957751063473,2019
HS,2007,"(50,55]",6269932.70274224,1066,4.909075135472729,1.8857043622387686,0.6769412274129498,1.5691251934649544,4.2321339080597795,0.7848115170785416,2019
HS,2007,"(55,60]",4993391.837041584,828,5.285676379301733,1.6452488731056683,1.1399818570291365,1.4021947097054894,4.1456945222725965,0.7601484560984727,2019
HS,2007,"(60,65]",4634066.721147631,778,5.394312737896907,1.7351777328650462,1.3671270869465044,1.3651031940060923,4.027185650950403,0.8137286451730267,2019
HS,2007,"(65,70]",3565404.0829834747,620,5.30870113892258,1.7266966928045242,1.499534010568521,1.4164341153974869,3.809167128354059,0.7613635930524145,2019
HS,2007,"(70,75]",2654441.733021183,390,5.290089254051461,1.559964338579427,1.61255559142284,1.3588305219412276,3.6775336626286204,0.6929436177304267,2019
HS,2007,"(75,80]",2444639.29994385,311,5.2200815453138665,1.5250441377451291,1.7698373032913877,1.3747618958256835,3.450244242022479,0.686179319664398,2019
HS,2007,"(80,85]",1907312.1238112883,294,5.864986966667819,1.5283270236753836,2.3547012869298465,1.4234245956692708,3.5102856797379722,0.6853550967368621,2019
HS,2007,"(85,90]",1308839.318266226,158,4.505010841702826,2.1028899698576353,1.3739673153634198,1.9540596183415897,3.131043526339406,0.682577688976918,2019
HS,2007,"(90,95]",571664.6386805172,72,5.302179456297763,1.5753580654234718,1.9445578518100755,1.235613036001974,3.3576216044876874,0.6608567017808656,2019
HS,2010,"(15,20]",604375.7980270141,120,2.2837784532118035,1.783269860254688,-0.14129416546863285,1.5081560629243151,2.4250726186804363,0.8847830904125265,2019
HS,2010,"(20,25]",3048042.974388752,677,2.3298029322087577,1.9135051140093455,-1.1561258046915788,1.6840722419834204,3.4859287369003362,0.6919041378439127,2019
HS,2010,"(25,30]",3700757.876484846,922,2.905286599770878,1.7757689654667692,-0.9790713826894778,1.542895229353394,3.884357982460356,0.5856387324031621,2019
HS,2010,"(30,35]",4685448.824516998,1164,3.5624856915092784,1.7650003627974906,-0.5513119410208209,1.5150827535825921,4.113797632530099,0.6385773000188921,2019
HS,2010,"(35,40]",5442365.196553073,1386,3.718693468394234,1.6034214566577654,-0.42056801603106814,1.423489572653757,4.139261484425303,0.6268747287880821,2019
HS,2010,"(40,45]",4999979.380591249,1318,4.014877903567457,1.8901525051618862,-0.14325904344384055,1.6307031907201799,4.158136947011297,0.6729502069407579,2019
HS,2010,"(45,50]",5900731.274802213,1492,4.4285948810089035,2.042516330810312,0.14545067722121421,1.761222487416917,4.28314420378769,0.6880162282045448,2019
HS,2010,"(50,55]",6503014.218686916,1702,4.739679064823001,1.820588279213891,0.4873471803482028,1.5366162985980518,4.252331884474798,0.6859210138090632,2019
HS,2010,"(55,60]",5492004.441864047,1531,4.776919179100195,1.877114348853967,0.609875830344464,1.5305577476452896,4.167043348755731,0.79684036619951,2019
HS,2010,"(60,65]",4386623.940280966,1135,5.124749524912681,1.6278039600099865,1.182764649614387,1.4027871811801025,3.941984875298294,0.7999876637000854,2019
HS,2010,"(65,70]",3807257.646301554,864,5.225786398145435,2.102874639410423,1.2259050870313881,1.8121700042192588,3.999881311114047,0.702260499912212,2019
HS,2010,"(70,75]",3213863.7097514104,683,5.101393062171011,1.8016946438219779,1.3192639428933641,1.450126206932235,3.782129119277647,0.7032371145418621,2019
HS,2010,"(75,80]",2739999.3937139264,480,4.9290345979449395,1.9027421572618968,1.3881159402471952,1.5878698797660507,3.5409186576977443,0.6888226335566102,2019
HS,2010,"(80,85]",1770882.6730002554,332,5.226371948592507,1.8269960783801609,1.713580945759204,1.6399290690340054,3.512791002833303,0.659181952741988,2019
HS,2010,"(85,90]",964031.9045966855,180,5.598647815223263,1.3627809386111325,1.9942900661021083,0.9741567730793641,3.6043577491211543,0.7290072784773337,2019
HS,2010,"(90,95]",258253.30303258527,55,4.8128523553906755,1.3576073625960647,1.4494017315784749,1.069300500356011,3.3634506238122,0.6119297757473895,2019
HS,2013,"(15,20]",526082.6510331535,105,2.1819365666075576,1.267183828162533,-0.6426369879566163,1.4721501941516963,2.8245735545641737,0.66249868359102,2019
HS,2013,"(20,25]",3036949.174809251,561,2.3063046873852318,1.9509833757902955,-1.0812342937817578,1.7526704743231725,3.3875389811669896,0.6736467457859727,2019
HS,2013,"(25,30]",3585060.541587913,743,2.932472944876595,1.6095662794446848,-0.8140719109551102,1.4991293184782761,3.746544855831705,0.672402577985095,2019
HS,2013,"(30,35]",4729363.9072252475,976,3.357119083360061,1.7424732553613556,-0.6409036193339376,1.490433034943633,3.9980227026939987,0.677177323108642,2019
HS,2013,"(35,40]",4627115.045237275,1051,3.342640847858016,1.9456637311458271,-0.6875307303063443,1.6771921503651939,4.03017157816436,0.664191698713116,2019
HS,2013,"(40,45]",5109989.734063068,1172,3.922015732126425,1.8026133069178394,-0.2746080499733376,1.5057741941791252,4.1966237820997625,0.6883170756198527,2019
HS,2013,"(45,50]",5990350.733950346,1392,4.382801444678045,1.9233266775671711,0.1726257079329717,1.572702298427757,4.210175736745074,0.7349546618552578,2019
HS,2013,"(50,55]",6022192.540595209,1502,4.297259764383118,2.2343530724577274,0.18577921119334867,1.879451020884524,4.11148055318977,0.823711861639964,2019
HS,2013,"(55,60]",6462337.648205328,1460,4.673810689393587,2.0641582777899226,0.6300862955841334,1.7253736778036055,4.043724393809454,0.8179188962937205,2019
HS,2013,"(60,65]",5297056.528701019,1162,4.38655873249429,2.435837545764801,0.47396835489991224,2.066840599301849,3.9125903775943778,0.7615437594193953,2019
HS,2013,"(65,70]",4937074.596665355,970,4.957268489381196,1.787765894670731,1.196784185703904,1.5573727263537718,3.7604843036772917,0.6830418457314035,2019
HS,2013,"(70,75]",3074252.613523997,645,4.820653458050271,1.958222671652473,1.1328800661918685,1.6314610616405405,3.687773391858402,0.7510956738938455,2019
HS,2013,"(75,80]",2847983.350675314,477,4.911331695996308,2.1428176456294095,1.3179900019536421,1.876180113609505,3.5933416940426666,0.6554551861432737,2019
HS,2013,"(80,85]",2521762.5404823343,414,5.174600124509676,1.5745895156695293,1.6511902462626578,1.3179191299200255,3.5234098782470187,0.6386355849284814,2019
HS,2013,"(85,90]",993862.9004343868,205,4.623047066319692,1.935392230404486,1.1676489601148259,1.7021006720376763,3.455398106204866,0.6084919290818147,2019
HS,2013,"(90,95]",477680.749333117,80,4.696827709102269,2.028407627506513,1.418118047701544,1.7368880045819977,3.2787096614007254,0.6653225819739498,2019
HS,2016,"(15,20]",778337.9237227973,137,1.1823121864995174,2.8453758098029587,-1.6288207285125915,2.8356214947560834,2.811132915012109,0.8728138062840548,2019
HS,2016,"(20,25]",3073434.7877833387,531,2.4385949364681854,1.9147784938976442,-1.050138847149537,1.7979606712419844,3.4887337836177226,0.6533540501923223,2019
HS,2016,"(25,30]",3755947.3750976506,769,2.8594706385361435,1.873618945613003,-0.955538187357314,1.657304262202931,3.8150088258934574,0.7067279908938844,2019
HS,2016,"(30,35]",4428485.456471471,899,3.4958956867667936,1.9542202833184403,-0.4851331504682053,1.7265091151109284,3.981028837234999,0.6888037517454987,2019
HS,2016,"(35,40]",4479696.647666008,1001,3.694598377252471,1.9334822846274204,-0.3852098313118943,1.6772390637368628,4.079808208564366,0.6992501021461176,2019
HS,2016,"(40,45]",4596867.947211327,1051,4.037144135918218,1.8867256088439872,-0.12088703756657647,1.5975114524444087,4.158031173484795,0.7659347620709462,2019
HS,2016,"(45,50]",4678747.486529605,1069,4.305637566040828,1.9206867468958515,0.16369987229105107,1.631866299094326,4.141937693749777,0.7823708535655567,2019
HS,2016,"(50,55]",6416731.0537544945,1535,4.440505734345368,2.173791727181699,0.33958595809874165,1.7979970486168224,4.100919776246627,0.7600054120318485,2019
HS,2016,"(55,60]",6067004.959801588,1479,4.706355074086895,2.2318965112345164,0.7258083656200762,1.8628642593124296,3.9805467084668185,0.9249225162208701,2019
HS,2016,"(60,65]",5564245.404879899,1337,4.5248247088336315,2.3150755093504913,0.5854015155237857,1.9391073699262205,3.9394231933098456,0.8495667334837317,2019
HS,2016,"(65,70]",5001414.495751717,1046,4.7418549515074355,2.0606918678643535,0.8876200319098414,1.7738974219927734,3.854234919597594,0.7900527715842836,2019
HS,2016,"(70,75]",3031724.7591178953,614,4.9446294980949475,2.133925562128015,1.1634648437440103,1.8826172062221431,3.781164654350937,0.7030352692259434,2019
HS,2016,"(75,80]",2705200.3874511346,486,5.104473966504939,1.5945861446329606,1.360390859424132,1.375917738311289,3.7440831070808067,0.6303279032093363,2019
HS,2016,"(80,85]",2307813.5590288537,383,5.276203006417717,1.7848929870916297,1.5698439100815549,1.4682648297942988,3.706359096336162,0.6702616590685865,2019
HS,2016,"(85,90]",1179896.56821854,189,5.451012638578243,1.9846618737745267,1.8044799131703433,1.6214795285127739,3.6465327254079,0.7162713465246168,2019
HS,2016,"(90,95]",499896.95139757777,90,4.759225814519297,2.1033491005742424,1.4412118538313743,1.931025652026428,3.3180139606879226,0.46784072688719747,2019
HS,2019,"(15,20]",681766.6358070908,114,2.5048791622411044,0.921369262173622,-0.503170074641311,1.4299413177102522,3.008049236882415,0.9877408088297418,2019
HS,2019,"(20,25]",3162839.2627467248,490,2.650573475758553,1.9584520579393558,-0.7507026883216417,1.8996710643277848,3.4012761640801945,0.9362354549156469,2019
HS,2019,"(25,30]",4416345.71011935,709,2.928021087816033,1.7789563742729324,-0.9428227931725808,1.489219500871594,3.8708438809886134,0.6401178575881405,2019
HS,2019,"(30,35]",4456401.927771095,702,3.634500565282935,1.7143268466439716,-0.42240793342047794,1.488218704736542,4.056908498703413,0.608857636326905,2019
HS,2019,"(35,40]",4696935.001352901,1001,3.716918088560065,2.123155641868703,-0.4169689633084289,1.7871094070229219,4.133887051868494,0.763623043852362,2019
HS,2019,"(40,45]",4534339.748697913,917,4.06985631162376,2.241763808472989,-0.11667194233957552,1.9592966743757745,4.186528253963336,0.7554929788564237,2019
HS,2019,"(45,50]",4992202.226411828,1035,4.484880815499601,1.9329600104736127,0.26110105205486217,1.6448800005882545,4.223779763444738,0.7417723179967849,2019
HS,2019,"(50,55]",6206682.629544415,1346,4.409122715981181,2.0300478500050834,0.21877858618907126,1.6274537524150279,4.190344129792109,0.7818270761530168,2019
HS,2019,"(55,60]",6122064.308390972,1327,4.7619759497976215,2.2244085020785103,0.7048990401111853,1.7601201987537338,4.057076909686436,0.8898944990305377,2019
HS,2019,"(60,65]",6177289.792547609,1343,4.723337790978479,2.431503313215043,0.7829503898508471,2.0752453277051397,3.9403874011276323,0.8492315166825939,2019
HS,2019,"(65,70]",4831407.443120817,981,4.968704210342211,2.04937626476073,1.1826434700531032,1.65277846507831,3.7860607402891078,0.8169643760123013,2019
HS,2019,"(70,75]",4106388.3813291998,725,4.83529881358449,1.7914328791960892,1.1253517048394894,1.5221543970804616,3.7099471087450007,0.7894907410819502,2019
HS,2019,"(75,80]",3840333.6964613576,532,5.1919902352558704,1.5919625722072062,1.571140430236963,1.3502238000299407,3.6208498050189077,0.7779223832559832,2019
HS,2019,"(80,85]",1271231.7548411107,210,4.740929970354106,2.291557257075462,1.1919402875397773,1.9381865515412517,3.5489896828143284,0.7483126943821656,2019
HS,2019,"(85,90]",704793.4954735736,115,5.072729285248999,1.7780858962035426,1.8208100591203518,1.8613366161519993,3.251919226128648,1.0206771621902342,2019
HS,2019,"(90,95]",409552.7018655702,65,5.582022683911583,2.1726869650761786,1.742605480012613,1.6847747364579897,3.83941720389897,0.7899309884351905,2019
College,1995,"(15,20]",NA,NA,NA,NA,NA,NA,NA,NA,2019
College,1995,"(20,25]",572747.179027965,108,3.1050843680330926,1.6057146502068638,-0.4446757108468282,1.5811693603819974,3.549760078879921,0.7091457016052204,2019
College,1995,"(25,30]",2765031.8143134434,478,4.126304259072655,1.270229930322785,-0.09112831127277427,1.1336001125515678,4.217432570345429,0.5941171926331275,2019
College,1995,"(30,35]",2819045.095814217,553,4.485061023999594,1.2268976207275475,0.14259878628673783,1.091322468531291,4.342462237712857,0.6515067888366431,2019
College,1995,"(35,40]",2516752.568901338,666,4.817261519372729,1.5223020758481116,0.3376082628558392,1.2493277184501843,4.47965325651689,0.7748307956427396,2019
College,1995,"(40,45]",3582521.923728833,1000,5.234296465393267,1.5871671714495112,0.600268715039716,1.3408848026104423,4.6340277503535505,0.670276075856059,2019
College,1995,"(45,50]",3261238.2705258,1114,5.712218306760252,1.5530712364114037,0.8906049163227784,1.197825088247513,4.821613390437474,0.7249824010463707,2019
College,1995,"(50,55]",2072093.2546199753,1013,5.979788031892712,1.3608786951390435,1.214612768390725,0.948411167892483,4.765175263501987,0.8573977988095097,2019
College,1995,"(55,60]",1073369.7569222376,717,6.510657495463712,1.3367522042045146,1.6310515076571939,1.0938577340616438,4.879605987806518,0.7705643330004215,2019
College,1995,"(60,65]",1066236.7897718695,644,6.488631405529623,1.5148560950933556,1.7080455818481035,1.1765697797040684,4.78058582368152,1.0047784117695875,2019
College,1995,"(65,70]",1159864.763062811,648,6.000224528001329,2.0642621639902314,1.973548097535262,1.632841081872664,4.0266764304660665,1.2460926793533098,2019
College,1995,"(70,75]",915632.8730265889,409,6.12403997076817,1.9740210915804444,2.057350080212426,1.9600025079578023,4.066689890555743,1.366326295945612,2019
College,1995,"(75,80]",846333.2866034692,280,5.993047262169756,1.0410478947518116,1.8977963372695306,0.7813023301858785,4.095250924900226,0.5919404497403599,2019
College,1995,"(80,85]",551272.6194985963,153,5.750192363983567,1.1440996988331231,1.8141693729727209,0.9307274860622703,3.9360229910108466,0.6989052804927407,2019
College,1995,"(85,90]",187196.35690839996,77,5.644515809187452,1.4617236189577139,1.894223155632986,0.8830402536872526,3.7502926535544665,0.7873216400280315,2019
College,1995,"(90,95]",98494.24920218947,32,6.076834144166238,1.1724440690913607,1.722225485068497,0.6412431447834804,4.354608659097741,0.8066314923593543,2019
College,1998,"(15,20]",23818.383085539645,5,3.3153245115394343,0.09489175589964012,0.7179984737902811,0.6498642640514913,2.597326037749153,0.60113443639921,2019
College,1998,"(20,25]",585722.8885171963,125,3.2907436363425457,1.8041206008514497,-0.2449452184870562,1.8908216864619356,3.535688854829602,0.9157026595486226,2019
College,1998,"(25,30]",2024039.6989890311,341,3.8069912654733162,1.51131542676652,-0.3890668947764271,1.360486351610907,4.196058160249743,0.70641570794128,2019
College,1998,"(30,35]",2645416.1539437464,503,4.845609384202456,1.765007846506775,0.34065390398949535,1.5245551363871117,4.504955480212961,0.6885430502876283,2019
College,1998,"(35,40]",2552064.4714121814,719,5.268605242871019,1.382223987981246,0.660681864564605,1.0518033048682867,4.607923378306414,0.7390740922043574,2019
College,1998,"(40,45]",3451341.679790303,1008,5.374366263338117,1.768843208695268,0.6572763047650659,1.3044260617310492,4.717089958573051,0.7917850052579765,2019
College,1998,"(45,50]",3703972.7909166147,1200,5.846487348388215,1.564550940512385,1.0277294359678644,1.2934046434845128,4.818757912420351,0.7088779143513596,2019
College,1998,"(50,55]",3028896.2513290416,1184,6.167010915752165,1.529223110912227,1.2321947881292603,1.2613577482747198,4.934816127622904,0.6954856918552731,2019
College,1998,"(55,60]",1772331.1875415493,838,6.361568514563526,1.802631005310369,1.458165653425048,1.4660825902810188,4.903402861138478,0.8264135812914086,2019
College,1998,"(60,65]",1246093.6014701594,655,6.7160532276342,1.3624510732664377,1.766446909113134,0.9402296484141203,4.949606318521067,0.8427990042407644,2019
College,1998,"(65,70]",1540043.214108826,642,6.350786304900239,1.5109496613124052,1.847888899828295,1.2618942189587754,4.502897405071944,0.7972338487558948,2019
College,1998,"(70,75]",1123721.2621730973,406,6.311482758023189,1.682445134093135,2.1678500025367775,1.3559895440335201,4.143632755486411,0.8926734480057384,2019
College,1998,"(75,80]",631564.9277261725,232,6.219244176147922,1.2735363589563486,2.0713883585160686,0.9740941546823967,4.147855817631854,0.8473235106820424,2019
College,1998,"(80,85]",651732.535105805,156,5.981476257544839,0.9034091776891431,1.845660938789031,0.8522681860002381,4.1358153187558075,0.9700537162630661,2019
College,1998,"(85,90]",93202.73267366728,35,6.012467563456773,1.070921670539318,2.4371205877174216,1.1602194433523147,3.5753469757393517,0.6045576697756462,2019
College,1998,"(90,95]",126724.01203267183,28,5.920292302930157,1.1354571248721923,1.9501434473711332,0.5617609407382689,3.9701488555590236,0.684684837210938,2019
College,2001,"(15,20]",NA,NA,NA,NA,NA,NA,NA,NA,2019
College,2001,"(20,25]",934643.7991910107,153,3.1614052414229534,1.4721635582856976,-0.8410446276715522,1.3244194486300527,4.002449869094506,0.7025580705254636,2019
College,2001,"(25,30]",2157786.261444465,356,4.646020579183206,1.6082646485368888,0.18703647012513933,1.511384371113479,4.458984109058067,0.5666401183910009,2019
College,2001,"(30,35]",2461855.8340993063,450,5.040953336185406,1.6768776668388206,0.2708604435892602,1.444230632649191,4.770092892596145,0.6544475328902885,2019
College,2001,"(35,40]",3373090.5313287904,815,5.511761303494428,1.395825708436503,0.7160745248198934,1.0407030070770735,4.795686778674534,0.7727368429479715,2019
College,2001,"(40,45]",4273955.583429493,1193,5.676154408372539,1.7878178234956426,0.8863859229044916,1.2834422368187597,4.789768485468048,0.8440841958504964,2019
College,2001,"(45,50]",3565224.4568644827,1347,6.106255411691917,1.5608866767359966,1.2403820009973994,1.0910005950166124,4.865873410694518,0.8246301853412662,2019
College,2001,"(50,55]",3521601.313442927,1285,6.472904736743323,1.4965314822558018,1.4510415354300041,1.064998346059889,5.021863201313319,0.8769512767451838,2019
College,2001,"(55,60]",2233435.7132176273,980,6.439085063030791,1.6995498098637978,1.5677311333192527,1.2371559397455212,4.871353929711538,1.0233724886188738,2019
College,2001,"(60,65]",1669775.5072977995,685,6.417510439854919,1.6220978188889688,1.6877310870661502,1.1618625506520972,4.729779352788769,0.8803148523934865,2019
College,2001,"(65,70]",1539184.49843761,631,6.80357356904226,1.6782436605684588,2.1454808986012743,1.1761437288618832,4.658092670440985,0.950405604824387,2019
College,2001,"(70,75]",1429502.862857811,502,6.519672378848444,1.5077256876918785,2.2234782813301823,1.0609271929904722,4.296194097518263,0.7884719157718235,2019
College,2001,"(75,80]",980946.3263370885,338,6.671089077042037,1.4916751648058075,2.3545478103148834,1.134437105720997,4.316541266727154,0.725784029495015,2019
College,2001,"(80,85]",342807.2668974162,132,6.8440867161808265,1.1448472546673756,2.605248244930789,0.9544060289163795,4.2388384712500375,0.7816744385271526,2019
College,2001,"(85,90]",102669.65759550316,51,5.070615604177405,2.136322815252768,1.0135170203947526,1.876350612724789,4.057098583782652,0.4257465390590377,2019
College,2001,"(90,95]",176270.83837750828,48,5.834149776122688,1.8187900843434555,2.1833101430521733,1.1320546180132274,3.6508396330705146,0.9319415940204132,2019
College,2004,"(15,20]",NA,NA,NA,NA,NA,NA,NA,NA,2019
College,2004,"(20,25]",646293.2254013169,95,3.446492006059601,1.9557909665889903,-0.07191886440795044,1.786164459459726,3.5184108704675516,1.1089836697994897,2019
College,2004,"(25,30]",1957649.5408873672,300,4.519355105733518,1.4696453441075215,0.07188302954961676,1.2171939464248023,4.447472076183901,0.5996637040358502,2019
College,2004,"(30,35]",3113985.113120246,491,4.72501322600291,1.4800633512474468,0.08473263168314112,1.1755135015241491,4.640280594319769,0.6055305712816282,2019
College,2004,"(35,40]",3448011.062025191,777,5.465660160616181,1.6233483619194844,0.6093260468785683,1.1892095087567534,4.8563341137376135,0.7077413657994548,2019
College,2004,"(40,45]",3441427.3054309213,917,5.946010809122945,1.51567846859241,1.0245499138944654,1.09633403838796,4.9214608952284795,0.811830928980833,2019
College,2004,"(45,50]",4163387.191692448,1321,6.072603440086712,1.486317296955773,1.1037573167697112,1.1715509621385953,4.968846123317001,0.7968074527176594,2019
College,2004,"(50,55]",3580863.524294798,1380,6.3596728061039975,1.7944359465824118,1.345380460963435,1.2778963629084341,5.0142923451405625,0.8923090701529909,2019
College,2004,"(55,60]",3566465.210294137,1358,6.529362300884237,1.5179602634397662,1.5413673625914546,1.1893078562842945,4.987994938292783,0.9244014766994311,2019
