United States life table functions and actuarial functions at 2.3 percent interest
based on the historical mortality probabilities used in the 2020 Trustees Report.
Males
,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
1913,56,0.023164,55921,1295,55274,941491,16.84,15651,10787,0.6893,216321,13.8215,160.36
1913,57,0.024703,54626,1349,53951,886218,16.22,14945,10433,0.6981,200670,13.4275,155.63
1913,58,0.025998,53276,1385,52584,832266,15.62,14248,10072,0.7069,185725,13.0353,150.92
1913,59,0.027182,51891,1411,51186,779682,15.03,13565,9710,0.7158,171477,12.6408,146.19
1913,60,0.028472,50481,1437,49762,728496,14.43,12900,9350,0.7248,157912,12.2412,141.39
1913,61,0.030062,49044,1474,48306,678734,13.84,12251,8991,0.7339,145012,11.8368,136.54
1913,62,0.031986,47569,1522,46808,630428,13.25,11615,8631,0.7430,132761,11.4297,131.66
1913,63,0.034333,46048,1581,45257,583619,12.67,10991,8267,0.7522,121145,11.0221,126.77
1913,64,0.037082,44467,1649,43642,538362,12.11,10375,7899,0.7613,110154,10.6171,121.91
1913,65,0.040070,42818,1716,41960,494720,11.55,9766,7522,0.7703,99779,10.2172,117.11
1913,66,0.043329,41102,1781,40212,452760,11.02,9164,7140,0.7792,90013,9.8228,112.37
1913,67,0.047069,39321,1851,38396,412548,10.49,8570,6752,0.7879,80850,9.4345,107.71
1913,68,0.051353,37470,1924,36508,374152,9.99,7983,6358,0.7964,72280,9.0547,103.16
1913,69,0.056099,35546,1994,34549,337644,9.50,7402,5957,0.8047,64297,8.6860,98.73
1913,70,0.061428,33552,2061,32522,303095,9.03,6830,5551,0.8127,56895,8.3301,94.46
1913,71,0.067024,31491,2111,30436,270573,8.59,6266,5141,0.8204,50065,7.9894,90.37
1913,72,0.072412,29380,2127,28317,240138,8.17,5715,4730,0.8277,43798,7.6639,86.47
1913,73,0.077390,27253,2109,26198,211821,7.77,5182,4326,0.8348,38084,7.3493,82.69
1913,74,0.082286,25144,2069,24109,185623,7.38,4673,3934,0.8417,32902,7.0402,78.98
1913,75,0.087177,23075,2012,22069,161513,7.00,4192,3558,0.8486,28228,6.7331,75.30
1913,76,0.092867,21063,1956,20085,139445,6.62,3741,3201,0.8555,24036,6.4251,71.60
1913,77,0.100239,19107,1915,18149,119359,6.25,3317,2861,0.8624,20295,6.1181,67.92
1913,78,0.109743,17192,1887,16248,101210,5.89,2918,2536,0.8692,16978,5.8191,64.33
1913,79,0.120768,15305,1848,14381,84961,5.55,2539,2223,0.8755,14060,5.5376,60.95
1913,80,0.132927,13457,1789,12562,70580,5.24,2182,1923,0.8813,11521,5.2796,57.86
1913,81,0.144902,11668,1691,10823,58018,4.97,1850,1640,0.8865,9339,5.0492,55.09
1913,82,0.155531,9977,1552,9201,47195,4.73,1546,1378,0.8911,7489,4.8443,52.63
1913,83,0.164156,8426,1383,7734,37994,4.51,1276,1143,0.8953,5943,4.6571,50.38
1913,84,0.171657,7042,1209,6438,30260,4.30,1043,938,0.8994,4667,4.4759,48.21
1913,85,0.179387,5834,1046,5310,23822,4.08,844,763,0.9035,3624,4.2927,46.01
1913,86,0.188468,4787,902,4336,18512,3.87,677,615,0.9077,2780,4.1048,43.76
1913,87,0.199559,3885,775,3497,14176,3.65,537,490,0.9120,2103,3.9139,41.47
1913,88,0.212805,3110,662,2779,10678,3.43,420,385,0.9163,1566,3.7241,39.19
1913,89,0.227897,2448,558,2169,7900,3.23,323,298,0.9204,1145,3.5401,36.98
1913,90,0.244387,1890,462,1659,5731,3.03,244,226,0.9243,822,3.3655,34.89
1913,91,0.261768,1428,374,1241,4072,2.85,180,167,0.9280,578,3.2025,32.93
1913,92,0.279539,1054,295,907,2831,2.68,130,121,0.9314,397,3.0521,31.13
1913,93,0.297266,760,226,647,1924,2.53,92,86,0.9345,267,2.9138,29.47
1913,94,0.314557,534,168,450,1277,2.39,63,59,0.9374,175,2.7861,27.93
1913,95,0.332339,366,122,305,827,2.26,42,40,0.9401,112,2.6656,26.49
1913,96,0.350584,244,86,201,522,2.14,28,26,0.9426,70,2.5521,25.13
1913,97,0.369258,159,59,129,321,2.02,17,17,0.9450,43,2.4449,23.84
1913,98,0.388324,100,39,81,191,1.91,11,10,0.9473,25,2.3436,22.62
1913,99,0.407740,61,25,49,111,1.81,6,6,0.9495,14,2.2470,21.46
1913,100,0.428127,36,16,28,62,1.71,4,4,0.9516,8,2.1540,20.35
1913,101,0.449533,21,9,16,33,1.61,2,2,0.9536,4,2.0643,19.27
1913,102,0.472010,11,5,9,17,1.52,1,1,0.9555,2,1.9779,18.23
1913,103,0.495610,6,3,5,9,1.43,1,1,0.9574,1,1.8947,17.24
1913,104,0.520391,3,2,2,4,1.35,0,0,0.9592,1,1.8146,16.28
1913,105,0.546410,1,1,1,2,1.27,0,0,0.9609,0,1.7376,15.35
1913,106,0.573731,1,0,0,1,1.19,0,0,0.9626,0,1.6634,14.46
1913,107,0.602417,0,0,0,0,1.11,0,0,0.9642,0,1.5922,13.61
1913,108,0.632538,0,0,0,0,1.04,0,0,0.9657,0,1.5236,12.78
1913,109,0.664165,0,0,0,0,0.97,0,0,0.9672,0,1.4578,11.99
1913,110,0.697373,0,0,0,0,0.91,0,0,0.9686,0,1.3946,11.24
1913,111,0.732242,0,0,0,0,0.84,0,0,0.9700,0,1.3339,10.51
1913,112,0.768854,0,0,0,0,0.78,0,0,0.9713,0,1.2756,9.81
1913,113,0.807297,0,0,0,0,0.73,0,0,0.9726,0,1.2196,9.14
1913,114,0.847662,0,0,0,0,0.67,0,0,0.9738,0,1.1660,8.49
1913,115,0.890045,0,0,0,0,0.62,0,0,0.9749,0,1.1145,7.87
1913,116,0.934547,0,0,0,0,0.57,0,0,0.9761,0,1.0652,7.28
1913,117,0.981274,0,0,0,0,0.52,0,0,0.9771,0,1.0183,6.72
1913,118,1.000000,0,0,0,0,0.50,0,0,0.9775,0,1.0000,6.50
1913,119,1.000000,0,0,0,0,0.00,0,0,0.0000,0,0.0000,0.00
1914,0,0.099295,100000,9930,92690,5287473,52.87,100000,37078,0.3708,2798641,27.9864,330.34
1914,1,0.020073,90070,1808,89166,5194783,57.67,88045,27372,0.3109,2698641,30.6506,362.31
1914,2,0.010414,88262,919,87803,5105616,57.85,84338,25645,0.3041,2610596,30.9539,365.95
1914,3,0.007247,87343,633,87027,5017813,57.45,81584,24786,0.3038,2526258,30.9653,366.08
1914,4,0.005795,86710,503,86459,4930787,56.87,79171,24208,0.3058,2444674,30.8783,365.04
1914,5,0.004539,86208,391,86012,4844327,56.19,76943,23760,0.3088,2365503,30.7436,363.42
1914,6,0.003548,85816,304,85664,4758315,55.45,74872,23418,0.3128,2288560,30.5665,361.30
1914,7,0.002816,85512,241,85392,4672651,54.64,72929,23158,0.3175,2213688,30.3542,358.75
1914,8,0.002333,85271,199,85172,4587259,53.80,71088,22958,0.3229,2140760,30.1141,355.87
1914,9,0.002073,85072,176,84984,4502088,52.92,69328,22796,0.3288,2069671,29.8534,352.74
1914,10,0.001997,84896,170,84811,4417104,52.03,67629,22655,0.3350,2000344,29.5783,349.44
1914,11,0.002053,84726,174,84639,4332292,51.13,65976,22523,0.3414,1932715,29.2941,346.03
1914,12,0.002182,84553,184,84460,4247653,50.24,64360,22391,0.3479,1866739,29.0045,342.55
1914,13,0.002342,84368,198,84269,4163193,49.35,62776,22253,0.3545,1802378,28.7112,339.03
1914,14,0.002536,84170,213,84064,4078923,48.46,61221,22110,0.3611,1739602,28.4151,335.48
1914,15,0.002789,83957,234,83840,3994860,47.58,59693,21958,0.3679,1678381,28.1169,331.90
1914,16,0.003116,83723,261,83592,3911020,46.71,58188,21795,0.3746,1618688,27.8182,328.32
1914,17,0.003489,83462,291,83316,3827427,45.86,56703,21618,0.3813,1560500,27.5208,324.75
1914,18,0.003903,83171,325,83009,3744111,45.02,55234,21425,0.3879,1503798,27.2257,321.21
1914,19,0.004335,82846,359,82667,3661102,44.19,53782,21214,0.3944,1448563,26.9341,317.71
1914,20,0.004813,82487,397,82289,3578436,43.38,52345,20986,0.4009,1394781,26.6461,314.25
1914,21,0.005272,82090,433,81874,3496147,42.59,50922,20740,0.4073,1342437,26.3628,310.85
1914,22,0.005601,81657,457,81429,3414273,41.81,49514,20477,0.4136,1291515,26.0836,307.50
1914,23,0.005750,81200,467,80966,3332845,41.04,48130,20206,0.4198,1242001,25.8051,304.16
1914,24,0.005771,80733,466,80500,3251878,40.28,46777,19936,0.4262,1193871,25.5224,300.77
1914,25,0.005746,80267,461,80037,3171378,39.51,45462,19672,0.4327,1147093,25.2320,297.28
1914,26,0.005761,79806,460,79576,3091342,38.74,44184,19417,0.4394,1101631,24.9326,293.69
1914,27,0.005839,79346,463,79115,3011765,37.96,42942,19168,0.4464,1057447,24.6249,290.00
1914,28,0.006016,78883,475,78646,2932651,37.18,41732,18923,0.4534,1014505,24.3102,286.22
1914,29,0.006268,78408,491,78163,2854005,36.40,40548,18677,0.4606,972773,23.9907,282.39
1914,30,0.006550,77917,510,77662,2775843,35.63,39388,18429,0.4679,932225,23.6678,278.51
1914,31,0.006818,77407,528,77143,2698181,34.86,38250,18177,0.4752,892837,23.3421,274.60
1914,32,0.007069,76879,543,76607,2621038,34.09,37135,17922,0.4826,854587,23.0128,270.65
1914,33,0.007289,76335,556,76057,2544431,33.33,36044,17665,0.4901,817452,22.6794,266.65
1914,34,0.007497,75779,568,75495,2468374,32.57,34977,17408,0.4977,781408,22.3409,262.59
1914,35,0.007695,75211,579,74921,2392879,31.82,33934,17152,0.5055,746432,21.9967,258.46
1914,36,0.007934,74632,592,74336,2317958,31.06,32916,16897,0.5133,712498,21.6462,254.25
1914,37,0.008270,74040,612,73734,2243622,30.30,31920,16641,0.5213,679582,21.2899,249.98
1914,38,0.008735,73428,641,73107,2169888,29.55,30945,16383,0.5294,647662,20.9297,245.66
1914,39,0.009289,72786,676,72448,2096781,28.81,29985,16119,0.5376,616717,20.5677,241.31
1914,40,0.009919,72110,715,71753,2024333,28.07,29038,15847,0.5457,586732,20.2055,236.97
1914,41,0.010528,71395,752,71019,1952580,27.35,28104,15565,0.5538,557694,19.8440,232.63
1914,42,0.011013,70643,778,70254,1881561,26.63,27183,15276,0.5620,529590,19.4826,228.29
1914,43,0.011317,69865,791,69470,1811307,25.93,26279,14983,0.5702,502407,19.1182,223.92
1914,44,0.011508,69075,795,68677,1741837,25.22,25397,14693,0.5785,476128,18.7471,219.46
1914,45,0.011698,68280,799,67880,1673160,24.50,24541,14407,0.5871,450731,18.3666,214.90
1914,46,0.011996,67481,810,67076,1605279,23.79,23708,14126,0.5958,426190,17.9763,210.22
1914,47,0.012432,66672,829,66257,1538203,23.07,22897,13848,0.6048,402482,17.5776,205.43
1914,48,0.013057,65843,860,65413,1471946,22.36,22104,13570,0.6139,379584,17.1724,200.57
1914,49,0.013846,64983,900,64533,1406533,21.64,21325,13288,0.6231,357480,16.7633,195.66
1914,50,0.014705,64083,942,63612,1342000,20.94,20557,12999,0.6324,336155,16.3522,190.73
1914,51,0.015624,63141,987,62648,1278388,20.25,19799,12704,0.6416,315598,15.9397,185.78
1914,52,0.016695,62154,1038,61636,1215741,19.56,19052,12402,0.6509,295798,15.5259,180.81
1914,53,0.017937,61117,1096,60569,1154105,18.88,18313,12091,0.6602,276746,15.1123,175.85
1914,54,0.019319,60020,1160,59441,1093537,18.22,17580,11769,0.6695,258434,14.7006,170.91
1914,55,0.020887,58861,1229,58246,1034096,17.57,16853,11438,0.6787,240854,14.2918,166.00
1914,56,0.022521,57631,1298,56983,975850,16.93,16130,11093,0.6878,224001,13.8876,161.15
1914,57,0.024033,56334,1354,55657,918867,16.31,15412,10738,0.6968,207872,13.4877,156.35
1914,58,0.025343,54980,1393,54283,863211,15.70,14703,10376,0.7057,192460,13.0895,151.57
1914,59,0.026571,53586,1424,52874,808927,15.10,14009,10012,0.7147,177756,12.6892,146.77
1914,60,0.027928,52163,1457,51434,756053,14.49,13330,9648,0.7238,163748,12.2844,141.91
1914,61,0.029580,50706,1500,49956,704619,13.90,12666,9284,0.7330,150418,11.8756,137.01
1914,62,0.031539,49206,1552,48430,654663,13.30,12015,8918,0.7422,137752,11.4649,132.08
1914,63,0.033878,47654,1614,46847,606233,12.72,11375,8548,0.7515,125737,11.0542,127.15
1914,64,0.036599,46040,1685,45197,559386,12.15,10742,8171,0.7606,114362,10.6462,122.25
1914,65,0.039499,44355,1752,43479,514189,11.59,10116,7787,0.7697,103620,10.2429,117.41
1914,66,0.042695,42603,1819,41693,470711,11.05,9498,7396,0.7787,93504,9.8443,112.63
1914,67,0.046530,40784,1898,39835,429018,10.52,8888,7000,0.7875,84006,9.4513,107.92
1914,68,0.051121,38886,1988,37892,389183,10.01,8284,6595,0.7961,75117,9.0676,103.31
1914,69,0.056296,36898,2077,35860,351291,9.52,7684,6181,0.8044,66833,8.6977,98.87
1914,70,0.062143,34821,2164,33739,315431,9.06,7088,5759,0.8124,59149,8.3446,94.63
1914,71,0.068133,32657,2225,31545,281692,8.63,6498,5328,0.8199,52061,8.0113,90.64
1914,72,0.073573,30432,2239,29313,250148,8.22,5920,4895,0.8269,45562,7.6970,86.86
1914,73,0.078142,28193,2203,27092,220835,7.83,5361,4469,0.8337,39643,7.3951,83.24
1914,74,0.082310,25990,2139,24920,193743,7.45,4831,4060,0.8404,34282,7.0968,79.66
1914,75,0.086341,23851,2059,22821,168823,7.08,4333,3671,0.8472,29452,6.7964,76.06
1914,76,0.091293,21791,1989,20797,146002,6.70,3870,3306,0.8541,25118,6.4901,72.38
1914,77,0.098172,19802,1944,18830,125205,6.32,3438,2960,0.8610,21248,6.1806,68.67
1914,78,0.107547,17858,1921,16898,106375,5.96,3031,2630,0.8679,17810,5.8767,65.02
1914,79,0.118699,15937,1892,14992,89477,5.61,2644,2312,0.8743,14779,5.5900,61.58
1914,80,0.131020,14046,1840,13126,74486,5.30,2278,2005,0.8802,12136,5.3280,58.44
1914,81,0.143063,12205,1746,11332,61360,5.03,1935,1713,0.8854,9858,5.0951,55.64
1914,82,0.153725,10459,1608,9655,50028,4.78,1621,1443,0.8901,7923,4.8887,53.16
1914,83,0.162315,8851,1437,8133,40373,4.56,1341,1199,0.8943,6302,4.7008,50.91
1914,84,0.169716,7415,1258,6786,32239,4.35,1098,986,0.8984,4962,4.5195,48.73
1914,85,0.177294,6156,1091,5611,25454,4.13,891,804,0.9025,3864,4.3364,46.54
1914,86,0.186186,5065,943,4593,19843,3.92,717,650,0.9067,2973,4.1487,44.28
1914,87,0.197050,4122,812,3716,15250,3.70,570,519,0.9110,2256,3.9580,42.00
1914,88,0.210025,3310,695,2962,11534,3.49,447,410,0.9153,1686,3.7687,39.72
1914,89,0.224785,2615,588,2321,8572,3.28,346,318,0.9194,1239,3.5854,37.52
1914,90,0.240864,2027,488,1783,6252,3.08,262,242,0.9233,893,3.4117,35.44
1914,91,0.257736,1539,397,1340,4469,2.90,194,180,0.9269,631,3.2500,33.50
1914,92,0.274884,1142,314,985,3128,2.74,141,131,0.9303,437,3.1010,31.71
1914,93,0.291859,828,242,707,2143,2.59,100,93,0.9334,296,2.9641,30.07
1914,94,0.308252,586,181,496,1436,2.45,69,65,0.9362,196,2.8374,28.55
1914,95,0.325186,406,132,340,940,2.32,47,44,0.9389,127,2.7173,27.11
1914,96,0.342649,274,94,227,600,2.19,31,29,0.9415,80,2.6034,25.74
1914,97,0.360627,180,65,148,373,2.08,20,19,0.9439,49,2.4952,24.44
1914,98,0.379103,115,44,93,226,1.96,12,12,0.9462,30,2.3924,23.21
1914,99,0.398058,71,28,57,133,1.86,8,7,0.9484,17,2.2941,22.03
1914,100,0.417961,43,18,34,76,1.76,4,4,0.9506,10,2.1994,20.89
1914,101,0.438859,25,11,20,42,1.66,3,2,0.9526,5,2.1080,19.80
1914,102,0.460802,14,6,11,22,1.56,1,1,0.9546,3,2.0200,18.74
1914,103,0.483842,8,4,6,11,1.47,1,1,0.9565,1,1.9353,17.72
1914,104,0.508034,4,2,3,5,1.39,0,0,0.9583,1,1.8537,16.74
1914,105,0.533436,2,1,1,3,1.31,0,0,0.9601,0,1.7751,15.80
1914,106,0.560108,1,1,1,1,1.23,0,0,0.9618,0,1.6996,14.89
1914,107,0.588113,0,0,0,0,1.15,0,0,0.9634,0,1.6269,14.02
1914,108,0.617519,0,0,0,0,1.08,0,0,0.9650,0,1.5571,13.18
1914,109,0.648395,0,0,0,0,1.01,0,0,0.9665,0,1.4899,12.38
1914,110,0.680814,0,0,0,0,0.94,0,0,0.9680,0,1.4254,11.60
1914,111,0.714855,0,0,0,0,0.87,0,0,0.9693,0,1.3635,10.86
1914,112,0.750598,0,0,0,0,0.81,0,0,0.9707,0,1.3040,10.15
1914,113,0.788128,0,0,0,0,0.75,0,0,0.9720,0,1.2469,9.46
1914,114,0.827534,0,0,0,0,0.70,0,0,0.9732,0,1.1921,8.81
1914,115,0.868911,0,0,0,0,0.64,0,0,0.9744,0,1.1396,8.17
1914,116,0.912356,0,0,0,0,0.59,0,0,0.9755,0,1.0892,7.57
1914,117,0.957974,0,0,0,0,0.54,0,0,0.9766,0,1.0411,6.99
1914,118,1.000000,0,0,0,0,0.50,0,0,0.9775,0,1.0000,6.50
1914,119,1.000000,0,0,0,0,0.00,0,0,0.0000,0,0.0000,0.00
1915,0,0.095652,100000,9565,92922,5350558,53.51,100000,36379,0.3638,2829757,28.2976,334.07
1915,1,0.018028,90435,1630,89620,5257635,58.14,88402,27029,0.3057,2729757,30.8791,365.05
1915,2,0.009377,88804,833,88388,5168016,58.20,84856,25471,0.3002,2641356,31.1274,368.03
1915,3,0.006536,87972,575,87684,5079628,57.74,82171,24693,0.3005,2556499,31.1121,367.85
1915,4,0.005229,87397,457,87168,4991944,57.12,79798,24168,0.3029,2474329,31.0074,366.59
1915,5,0.004095,86940,356,86762,4904775,56.42,77596,23760,0.3062,2394531,30.8589,364.81
1915,6,0.003205,86584,277,86445,4818014,55.65,75541,23449,0.3104,2316935,30.6713,362.56
1915,7,0.002552,86306,220,86196,4731569,54.82,73606,23213,0.3154,2241394,30.4513,359.92
1915,8,0.002127,86086,183,85994,4645373,53.96,71767,23029,0.3209,2167788,30.2058,356.97
1915,9,0.001908,85903,164,85821,4559379,53.08,70005,22880,0.3268,2096021,29.9412,353.79
1915,10,0.001857,85739,159,85659,4473558,52.18,68300,22749,0.3331,2026016,29.6634,350.46
1915,11,0.001927,85580,165,85497,4387898,51.27,66641,22625,0.3395,1957716,29.3773,347.03
1915,12,0.002063,85415,176,85327,4302401,50.37,65017,22500,0.3461,1891075,29.0860,343.53
1915,13,0.002227,85238,190,85144,4217075,49.47,63424,22369,0.3527,1826059,28.7914,340.00
1915,14,0.002421,85049,206,84946,4131931,48.58,61860,22231,0.3594,1762635,28.4940,336.43
1915,15,0.002669,84843,226,84729,4046986,47.70,60323,22084,0.3661,1700775,28.1947,332.84
1915,16,0.002984,84616,252,84490,3962256,46.83,58809,21927,0.3728,1640453,27.8946,329.24
1915,17,0.003343,84364,282,84223,3877766,45.96,57315,21755,0.3796,1581644,27.5955,325.65
1915,18,0.003740,84082,314,83924,3793543,45.12,55839,21568,0.3863,1524328,27.2985,322.08
1915,19,0.004155,83767,348,83593,3709619,44.28,54380,21364,0.3929,1468489,27.0043,318.55
1915,20,0.004614,83419,385,83227,3626026,43.47,52936,21143,0.3994,1414109,26.7134,315.06
1915,21,0.005054,83034,420,82824,3542799,42.67,51507,20904,0.4058,1361173,26.4268,311.62
1915,22,0.005370,82615,444,82393,3459974,41.88,50095,20650,0.4122,1309666,26.1437,308.22
1915,23,0.005513,82171,453,81944,3377582,41.10,48706,20387,0.4186,1259571,25.8609,304.83
1915,24,0.005534,81718,452,81492,3295637,40.33,47348,20124,0.4250,1210865,25.5737,301.38
1915,25,0.005510,81266,448,81042,3214145,39.55,46027,19868,0.4317,1163517,25.2788,297.85
1915,26,0.005527,80818,447,80595,3133104,38.77,44745,19620,0.4385,1117490,24.9748,294.20
1915,27,0.005611,80371,451,80146,3052509,37.98,43497,19379,0.4455,1072745,24.6625,290.45
1915,28,0.005801,79920,464,79688,2972363,37.19,42280,19140,0.4527,1029248,24.3434,286.62
1915,29,0.006070,79457,482,79216,2892675,36.41,41090,18900,0.4600,986968,24.0196,282.74
1915,30,0.006369,78974,503,78723,2813459,35.62,39922,18656,0.4673,945878,23.6929,278.81
1915,31,0.006651,78471,522,78210,2734736,34.85,38776,18408,0.4747,905955,23.3636,274.86
1915,32,0.006912,77950,539,77680,2656526,34.08,37652,18156,0.4822,867179,23.0311,270.87
1915,33,0.007137,77411,552,77134,2578846,33.31,36551,17901,0.4898,829526,22.6947,266.84
1915,34,0.007344,76858,564,76576,2501711,32.55,35475,17646,0.4974,792975,22.3533,262.74
1915,35,0.007548,76294,576,76006,2425135,31.79,34422,17392,0.5052,757500,22.0060,258.57
1915,36,0.007791,75718,590,75423,2349129,31.02,33395,17138,0.5132,723078,21.6525,254.33
1915,37,0.008106,75128,609,74824,2273706,30.26,32389,16883,0.5213,689683,21.2934,250.02
1915,38,0.008515,74519,635,74202,2198883,29.51,31405,16627,0.5294,657294,20.9298,245.66
1915,39,0.008996,73885,665,73552,2124681,28.76,30437,16365,0.5377,625889,20.5633,241.26
1915,40,0.009530,73220,698,72871,2051129,28.01,29485,16098,0.5460,595452,20.1950,236.84
1915,41,0.010061,72522,730,72157,1978258,27.28,28548,15823,0.5543,565967,19.8254,232.40
1915,42,0.010538,71793,757,71414,1906100,26.55,27625,15542,0.5626,537419,19.4541,227.95
1915,43,0.010930,71036,776,70648,1834686,25.83,26719,15258,0.5710,509794,19.0796,223.45
1915,44,0.011274,70260,792,69863,1764038,25.11,25833,14972,0.5796,483075,18.6998,218.90
1915,45,0.011663,69467,810,69062,1694175,24.39,24968,14688,0.5883,457242,18.3134,214.26
1915,46,0.012130,68657,833,68241,1625113,23.67,24122,14403,0.5971,432274,17.9206,209.55
1915,47,0.012633,67824,857,67396,1556872,22.95,23293,14117,0.6060,408152,17.5223,204.77
1915,48,0.013180,66968,883,66526,1489476,22.24,22482,13829,0.6151,384859,17.1186,199.92
1915,49,0.013795,66085,912,65629,1422949,21.53,21687,13540,0.6243,362377,16.7095,195.01
1915,50,0.014418,65173,940,64703,1357320,20.83,20907,13247,0.6336,340690,16.2957,190.05
1915,51,0.015154,64234,973,63747,1292617,20.12,20142,12952,0.6431,319783,15.8763,185.02
1915,52,0.016202,63260,1025,62748,1228870,19.43,19391,12654,0.6526,299641,15.4527,179.93
1915,53,0.017643,62235,1098,61686,1166122,18.74,18648,12347,0.6621,280250,15.0286,174.84
1915,54,0.019371,61137,1184,60545,1104436,18.06,17907,12025,0.6715,261603,14.6090,169.81
1915,55,0.021365,59953,1281,59313,1043891,17.41,17165,11686,0.6808,243696,14.1970,164.86
1915,56,0.023343,58672,1370,57987,984578,16.78,16421,11328,0.6898,226530,13.7953,160.04
1915,57,0.024994,57303,1432,56586,926591,16.17,15677,10953,0.6987,210109,13.4024,155.33
1915,58,0.026153,55870,1461,55140,870004,15.57,14942,10570,0.7074,194432,13.0129,150.65
1915,59,0.027029,54409,1471,53674,814865,14.98,14224,10188,0.7163,179491,12.6192,145.93
1915,60,0.027973,52939,1481,52198,761191,14.38,13528,9812,0.7253,165267,12.2167,141.10
1915,61,0.029302,51458,1508,50704,708993,13.78,12854,9442,0.7346,151739,11.8049,136.16
1915,62,0.031077,49950,1552,49174,658289,13.18,12197,9074,0.7440,138885,11.3871,131.14
1915,63,0.033440,48398,1618,47588,609115,12.59,11552,8704,0.7534,126689,10.9668,126.10
1915,64,0.036342,46779,1700,45929,561527,12.00,10915,8326,0.7628,115137,10.5488,121.09
1915,65,0.039467,45079,1779,44190,515598,11.44,10282,7938,0.7721,104222,10.1368,116.14
1915,66,0.042868,43300,1856,42372,471408,10.89,9654,7542,0.7812,93940,9.7310,111.27
1915,67,0.046931,41444,1945,40471,429036,10.35,9032,7137,0.7902,84287,9.3318,106.48
1915,68,0.051759,39499,2044,38477,388565,9.84,8415,6723,0.7989,75254,8.9431,101.82
1915,69,0.057182,37454,2142,36384,350088,9.35,7800,6297,0.8073,66840,8.5694,97.33
1915,70,0.063310,35313,2236,34195,313705,8.88,7188,5861,0.8153,59040,8.2131,93.06
1915,71,0.069601,33077,2302,31926,279510,8.45,6582,5416,0.8229,51851,7.8778,89.03
1915,72,0.075320,30775,2318,29616,247584,8.05,5986,4968,0.8300,45269,7.5623,85.25
1915,73,0.080134,28457,2280,27317,217968,7.66,5411,4528,0.8368,39283,7.2601,81.62
1915,74,0.084529,26177,2213,25070,190651,7.28,4865,4104,0.8435,33872,6.9619,78.04
1915,75,0.088796,23964,2128,22900,165581,6.91,4354,3702,0.8502,29007,6.6622,74.45
1915,76,0.094017,21836,2053,20809,142681,6.53,3878,3324,0.8571,24653,6.3569,70.78
1915,77,0.101203,19783,2002,18782,121872,6.16,3435,2967,0.8640,20775,6.0488,67.09
1915,78,0.110931,17781,1972,16795,103090,5.80,3018,2628,0.8708,17340,5.7465,63.46
1915,79,0.122472,15808,1936,14840,86295,5.46,2622,2300,0.8772,14323,5.4615,60.04
1915,80,0.135212,13872,1876,12935,71455,5.15,2250,1987,0.8831,11700,5.2011,56.91
1915,81,0.147688,11997,1772,11111,58520,4.88,1902,1689,0.8883,9451,4.9697,54.14
1915,82,0.158784,10225,1624,9413,47409,4.64,1584,1415,0.8929,7549,4.7647,51.68
1915,83,0.167806,8601,1443,7880,37996,4.42,1303,1169,0.8971,5965,4.5782,49.44
1915,84,0.175652,7158,1257,6529,30117,4.21,1060,955,0.9011,4662,4.3986,47.28
1915,85,0.183707,5901,1084,5359,23587,4.00,854,773,0.9052,3602,4.2177,45.11
1915,86,0.193119,4817,930,4352,18229,3.78,681,620,0.9093,2748,4.0325,42.89
1915,87,0.204552,3886,795,3489,13877,3.57,537,491,0.9136,2067,3.8447,40.64
1915,88,0.218140,3091,674,2754,10388,3.36,418,384,0.9177,1529,3.6585,38.40
1915,89,0.233551,2417,565,2135,7634,3.16,319,294,0.9218,1111,3.4784,36.24
1915,90,0.250310,1853,464,1621,5499,2.97,239,222,0.9256,792,3.3079,34.20
1915,91,0.267884,1389,372,1203,3878,2.79,175,163,0.9292,552,3.1493,32.29
1915,92,0.285751,1017,291,872,2675,2.63,126,117,0.9325,377,3.0033,30.54
1915,93,0.303459,726,220,616,1804,2.48,88,82,0.9355,251,2.8693,28.93
1915,94,0.320598,506,162,425,1188,2.35,60,56,0.9383,164,2.7454,27.44
1915,95,0.338290,344,116,286,763,2.22,40,37,0.9409,104,2.6281,26.04
1915,96,0.356519,227,81,187,477,2.10,26,24,0.9434,65,2.5171,24.70
1915,97,0.375269,146,55,119,291,1.99,16,15,0.9458,39,2.4118,23.44
1915,98,0.394519,91,36,73,172,1.88,10,9,0.9480,23,2.3119,22.24
1915,99,0.414245,55,23,44,98,1.77,6,6,0.9502,13,2.2165,21.10
1915,100,0.434957,32,14,25,54,1.68,3,3,0.9522,7,2.1245,19.99
1915,101,0.456705,18,8,14,29,1.58,2,2,0.9542,4,2.0359,18.93
1915,102,0.479540,10,5,8,15,1.49,1,1,0.9561,2,1.9506,17.91
1915,103,0.503517,5,3,4,7,1.40,0,0,0.9580,1,1.8684,16.92
1915,104,0.528693,3,1,2,3,1.32,0,0,0.9598,0,1.7893,15.97
1915,105,0.555128,1,1,1,2,1.24,0,0,0.9615,0,1.7132,15.06
1915,106,0.582884,1,0,0,1,1.16,0,0,0.9631,0,1.6400,14.18
1915,107,0.612029,0,0,0,0,1.09,0,0,0.9647,0,1.5696,13.34
1915,108,0.642630,0,0,0,0,1.02,0,0,0.9662,0,1.5020,12.52
