time_period; DeltaLogC_me; DeltaLogC; DeltaLogY; A; DeltaLogC_me_sticky; DeltaLogC_sticky; DeltaLogY_sticky; A_sticky; MrkvState; PermShkAgg
4.670000000000000000e+02;1.304296505567359606e-02;7.158561742433737669e-03;4.047568487907750312e-03;2.250252427087895857e+00;4.886963429209195339e-03;1.750718609362595171e-03;4.047568487907861334e-03;2.266378255447177192e+00;5.000000000000000000e+00;9.999988254080117711e-01
4.680000000000000000e+02;-2.319563828381969103e-03;-4.161672851538161105e-03;6.384652858758270433e-03;2.240227922921626202e+00;6.729824584870217064e-04;-3.088171520983715168e-04;6.384652858758377986e-03;2.249205004324153379e+00;4.000000000000000000e+00;9.999988254080117711e-01
4.690000000000000000e+02;-1.002108869816390954e-02;-5.917103061947326555e-03;-4.048749498964648169e-03;2.241440742590048441e+00;-3.419002147746373274e-03;-1.231676941238308773e-03;-4.048749498964873683e-03;2.234472574011070467e+00;3.000000000000000000e+00;9.982758827141815505e-01
4.700000000000000000e+02;1.204009816419290488e-03;-4.809559471021380463e-03;3.341483484581981439e-03;2.244625548694757278e+00;9.560745697184194758e-04;-2.249012594189858660e-03;3.341483484581752456e-03;2.221820371709113395e+00;2.000000000000000000e+00;9.999988254080117711e-01
4.710000000000000000e+02;6.932008926392715063e-03;6.978515054496970543e-03;3.144574615223993952e-03;2.251126771785601388e+00;-2.001637392621890416e-03;-1.976850749763824425e-03;3.144574615224104974e-03;2.228421725518305418e+00;3.000000000000000000e+00;1.001725291877806567e+00
4.720000000000000000e+02;-1.349246841836647740e-02;-6.578993315814001680e-03;-3.005728136020572455e-03;2.261051732431256678e+00;-6.538686440544397120e-03;-2.853971215683188609e-03;-3.005728136020343472e-03;2.228507706031475966e+00;2.000000000000000000e+00;9.999988254080117711e-01
4.730000000000000000e+02;1.382374489517879459e-02;9.013947579032670354e-03;1.000175824589912693e-03;2.259316022152261461e+00;3.679574711183864096e-03;1.116068929155816965e-03;1.000175824589912693e-03;2.231220619711490105e+00;3.000000000000000000e+00;1.001725291877806567e+00
4.740000000000000000e+02;-1.337866210227241053e-02;-4.222990428353438908e-03;4.072680980886950186e-03;2.281478631700147641e+00;-3.756964091901944178e-03;1.122787742058419143e-03;4.072680980886946717e-03;2.243482881666400974e+00;2.000000000000000000e+00;9.982758827141815505e-01
4.750000000000000000e+02;-1.681353438441193521e-03;-8.691373836077367562e-03;-7.934808477833781015e-03;2.303141707003444338e+00;-2.363185632039549455e-03;-6.099357166991798557e-03;-7.934808477833774076e-03;2.254580370949883505e+00;1.000000000000000000e+00;9.999988254080117711e-01
4.760000000000000000e+02;4.854122928691384856e-03;7.722695361811466111e-03;3.413798335874095036e-03;2.324127751420512311e+00;-1.426700499704146915e-03;1.021793127120858118e-04;3.413798335873866052e-03;2.280258021164073057e+00;2.000000000000000000e+00;1.001725291877806567e+00
4.770000000000000000e+02;1.348296875313402185e-02;8.149498571964571003e-03;3.630395283640980297e-04;2.327395792428303523e+00;5.401985072859390169e-03;2.559374303834902227e-03;3.630395283643235438e-04;2.291445791461243608e+00;3.000000000000000000e+00;9.999988254080117711e-01
4.780000000000000000e+02;3.877381145522582756e-03;9.571524103532104422e-03;4.639580401147340091e-03;2.321719620286661012e+00;1.327596743459476605e-03;4.362437389977110759e-03;4.639580401147222130e-03;2.303078737671536924e+00;4.000000000000000000e+00;1.001725291877806567e+00
4.790000000000000000e+02;1.410135173892764285e-02;8.221672943115428817e-03;9.410532616656846344e-04;2.313880326158780143e+00;8.298140455334055907e-03;5.164413689148970171e-03;9.410532616656846344e-04;2.315477147002807268e+00;5.000000000000000000e+00;1.001725291877806567e+00
4.800000000000000000e+02;-1.360421494225258487e-04;5.522231636456167991e-03;4.374911839014977710e-03;2.295352604063222390e+00;3.109588781900173016e-03;6.125312026142816155e-03;4.374911839015086998e-03;2.312784232262044437e+00;6.000000000000000000e+00;9.999988254080117711e-01
4.810000000000000000e+02;-3.234188980111643574e-04;-1.481160002403635045e-03;-1.925711923059438002e-03;2.289070097960443917e+00;5.552828143321555249e-03;4.935780101559233968e-03;-1.925711923059436267e-03;2.309100335759414868e+00;5.000000000000000000e+00;9.982758827141815505e-01
4.820000000000000000e+02;-5.712955400908530795e-03;-4.701942500534329883e-03;1.122129600605270040e-02;2.286397206420049510e+00;1.671461154085059769e-03;2.210306607533574219e-03;1.122129600605246795e-02;2.300222908305169955e+00;4.000000000000000000e+00;9.982758827141815505e-01
4.830000000000000000e+02;-5.786585414897467416e-03;-8.802858364622120901e-03;-2.729345984808343589e-03;2.281290398654200580e+00;-1.250036411161344063e-03;-2.857637031012293105e-03;-2.729345984808230832e-03;2.282299052804471984e+00;3.000000000000000000e+00;9.982758827141815505e-01
4.840000000000000000e+02;-9.301527787109468287e-03;-4.376122223161691902e-03;-1.869026285017764358e-03;2.326307969233468498e+00;-1.867202292283050291e-03;7.579198931420352836e-04;-1.869026285017651168e-03;2.308913934356960240e+00;2.000000000000000000e+00;9.982758827141815505e-01
4.850000000000000000e+02;1.527197157585187190e-02;9.029111281760199628e-03;-5.614845348088051691e-03;2.335598687722170386e+00;4.786391741432881319e-03;1.459098009829181558e-03;-5.614845348088047354e-03;2.315560152031916452e+00;3.000000000000000000e+00;9.999988254080117711e-01
4.860000000000000000e+02;-1.227354082877436109e-02;-8.192986443817145553e-03;2.754379521712676908e-03;2.363988324662426699e+00;-5.598470612286774589e-03;-3.423633696684837135e-03;2.754379521712451394e-03;2.330867322796143171e+00;2.000000000000000000e+00;9.982758827141815505e-01
4.870000000000000000e+02;1.930515774857520170e-02;1.029457073954054974e-02;4.104954498272444206e-03;2.370082958647262483e+00;7.012903861934094429e-03;2.210478649631166664e-03;4.104954498272663649e-03;2.342039508017592198e+00;3.000000000000000000e+00;1.001725291877806567e+00
4.880000000000000000e+02;-1.464800296665784776e-02;-6.957198788272878770e-03;-8.209421393555174293e-03;2.369373433670067808e+00;-6.793009837473735352e-03;-2.693996992680434965e-03;-8.209421393555167354e-03;2.335476715930928204e+00;2.000000000000000000e+00;9.999988254080117711e-01
4.890000000000000000e+02;5.687647928578429962e-03;7.285912429919532557e-03;1.311162423483636444e-03;2.368090225061383336e+00;-6.501541582363233596e-04;2.016822126319935127e-04;1.311162423483858488e-03;2.341064681028548033e+00;3.000000000000000000e+00;1.001725291877806567e+00
4.900000000000000000e+02;1.264996218451376608e-02;8.803891664247970317e-03;6.190484662603794319e-03;2.352701424605152969e+00;4.956108610281655807e-03;2.906245930269828193e-03;6.190484662603566203e-03;2.340173628861789368e+00;4.000000000000000000e+00;1.001725291877806567e+00
4.910000000000000000e+02;3.028444146491504618e-03;7.085285893136235302e-03;1.561840801004326772e-03;2.330629248477718019e+00;2.358873065721925344e-03;4.521071717915731841e-03;1.561840801004324604e-03;2.332068342047584952e+00;5.000000000000000000e+00;9.999988254080117711e-01
4.920000000000000000e+02;1.302968296947137894e-02;8.625442791898932371e-03;9.639293853230316428e-03;2.313048196320914851e+00;9.835361692724416821e-03;7.488008068748094881e-03;9.639293853230528064e-03;2.333157011260273972e+00;6.000000000000000000e+00;1.001725291877806567e+00
4.930000000000000000e+02;1.178356127876388493e-03;4.398788554916037430e-03;2.761007640779251926e-03;2.301062649658849324e+00;4.608097452177287168e-03;6.324510141675308839e-03;2.761007640779249324e-03;2.334802386428992182e+00;6.000000000000000000e+00;1.001725291877806567e+00
4.940000000000000000e+02;3.566167955529844780e-03;6.717857537938756729e-04;1.048256689680444019e-02;2.290113947008507900e+00;4.980664592692557457e-03;3.438028797075630416e-03;1.048256689680442631e-02;2.330258996608011834e+00;6.000000000000000000e+00;9.999988254080117711e-01
4.950000000000000000e+02;-3.782260772332478316e-03;-2.448982265744512055e-03;-4.586050887830029482e-03;2.286170709562690195e+00;2.489281858401568015e-03;3.199887095179106133e-03;-4.586050887830241118e-03;2.321287579142576885e+00;5.000000000000000000e+00;9.982758827141815505e-01
4.960000000000000000e+02;-2.444387749991457082e-03;-3.957201626014796025e-03;5.123578279551368325e-03;2.285072326384256947e+00;2.268134528096731051e-03;1.461841276341697970e-03;5.123578279551364856e-03;2.312036937061241026e+00;4.000000000000000000e+00;9.999988254080117711e-01
4.970000000000000000e+02;-1.067538454647203733e-02;-6.877177581520052541e-03;-5.233537404663538700e-03;2.296991617824432730e+00;-3.161288343885793051e-03;-1.136935782644142579e-03;-5.233537404663535231e-03;2.306492395270583362e+00;3.000000000000000000e+00;9.982758827141815505e-01
4.980000000000000000e+02;-5.102199973888874029e-03;-5.176702064849235396e-03;-1.670008511567278725e-03;2.315593014392336446e+00;-1.794989514608734404e-03;-1.834697329386902886e-03;-1.670008511567276990e-03;2.307886363267225516e+00;2.000000000000000000e+00;9.999988254080117711e-01
4.990000000000000000e+02;-1.406357008970834932e-04;-6.625803848781097044e-03;6.259896659168099481e-04;2.343032992622460231e+00;-2.143376237367704273e-03;-5.599814201752754961e-03;6.259896659170285232e-04;2.317138522734316641e+00;1.000000000000000000e+00;9.999988254080117711e-01
5.000000000000000000e+02;-5.451627907346948132e-03;-5.275125843415648386e-03;-1.063371770757406964e-02;2.359195784855114386e+00;-5.008277077275684330e-03;-4.914205740858060278e-03;-1.063371770757405924e-02;2.311370482649690139e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.010000000000000000e+02;-5.455898470042727655e-03;-4.031613760708960964e-03;-2.960707227718750029e-03;2.395362234954366176e+00;-6.828565937437559852e-03;-6.069456592980450316e-03;-2.960707227718968604e-03;2.330614869209139961e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.020000000000000000e+02;-4.707020876562332395e-03;-8.884347850957388659e-05;-1.683235037894170163e-03;2.412493645527748587e+00;-7.120777363993458647e-03;-4.659400369458204655e-03;-1.683235037894168645e-03;2.343104669620618363e+00;0.000000000000000000e+00;9.999988254080117711e-01
5.030000000000000000e+02;3.176571369930668992e-03;-2.534882283572785500e-03;-5.107481648471631080e-03;2.432012106526192596e+00;-1.342078594291824106e-03;-4.386145423343316280e-03;-5.107481648471402964e-03;2.355126394060147899e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.040000000000000000e+02;-8.919476349229148171e-03;-3.962328914229302709e-03;-8.155686817326431026e-03;2.431693066300808059e+00;-9.334616089277186779e-03;-6.692576253351272680e-03;-8.155686817326535110e-03;2.353435902434737770e+00;0.000000000000000000e+00;9.999988254080117711e-01
5.050000000000000000e+02;-4.529031251683008838e-03;-5.093060550364472694e-03;-5.971425762353772815e-04;2.447584007604181711e+00;-5.966428157570409160e-03;-6.267042148839732651e-03;-5.971425762354900385e-04;2.365338322837744478e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.060000000000000000e+02;8.360922048423879288e-04;-2.887537485432164000e-03;-3.311337730999713153e-03;2.462756378803014012e+00;-2.925231836502836108e-03;-4.909836511861284149e-03;-3.311337730999482434e-03;2.382567311129659249e+00;0.000000000000000000e+00;9.999988254080117711e-01
5.070000000000000000e+02;-3.673089329590557145e-03;-5.843954613911264001e-05;-4.271505392831227710e-04;2.475190952227845020e+00;-5.744161256741330684e-03;-3.817640239155338944e-03;-4.271505392832372627e-04;2.403052945560262277e+00;1.000000000000000000e+00;9.999988254080117711e-01
5.080000000000000000e+02;-3.518968256154940497e-03;-3.742116102286478525e-03;-7.958176441238633270e-03;2.493567402327930616e+00;-9.789444550660931360e-05;-2.168268570419155591e-04;-7.958176441238737353e-03;2.418219541555957530e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.090000000000000000e+02;-6.191232602794955950e-03;-5.315068020752491788e-03;-4.497674242834683034e-03;2.505326180638413724e+00;-5.774279702997639485e-03;-5.307305145767501377e-03;-4.497674242834450581e-03;2.428152128020293343e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.100000000000000000e+02;-2.471032220080117935e-03;-1.409672070305830870e-03;-5.337032836520955170e-03;2.525551557749253107e+00;-2.805428137515810806e-03;-2.239748816346287617e-03;-5.337032836521177215e-03;2.450762145987354756e+00;0.000000000000000000e+00;9.999988254080117711e-01
5.110000000000000000e+02;-2.206970847964322829e-03;-2.086883170499106467e-03;7.660462877736862186e-04;2.538144725445973471e+00;-1.938172334807825720e-03;-1.874168503607082960e-03;7.660462877736792797e-04;2.462097408779265084e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.120000000000000000e+02;4.158976408549791212e-03;3.074574833950118220e-03;3.552374808472653911e-03;2.550221741057382197e+00;8.761561557346989049e-05;-4.903442284296790146e-04;3.552374808472882894e-03;2.482496130137461066e+00;1.000000000000000000e+00;9.999988254080117711e-01
5.130000000000000000e+02;6.277415938335701405e-03;4.714469299883262965e-03;-6.887207659080712974e-03;2.539154751659911113e+00;-7.313953120820226861e-07;-8.337441984138244111e-04;-6.887207659080935018e-03;2.489565340567092555e+00;2.000000000000000000e+00;1.001725291877806567e+00
5.140000000000000000e+02;6.917891942875980214e-03;8.327654586890935462e-03;6.519636731252963224e-03;2.532180604919797240e+00;2.945693592564154958e-03;3.697063027007427109e-03;6.519636731252956285e-03;2.505077908477649107e+00;3.000000000000000000e+00;1.001725291877806567e+00
5.150000000000000000e+02;-1.164746484081269698e-02;-8.944153661227638441e-03;-9.245776793570331664e-03;2.550122935957625625e+00;-1.647658859026724515e-03;-2.068593026246226194e-04;-9.245776793570553709e-03;2.524403517096858618e+00;2.000000000000000000e+00;9.982758827141815505e-01
5.160000000000000000e+02;-7.514652158122226387e-03;-1.069723344051171955e-02;-9.026138109339998383e-03;2.573215727366528149e+00;-3.032533060776854486e-03;-4.728772004524444197e-03;-9.026138109339755522e-03;2.541263360770532831e+00;1.000000000000000000e+00;9.982758827141815505e-01
5.170000000000000000e+02;2.693282009787977688e-03;2.928065904103394242e-03;-2.858129177853274694e-03;2.574032610801070931e+00;-1.876685888125258564e-03;-1.751551743993197408e-03;-2.858129177853385716e-03;2.547733914019101320e+00;2.000000000000000000e+00;9.999988254080117711e-01
5.180000000000000000e+02;-5.531386127681274523e-03;-6.443924975457575137e-03;7.477325835509474050e-03;2.586330170190210165e+00;-9.650367448180065949e-04;-1.451397907012286562e-03;7.477325835509349150e-03;2.557544683675481600e+00;1.000000000000000000e+00;9.999988254080117711e-01
5.190000000000000000e+02;-4.069364821017440459e-03;-5.249750499386194799e-03;-3.095009543136191532e-03;2.604703576552018340e+00;-1.262005061486619686e-03;-1.891122114166489052e-03;-3.095009543135955610e-03;2.564965087102215158e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.200000000000000000e+02;-5.441563814616769829e-03;-4.953236334944200597e-03;-1.158334712412414230e-02;2.618938469535106339e+00;-5.334681268787519123e-03;-5.074414518365103627e-03;-1.158334712412413536e-02;2.570874138742187842e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.210000000000000000e+02;-1.139211065058095412e-03;2.327276359224007829e-03;5.084731002502770880e-03;2.624467829866712343e+00;-4.501320516295145152e-03;-2.653766457074428764e-03;5.084731002502999864e-03;2.583899024203595296e+00;1.000000000000000000e+00;1.001725291877806567e+00
5.220000000000000000e+02;3.947539152313446487e-03;3.950509964752917796e-03;-3.773993235561906578e-03;2.619726344694282893e+00;-1.839225203756504612e-03;-1.837641832490456012e-03;-3.773993235562017601e-03;2.593574060310137597e+00;2.000000000000000000e+00;1.001725291877806567e+00
5.230000000000000000e+02;-1.768652155589627017e-03;-2.807022029997975621e-03;-1.899878695095363890e-03;2.636467154313113959e+00;3.060791705633187504e-03;2.507365645870989618e-03;-1.899878695095481851e-03;2.610921977272691930e+00;1.000000000000000000e+00;9.999988254080117711e-01
5.240000000000000000e+02;-9.563941353192821626e-03;-8.763095705035767874e-03;-7.732060060451149963e-03;2.656803168332990683e+00;-5.378506097696734295e-03;-4.951674712791814814e-03;-7.732060060451025063e-03;2.621881382707880626e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.250000000000000000e+02;-9.722451863443185016e-04;1.613946795681085039e-03;-6.275684653948288005e-04;2.667596437885476401e+00;-3.901629123929172688e-03;-2.523251270645992389e-03;-6.275684653948288005e-04;2.638665088215190302e+00;1.000000000000000000e+00;1.001725291877806567e+00
5.260000000000000000e+02;-3.705961841820475111e-03;-7.166486747873884039e-03;-8.549648010180460611e-03;2.687172113900554216e+00;-1.589877625766782099e-03;-3.434253806804694192e-03;-8.549648010180571633e-03;2.650546075426118531e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.270000000000000000e+02;-6.558556367934953446e-03;-3.584085339482290244e-03;-6.120812167128689141e-03;2.687463846277112101e+00;-4.738814622167575319e-03;-3.153493416569883023e-03;-6.120812167128689141e-03;2.644359402056178254e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.280000000000000000e+02;-1.456101179715394572e-02;-1.507908323187261840e-02;-1.573969190262092255e-02;2.746124937656473364e+00;-1.477741838882332820e-02;-1.505353794877788837e-02;-1.573969190262101969e-02;2.697432222733523233e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.290000000000000000e+02;-3.445992992607206651e-03;-3.517846765002913267e-03;-6.836614550155717396e-03;2.760049216259795379e+00;-3.525855667205576860e-03;-3.564151992162672977e-03;-6.836614550155592496e-03;2.707177924042714068e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.300000000000000000e+02;4.421150729228565113e-03;3.842776088293281544e-03;6.380863082133064745e-03;2.763169209210001309e+00;-7.260888037236359893e-04;-1.034348515882153874e-03;6.380863082132814945e-03;2.721424805327909535e+00;1.000000000000000000e+00;1.001725291877806567e+00
5.310000000000000000e+02;-7.788795979128418367e-03;-7.544376392960933098e-03;-6.447532600407021586e-03;2.771963541783454499e+00;-4.098203763965108104e-03;-3.967934028839700811e-03;-6.447532600406896686e-03;2.725219126286664739e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.320000000000000000e+02;3.277304441559922288e-03;2.593477455019213562e-03;-5.798404579240856727e-04;2.763655028414788717e+00;-1.475834538507421467e-03;-1.840297803522607245e-03;-5.798404579239607726e-04;2.727573556621856188e+00;1.000000000000000000e+00;1.001725291877806567e+00
5.330000000000000000e+02;-4.106780507249066514e-03;-6.117931047270278033e-03;-1.029704447980547832e-03;2.782718194375718657e+00;-1.065637521426764101e-03;-2.137532177063555805e-03;-1.029704447980672732e-03;2.740953876934567823e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.340000000000000000e+02;-2.574735501261055104e-03;-5.896933079669250399e-03;-1.205162882480084741e-02;2.796862681559797004e+00;-3.544173838833111767e-03;-5.314824895728972876e-03;-1.205162882480094455e-02;2.750220465627676969e+00;0.000000000000000000e+00;9.982758827141815505e-01
5.350000000000000000e+02;-1.106571405117669216e-02;-4.383589912718088843e-03;-4.316229949186900505e-03;2.802146406785782418e+00;-8.646533152082816476e-03;-5.085122402472885828e-03;-4.316229949186914383e-03;2.756127606124290974e+00;0.000000000000000000e+00;9.999988254080117711e-01
5.360000000000000000e+02;6.435203879518916481e-03;-1.003756617797529893e-03;-2.387964252379415342e-03;2.799374460446992785e+00;-3.577686554067094349e-04;-4.322554901831893170e-03;-2.387964252379304320e-03;2.759699215129642003e+00;1.000000000000000000e+00;9.999988254080117711e-01
5.370000000000000000e+02;2.736576937099013951e-03;4.390073753722495420e-03;-2.178702067862997582e-03;2.793029794909992258e+00;-9.353002090597140050e-04;-5.402634836082498282e-05;-2.178702067862969827e-03;2.765613165700069320e+00;2.000000000000000000e+00;9.999988254080117711e-01
5.380000000000000000e+02;5.889993550173999726e-03;5.862336905325130076e-03;8.089884624878918018e-04;2.756487952440810130e+00;7.249553827683302698e-04;7.102150591493799903e-04;8.089884624878918018e-04;2.751055582351463524e+00;3.000000000000000000e+00;1.001725291877806567e+00
5.390000000000000000e+02;-8.968936753729617184e-03;-6.536394769543374395e-03;9.845791752627716664e-03;2.749078744540841779e+00;2.355260966555028368e-05;1.320038725734135054e-03;9.845791752627702786e-03;2.747488825211332308e+00;2.000000000000000000e+00;9.999988254080117711e-01
5.400000000000000000e+02;6.657987208520912970e-03;5.280514180925205414e-03;-9.391580787965411736e-03;2.728597523220632759e+00;1.862214493075400878e-03;1.128054644182099886e-03;-9.391580787965675414e-03;2.737717585040792656e+00;3.000000000000000000e+00;9.999988254080117711e-01
5.410000000000000000e+02;-3.882190215650574427e-03;-5.028227625614514751e-03;6.790348256231731883e-03;2.725149659432668070e+00;3.639716384906913071e-03;3.028906129555655746e-03;6.790348256231759638e-03;2.729679478109561686e+00;2.000000000000000000e+00;9.982758827141815505e-01
5.420000000000000000e+02;6.171886908784826598e-03;5.972445297762460359e-03;-5.249676342367337600e-03;2.701316953365836770e+00;3.263511578990296869e-04;2.200535970191680457e-04;-5.249676342366976778e-03;2.717899504074712702e+00;3.000000000000000000e+00;1.001725291877806567e+00
5.430000000000000000e+02;5.361527305290568479e-03;8.351488516813346252e-03;4.951271262892395497e-03;2.659171272412959919e+00;2.453284672599642668e-03;4.046861771586363066e-03;4.951271262892270597e-03;2.692874153614954746e+00;4.000000000000000000e+00;1.001725291877806567e+00
5.440000000000000000e+02;9.274157285307081666e-03;5.945057516807614184e-03;1.015181015122973429e-02;2.611178886247846886e+00;5.614067061890964938e-03;3.839737304408646912e-03;1.015181015122972041e-02;2.663988037437525325e+00;5.000000000000000000e+00;1.001725291877806567e+00
5.450000000000000000e+02;-4.810105612378705320e-03;-6.249527887083244915e-03;4.465635979300344727e-03;2.595454420207178980e+00;3.174098381279744086e-03;2.406921080149386494e-03;4.465635979300483505e-03;2.646967631121029729e+00;4.000000000000000000e+00;9.982758827141815505e-01
5.460000000000000000e+02;-6.195219557762990381e-03;-5.477111190440697719e-03;5.352795151272599083e-04;2.596135836696838339e+00;9.685867101137737856e-04;1.351321122970157440e-03;5.352795151271211305e-04;2.641318294313402149e+00;3.000000000000000000e+00;9.999988254080117711e-01
5.470000000000000000e+02;6.768157147016229391e-03;7.592392833100494731e-03;-3.196592006553283793e-03;2.573331357718292800e+00;2.276217589872391034e-03;2.715515299972964813e-03;-3.196592006553394816e-03;2.620993387582707612e+00;4.000000000000000000e+00;9.999988254080117711e-01
5.480000000000000000e+02;-1.166501263321571141e-02;-7.619673022905129600e-03;-5.199578025349496646e-03;2.565728951916001144e+00;-2.442764708862718570e-03;-2.866964174845984537e-04;-5.199578025349371746e-03;2.601818609941896288e+00;3.000000000000000000e+00;9.982758827141815505e-01
5.490000000000000000e+02;1.177437391455384702e-02;9.889967333324922727e-03;1.145966608644184703e-02;2.556137899035465733e+00;4.288112345830888406e-03;3.283769158550255141e-03;1.145966608644183315e-02;2.599007428486676652e+00;4.000000000000000000e+00;1.001725291877806567e+00
5.500000000000000000e+02;8.036572013587678365e-03;7.596690256414198594e-03;4.424937072553564166e-03;2.526303632227676399e+00;3.517245482328040795e-03;3.282799131722483055e-03;4.424937072553439266e-03;2.581458577465464810e+00;5.000000000000000000e+00;1.001725291877806567e+00
5.510000000000000000e+02;2.612555343505948424e-03;4.496574950392566439e-03;5.884997056063365206e-03;2.509085767117098964e+00;2.890103842335747797e-03;3.894240781639843330e-03;5.884997056063365206e-03;2.573992830853115255e+00;6.000000000000000000e+00;9.999988254080117711e-01
5.520000000000000000e+02;-5.510790460102263366e-04;-2.656162063491535053e-03;-2.562550365648869066e-03;2.496329098023145843e+00;3.146252747319805421e-03;2.024294350269038867e-03;-2.562550365648993966e-03;2.562104018145091366e+00;5.000000000000000000e+00;9.999988254080117711e-01
5.530000000000000000e+02;6.454385317546093570e-03;6.608319314325525329e-03;8.251377838408222032e-03;2.466024641908992621e+00;4.280686892539048438e-03;4.362729994328413963e-03;8.251377838408097132e-03;2.540626396048762725e+00;6.000000000000000000e+00;1.001725291877806567e+00
5.540000000000000000e+02;5.056144761613878130e-03;5.732242182195340652e-03;9.969946356445852365e-03;2.440092588134561424e+00;6.260729281540443336e-03;6.621072874617987825e-03;9.969946356446088287e-03;2.520684135972766082e+00;6.000000000000000000e+00;1.001725291877806567e+00
5.550000000000000000e+02;-2.040976436959270751e-03;-1.732185798454605186e-03;-3.982613507186857915e-03;2.433826770086777280e+00;2.407089719554438012e-03;2.571667670601469891e-03;-3.982613507186746893e-03;2.509756575936615608e+00;5.000000000000000000e+00;9.999988254080117711e-01
5.560000000000000000e+02;8.699856667542131550e-03;8.345727900030328744e-03;7.863416943292525496e-03;2.403339628575628772e+00;5.990213837868907376e-03;5.801471759267897571e-03;7.863416943292178551e-03;2.483497973994492014e+00;6.000000000000000000e+00;1.001725291877806567e+00
5.570000000000000000e+02;-2.675369178448003260e-03;-2.888457619299261703e-03;1.699361610877081485e-04;2.398372480354398206e+00;2.274406016148509263e-03;2.160835024628385975e-03;1.699361610880550932e-04;2.468215158847242741e+00;5.000000000000000000e+00;9.982758827141815505e-01
5.580000000000000000e+02;-8.563483183329480275e-03;-7.326600164179752211e-03;-3.242638307212192261e-04;2.396214055579594326e+00;-2.259891633832191576e-03;-1.600662863289484261e-03;-3.242638307214551485e-04;2.449562677288836365e+00;4.000000000000000000e+00;9.982758827141815505e-01
5.590000000000000000e+02;8.064600846559986935e-03;8.242735821405729191e-03;4.247364204870429649e-03;2.377829462699346585e+00;1.886112836480761945e-03;1.981054474970506823e-03;4.247364204870429649e-03;2.432359495320699061e+00;5.000000000000000000e+00;1.001725291877806567e+00
5.600000000000000000e+02;-2.562461441862961403e-03;-3.716418114014158336e-03;1.075988443707806552e-03;2.367808570181699768e+00;1.139735526281812628e-03;5.247044954857608967e-04;1.075988443708042475e-03;2.413054870093147564e+00;4.000000000000000000e+00;9.999988254080117711e-01
5.610000000000000000e+02;3.429203770417440372e-03;6.745251273294984584e-03;4.960162498646211726e-03;2.361670253809970532e+00;-1.413179908237582882e-04;1.626055224378059050e-03;4.960162498646086826e-03;2.406266517731598054e+00;5.000000000000000000e+00;9.999988254080117711e-01
5.620000000000000000e+02;4.750626969326293692e-03;7.017991370437019066e-03;3.108773594009517360e-03;2.338524102522138381e+00;3.152874569976312630e-03;4.361325024364502700e-03;3.108773594009399399e-03;2.387144930521523545e+00;6.000000000000000000e+00;9.999988254080117711e-01
5.630000000000000000e+02;7.667330176079184198e-03;2.595974170181437543e-03;6.801794337975966553e-03;2.323592053837080229e+00;5.787442126618448646e-03;3.084531881274015300e-03;6.801794337976195537e-03;2.373974812741342699e+00;6.000000000000000000e+00;9.999988254080117711e-01
5.640000000000000000e+02;-5.811199542909975188e-03;-2.835826591884032730e-03;-3.137800235311308250e-03;2.314644953439300323e+00;-1.314786141741018308e-03;2.710157668010110266e-04;-3.137800235311190289e-03;2.360976274030533784e+00;5.000000000000000000e+00;9.999988254080117711e-01
5.650000000000000000e+02;3.842576956235507768e-03;-4.885509959172473771e-03;-1.012884501824178052e-03;2.320259244840960910e+00;5.014411495995040047e-03;3.625520094045799058e-04;-1.012884501824407035e-03;2.352300949255837548e+00;4.000000000000000000e+00;9.982758827141815505e-01
5.660000000000000000e+02;-7.510404501625912721e-03;-4.662825511459439687e-03;8.034259549123658195e-03;2.336187115627123223e+00;-2.432030081932183216e-03;-9.143392674838268785e-04;8.034259549123769217e-03;2.353200760419573268e+00;3.000000000000000000e+00;9.999988254080117711e-01
5.670000000000000000e+02;-3.549816322613797565e-03;-5.171579200517764652e-03;-4.306978515272140429e-03;2.361641154246977070e+00;-8.311132878858484840e-04;-1.695473725825548394e-03;-4.306978515272140429e-03;2.356600224131913279e+00;2.000000000000000000e+00;9.982758827141815505e-01
5.680000000000000000e+02;6.354764361617144808e-03;7.947794134022554552e-03;-1.788334184823707484e-03;2.355818457044334568e+00;-2.289348213701993678e-03;-1.440301826904097013e-03;-1.788334184823943407e-03;2.349616354260130713e+00;3.000000000000000000e+00;1.001725291877806567e+00
