time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A
33.0	0.0056145729287347956	0.00312226115435843	-0.0012969784588818811	25.752773083633546
34.0	0.00114026542039114	0.0026952724246709359	0.003051181239687506	25.571694346599269
35.0	0.00022823689448414619	-5.8331439022674125e-05	0.0018721302001457607	25.57315923475446
36.0	-0.0045665996237668205	-0.0035361627976915333	-0.0034889115879037647	25.751684689165053
37.0	-0.00078147303676845414	-0.0030077265721293323	-0.0049281138716043005	25.92606302424511
38.0	-0.0058411463545658959	-0.0030641795805287364	-0.0090017297741238345	26.084970948309323
39.0	0.00059996294104680548	-0.0013443213393237174	-0.0035712448770229832	26.058326981717368
40.0	-0.0041196893082795505	-0.0027076285108488252	0.0054726644861127216	26.234848405326535
41.0	-0.0044123483144126174	-0.0035903903017830974	-0.009078715444060026	26.397077771125804
42.0	-3.2769349345040943e-05	-0.0006613530249744981	0.0054376959397732794	26.395041817684216
43.0	0.0031052777759205119	0.0035455469813134854	-0.0041948930989853528	26.189661727467371
44.0	-0.0026167366843581341	-0.0034433480649170845	-1.379525058242681e-05	26.356626704868127
45.0	0.00031158853635193662	0.00048817249545418662	-0.0001234933740493771	26.34067163364616
46.0	0.00051932689535338916	-0.00039026309978729135	-0.0011402766999561997	26.322608772486337
47.0	0.002751906661218273	0.0023986025529471044	0.0017218252736466155	26.121642869479501
48.0	-0.0014713618083914692	-0.00047621506710893158	-0.0024882480213156422	26.096140429317597
49.0	0.0026457596506330727	0.002476057472912685	0.0076017255806012374	25.905524363155749
50.0	-0.002950394397329581	-0.0033903083406008339	-0.0021472320370229392	26.07711079653664
51.0	-0.0054419749543811458	-0.0042842688141947471	-0.0096639374771948505	26.234744936411165
52.0	0.00058232087559950685	-0.0011606334058944512	0.0047983867698128124	26.228732494261141
53.0	-0.001986441246977444	-0.002173669897639785	-0.0052579562648388256	26.395433899393431
54.0	0.00026239912469594451	0.0011543000268456893	-0.0024560123447997517	26.189065758450575
55.0	-0.0011899566626381031	-0.0042499785882610386	-0.0022512504156246838	26.351009247166878
56.0	-0.0050729978370628315	-0.003009945453188223	-0.0076876223757662565	26.500842130827412
57.0	0.0031766972804437854	0.0046147730427819056	0.0099198650339863415	26.301023940637545
58.0	0.0019208473459527697	0.0022698573887541817	0.0022237692676939647	26.102530416756156
59.0	5.7005692207456882e-05	-0.0001245438325808701	0.0065422694431955808	26.10371290940434
60.0	0.0015120773636666529	0.0018885138710675875	-0.0025007023173562182	25.913020523325887
61.0	0.0021158926518675125	-0.00016120865778002091	0.0040805191829244025	25.913782152929738
62.0	-0.0053442333976991829	-0.0027932941538270084	-0.011289679643180062	26.069995951475423
63.0	-0.0019016289643744022	-0.0027628669898498437	-0.0018240496982526722	26.229829619307541
64.0	-0.00081094754957455883	-0.00018504839431654485	0.0041064094343041813	26.22137807489996
65.0	-0.0014025082310482606	-0.0036027500177737704	-0.014772659715477143	26.362892632007473
66.0	-0.0078736374704228007	-0.0044314959347446781	-0.0029754031426911798	26.509373850756365
67.0	0.0052857196244455729	0.0038108789610032945	0.014672660100894741	26.321776388413678
68.0	0.002541785088167603	0.0022057832274029465	-0.0056645503114296503	26.113413295023939
69.0	-0.0021330966209814894	-0.0027493430937074459	0.0062522744215500747	26.29204861957723
70.0	-0.003759092798040875	-0.0039567701353021567	-0.012472048513442413	26.447836799497821
71.0	0.0018072574407457243	0.0027522956297115764	0.0027030249098606296	26.239750965229952
72.0	-0.001846772620202275	-0.0035294282404906285	0.0034317648496339226	26.414711012000744
73.0	-0.0057304175591120776	-0.004788694950949024	-0.016496972035024871	26.557822130595838
74.0	0.0056105560564108092	0.0026039182403923	0.0071997529443398323	26.348524404296708
75.0	-0.009566941717495725	-0.0040142804134544186	-0.0028520665578849469	26.507413646848754
76.0	-0.00020971602230857034	-0.0031828712724900621	-0.0037077470987741945	26.665831378172182
77.0	0.00021096421419908307	0.00253725097397417	0.006728408624207427	26.469348033877914
78.0	-0.0004988037102655607	-0.00084392538840383224	-0.0060879164180330791	26.441548009377158
79.0	0.0037693094479378519	-0.00011743144596354504	0.0011413063495180342	26.417289064499567
80.0	-0.00075945320752912604	-0.00042390250208501623	-0.0051152923226265301	26.379878273139507
81.0	-0.0032181162458352341	0.0018108750452985323	0.0070675326800233584	26.175852948697365
82.0	-0.00046722791419873122	-0.0027483760592857953	0.0019067717692677899	26.347421128152085
83.0	0.0012244090821006415	0.0010052536193623229	-0.0012619842434657969	26.150339133622452
84.0	0.00091499617297807756	0.0038000876605067679	0.010627007808844291	25.973789868468156
85.0	0.002616526222072757	-0.00029233089867830575	-0.0060669303465834545	25.960954185374948
86.0	-0.0025832611968258368	-0.0032007779978648898	-0.0067004240954471328	26.117876524957001
87.0	0.0020866167177263639	0.0023325165021539362	0.005513715175756384	25.924485648795507
88.0	-0.00041465739164192605	0.0026740442378626605	0.0084371057753233059	25.748547953859251
89.0	0.0047188683009030674	0.00038661460125322122	-0.0013099244050442937	25.746215971494319
90.0	-0.001039396488181854	0.00016605921419554637	-0.0023382748172312562	25.736898007661107
91.0	-0.0040969511566203431	-0.0036689687226302281	-0.0089612315331477621	25.890853571831986
92.0	0.0030014803324627248	0.0039678692342932642	0.016070626052910097	25.722460907856135
93.0	0.0052448227833788996	0.0031976809929427086	0.0013376894421812668	25.549994829591892
94.0	-0.0024335902319320146	-0.0027217135251540459	-0.0081212153075536087	25.716178135593562
95.0	0.0010305874272925619	0.0029862693179009137	0.0057059246645480011	25.536286644096151
96.0	-0.0023989897744922661	-0.0031973729504058968	-0.0023378366490847124	25.712367800541319
97.0	0.0048584731618658283	0.0038286386909517356	0.013788922608755416	25.562802021662833
98.0	-0.003990631055566296	-0.00010610044118009032	-0.0076958538447859937	25.5688331138658
99.0	0.0039575390351959117	0.0010638957195027166	0.0039498438078112708	25.582954735755251
100.0	-0.0058410550178987775	-0.0030131268856812277	-0.0028388361368015813	25.774613578323919
101.0	0.0050102474190527602	0.0036352732637230378	0.0030540901855040659	25.610287502330042
102.0	-0.00050097736288867711	-0.0024459035634155635	-0.0055673036384870089	25.791730419586134
103.0	0.0030389685347587125	0.0038966179052734029	0.0006533829892421128	25.609476439927494
104.0	0.002305254538770285	0.00266245343516891	0.0060218149501146678	25.437851916807759
105.0	0.0046852257637582939	0.004539768356757734	0.0066989362242215744	25.273411672153681
106.0	0.00093917113675212605	-0.00065875569454254546	0.0003044762421697822	25.286650013439562
107.0	-0.0021310391959658004	-0.001933596935526638	-0.0009021571260191541	25.477789036754483
108.0	-0.0023832522254626509	-0.00029666140364648097	-0.00060566152069907453	25.493117448078909
109.0	0.0015268931511076556	1.8321785478447872e-05	-0.0032784688299504205	25.499212417339372
110.0	-0.0039281588518121913	-0.0028615433790853961	-0.0094687359346777855	25.663253631460037
111.0	0.0030161045108413331	-0.00099917446463759774	-0.0034146816446133377	25.644174428915978
112.0	-0.0051516698623100821	-0.00076134696274410274	0.0062426438077971547	25.644632805928442
113.0	-0.0027322261113743584	-0.003327895570902184	-0.0061425526146552389	25.814620119657697
114.0	-0.00043660046128068952	-0.00038625026667693518	-0.00034396803664549225	25.807312395864081
115.0	-0.0026610157463200501	-0.0025351243170249615	-0.0052409321364228489	25.970920164977841
116.0	0.00019301119663062138	-0.00061717237778946554	0.0041032815582773274	25.969250890092137
117.0	-0.00569779800543746	-0.0058820665666269312	-0.0055684465155697582	26.148128467109959
118.0	0.00074376032638523437	0.0033855103480122661	-0.0010990563371311435	25.954892893437666
119.0	0.0051599556935190138	0.0036999177505919745	0.0092649720371230648	25.778581439157463
120.0	-0.0010225628812751131	2.1129840700240266e-05	-0.0049441672578196538	25.766942692919546
121.0	0.0068577191508288893	0.0032872147484496184	0.0073312486170945546	25.589342720755553
122.0	0.0046013607098949194	0.0028848283064034641	0.0041783661922449866	25.416561727563195
123.0	-0.0044295439186000651	-0.0029183425600103341	-0.0015613874954140128	25.599467806718931
124.0	-0.001210086483896089	0.00023813902332692205	0.0014199917025644604	25.609846663078603
125.0	0.0048758633845447097	0.0039313975064649842	0.0042201568580350068	25.444818336559582
126.0	0.0021856020247269514	0.0033806416419526197	0.0041404601095008653	25.283001383850152
127.0	0.0024276894924554204	0.00034695445543242442	0.003215405531006077	25.30424323130023
128.0	-0.0050157592412417573	-0.0036348086823645431	-0.015062938020325656	25.468747211058293
129.0	-0.0019066868158739148	-0.00065280979269111139	0.00453422991269814	25.472608199160995
130.0	-0.0056270028855690546	-0.0043706563382501784	-0.0084121729327991668	25.641443401778442
131.0	-0.0012433727975544873	-0.0019271098178491597	-0.0034218505535761334	25.807235366947417
132.0	0.0052062397535421745	0.003874215922002211	0.014160781643126619	25.64689899535972
133.0	-0.0044240823918988426	-0.0022738546137418547	-0.0055867042145557599	25.832273472403333
134.0	0.0014039934684946243	1.7931795778247661e-06	-0.00044467992209795693	25.838959771398681
135.0	-0.00062158106936083257	-0.0028026069799946818	-0.0077132759021610875	26.010593907701757
136.0	0.0017000218455545113	0.0035303690106774921	0.0077786492563013399	25.836481560862552
137.0	0.0052805410988562285	0.0025487748230532681	-0.0051002977792444781	25.64219305964912
138.0	-0.0029716095498684147	-0.0022199559250595247	0.0088519528262902547	25.834072694650747
139.0	-0.00010223422079613798	0.0023205011076865567	-0.0061288218016489759	25.647101859713654
140.0	-0.0050056006544582088	-0.0035089397899459307	-0.002268101802538891	25.818732354262107
141.0	0.0022458294546883195	0.00041457083003115791	-0.0049736901862658112	25.797866074682819
142.0	-0.0045301103135791942	-0.0039257570326952651	-0.0018291619813810556	25.961283165511624
143.0	0.0040254958275888209	0.0028264975574368023	0.0069545849081955602	25.779227008972889
144.0	-0.0017968709458565657	-0.0035239265702995404	-0.0085438453600084063	25.940029252761235
145.0	-0.0030152723574147222	0.00080781163954402047	-0.0017807062017353159	25.915231190204548
146.0	-0.001299127066924699	-0.0023247231050735895	0.011178518756537081	26.107745962861788
147.0	0.00028669216322974034	-0.00072033222855361068	-0.010593270015725076	26.093048147062703
148.0	0.00066903962091624525	-0.00045186724306844894	-0.0039921676027808717	26.068417691210236
149.0	0.0021292220508031257	0.0030010332697446573	0.0092903519152618408	25.882156659323492
150.0	-0.0036320822245837769	-0.0034974309755871902	-0.011811486095507973	26.030930986834697
151.0	0.0014554670233358769	0.00015631995497922269	0.014507972086020948	26.041055355234391
152.0	-0.0037486001762088161	-0.0025600848890325878	-0.0049217589417599461	26.22466423356806
153.0	-0.0041621402697360477	-0.0031419301639427077	-0.0038617895100260258	26.407505190790534
154.0	0.0032286213987898771	0.0028176303813850501	-0.0066571122526374316	26.200468279596866
155.0	0.0010570833971307314	0.0021245488419623371	0.0081931108719338619	26.012012016147668
156.0	-0.00037316607398585333	-0.0021240767949841644	0.006273259692346711	26.207580328115366
157.0	0.0037442459920411508	0.0031914401474318899	-0.0017917096723925052	26.028707121706582
158.0	-0.0081149025494533511	-0.0026374811127409803	-0.0077292451865019762	26.195780022485206
159.0	0.0067125682851676416	0.00085018884953591556	0.0062368618660892938	26.19804713956561
160.0	-5.9829559985069558e-05	0.001720315634236802	-0.0043833263565149494	26.002855846690736
161.0	-0.001988481245596363	-0.0027110712221488642	0.0020110200069212159	26.181092538483906
162.0	-0.00052923454473940978	-0.00081062005641574508	-0.0033932664403781843	26.172123439657028
163.0	0.00060250083752233508	0.0047327783500409337	0.0098854632467839654	25.99769912168728
164.0	-0.0022869329051903309	-0.0038219890371052889	-0.0084757107971880075	26.16999252039238
165.0	-0.0024418899694172991	-0.0036468762776131758	-0.0070604561730289728	26.333772339932505
166.0	-0.00037571895384058696	0.00026430734138371825	0.0053528682035292041	26.330945741931654
167.0	0.00017359515592874075	-0.0013145221375877592	-0.009803537427947262	26.304089778646503
168.0	0.001348732491512683	0.0024507292844675455	0.0095265730012791261	26.116323265341368
169.0	0.0020684947689981747	0.0037389988659189966	0.0018458098655307342	25.92453846423961
170.0	-0.0009661328620929055	-0.0042108429995787455	0.0050270832382801611	26.117912888875189
171.0	0.0005781558216614302	-0.00010312811104717934	-0.0030607414819039391	26.123529101249908
172.0	-0.00021547125296506042	0.00053277017395603199	-0.0090426032246109234	26.102092566005432
173.0	-0.0017279699191548037	5.5642067032901643e-05	0.010611234609543163	26.110496200220325
174.0	0.0045969688520047791	0.0039658101881723251	0.0046532487748354168	25.941196476479362
175.0	0.004576865570240285	0.0034466516201044906	-0.0033545086206393515	25.753869462170993
176.0	0.00055123013511271246	0.00047473948540521782	0.0066102242883853135	25.762281786448433
177.0	-0.00066936014622520634	-0.0012330961463000722	-0.0047747244607520001	25.938926616710855
178.0	0.00072107197348048047	0.0025383900514831526	0.0083243041128483464	25.775261052384565
179.0	-0.0049698778507027974	-0.0033967230345063326	-0.0072947758160623044	25.95734390233368
180.0	0.0044810865255761057	0.003444935816270922	0.0084611933705476261	25.796725959650306
181.0	0.0054700367805305961	0.0037762516925886613	0.0022178947802162785	25.632748661123212
182.0	0.0011761474490689094	0.00088274593564507953	-0.00010527856018605064	25.643457460983708
183.0	0.0032127137546003048	0.0011443118590168666	0.00014035530999567669	25.651339709083718
184.0	-0.0062012788707268562	-0.0032575265778583828	0.0036630251537188574	25.856412599643765
185.0	0.00035811170750144061	0.00018014447159708791	-0.0057986444073366838	25.86700043576311
186.0	0.0034097656824333411	0.0039989905493431621	0.0053478257164075726	25.703427060111949
187.0	0.00015572110203732059	0.00047473697109057245	0.0049284394002571119	25.730473402278029
188.0	0.0039497200459170934	0.0022913052998797534	-0.0014311496308021532	25.569845425477158
189.0	0.0033328886326916551	0.0039310294281742486	0.0060233703287879692	25.416173734825481
190.0	0.0026335047960491798	0.0034166324996129926	0.0019291684158507794	25.259299109160033
191.0	0.0019589491792448843	0.003177328091920284	0.012384222297934788	25.129324727693316
192.0	-0.0011182720009441649	-0.0024542542672384426	-0.0052796522050114758	25.339163525461856
193.0	-0.00021787079939949994	0.00015628333776940284	-0.0064703072403656803	25.356467120355202
194.0	0.0029198501054409354	0.00062090408390680363	0.0031912433536407381	25.381021652320381
195.0	0.00055423192204195892	0.00098443717794483021	0.00066300385045936494	25.404693508069474
196.0	0.00065352646663530134	0.0034039517339466974	0.0020114776539866819	25.249598142664841
197.0	0.00081914032515228996	-0.0022385859350129156	0.00030970792754503318	25.451249483639703
198.0	-0.0057444325715461098	-0.0033156219983845325	-0.0079432138388930706	25.641287490867963
199.0	0.00095049022091442392	-3.4240156876808037e-05	0.0048362780353431445	25.669044552168078
200.0	-0.00068276959470703336	-0.0021765329131273603	-0.0090499906327081714	25.854975903139522
201.0	0.00050060200802048982	0.0036114221604119923	0.008452328195768688	25.699131158440089
202.0	0.0046376853149916464	0.0029825560857463795	0.0011388358455201031	25.539064263601929
203.0	0.0024789018117142847	0.0042816779950878292	0.0020773570563172861	25.373856076425565
204.0	-0.00086291091697521249	0.00026944932619021866	0.0084854473545604714	25.407520426625187
205.0	0.0056067069174772222	0.0015177392597199857	-0.0070608524791646587	25.417006084432188
206.0	-0.00090526378735056312	0.0004331525251546342	0.0035065028306920931	25.435156743837034
207.0	0.0027667383108699317	0.003954640313838742	0.0017010786199322947	25.271938307815088
208.0	-0.0042087091325520021	-0.0031414845014414716	-0.0024454409204457406	25.460546008587531
209.0	0.0053006997845673753	0.0036456727670481914	0.0060901525321744865	25.305995796821513
210.0	-0.00075902334014521511	-0.0031941280742331379	-0.0051680850753748064	25.496174126121439
211.0	0.0020761909443589577	0.0033885471933187139	0.0032328780202474094	25.335387538841506
212.0	0.0024491074653512079	0.0035317589190454468	0.0085738979487451905	25.189827124764285
213.0	-0.0032849908968278774	-0.0028670552546228301	-0.0071235639183349075	25.380932611340228
214.0	0.0011920819922375259	0.0001057925017123873	0.0056617494819533043	25.413466800831777
215.0	-0.0009762214420283577	0.0013324467710111865	-0.0029552940690648066	25.433907676277233
216.0	0.0016601506710395286	-0.0023788404604583313	-0.0031205117113508596	25.628297563049021
217.0	-0.0032505743545643284	-0.0020752101073870932	-0.0027355032334750451	25.822242393969599
218.0	0.0043107293942784564	0.0033454849832095235	0.001982736039386479	25.657317492210858
219.0	-0.002631147245594101	-0.00017620561765652187	0.0028029118788491791	25.678485709616385
220.0	0.0068728541610746374	0.0048920732061107364	0.0048617561133583731	25.52287003927961
221.0	0.0032637446197844033	0.0034968630821349267	0.0064298399645106308	25.376553200490417
222.0	-0.00055763503720329677	0.0025440748373760647	0.003336642679723445	25.233353042333814
223.0	-0.00019610522341517722	-0.0025451505365329252	-0.0085006214093112931	25.42259637516289
224.0	0.0041856749571173024	0.0039536368180199677	0.0094736515873647953	25.277893436552521
225.0	-0.0044432464107170278	-0.0032002728734858987	-0.0095176208972046483	25.465207704469304
226.0	0.00093737711947272651	0.00063747194353414027	0.00749325520575439	25.497061696400539
227.0	0.004819395055775666	0.0037072401075357586	0.00055267552502036299	25.344488165332375
228.0	-0.004807115661401129	-0.0041450048583793198	-0.0063177169964717672	25.536581700204277
229.0	-0.00022046855050428249	0.0011297179503225729	0.0016190956482370344	25.554738890174043
230.0	-8.5539107688159532e-05	-0.0023146763017486416	-0.0039212368390855179	25.745212607314077
231.0	-0.0028494929856698326	-0.002341655976099033	-0.0052619315906514696	25.928755021103257
232.0	-0.0037816994921849867	-0.0038115316978971636	-0.0038506284416930381	26.113474580910776
233.0	9.5076457393039604e-05	0.00030932941389971713	-0.0039572637283316059	26.106670863363931
234.0	-0.0036267276993007247	-0.0041200723459765554	-0.0096416459342379968	26.264780583688466
235.0	-0.00030066714133591965	0.00072583337514253721	0.0068798400796077352	26.259756932789816
236.0	-0.0015600965091018271	-0.00075462506585732836	0.0021208564490081683	26.26294363461956
237.0	-0.00021316502811585814	-0.00038205516501244041	-0.0040505213333950074	26.25566786500265
238.0	-0.0006553688148455139	-0.0032353630782339104	-0.0078131778673496965	26.416961189685338
239.0	-0.0080625663602802433	-0.003700717184453306	-0.0042390976104493827	26.577770708983802
240.0	0.0013677672937993934	-0.0022049806641605274	0.0065162433624654792	26.764685740528233
241.0	-0.0063445113040917489	-0.0035753682643639983	-0.014590057868964057	26.921140849878704
242.0	0.0017242703769742018	0.0019568685524462559	0.010270207454859404	26.731192600078355
243.0	-0.0020760889276205674	-0.0029172081290496088	-0.0074723335727397977	26.898231458023361
244.0	0.0033379107929040197	0.0022918428775906552	-0.0013998645171914292	26.684822820650364
245.0	0.0017962804668399945	0.00041642752097281743	-0.00017275564218321993	26.654765253793176
246.0	-0.0037053514988182323	-0.00031324842847302303	0.017083176015860624	26.674749720339491
247.0	0.004473885447964232	-0.00023596164866634961	-0.012680000578293216	26.658859492491896
248.0	0.0024086114054172603	0.0031213454377708727	0.00059346621211464612	26.452423590480805
249.0	-0.0023656306271407912	-0.00055528114976211018	0.0039034842127673164	26.442112457971142
250.0	0.0034032962410309731	0.003623494042371056	0.0059342213458221105	26.256515674994869
251.0	-0.0007706674979838235	0.00015564822651381593	-0.0025291723498155338	26.245168543133168
252.0	0.0019086536191708081	-0.00024423670238815642	-0.0013127132442455336	26.23078313153589
253.0	0.0037194527650346032	0.0044445983626416607	0.020842328795824372	26.082887627566919
254.0	0.0012577339856998382	-0.00061820541678669905	-0.007129421184915552	26.096718641722159
255.0	-0.0072140209218128915	-0.004283659208998758	-0.0050397713646500586	26.288961912295353
256.0	0.0015067994214705838	-0.000216771316299047	-0.0071466494392395941	26.280848488502901
257.0	0.0019406332276099558	0.0027566768279044807	0.0069842130531629909	26.103988721743249
258.0	0.0022285843730533994	0.0033606783231554527	-0.0013552602967548122	25.914972549689463
259.0	0.0075869323229122987	0.0037473574150701516	0.0092954463378125407	25.742956261346773
260.0	-0.0051666034272319639	-0.0029004167521150537	0.0048370067024704477	25.949434271125519
261.0	0.003261098281038155	0.002785363323889678	-0.0011275126776636446	25.788034272764136
262.0	-0.0010710698291819254	0.0012874619845925084	-0.0036651620297368792	25.791109242821584
263.0	0.00074689799762728271	0.00026376428378571681	0.0072698700544571171	25.814107645470521
264.0	0.0040591086248104036	0.0029324241246838634	-9.8159039374823287e-05	25.650826639045953
265.0	0.0036696012083790031	0.0046033299866328203	0.010609713845881052	25.505667151536286
266.0	0.0051264322125553763	0.0034694521336222639	-0.0047303344734943575	25.338250338531282
267.0	0.00019303479903076681	0.0004215907199901503	0.0049299147447808833	25.359011122519401
268.0	0.0020145924725787356	0.0037193780081381522	0.0088116620983954563	25.21962779214385
269.0	0.00046102598465047606	-0.00090100428482553507	-0.0073345642887256979	25.236532601675673
270.0	0.00092261544760552372	0.0011864400059754532	-0.0023811216690078352	25.243437691606186
271.0	-0.0035141342870459447	-0.0032793732366850348	0.0065137561856213333	25.452701432249558
272.0	0.0020632966101132855	0.0034385352036232497	-0.0066521834644350797	25.283673597425572
273.0	4.9661240754450553e-05	-0.00038788445351689571	0.011384738631522229	25.322929160383158
274.0	0.0050922460330804498	0.0036315072348650501	-0.00090485415245200596	25.175056698636762
275.0	0.0051400200773972227	0.0040178414010475505	0.00090731780886299518	25.019412077039288
276.0	0.0011471773578726197	0.0039181957716447613	0.011231693354873284	24.885252331759482
277.0	0.0010930998287335125	-0.0019616941164394275	-0.0084661176117608594	25.077263867638052
278.0	0.0027428244605299801	0.0041876075542753854	0.010553666276506668	24.942402348424054
279.0	-0.0014192639569395871	0.00060918494539730084	-0.0009212007924613852	24.97577550186088
280.0	0.0038727258149501287	0.0016477223064010893	0.0027317671107066621	25.012259526346291
281.0	0.0041802677627629237	0.003394866708607891	0.0012366417970742782	24.870486512458225
282.0	-0.004302443847839621	-0.0034346527439349517	-0.010139892037128173	25.054147430813561
283.0	0.00043685068215859602	-0.0024326948736563825	0.00089466686058947698	25.248490036891887
284.0	-0.0061862777380627954	-0.0033785618022491581	5.5654805842797472e-06	25.453836620929469
285.0	0.0042861389894816027	0.0034706960559841571	0.0029209884433520905	25.307740179379902
286.0	-0.003988376546648742	-0.0027572562600652883	-0.010263811694850578	25.490743016195946
287.0	-0.00094969876842032619	-0.0023030316510781468	0.0051206603975391118	25.696128806510153
288.0	-0.0096980727102680131	-0.0049837997871223783	-0.017641888688481044	25.867077326768374
289.0	-0.0012058992887259423	-0.0033538688331715694	0.005547697616747671	26.064486206018955
290.0	-0.001185675327165403	-0.0018745179243272458	-0.0053105476418920938	26.253513053083466
291.0	0.004834487572954016	0.0036219922186770948	0.00772990091348702	26.093311841110705
292.0	0.003634238164556769	0.0040749846580624416	-0.0031063966044495572	25.913732374808021
293.0	0.00094425860245350712	-0.0003083051101547829	-0.0082690258027492414	25.891200242084256
294.0	-0.0037249609875258383	-0.0027078672857001607	0.0032885137382945295	26.064668816664085
295.0	0.0032124730290997716	0.0034214108097616602	0.0095599553270581117	25.89714318939485
296.0	0.0003525570747262563	0.00084469455494484702	0.00047146806482056824	25.907874945277246
297.0	-0.0021323630261878002	-0.0025638546991298972	-0.0022960600987746993	26.098658342068688
298.0	0.0047791538601121841	0.0038495958635742511	0.0050926474623019802	25.934171425321562
299.0	-0.0025800057502083362	-0.0024763639319240749	0.00098365845137438068	26.138659755374583
300.0	0.0033081494929463329	0.0031347173818361274	-0.00022395710146527747	25.974198083062305
301.0	-0.0054873996025869287	-0.0039240381486466136	-0.0027024785594345069	26.172804507551962
302.0	-0.00042678865591094794	0.00020878366160181905	-0.0060890331202720915	26.173694905367139
303.0	0.0036500887088354306	0.0033377401888047276	0.0054394747849416669	26.000501256311168
304.0	0.0049933810970116399	0.003846982554140288	0.0062147918126432833	25.835209644497304
305.0	0.0060468287155671652	0.0042844039624906349	0.011779837938327264	25.692381993652347
306.0	-0.0018657125783474449	5.0524667427720438e-05	-0.0042393726541042343	25.715041623714068
307.0	-0.005119973704919123	-0.0054630559137280876	-0.015886485490373858	25.886056441425584
308.0	0.00087639824785701315	0.0038700621547489433	0.0055280226755332063	25.705775906180772
309.0	0.0090959997110729995	0.0030370281829372736	0.0086801972346257639	25.542637879387371
310.0	-0.0018981342184584138	0.0033856343869493877	0.0011530868897661195	25.374295688838441
311.0	0.0021838538562107823	-0.0018959066575015004	-3.0131775003883199e-05	25.562528180251419
312.0	-0.0032445787588190056	7.0603517511980129e-05	0.004169969707648824	25.586833773110701
313.0	-0.00036317980981914744	-0.0024772257711627166	-0.0059775385723837005	25.778298330936863
314.0	0.0029119221350616398	0.0031109179280057742	0.007099839675555164	25.62666877540822
315.0	0.0016122677891055037	0.0026609421559902202	-0.0066921099233158143	25.449617112898267
316.0	0.0030803350966188692	0.0034025547536346012	0.013486065716550755	25.302110485040252
317.0	0.0029937572444145299	0.0040751153402269757	0.00040698929055671407	25.145231486029981
318.0	0.0053071327663497536	0.0040682281722923541	0.0061391317145587099	24.995180560024629
319.0	0.0065418530582992407	0.0049292089992174493	0.0091954699370939696	24.858075738867331
320.0	-0.0013684640896487466	-0.00035035697672070043	0.0061405495259381215	24.911202672271571
321.0	-0.0038106169468601347	-0.0020571264439825931	-0.01224025676734497	25.108152669962241
