time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	MrkvState	R
80.0	-0.0044960664962987139	-0.0036278513262643607	-0.0038998729335062293	32.40682190453839	1.0	1.0233601141337632
81.0	-0.013703340896997037	-0.00069115985224733195	-0.0039877457877078928	32.2976263446796	2.0	1.0234812797960953
82.0	0.0061873788671846681	0.00028505950821101564	-0.010433454222173698	32.554388775644064	1.0	1.0232477217974756
83.0	-0.0082236139994187711	-0.0087906642075041078	0.0066773405283701917	32.45914558461935	2.0	1.0233575037587181
84.0	-0.00037866508982564717	0.0070863175663534589	0.0019637844725787432	32.29936626625819	3.0	1.0235173759729801
85.0	0.013477444307676976	0.0059509696535544453	-0.0056385981129251569	32.278670468117383	3.0	1.023533322996953
86.0	-0.0052148713889534695	-0.0068126551090129748	-0.010795027262745199	32.469580547877285	2.0	1.0233495419356518
87.0	-0.010121575319081373	-0.0094853259544270888	0.0014723952125053896	32.295918991828778	2.0	1.0234825936019734
88.0	-0.0082231818263819242	-0.00023137144739306115	0.0051944867456906255	32.139158669239087	3.0	1.0236412621479689
89.0	0.017307064977285014	0.0060976461876728928	-0.0046328352635473039	32.123244103973001	3.0	1.0236536239548231
90.0	-0.0061917065218047157	-0.0030726699332119974	-0.0054493993390967166	32.100175109338778	3.0	1.0236715608827478
91.0	-0.0081509777798679101	-0.0070436016496148793	-0.010726331487741131	32.288421519831125	2.0	1.0234883642459025
92.0	-0.012338138083446415	-0.0098376709674215385	0.0032846787060295812	32.120717664438182	3.0	1.0236555873172772
93.0	0.014098602803342249	0.0088017593491903703	-0.005150223531815129	31.863132804742559	4.0	1.0238948436290161
94.0	0.0046133896200119401	0.0038678897299596893	-0.0012196393375581288	31.982307449690648	3.0	1.0237635379995427
95.0	-0.015402829817093976	-0.010342632780881371	0.00087312304543472885	31.743689976257709	4.0	1.0239892865789371
96.0	0.0049860445397254816	0.0029202810840628368	-0.010689999146946794	31.855173046464337	3.0	1.023863371589897
97.0	-0.0068288852322752197	-0.009493513545568058	0.009932833756126358	31.634597112302114	4.0	1.0240760565170848
98.0	-0.0026666101751375779	0.0073843548598147291	-0.0046453952333106452	31.548603145122257	4.0	1.0241448007612888
99.0	0.0049505037482467651	-0.0025366061954733635	-0.0012857204099407937	31.466336495240682	4.0	1.0242108535864627
100.0	-0.013594561304937233	-0.0062774850350239622	-0.0030151730988565717	31.611438673677135	4.0	1.0240945393748639
101.0	0.0042822441968946648	0.0007245898671795134	0.0041043700200434907	31.331586456744887	5.0	1.024357789611837
102.0	0.0099456125643593643	0.0049132451620632275	-0.0083026675329160998	31.397777312414274	5.0	1.0243041954153345
103.0	-0.0030266802373482976	-0.0008075694383839066	-0.0011264281141502991	31.031415763175019	6.0	1.0246415298309204
104.0	0.010553067477436326	0.0114772959041426	0.013138219655585218	30.62587969431009	7.0	1.0250182867575284
105.0	0.011089816728503461	0.01071345534614656	-0.00055117743572473399	30.144828510583082	8.0	1.0254684157955694
106.0	0.012167694039695916	0.0080331644648033718	0.00098909646422046249	29.809002915115727	8.0	1.0257621289994496
107.0	-0.0053791372940320721	-0.004868268555156291	-0.003901317249743394	29.683305467885081	7.0	1.0258340563412918
108.0	-0.015496675804773485	-0.010097760601310506	0.0034894852328528764	29.439192948338494	7.0	1.0260522916936843
109.0	0.0027228011622094442	-0.0011805270784059491	0.00057221646158812922	29.201574425013479	7.0	1.0262675908289798
110.0	-0.0082171424397088078	-0.0054573457264553704	-0.0061744381330167963	29.164223320895786	6.0	1.0262618184425494
111.0	-0.00076827188608895314	-0.011157539623780709	0.0010464022208444973	29.006399638583684	6.0	1.0264065784726186
112.0	-0.013016311852415904	-0.0016566428637697153	-0.00053467682866810418	28.852432715219052	6.0	1.026549051180359
113.0	-0.0031774452772938902	-0.0047187004518393708	-0.0038832558886853497	28.900364151251786	5.0	1.0264644337285993
114.0	-0.011900198109044476	-0.011769920323720727	-0.006187200085569694	28.809598565080499	5.0	1.0265486977842191
115.0	-0.0051736098603377134	-0.0048478741461282226	0.00099455367941733708	28.9349713717525	5.0	1.0264324196096324
116.0	0.0011335386526243885	-0.0009627575506366004	-0.0045394503083226179	28.85068372253582	5.0	1.0265105016958784
117.0	-0.0042840639076535542	-0.0047608465744441164	-0.0011451342134320003	28.976365577573954	4.0	1.0263541243304668
118.0	-0.015301771338542991	-0.008466418567702777	0.0023821695530285986	28.77881646784861	5.0	1.0265773739020576
119.0	0.015146277572782016	0.011368526340827162	0.0028351029996940696	28.514319312053221	6.0	1.0268663428880811
120.0	0.0064583241389893076	0.0091588097567261995	-0.0037740509484534557	28.366980763624088	6.0	1.0270065457130926
121.0	0.011775152106422139	0.0025367090439445128	0.0085742150524008715	28.043001953701125	7.0	1.0273599652863246
122.0	0.016247353404225798	0.011805939786590648	0.010017117193035829	27.674798093539696	8.0	1.0277639876568285
123.0	0.0016356109791139939	0.0055457441518856065	-0.0097904745889467043	27.604374347346944	7.0	1.0277930674983622
124.0	-0.012878061341809965	-0.009130874002903043	0.01064391551503982	27.443003089968062	7.0	1.0279552578675919
125.0	0.0063398380199347973	0.0038960952721937142	0.007931410877029893	27.105969771551802	8.0	1.0283408663835736
126.0	0.0086438479662152151	0.011735933626097601	0.006689215643612384	26.717620615845085	9.0	1.0287883784164495
127.0	0.012534476090371352	0.007150712341241261	0.0015778787259565219	26.460914848205078	9.0	1.0290619491615358
128.0	-0.006281070618495109	-0.0027079527414292648	-0.0082693049828193033	26.372059096811611	8.0	1.0291151752288148
129.0	-0.0098653037819575254	-0.0066209802409184018	0.0062168216759927453	26.178414573157951	8.0	1.0293253997749325
130.0	-0.0063306691769068127	-0.0030799559061397488	-0.0043556563020354516	26.162363249270847	7.0	1.0293002155649884
131.0	-0.0094944471771010591	-0.011263571317514216	-0.0029190943831139404	26.209675441885793	6.0	1.0292059170613739
132.0	-0.002662222486487377	-0.0061087457052642763	0.0094440126036398481	25.980154782975369	7.0	1.029500377625975
133.0	0.0013534418464123052	0.0069170134489634424	-0.0034181201837571035	26.041756032852437	7.0	1.0294324496466247
134.0	0.0040546380026618006	0.00042653786008370331	0.0036209182759990299	25.933151197696997	7.0	1.0295523866208944
135.0	0.002767111836688381	-0.0028761478886749001	-0.0063630934038818587	25.993798031338958	7.0	1.0294853103950266
136.0	-0.00029630500354355105	0.0044395967526029423	0.0046350467558656794	25.697869450222736	8.0	1.0298582826538298
137.0	0.018931825099152255	0.011863561247640195	0.0032645258764364554	25.342638964511096	8.0	1.0302628254327826
138.0	-0.0043190417734281158	-0.0023741879284436967	0.0056914925085294193	25.36222227679961	8.0	1.0302402817697356
139.0	-0.0016999542553020955	0.0045687125394303155	0.00082764320921191459	25.023283021572102	9.0	1.0306784696966247
140.0	0.0012817739367396233	0.005154284546563144	-0.0032321857347318642	24.970698500992039	8.0	1.030696485923527
141.0	-0.00087949611944828504	-0.0056177562166190992	0.002931904295052086	24.807868057683162	8.0	1.0308896867922344
142.0	-0.0045010215639203488	-0.002937297578214787	0.0007417079088687592	24.826908105202318	7.0	1.0308228069626211
143.0	-0.0011107108630756674	-0.0042130392745538814	0.0023288049491183085	24.560327035220777	7.0	1.031142928262835
144.0	0.0022315317443349567	-0.0022371100087786172	0.00037255541211042575	24.641453124725938	6.0	1.0310004900301926
145.0	-0.019513972059894032	-0.0096219960675279492	-0.00210552288845859	24.610665536182793	6.0	1.0310375911664231
146.0	0.00089464889038045475	-0.0017590127595612098	0.0052357140057447127	24.769496689063235	6.0	1.0308470007371551
147.0	0.0032979436424843411	0.00069233489437100365	-0.00478655162106182	24.7427559107478	6.0	1.030878947996626
148.0	0.0036996936282490261	0.00079942154502132823	0.0027689432992582461	24.721536718801591	6.0	1.0309043389273451
149.0	0.0030863957208893539	0.0053421493623224056	0.0041619344115297122	24.527202818839875	6.0	1.0311385533999937
150.0	-0.0028880953068640691	-0.0025396941408222309	-0.0037334710211911343	24.66912083892991	5.0	1.0309228036166578
151.0	-0.006216465342847137	-0.0095779221198783113	0.00039352169983159629	24.705879349683563	5.0	1.0308787300610498
152.0	-0.0055287363961766672	-0.0024535320070867422	0.0014020912388695433	24.924527140126642	4.0	1.0305746343465481
153.0	-0.015088459755384198	-0.012448733847790827	-0.011912329620777824	25.183704137429508	4.0	1.0302715884623761
154.0	0.0049682993364565387	0.0039048873684012497	0.0078329001433012288	25.107985974419162	5.0	1.0304035273392325
155.0	0.011067298688490129	0.013829294648127516	0.0084210458342281816	24.980400097749524	6.0	1.0305970017051229
156.0	0.012014121982940981	0.0074837567514499659	-0.0045033775503691975	25.127377438289994	6.0	1.0304248160653831
157.0	0.0051885986888354774	0.0037582502717813729	0.0040835666897141992	24.929823293279437	7.0	1.0307007259691414
158.0	-0.0065465350829106081	0.0076259291881155961	-0.0058387545022270185	25.002173765259489	6.0	1.0305713888853656
159.0	0.0061680702673416188	-0.0090004472649805878	0.0034366563099534134	24.974547077784809	6.0	1.0306038929794894
160.0	-0.00043467892914283296	0.0041713285606681597	0.0033109187796686521	24.772967904789262	7.0	1.0308871244429199
161.0	0.0093449256590229235	0.0074752720740983158	-0.004952821972146651	24.842417217657868	6.0	1.0307601691471371
162.0	-0.0089368850941539263	-0.0096649514218401858	0.004874896005434122	24.818480503435406	6.0	1.0307886261394985
163.0	-0.0060808585424662748	0.0046059602740032637	0.0070921016909696391	24.630967971860755	7.0	1.0310575465976888
164.0	0.012067226648917531	0.0080953708341053796	-0.0023094990333130463	24.718366940024708	6.0	1.0309081349600253
165.0	-0.0098278703217551319	-0.012945692384070763	-0.0094799278137587956	24.852967122284657	5.0	1.0307034420354744
166.0	-0.010578747651297522	-0.0089227221096463416	0.0071201628814768284	24.898407980212845	5.0	1.0306496326409187
167.0	0.0036665251893308257	-0.00018387949782727731	-0.0028002798599600295	24.936525094651564	5.0	1.0306046198123144
168.0	0.0020632347711244323	0.0049145783011762742	0.0040103204301394565	24.800496583565767	6.0	1.0308100358243539
169.0	0.0099670221055655761	0.014289340536192699	0.01070161165960988	24.618685858983444	7.0	1.0310723627744209
170.0	0.016751621121583599	0.0083561490870351779	-0.00025435282921461994	24.716637889290446	7.0	1.0309545371225532
171.0	0.0029620041934396747	0.0011992272542723989	-0.0074314619260715253	24.620450581458702	7.0	1.0310702332060853
172.0	-0.000453056720142158	0.0014829682893751292	0.0061003811556139126	24.537396159171479	7.0	1.0311707307955775
173.0	-0.0037603196219439736	0.00085465796188628068	0.0058485976053900372	24.46850468842478	7.0	1.0312545151644013
174.0	0.0072762214231722223	0.0056431402889435545	0.0053709684593657679	24.231215529749818	8.0	1.0315909607632316
175.0	0.016265978863627423	0.0133416253129667	0.0078243671686133703	23.945129136443665	8.0	1.0319491234816947
176.0	0.0032182249991836642	0.0030203105219844574	0.0026716863219857865	23.82532713784143	8.0	1.0321012007369266
177.0	-0.00022953698058640875	-0.0016881664491538335	-0.00082378959366536698	23.872534618556287	8.0	1.0320411259072679
178.0	0.00078165968587115033	0.0054838495442147226	0.010677111825952216	23.606321634725155	9.0	1.0324280801229488
179.0	0.0014787814534909295	0.0055492150841590614	-0.0031805381849385897	23.607935918317775	8.0	1.0323803857417215
180.0	0.0010694545599042901	-0.0016115166008322894	0.0020592604330131729	23.330831288508492	8.0	1.0327424305968773
181.0	0.0097505386713311049	0.0053679822222766124	0.017553634949055551	23.090224007678977	9.0	1.0331088142474396
182.0	0.009963467192809522	0.0092043102584545584	0.0043629603868549464	22.962954774613426	9.0	1.0332805316977549
183.0	0.0084294169979182987	0.0030775644333521576	0.00067728607538459704	22.829850887025529	9.0	1.0334617993326616
184.0	-0.0088518292914762306	-0.0012350656965116232	-0.0049828715601463909	22.84432888978975	8.0	1.0333954252311
185.0	-0.0033488909352364805	-0.0038093693412546547	0.0046251440591117896	22.758529907422183	8.0	1.0335129571652069
186.0	0.004798166394096361	0.0063227466131584396	0.0061605200560981878	22.516725799010221	8.0	1.0338481389036844
187.0	0.0020376398459864067	0.0028630722247595213	0.011469289821634154	22.455194393288473	8.0	1.0339343757977033
188.0	0.010734940018304447	0.0064439019803650757	0.010070828099371917	22.249808507752821	9.0	1.0342724201690587
189.0	0.011916358534470983	0.013464008126704823	0.0045558323256849539	21.989824137279172	10.0	1.034694799058548
190.0	0.0096073779394109729	0.011633668873319916	0.015812169936156896	21.71204662617151	10.0	1.0351036247688028
191.0	0.0042921286177185908	0.007444603154866461	0.012336044354263109	21.451144874285429	10.0	1.0354955026288319
192.0	0.0043504898769768305	0.00089372447111007308	-0.0039932219182829409	21.47460270047992	10.0	1.0354599493991923
193.0	0.0035779733578786624	0.0045460723442633452	0.0026926604823178241	21.34552326970481	10.0	1.0356563784732544
194.0	0.010065310939229119	0.0041169407567137328	0.0056619876621712556	21.221419550566669	10.0	1.0358470812991929
195.0	0.002833953086688365	0.0039470806210469278	0.012409710503226534	21.120708519581552	10.0	1.0360031874876701
196.0	0.0010278544400753598	0.0081443971931734332	0.00094558842891616368	20.857062491874817	10.0	1.0364176930125273
197.0	0.010205278861812855	0.0022936151942495181	0.0077201816188126604	20.897300235482103	10.0	1.0363538767504072
198.0	-0.0054300776337622009	0.00085430845318518189	-0.0048507479684792437	20.922370359944654	9.0	1.0362649763594798
199.0	0.0026703986525503931	0.0001224741853366601	0.0049423042098673403	20.847233592084542	9.0	1.0363839571670646
200.0	0.0052329569326025199	0.0013679435308972948	0.0062940698659519068	20.929128124158034	9.0	1.0362543096281163
201.0	-0.0016823604571768458	0.0063666801311293431	0.0089883684406520392	20.730591203962316	10.0	1.0366195955119073
202.0	0.016863521558070693	0.012580984576674975	0.0089459350526444187	20.494380152640154	10.0	1.037002152385486
203.0	0.0040278202607312991	0.0086923839322924357	0.012525399740038523	20.271288794922661	10.0	1.0373701606184698
204.0	0.0022583313124061588	0.0051882382537687954	0.0081691175221448309	20.197494865282103	10.0	1.0374933556333654
205.0	0.015991223762670148	0.0054112914524536981	0.0034577934623171158	20.118953219352779	10.0	1.0376252902557213
206.0	0.0014257454324224372	0.0048888087712413431	0.0091086149086781754	20.051897194119924	10.0	1.0377386015239938
207.0	0.0049283216574144417	0.0080019392143391155	0.0040678037595982264	19.837624949285193	10.0	1.0381048830186781
208.0	0.00011235074028506653	0.0028737236104089958	0.0037867805949939326	19.900639600854454	9.0	1.0379456484018199
209.0	0.008725930419089839	0.0044436579037488155	0.0086801072278528679	19.730707837400555	10.0	1.0382900858820743
210.0	0.011947370405683361	0.0056466985952664528	-0.00078805739907242267	19.787814550706003	9.0	1.0381399306775425
211.0	0.0012248727339111976	0.0046205073886736725	0.014966869239491781	19.629228806371852	10.0	1.0384673977058607
212.0	0.010411560211187221	0.013212848960417661	0.014698175437532379	19.447579312343173	10.0	1.0387885730307811
213.0	0.0015954089145141237	0.0026767896381222622	-0.0030480836200342531	19.520158965961215	9.0	1.0386081797670257
214.0	0.0060215605127795779	0.003210858584812043	0.012082045593353519	19.510388963705957	9.0	1.0386254709790417
215.0	-0.00035337342411984052	0.0056201522833699002	0.0042218479165090084	19.496991327623789	9.0	1.0386492055760854
216.0	0.012010925219264806	0.0015603038523425428	-0.0060967212301845097	19.598070003044462	8.0	1.0384194234167408
217.0	-0.0074838744272743007	-0.0044426974809631259	0.0061939761701766682	19.756056554342468	7.0	1.0380926975319396
218.0	0.0015331241568126708	-0.0009643816653596704	0.0020903870640413269	19.67899449425985	8.0	1.0382778072150256
219.0	0.0078972083732422871	0.014249206829340916	0.016197800599527773	19.714635199134879	8.0	1.0382157392460927
220.0	0.01443285008750636	0.0093077108888319215	0.0090899094236687461	19.614270322660751	9.0	1.0384423427588625
221.0	0.014189142857348291	0.014792321399797942	0.004044452002547605	19.458285243575673	10.0	1.0387695075281067
222.0	0.0044269166206380439	0.012452384970020797	0.018828367909431876	19.29210207909918	10.0	1.0390674062039091
223.0	0.0094684468231819585	0.003390448050247491	-0.005565408456629839	19.369477393926108	9.0	1.0388764494867968
224.0	0.006671820678841589	0.0060714374010768513	0.013352879348640101	19.228240444881855	10.0	1.0391830061314933
225.0	0.0031909404123867668	0.0064070519075088705	0.0055581677002199958	19.322291895070538	9.0	1.038961162261208
226.0	0.003009934591369029	0.0022339498620952414	0.0011984062101132453	19.309123914647309	9.0	1.0389848634952574
227.0	0.012800998203288227	0.0099233711209297248	0.0097148368212324754	19.163149286441598	10.0	1.0393014814589063
228.0	0.0045873390935080582	0.0063005068326913438	0.005157876716533949	19.2509276811852	9.0	1.0390899300017868
229.0	-0.0018282888357530336	0.0016652290838168882	0.005438823564993811	19.244318060773832	9.0	1.0391018958438216
230.0	0.0068326220692686568	0.0010648775925902743	-0.003016915344196458	19.359703712626771	8.0	1.0388421911426993
231.0	-0.0072212050193872779	-0.0059072104771002998	-0.0012444061152500629	19.515870285282901	7.0	1.03851271692101
232.0	-0.0053882584732812266	-0.0054654473247264246	0.0039097255091170569	19.725917535451906	6.0	1.0380937267314676
233.0	-0.0039566521540385646	-0.0034022868553050811	0.0010134203962102184	19.841054760102985	6.0	1.0378950345100129
234.0	0.0011985993349927782	-7.7897180585095871e-05	-0.0059103579478998469	20.078567053303022	5.0	1.0374404082828714
235.0	-0.0080145414653954583	-0.0053585395378329681	0.0041230668525826797	20.232815730355423	5.0	1.0371824815940172
236.0	0.0015802228232960069	0.0036643267000221191	0.0023299175893181645	20.384122175361526	5.0	1.0369325888358853
237.0	0.003665997498558754	0.0032290054835109605	-0.0047338286142960539	20.514989147903925	5.0	1.0367188939235659
238.0	0.0071571564944661326	0.00048159264753461217	0.0011880125466531277	20.790621763483678	4.0	1.0362264648738546
239.0	-0.021103766492229864	-0.0098177713731257277	-0.0054622315915574537	21.110935296128513	3.0	1.0356751307936787
240.0	-0.00080598925105573871	-0.01005023736462804	0.0052929476490028993	21.506895605174257	3.0	1.0350718972597366
241.0	-0.0075789125910381838	-0.00041393884465837361	-0.0090084568038117929	21.885350657866979	2.0	1.0344640908959382
242.0	-0.003212467207524522	-0.0026106348728261453	0.0077004233634980213	22.024475902595803	3.0	1.0343103045886988
243.0	0.0090322637063592337	0.0068559236223137143	-0.010183377772460533	22.3917797811133	2.0	1.0337400827973582
244.0	-0.00049106998209141883	-0.0031977012548795314	0.0039329661157635476	22.504885779273263	3.0	1.033629214179854
245.0	0.013756320811283057	0.010186042935000139	-0.0041690576761193587	22.702329825924341	3.0	1.0333561618630389
246.0	-0.0074392539842701444	0.0013375874772772745	0.0068045247979395262	22.915831917334298	3.0	1.0330652512223479
247.0	0.01315453109968906	0.0009681144672933073	-0.0064107409169186225	23.110394010886981	3.0	1.0328039920171879
248.0	0.002900007559546891	0.0047441595432836103	0.0050063430413587739	23.146899863711685	4.0	1.0328016806899285
249.0	0.006141488336583012	0.01082564740352171	0.0035422983834628163	23.289644767477082	4.0	1.0326125910322297
250.0	0.0044340126490626242	0.0050037598390696436	0.002252652057791904	23.264578378443119	5.0	1.0326917903355093
