time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	MrkvState
2147.0	-0.0011558268472013911	-0.0035519078566567108	-0.0010113657837664825	46.959132697909425	5.0
2148.0	-0.00060178888250173035	-0.0014847176333814271	0.0050074460617702821	46.536985440164692	5.0
2149.0	-0.0033919385367958688	-0.0013114679544042884	-0.0016256144985146159	46.68935009792969	5.0
2150.0	0.0094648641970702663	0.0029447846064946104	0.0054082037860210264	46.780227992575945	6.0
2151.0	0.00011741876066850843	0.0065777630280862143	-0.0033077812689762398	46.66011475188256	7.0
2152.0	0.0098383603459143432	0.0089310435483096473	0.0064562868710379417	46.462865524993155	8.0
2153.0	0.0083103671676880708	0.011697635488780667	0.012475021505330974	45.740753203819921	9.0
2154.0	0.015597511304951794	0.007141102890729778	0.0046011168989379403	45.54183402774877	8.0
2155.0	0.0073932090589318156	0.00878078557582751	0.00072725775495940947	45.249981682882407	9.0
2156.0	0.00068165528147645649	0.0084599478800014838	0.010369243549874341	44.51890345923465	9.0
2157.0	0.015364799104434335	0.0090982559270271768	0.0075070688960349186	44.065608437679408	10.0
2158.0	0.0071658045164736395	0.0084813928992214516	0.013439827897180567	43.513824481442462	10.0
2159.0	0.0079860283805515131	0.0056320984606301749	0.0036852757103109646	43.345845007142785	9.0
2160.0	-0.0012776697407472781	0.0055228593754834687	0.011403387158402056	42.879504933725997	9.0
2161.0	0.0060202817062336988	0.0043591741341155732	-0.0069596520789950711	42.813141567748396	9.0
2162.0	0.00524857192713446	0.004341745483827042	0.014143008693197845	42.347740151991012	9.0
2163.0	0.0091644061242339703	0.005490917594299094	0.011241011135053824	41.699535062640066	9.0
2164.0	0.0030965193831015148	0.0036142085184860395	0.0094378782956450191	41.141082019788598	8.0
2165.0	0.0037283915344324958	0.0074242702363015445	0.0095246517422504229	40.536465481431229	9.0
2166.0	0.0086846850611890236	0.0078825190434524406	0.014365205895621291	39.961408233580229	9.0
2167.0	0.010076715482390974	0.0090806990367570672	0.01361033175143822	39.65325422086682	10.0
2168.0	0.0099433334801543594	0.0085310193006360446	0.0041349800745313914	39.334139817686797	10.0
2169.0	0.010033172674065949	0.0063020739453900632	-0.00064049107747882195	39.47945740790049	10.0
2170.0	-0.00021929016164923265	0.0037711125030613357	0.0021560201041988525	39.376750267739837	9.0
2171.0	0.0024572426044731643	0.0023344473605269034	-0.0028268130642101208	39.55991127679156	9.0
2172.0	0.0031155102408564894	0.0026815401678781936	0.0064723960204517983	39.269391065044502	9.0
2173.0	0.0022526072107453277	0.0032887433580275349	-0.0036438013992143858	39.383537762449215	10.0
2174.0	0.0077798618622959004	0.0034182873808341063	0.0085877882907431924	39.121807747294191	10.0
2175.0	0.0010486720002013117	0.0035357921097431966	0.0040895588651483905	38.954285674530674	10.0
2176.0	0.0020082130031353618	0.0044318830934171327	0.0079490030889060037	38.513051744076108	10.0
2177.0	0.0060595728928894421	0.0052239371789520317	0.0068705788894855568	38.082107671197356	10.0
2178.0	0.0062770034023867938	0.0064808870812186337	0.015420724409476616	37.498494677402185	10.0
2179.0	0.0073666495432452295	0.0034368077188395296	-0.0015345732085255692	37.709731470099698	9.0
2180.0	-0.009083914434792173	-9.0291800332487071e-05	-0.0010980362033048974	37.788858449236187	8.0
2181.0	0.0091591460479785725	0.0018896688138885787	0.0030209823109680345	38.00203915592386	9.0
2182.0	0.0010132608368727536	0.0019830411583983132	-0.0025698282560281394	37.910761822501208	9.0
2183.0	0.0015130693949583218	0.0036673052415943097	0.0098952196978721041	37.782926007658226	10.0
2184.0	0.0041544088223881559	0.0054949383424484632	0.011774910768542646	37.214045855135794	10.0
2185.0	0.0045449691773465362	0.0027263447774307226	-0.0035310752585720473	37.429683027743835	9.0
2186.0	0.00076737971586005038	0.0021145170988108308	0.00022650924734629596	37.455659502160984	9.0
2187.0	0.0075545548807818275	0.0040658121736981689	0.0051522170777751342	37.240530866589545	10.0
2188.0	-0.00039249815749164974	0.0030668208121268914	-0.0015109058195314495	37.384082841404748	10.0
2189.0	0.013735621508960461	0.0031109154040696585	0.017065227129446636	36.883848611740639	9.0
2190.0	-0.0095227011102901327	-0.0003094150437515375	-0.0054362486915921493	37.163879880564131	8.0
2191.0	2.8852534437573407e-05	0.0015135694599394678	0.0086482472982173375	36.727242570803803	8.0
2192.0	0.0038783632668339951	0.0034448214450350512	0.013338345795874118	36.326205889189481	8.0
2193.0	0.0037082703937991179	0.0034494612362126476	0.0034996842565942488	36.375203027294759	8.0
2194.0	0.0046602487651042357	0.002146455996486385	-0.0061085024157153667	36.678431164202003	8.0
2195.0	0.0031060144924692223	0.0025662624203499629	0.0086129573506738	36.550121936841506	8.0
2196.0	0.0022788256803100149	0.0032636960728634201	0.00025811914123735624	36.4130013506905	8.0
2197.0	0.00064967616639566295	0.0030478704133223289	0.0070149438586165069	36.45805920558422	8.0
2198.0	0.0011980118850226096	-9.1550265558404398e-05	0.0030738203254513374	36.48203256219292	7.0
2199.0	0.0024507132522735842	0.00064640649502534231	0.0013757373253918126	36.507876404171839	7.0
2200.0	-0.00034201106645126433	-0.0029399841960088824	0.0011365512661081212	36.685486744636144	6.0
2201.0	-0.011830452595441632	-0.0057684069289313245	7.9263149977082392e-05	36.849940774200689	5.0
2202.0	0.00064261819890731875	-0.00333360702449087	0.0076903891709119709	36.861074751820944	5.0
2203.0	-0.0043290181160535179	-0.0024984128037935927	-0.00067545073439312375	37.251265440893988	5.0
2204.0	-0.0073106058025083076	-0.0052775621942150464	-0.0037644713300501453	37.42713129136601	4.0
2205.0	-0.0031554455772056511	-0.0034551619878129824	0.0029825004578048486	37.621911979364775	4.0
2206.0	0.0028405219467757536	-0.0034339027966213687	-0.0064038175415743193	38.274911086216967	4.0
2207.0	-0.0009665309485067386	0.0024572380542282057	0.0071194571631398862	38.314105315110098	5.0
2208.0	0.00032948153640061095	0.0033446329814292297	0.0024779752994619209	38.350004713737356	5.0
2209.0	0.0046614396927909252	0.0035542000412330799	0.004960329820125231	38.494673584094976	5.0
2210.0	0.004043988179498359	0.0031209508735610125	-0.0012183443785196424	38.806039277768029	5.0
2211.0	-0.0015254059556663591	-0.00097516274026465677	0.0010912265164126911	39.001548807410003	4.0
2212.0	-0.0052213116161186623	-0.0030398410467243342	0.0037820989458572374	38.976554245384889	3.0
2213.0	-0.0058613934723381056	-0.0057888832158206061	-0.001846262235376428	39.503321912758956	2.0
2214.0	0.0018782358090008167	-0.0021332920905540176	-0.0083855118644979854	40.262162067693275	3.0
2215.0	-0.0027983504043749829	-0.00025707625001730738	0.0095687251408789198	40.253253279983603	3.0
2216.0	0.00025898067819030146	0.0017242805556519913	0.0098437258269493677	40.268633318457404	3.0
2217.0	0.0078805730199931201	0.0031905521400305004	0.0023514936329344649	40.280144684916813	3.0
2218.0	0.0018540716918274414	0.0072681707747623836	0.0070367922283570694	40.539895936675968	4.0
2219.0	0.0098996489522149012	0.006512920717233861	0.0023208294687635522	40.787746373860287	4.0
2220.0	0.0094211306171772535	0.010408399380848421	0.0025445171423824076	40.839827613558548	5.0
2221.0	0.0090326618053768737	0.0072736391402505318	-0.0070877259014757721	41.466058448537794	5.0
2222.0	0.010635463283615088	0.010748488724839633	0.007122827499392359	41.400728988205188	6.0
2223.0	0.0047032314756579874	0.0096071073281157049	0.0033366135934829733	41.31648990430255	6.0
2224.0	0.012935693981561913	0.0067092299911444275	-0.0035448214942559453	41.824986586888791	6.0
2225.0	0.0078522068431673975	0.01018082302984713	0.010870293047241575	41.648347799802004	7.0
2226.0	0.0059192368162083175	0.005915710656233919	0.0020219182775109146	41.318086981852588	6.0
2227.0	0.010998517905870475	0.0050806745042510371	0.0066782392660430512	41.407443164799453	6.0
2228.0	-0.0027517357894983885	0.0041801570586047498	-0.0015953934204911979	41.575429605651479	6.0
2229.0	0.0033590091619155604	0.002346636431669602	-0.0049013491571510692	42.041579950565158	6.0
2230.0	0.0037245107682942757	0.0027017333994859838	0.0047417397955122897	41.884647979285624	6.0
2231.0	0.0022252925889343911	0.0026798802625689344	0.0065186184494472332	41.952193475352573	6.0
2232.0	-0.003715411773138888	-0.0015028154408141536	-0.0011951131588697761	42.08326739673398	5.0
2233.0	0.0016878099603860885	-0.0014864291005080577	-0.0031903332102400928	42.422757826393955	5.0
2234.0	0.0008385407819461177	0.0020253083021823381	-0.0058719819568300302	42.886263930818423	6.0
2235.0	-0.0022607877791609998	0.0021109413197412108	0.0015271855420521119	42.822253625495414	6.0
2236.0	0.0092056972821581984	0.00276738786639108	0.0094166847081189609	42.663183048205362	6.0
2237.0	-0.0053215411303880189	-0.0016866581728207652	-0.0069624521139854401	42.866659367649191	5.0
2238.0	0.0067353539307452581	0.0029994900535772473	0.004540183724671687	42.911523602947476	6.0
2239.0	0.0004267644605274179	0.0022163745105281962	-0.0011300177056615679	43.163444800455316	6.0
2240.0	0.0045797115387802845	0.0023768225108499741	0.005359830474406746	43.1068728377669	6.0
2241.0	-0.0052525144744605679	0.0023481362313226839	-0.0021410916756685605	43.136317093167257	6.0
2242.0	0.0064801195811351464	0.0027726941224852086	0.0064355273522775924	42.95977428055572	6.0
2243.0	-0.0039369818402598677	-0.0027342634641534524	-0.011922926731978756	43.467495473860197	5.0
2244.0	0.0035232182618930574	0.0022848600953249698	0.0071971978024119587	43.393611637762007	6.0
2245.0	0.0067851763489726324	0.00231927527595438	0.0016222840801061733	43.418674782428802	6.0
2246.0	-0.0021653694823045022	0.0021876792497765862	0.0007108434428755861	43.439010974928095	6.0
2247.0	0.0074868047338031429	0.00082950791854030648	-0.0071889508285782333	43.869500217113206	6.0
2248.0	-0.0066894431556920875	0.0014181921511520756	0.0082184120227706825	43.664559004753634	6.0
2249.0	0.0043321669145059971	0.0013825103023296648	-0.00023609083300435429	43.777605981389534	6.0
2250.0	0.0027518700106430316	0.0013869288975347227	-0.00026414341870073521	43.783457674464309	6.0
2251.0	0.00028704057125594762	0.0041415963974530956	-0.0032557864085772659	44.138808344738571	7.0
2252.0	0.0065596693689971564	0.0041283989649409936	0.0046564219202696044	43.834447903860557	7.0
2253.0	0.0032272041131471418	0.00099330789323009983	0.0061621706067023219	43.399303725026307	6.0
2254.0	-0.0024256095711445158	-0.0031661628873647096	0.0023833536145108081	43.584038463270851	5.0
2255.0	-0.00074499103108915943	-0.00094833149566131425	0.011988960450898811	43.27475035601281	5.0
2256.0	-0.00064759149032439511	8.774637309322264e-05	-0.0023202010267604489	43.290118452086851	5.0
2257.0	-0.010734834878025512	-0.0045038052052348565	-0.0016212070227935027	43.700627341079553	4.0
2258.0	0.0030979024349396811	-0.0027857087752615195	0.0014291347590507653	43.683815905223241	4.0
2259.0	-0.0093443881546217411	-0.0058965768445126132	-0.00072166822113139961	43.969924072476616	3.0
2260.0	-0.0046091096508841245	-0.0038662423692801817	0.0053296179767663432	44.063112750456462	3.0
2261.0	-0.002605990186745788	-0.0024374173531852561	0.0004042083509219474	44.28516130954511	3.0
2262.0	-0.00053146145418359048	-0.0011292865820433651	0.00064572937523990626	44.391736282458687	3.0
2263.0	0.0039699006676142123	0.0039208088571807687	-0.002085673347673539	44.412211583004421	4.0
2264.0	-0.0002330579992294024	0.0037641910073704099	0.008412469390350924	44.447665966191657	4.0
2265.0	0.011288887745440956	0.0045089542909257929	0.0046784317242900275	44.264761195179801	4.0
2266.0	0.0096106262209919024	0.0081380375569346519	0.0029244814125645446	44.442389356274553	5.0
2267.0	0.0060331339963753949	0.0063147096042597273	-2.0059327741434041e-05	44.704622084178297	5.0
2268.0	0.003304347777439709	0.0044270877937612751	-0.0079250283296321	45.051234283918568	5.0
2269.0	-0.0017797187930891911	-0.0014663306332257098	0.00026416904892584414	45.47387151797075	4.0
2270.0	-0.0010544443509744594	0.00022729601257914789	0.0062913938909919809	45.234087360742414	4.0
2271.0	0.00020237350170532187	-0.003330494556423591	0.002136768827973895	45.426752691152302	3.0
2272.0	-0.0017515659223757418	0.00079743209478311261	-0.0062870954842681737	45.865885137042156	4.0
2273.0	0.00053515632662537449	-8.9765701375532636e-05	-0.004447424243000403	46.294565390024964	4.0
2274.0	0.00058939425127152445	0.0039360463992835215	0.00074180758073488784	46.51970477879852	5.0
2275.0	0.0039841151696289878	0.0033187300562421695	0.0024588541709548162	46.634429146359707	5.0
2276.0	0.0040646693030536585	0.0057603268564150878	-0.0090862121760023895	47.099205526045168	6.0
2277.0	0.011573541135322829	0.008928014227271297	0.004450911947586067	46.901873466763078	7.0
2278.0	0.012786681092118668	0.011314762812073359	0.005547995368475056	46.617217507137546	8.0
2279.0	0.0025748128414783689	0.0054445349404744214	-0.0041440815445499268	46.589073031286318	7.0
2280.0	0.010094744297143216	0.0044739380120163708	0.010119033542147465	46.47107802358024	7.0
2281.0	-0.0025633460393096053	0.00064070396016713271	-0.0006719750795467494	46.18428484350499	6.0
2282.0	0.00096161279145362544	0.0046506072784919528	0.0034575655228946678	46.059227919358392	7.0
2283.0	0.0092207535802586171	0.0039641152790783341	0.0013132787585437011	45.925916141503251	7.0
2284.0	-0.00019506127419027797	0.0040831177346827841	0.0073304833232191446	45.57247907139498	7.0
2285.0	0.0064368890601477491	0.0039539805891736779	0.0060032400066616087	45.352048737358558	7.0
2286.0	0.0027295077602109974	0.0034965814640066373	0.0024132841697536156	45.234496750358559	7.0
2287.0	0.00063796127338852648	0.0033832300948638538	0.00420384858809425	45.014972279935073	7.0
2288.0	0.0092131251616671406	0.0067346405128369258	0.0035669019767786414	44.719468760631003	8.0
2289.0	0.0028296697571525697	0.0023515559222196114	0.0011930896907628441	44.488626481485312	7.0
2290.0	0.0040501245412715992	0.005000598224912195	0.0025419803000527597	44.512662490627307	8.0
2291.0	0.0043836514821923578	0.00020289969298586952	-0.0045951373330243572	44.587794591043341	7.0
2292.0	-0.0030445566492105502	6.3561258176886293e-05	0.0051875067645988093	44.557915184265553	7.0
2293.0	0.0050154613898507339	0.00047939003369096289	0.0023003006279375682	44.430329332067458	7.0
2294.0	-0.0053650017730359767	0.0013443853082155122	0.0033859504054702116	44.086140224708714	7.0
2295.0	0.0034260797057918679	0.0026992780724375554	0.012045998849132045	43.559285564117801	7.0
2296.0	0.0059451198454230081	0.0049654951274085979	-0.0079126339987741767	43.800208829528913	8.0
2297.0	0.0046952365883328462	0.003505595333296363	0.0072710004660079264	43.838140740082238	8.0
2298.0	0.0010339117816422494	0.0010971023680413083	0.0081752108099648335	43.308027132778143	7.0
2299.0	0.0035534006323653389	0.00076887248205609326	-0.0072367943429078596	43.407389740640298	7.0
2300.0	8.5966192058195556e-05	0.0010704035958781222	0.0099550918432896873	43.215237588376439	7.0
2301.0	-0.0058578447720624427	0.00020922948639834349	-0.0080684603434061919	43.530313706951063	7.0
2302.0	-0.002790520548944464	-0.004752083906546023	-0.0036630610366600869	43.916824843556086	6.0
2303.0	0.0052469873241700049	0.0016168517704623353	0.012000681495329374	43.398774566844828	7.0
2304.0	-0.0025879532186062204	0.00077069300197668555	-0.0081228435850023428	43.723458604644897	7.0
2305.0	-0.0013909105386607223	-0.0024799225690002868	0.0081106879632388273	43.491790666976186	6.0
2306.0	-0.0017860087453950291	-0.0014342753951032405	-0.0043907718982115485	43.471094445702043	6.0
2307.0	0.0015447256093409911	0.0018141328269461465	-0.0023356229328710121	43.807458529281085	7.0
2308.0	-0.0016668788981877292	-0.0015733743841831738	0.0034111336727145058	43.568289230285032	6.0
2309.0	-0.0028061582336602608	-0.004274170441526226	0.0088916464068643231	43.437440095970558	5.0
2310.0	-0.0044091349923257306	-0.0040917039111337539	-0.013086237353975877	43.933806727084125	5.0
2311.0	-0.010959376056027814	-0.0076700139111304799	0.0012414510964148251	44.191360822272507	4.0
2312.0	0.0020443832352927405	-0.0052092193928543751	-0.0026347282214258805	44.13085576162883	4.0
2313.0	-0.010959331326110405	-0.0084888336328342306	-0.0057759839724265405	44.593252822510109	3.0
2314.0	-0.0061038117759475707	-0.0090114554492311816	0.0077293199896545373	44.506713060299141	2.0
2315.0	-0.013710083523621408	-0.0068088839207889329	0.0020562444282091474	44.893574063772952	2.0
2316.0	0.0038533662005701408	-0.0018648413700744493	-0.0061992692682415751	45.200466102305057	3.0
2317.0	-0.01133589036490032	-0.0049322173288983417	-0.0019230105385088514	45.480218836462825	2.0
2318.0	-0.00061123648304714506	-0.0026795598395298048	0.0032150616610915339	45.43018237126185	2.0
2319.0	0.0019745884949799175	0.0015939642689571376	0.0063853313602653394	45.782083477890971	3.0
2320.0	0.003782211083162984	0.0062552319481387342	0.0037951069960973083	45.827231826285541	4.0
2321.0	0.011121855462116748	0.0044298982077313753	-0.0041111058472220186	46.310746952732323	4.0
2322.0	0.0014644067468748412	0.0021140319308777245	-0.012907673148462417	46.980693582459359	4.0
2323.0	-0.0064900526694664507	-0.0019301283173490946	0.0031239333694502713	47.035165543346935	3.0
2324.0	-0.0015616030951175475	-0.0021015542822161726	-0.0056157545239553797	47.556166146103777	3.0
2325.0	-0.001100570306292542	-0.0020492264444064157	0.00035916606586514077	47.959166643785885	3.0
2326.0	-0.0028249480850367215	-0.0052577620468440833	-0.010703079951174838	48.306580091135103	2.0
2327.0	-0.0055846476842164594	-0.0008537604926003306	0.00014069432136282201	48.586117672244391	3.0
2328.0	0.0018705298210888455	-0.00097574351617596422	-0.0025412086772942377	48.975583348725017	3.0
2329.0	-0.0072118271642825638	-0.0051185603425162596	-0.0069738400101814757	49.570495471060852	2.0
2330.0	-0.0019501855653792921	-0.0039993770682683061	0.0017055296250757246	49.821424119481833	2.0
2331.0	-0.0094602325560734779	-0.0060986246466279703	-0.0052231400291756769	50.267799747849203	1.0
2332.0	-0.0033126794668383308	-0.0052485259386874095	-0.0090138617438676738	50.704481590042818	1.0
2333.0	-0.0040106557365135465	-0.0048972124738466127	-0.003038613468011514	51.269443303386666	1.0
2334.0	-0.0028548641420956811	-0.0016048578166243388	-0.0019369061271151955	51.760870393655374	2.0
2335.0	0.0028842097884135831	0.0035025893539665232	0.0020710062495248593	51.534667876329927	3.0
2336.0	0.0010907608609245223	-0.00089270621011217077	0.0029104206049015147	51.915151160251462	2.0
2337.0	-0.0010814176755927773	0.0015177804183885146	-0.01368666864478843	52.692220326837408	3.0
2338.0	0.0093518798040548301	0.0036665564804029271	-0.0067541622263839474	53.365426081455524	4.0
2339.0	-0.0013662145324575548	0.003333536771672363	0.0030563827933236254	53.239387841387042	4.0
2340.0	-0.0017921471457047478	-0.00024566678708248801	0.0028436490143692317	52.941981813825166	3.0
2341.0	0.0045623922017828944	0.00092848494696906592	0.0027758369691365248	52.652376315641057	3.0
2342.0	0.0016425874567749243	0.0008724729802126463	0.002795171495680232	52.773588026540402	3.0
2343.0	0.00074946191330860223	0.0052924238522314426	0.0060724804893252382	52.674620818255121	4.0
2344.0	0.0056038722319095013	0.00028473114792110232	-0.00020865333310168821	52.79704424926549	3.0
2345.0	-0.0027754643330382689	0.0012387558808387711	0.0047838045039396426	52.52760093049875	3.0
2346.0	-0.0069440937166243555	-0.0030707645935204586	-0.0020217624482978258	52.990294144869083	2.0
2347.0	0.00090375240253803835	-0.0040475741967823109	-0.013112313662368535	53.836540842776081	2.0
2348.0	-0.00074375598724707448	-0.0043936977122905341	-0.0084608180163494306	54.413234790564623	2.0
2349.0	-0.012096505073770136	-0.0079634637804085751	-0.012587687725807317	55.334923774910877	1.0
2350.0	-0.0070927220643865474	-0.0098155364448472282	-0.0128001633651319	56.346618409738639	0.0
2351.0	-0.010886248309146696	-0.0079911529417054927	-0.0018821154673915874	56.540547745933949	0.0
2352.0	-0.0057439266401939082	-0.0056752515276621285	0.0021493060715570556	56.482104348632888	0.0
2353.0	0.00049711744083935638	-0.0037991784406233298	-0.0018191443324746537	56.430027424340246	0.0
2354.0	-0.011202960124360173	-0.0048236730004702078	-0.013802757817219347	57.484421596924776	0.0
2355.0	-0.00075191016852943493	-0.0034717858265284618	0.0051336231997789472	57.429204244513294	0.0
2356.0	-0.0046482728742678892	-0.0032397835727264734	-0.010756577713457893	57.924154962846792	0.0
2357.0	0.0018954412745846305	-0.0027535496427420481	0.0022202653212428092	58.145331246689622	0.0
2358.0	-0.011229467279505689	-0.0029842096470563129	-0.0036848601197843056	58.797447967605216	0.0
2359.0	0.010228764233091936	-0.00019255309922755481	0.00034606635918843498	58.641793702892755	1.0
2360.0	-0.0038617396703174434	-0.00010455538039877421	0.0025539057097575535	58.784912528999996	1.0
2361.0	-0.0050493293762035041	-0.0034725385828980326	-0.021998845285493174	59.847501433538383	0.0
2362.0	-0.0056804611848934039	-0.0053331879594438747	-0.0091673759043165992	60.915879602561127	0.0
2363.0	-0.0025446161756690344	-0.0044969166772371727	-0.0038898034916718949	61.079532194761342	0.0
2364.0	-0.0053258868651587798	-0.0039194891396732712	-0.013021436991873636	62.046447866070686	1.0
2365.0	-0.0071373343262308708	-0.005788468963103921	-0.0030925216043842241	62.651972831397259	0.0
2366.0	-0.0071376036969899581	-0.0056750486786686927	-0.012190498562940855	63.240719934436441	0.0
2367.0	-0.0057275181460159641	-0.005443700221174963	-0.0083515021611527684	63.676490648114054	0.0
2368.0	0.0028777535630605255	-0.0028398443850652932	0.001148215210620529	63.709437582126881	1.0
2369.0	-0.0085048564785388248	-0.0044547066599594509	-0.0053182136558811988	64.159599863226859	0.0
2370.0	-0.0028908796416566296	-0.00379445043357024	-0.0030903392543490393	64.289472706720133	0.0
2371.0	-0.0031966058353721238	-0.0025780514132927035	0.0060213202089545725	64.132556829359672	0.0
2372.0	0.0007405024192906895	-0.0034181860258551966	-0.01237458934670288	64.914736876202227	0.0
2373.0	-0.0048159155419113531	-0.0040943408485917265	-0.014413537606404903	65.49135940218261	0.0
2374.0	-0.0059854467023179314	-0.0030404379747503429	0.0069073301773420193	65.298681602295773	0.0
2375.0	-0.0017514848554775475	-0.001730438483720953	-0.0079421464576351908	65.792588195676927	1.0
2376.0	-0.00036919508243343779	-0.0018766543999949592	-0.0073262791709604036	65.96303828680891	1.0
2377.0	-0.005211947067835121	-0.0016537512262862486	-0.0010037882434345002	65.956012599070917	1.0
2378.0	0.0011737202734015129	-0.0023064893169888467	-0.0020131771729482439	66.439175042345184	1.0
2379.0	2.4855170743021127e-05	0.0015280598392676259	0.0012746743630050461	66.005523574005124	2.0
2380.0	-0.0010034545332723299	-0.0025249605159248234	-0.0059733122449251441	66.475958042190427	1.0
2381.0	-0.0049704231284635747	-0.0045640837741021123	-0.0064605894706738498	66.888509999091781	0.0
2382.0	-0.0080751644384595145	-0.005958911990370408	-0.017941868330242083	67.937203230884819	0.0
2383.0	0.0017179819514796524	-0.0042900628015585252	-0.0033028995268076788	68.217392208800021	1.0
2384.0	-0.010990045000858595	-0.0053572825937647228	-0.013653401821519529	69.157266837797991	1.0
2385.0	-0.001923732409710277	-0.0055880394771511965	0.0047177390964273647	68.863869148852814	0.0
2386.0	-0.006692679036960858	-0.0049805470317552114	-0.0056143452961313067	69.09738975523652	0.0
2387.0	-0.0070467713537435417	-0.003940622953527928	-0.011660133357067615	69.713326360599964	1.0
2388.0	0.0032353004430203391	-0.0018324840551305344	-0.0072322855079121062	70.209541524599047	2.0
2389.0	-0.0025946978934072162	-0.0015306864070936954	0.0010021777508603669	70.006318566107097	2.0
2390.0	-0.00078527034484632274	0.0011524748412509722	-0.0081137646536230679	70.373819472723497	3.0
2391.0	-0.00012259816097465182	-0.0021555054187404887	0.0060359804560979335	69.820199367120324	2.0
2392.0	-0.00066538126408238751	-0.0025860977778036087	-0.0080717852023460268	70.110402579334178	2.0
2393.0	-0.0072736482161677718	-0.0040873629965515468	-0.0074272658611768128	70.931238077968203	2.0
2394.0	-0.0040283018134664728	-0.0080684025716152297	-0.022263421017828688	71.820392897455775	1.0
2395.0	-0.009676212969023601	-0.0081637536193466254	-0.0056966276947867378	72.373186288455244	1.0
2396.0	-0.0054428363287195025	-0.0033676773515825542	0.006157369088483855	71.76626341997634	2.0
2397.0	-0.007993759997608485	-0.0035141853927205258	-0.0093308808148987454	72.026198177036605	2.0
2398.0	-0.0058738476924956595	-0.0048392465402763429	-0.011738837181987094	72.818341622016632	2.0
2399.0	0.00083532899239852076	-0.0044275453848666713	0.0017808778346845022	72.74044581392198	2.0
2400.0	-0.0019273744908275825	-0.0012585028524459974	-0.013649580362546931	73.046459596075394	3.0
2401.0	-0.00065381380261192446	-0.002450171569265025	-0.0031598156366080543	73.350811009998623	3.0
2402.0	-0.0052634189934503417	-0.0014461626532967231	0.00098678292086418207	72.56401379077397	3.0
2403.0	0.011094228838614106	0.0016687438538241506	-0.0018855508763977458	72.750594848206788	4.0
2404.0	-0.0082666998636659605	0.0012518132706220708	0.00020729170564504074	72.198208522678328	4.0
2405.0	-0.00014230523781744164	-0.0033951750889519849	-0.00026014460480838775	71.964850292522229	3.0
2406.0	-0.0039448982593534021	-0.0036826421371818907	-0.0070817564109378894	72.055090131242522	3.0
2407.0	-0.0055043313278857475	-0.0043354850080079554	-0.006467229950035569	72.335031353687455	3.0
2408.0	-0.0046486341043908697	-0.0071273717496520006	0.00074878020777413568	72.022259254238989	2.0
2409.0	-0.011214196819978928	-0.0076069071137382926	-0.017988089548495734	72.761872374857148	2.0
2410.0	-0.0033560093058370155	-0.003247694729892836	0.0050619145872626836	72.529281963299098	3.0
2411.0	-0.0014607888106607514	-0.0043674390556733278	-0.017899774100902599	73.145066393004299	3.0
2412.0	0.0028676255106072079	-0.00064313993635806144	0.0012271828719906397	73.098852988487835	4.0
2413.0	-0.0015996384887576598	-0.0008079556808816557	-0.00198978988650933	72.707647579282153	4.0
2414.0	-0.0027873255695268218	-0.0024883851892540387	-0.010409100990990239	73.185665147072243	4.0
2415.0	-0.0034533076544133734	-0.0055705737326849913	0.0018605138423486434	72.344735564053281	3.0
2416.0	-0.013711873170740629	-0.008777521962363255	0.0018996734996983289	72.54868803345137	2.0
2417.0	-0.015299252606390978	-0.010711669659316803	-0.011879094835572035	72.860800065420307	1.0
2418.0	-0.00030877262485917711	-0.0074308447760662588	-0.0077357413874370451	73.263540771786239	2.0
2419.0	-0.0064193099912951412	-0.0064742616684400067	-0.0056076676054376273	73.130037829369854	2.0
2420.0	-0.0068296099958521372	-0.0056548224283436976	-0.00035786519168279352	73.01610540917406	2.0
2421.0	-0.0060127227229990199	-0.0058249368187640593	-0.0086691007971454459	73.43336023827051	2.0
2422.0	-0.0075414598328866767	-0.0066700806911058619	-0.010719630669707825	74.204088368253096	2.0
2423.0	-0.0018125757613713933	-0.0029594577598096583	-0.0082755984989291154	74.279661104230712	3.0
2424.0	-0.0099985043564981835	-0.0066306104450126746	-0.0035155889390330319	74.305924420395556	2.0
2425.0	-0.0038053930241267464	-0.0054594395885947389	-0.0011863372068375844	73.972746389450691	2.0
2426.0	-0.0042373036104342843	-0.0038921324642740007	0.0070993345123104845	73.317650283140921	2.0
2427.0	0.0030336338828427234	8.3106867139526308e-05	-0.0032566531477852267	73.104395801200127	3.0
2428.0	-0.0046172762608689411	-0.00452190522468221	-0.0021396703762180946	73.351319881054721	2.0
2429.0	-0.0045917992130062313	-0.0050385952979927762	-0.012837971059295517	73.772590523880652	2.0
2430.0	-0.0077556324276694122	-0.0043859516976272328	-0.00015953953244030039	73.464627205086373	2.0
2431.0	-0.0087972388505974664	-0.0076046053876221986	-0.0099313981779045601	74.006110648186095	1.0
2432.0	-0.0018773884627533155	-0.0046276375181936169	-0.0053923696309277069	74.233923100028562	2.0
2433.0	-0.0059901807591392631	-0.0021813252187369292	-0.014709608783674999	74.876325613451101	3.0
2434.0	-0.0059685811920311416	-0.0073121823670172503	-0.0086835263566579224	75.63412272314126	2.0
2435.0	-0.0009727762040622201	-0.0020153364509243321	-0.0011487493715194308	74.777920530106144	3.0
2436.0	-0.0056034318636728475	-0.0060719380494169695	-0.0032428854585051514	74.971553828649562	2.0
