time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	BigTheta	Delta8LogC	Delta8LogY	Delta8LogC_me	Measurement_Error
50.0	0.0060623957719907473	0.0052948678042361585	0.0025551346219905291	27.009379280099395	0.9965529435280287	0.018627829063912138	0.033289917016602333	0.017457244798877447	0.00070440701690678261
51.0	-0.011660654541931326	-0.0096407780305693969	-0.01849489545045957	27.264050429170549	1.0034517548313977	0.009136130916305385	0.022535952797187786	0.0088374268816835411	-0.0013154694944551351
52.0	0.0028843969213894205	-0.00015657547338476796	-0.021774085560920531	27.266112690875989	0.9999953016405736	0.0051599022606496625	-0.01430753208074198	0.0038962322617914769	0.0017255029003191544
53.0	-0.0054772720139770747	-0.0058039341440283554	-0.0093156096728841398	27.446256344711269	0.9999953016405736	-0.0055418365354173993	-0.036519064617636543	-0.0080616450385939675	0.0020521650303704452
54.0	-0.0055917292031164578	-0.0040356091997926224	-0.039649227900633965	27.52231754724129	0.9965529435280287	-0.0086786648809922262	-0.084070112116569451	-0.01116535363013238	0.00049604502704665308
55.0	-0.001318617177024306	-0.0066575077618347134	0.032989530681696744	27.525946447734352	0.9999953016405736	-0.017447340195036132	-0.039361287097663622	-0.019527672636605375	0.0058349356118571017
56.0	-0.0017819547665833824	0.0018175001445104311	0.022610528789431816	27.402949039324369	0.9965529435280287	-0.013858101936170986	-0.024464323393704968	-0.012470069061822908	0.0022354807007631582
57.0	-0.0038440375245176739	-0.0013349936894058168	-0.083865582550132656	27.416336029558792	0.9999953016405736	-0.020517030350269083	-0.11494420704191177	-0.020446598006742311	-0.00027356313434864684
58.0	0.0019598730069625425	0.0025687988502429704	0.087393229390565486	27.301186068036383	0.9965529435280287	-0.023243099304262271	-0.030106112273336816	-0.02449456140199735	-0.00088248897762908875
59.0	-0.0061707438497076161	-0.0064874974783182271	-0.055423453834975378	27.417333155333317	1.0034517548313977	-0.020089818752011102	-0.067034670657852624	-0.019996429476213828	-0.000565735349018568
60.0	-0.00065112056440774779	5.6568620261376878e-06	0.032781705941310912	27.252962921968425	0.9999953016405736	-0.019927586416600196	-0.012478879155621181	-0.020584027198413457	-0.0012225127754523749
61.0	0.0060032198984447671	0.0020303089068798297	-6.2699696018242435e-05	27.270989273179133	1.0034517548313977	-0.012093343365692011	-0.0032259691787552836	-0.015242668257056113	0.0027503982161124598
62.0	-0.0004427830820212808	0.0040078992472434294	0.023994879877323294	27.161580502404089	1.0034517548313977	-0.004049834918655959	0.060418138599201976	-0.008453651200719392	-0.0017002841131521884
63.0	0.0015798092897569838	7.7187512118825907e-05	-0.026621920576512803	27.15959711623595	0.9965529435280287	0.0026848603552975803	0.00080668734099242911	0.0025225370022572413	-0.00019766233551404364
64.0	0.0043583305004664119	0.0054503511422361317	0.032144077754044487	27.050832336837097	0.9965529435280287	0.0063177113530232809	0.010340236305605099	0.0035305417030813135	-0.001289682977283633
65.0	0.0058665132215822702	0.0020277008061895252	0.014579997429651881	27.35549452070623	1.0034517548313977	0.0096804058486186229	0.10878581628538964	0.013606121219766454	0.0025491294381091096
66.0	-0.010954134823668804	-0.0049485513726039709	-0.063279164760816409	27.486189776395324	0.9999953016405736	0.0021630556257716815	-0.041886577865992258	0.0048189625653998203	-0.003456454012955832
67.0	-0.00022996682736264873	-0.0028031552304310647	-0.019495274795849671	27.568758404358586	1.0034517548313977	0.0058473978736588439	-0.0059583988268665511	0.0099222724585918964	-0.00088326560988745331
68.0	-0.0091152671986363121	-0.0097014973677387317	0.039845427210496887	27.799025385189829	0.9999953016405736	-0.0038597563561060255	0.001105322442319423	-0.0019504962703300599	-0.00029703544078505176
69.0	0.0026200986862647824	0.0015449193015650842	-0.056691145282579125	27.857929617518732	1.0034517548313977	-0.004345145961420771	-0.05552312314424146	-0.0023892102517162339	0.00077814394391477395
70.0	-0.0019906035313039805	-0.0023354957250159014	0.056125325184468	28.091406290173929	0.9965529435280287	-0.010688540933680102	-0.023392677837096754	-0.0049424206985630992	0.0011230361376267626
71.0	0.00043354170393961056	0.0020823715528723863	-0.061630012942933243	27.941856064176253	0.9965529435280287	-0.0086833568929265414	-0.058400770203517194	-0.006888880604824843	-0.00052579371130618885
72.0	-0.0057264071747054057	-0.0086621751093769461	0.062185805090454238	28.197978130900911	0.9965529435280287	-0.022795883144539619	-0.028359042867107442	-0.023279965754640086	0.0024099742233654469
73.0	-0.0020780151458683616	-0.00043497006696724405	-0.026306705341849979	27.987725284747942	1.0034517548313977	-0.025258554017696389	-0.069245745638609302	-0.027354153270087167	0.0007669291444641987
74.0	0.0030468411885644642	-0.0021989089132450346	-0.00084543311895290962	27.975549308396428	1.0034517548313977	-0.022508911558337452	-0.0068120139967458027	-0.026455562848122671	0.0060126792462738042
75.0	-0.0062240748214668074	0.003463780977394082	0.020040789993760688	28.207409638901574	0.9999953016405736	-0.016241975350512305	0.032724050792864556	-0.022154354801383613	-0.0036751765525870469
76.0	0.0038006231626073195	-0.0013867091370274309	0.0022641083960517339	28.256923821380777	0.9965529435280287	-0.0079271871198010047	-0.0048572680215805963	-0.00790656949693469	0.0015121557470475942
77.0	-0.0051625538143120764	-0.0011038278374368993	-0.024691942132607281	28.429850501932076	1.0034517548313977	-0.010575934258802988	0.027141935128391248	-0.01118953500653852	-0.0025465702298274177
78.0	-0.0064890803272075193	-0.0070912220512908686	-0.026659043210362832	28.349114623376707	1.0034517548313977	-0.015331660585077955	-0.055642433266439584	-0.018893727284516437	-0.0019444285057442679
79.0	0.0032848432897882862	-0.0034964428801869119	0.0098729903084993076	28.11350999158509	1.0034517548313977	-0.020910475018137253	0.015860569984992967	-0.019282885283859796	0.0048368576642309896
80.0	0.0031919408870602073	0.0037773839151058475	-0.0010717733549052699	28.252511624753044	0.9965529435280287	-0.0084709159936544598	-0.047397008460366541	-0.0094170214957440823	0.0042514146361854743
81.0	-0.010746436260520076	-0.0019722395691477157	-0.0059810145742982268	27.99133387397811	0.9999953016405736	-0.010008185495834931	-0.027071317692814789	-0.013797396929227768	-0.0045227820551868988
82.0	0.0012305523158029352	-0.0027494192825654462	0.019796789802124737	28.185215152732507	0.9965529435280287	-0.010558695865155343	-0.0064290947717371427	-0.005635424193478844	-0.00054281045681863383
83.0	0.00056648205787479533	0.00018411648499250255	-0.051710230128968249	27.839847542777328	1.0034517548313977	-0.013838360357556923	-0.07818011489446608	-0.004457393200237636	-0.00016044488393629974
84.0	-0.015306558474866838	-0.010272873045979569	0.032348753925488305	28.005086984129456	0.9999953016405736	-0.022724524266509061	-0.048095469365029508	-0.024373473780385124	-0.0051941303128235031
85.0	0.0077945403766370713	0.0027193905012403707	-0.00081859133608430668	28.160640364547671	1.0034517548313977	-0.018901305927831791	-0.024222118568506534	-0.015279704956701279	-0.00011898043742686649
86.0	0.001688042954267166	0.00061064719856251948	-0.034839779583387021	28.018559951804701	0.9965529435280287	-0.011199436677978403	-0.032402854941530723	-0.011287156400554554	0.00095841531827785525
87.0	-0.0073775993194142853	-0.0069485723137925337	0.022358223400057664	28.155920106716096	0.9999953016405736	-0.014651566111584025	-0.019917621849972367	-0.012489983263118898	0.0005293883126560781
88.0	0.00037368289292971646	0.0057626116162732277	0.028709690192287862	27.974519198337656	0.9965529435280287	-0.012666338410416644	0.0098638416972207654	-0.0098009489457255849	-0.0048595404106875724
89.0	0.0095190926020556343	0.0019605100002784148	0.016646446628104661	28.225671328578187	0.9965529435280287	-0.0087335888409905138	0.032491302899623653	-0.013717872927986985	0.0026990421910897669
90.0	-0.01759774030242589	-0.015494554032439156	-0.11649147617329836	27.796518253162507	1.0034517548313977	-0.021478723590864224	-0.10379696307579944	-0.023951135773765841	0.0005958559211030009
91.0	-0.0011918021001995349	-0.00044509131092018706	0.091352590549327872	28.017584244920876	0.9965529435280287	-0.022107931386776913	0.039265857602496679	-0.02827013197280337	-0.00015085486817634924
92.0	-0.0024795162409299021	-0.00079343531253983635	-0.022168554762609149	27.789911365078481	1.0034517548313977	-0.012628493653337181	-0.015251451085600776	-0.014695902840403452	-0.0018369357965663949
93.0	0.0097768012758423506	0.0062051059428074318	0.029643036789573474	27.633445488894058	1.0034517548313977	-0.0091427782117701195	0.015210177040057005	-0.010740879954911353	0.0017347595364684402
94.0	0.002018250516036213	0.0015155551841607995	-0.027442473856452487	27.77311974581578	1.0034517548313977	-0.0082378702261718395	0.022607482766991538	-0.0026094966908203343	0.0022374548683439677
95.0	0.004148051114910789	0.0075601742586126619	0.063531867050355517	27.892009078229915	1.0034517548313977	0.0062708763462333561	0.063781126417289391	-0.0020722234035308595	-0.0011746682753578778
96.0	-0.0076453262692819379	-0.0090382837462414933	-0.095862735875597682	27.751259806252289	1.0034517548313977	-0.0085300190162813649	-0.060791299650596153	-0.0058733367631831346	0.00021828920160149755
97.0	0.0020312677645608623	0.00023449189356550271	0.08135669110344379	27.85143141908501	1.0034517548313977	-0.010256037122994277	0.0039189448247429759	-0.0057936118775590018	0.0020150650725969861
98.0	-0.0077740526529379572	-0.00099662280843371143	-0.044258924626709106	28.013173081048762	1.0034517548313977	0.0042418941010111677	0.076151496371332228	0.0075957159725967838	-0.00476236477190717
99.0	0.0051376449789721779	8.9038978932087787e-05	-0.019844511802172393	27.731327744208983	0.9999953016405736	0.0047760243908634425	-0.035045605980168038	0.0058189481809369781	0.00028624122813284932
100.0	-0.0035922907615482114	0.0013416604474918437	0.059030853272655115	27.814556631098867	0.9999953016405736	0.0069111201508951225	0.046153802055096227	0.0075718295792157608	-0.0046477099809073196
101.0	-0.0029362252180777926	-0.0053351742291221083	-0.069224364672243466	27.517308399666554	0.9965529435280287	-0.0046291600210344175	-0.052713599406720713	-0.0045848828812737885	-0.0022487609698628934
102.0	0.0071065940841823494	0.0037132366401730899	0.066864759887545144	27.407728340909085	1.0034517548313977	-0.0024314785650221271	0.041593634337276919	-0.0065790700064003449	0.0011445964741463124
103.0	0.0025418588074219706	0.0040382193762689145	-0.021936119566260848	27.599458253243689	0.9999953016405736	-0.0059534334473658745	-0.043874352279339446	-0.0010861909076371745	-0.00035176409470070362
104.0	-1.0423766233946807e-05	0.00061278935812936197	-0.0084993577506278228	27.384806979916647	0.9965529435280287	0.0036976396570049808	0.043489025845630414	0.0024194834828843437	-0.00097497721906393575
105.0	0.0022053742750829386	0.0019515913939134322	-0.027127802393826617	27.275631221405387	0.9999953016405736	0.0054147391573529102	-0.064995467651639993	0.011002043418510077	-0.00072119433789439539
106.0	-0.0020537467475640891	-0.0048416864166820339	0.044317360435682129	27.122439504458402	1.0034517548313977	0.0015696755491045877	0.023580817410751242	0.0044365747068568773	0.0020667453312236341
107.0	0.0072210006070250188	0.007565482656802347	0.024592959157403449	27.208497909255957	0.9999953016405736	0.0090461192269748469	0.068018288370327085	0.0084906546346834588	0.0017222632814462768
108.0	0.0014586386837909249	0.0050991616485660529	-0.038200798499143929	26.978568115157746	0.9965529435280287	0.012803620428049056	-0.029213363401471959	0.016179543165790955	-0.0019182596833290033
109.0	0.003935970604906025	0.0013039314704701432	0.041336037786528168	26.868544869293974	0.9965529435280287	0.019442726127641308	0.081347039057299675	0.019690320247301996	0.00071377945110702955
110.0	0.0040270077122093184	0.005887956242437431	-0.015135533305324689	26.69665891621462	0.9999953016405736	0.021617445729905649	-0.00065325413557015821	0.021331442855027749	-0.0011471690791210547
111.0	0.010678139746263415	0.0036725902310559277	0.024270271983948266	26.771149559390775	1.0034517548313977	0.021251816584692662	0.045553137414638956	0.020848526868162631	0.0058583804360863093
112.0	-0.0063629726986635937	0.0012969245708631671	0.008371003456512538	26.682347702741353	1.0034517548313977	0.021935951797426467	0.062423498621779316	0.024375803886704794	-0.0018015168334403419
113.0	0.0019123243624266095	0.00087304616559302772	-0.0016175913370051198	26.770282467769427	0.9965529435280287	0.020857406569106063	0.087933709678600813	0.019732560118742137	-0.00076223863660692206
114.0	0.010539210964607415	0.010627058106375431	-0.016664351485770279	26.777093866123685	1.0034517548313977	0.036326151092163528	0.026951997757148405	0.030220211797731267	-0.00085008577837476318
115.0	0.007309746362764491	0.0075293920329291275	0.029735289692421452	26.851057025818665	0.9965529435280287	0.036290060468290308	0.032094328292166407	0.035078465431310102	-0.0010697314485394861
116.0	0.00013765698502754553	-0.0012758889184250055	-0.018962893609973719	27.057331271930575	1.0034517548313977	0.02991500990129925	0.051332233181336617	0.032248096051081809	0.00034381445491307668
117.0	-0.0013316125258573397	-0.0016531101197712061	0.017761338987759556	27.324638430547729	1.0034517548313977	0.0269579683110579	0.027757534382568005	0.028302275502873009	0.00066531204882685092
118.0	-0.0028972616669558082	0.0017118603134418375	-0.042523947511000637	27.27076410213866	1.0034517548313977	0.022781872382062307	0.00036912017689205712	0.027385089992420619	-0.0039438099315707749
119.0	0.0054122107737237801	0.0028648490173623919	0.0058056352436333114	27.413843917831482	1.0034517548313977	0.021974131168368771	-0.018095516563422898	0.019207913726389636	-0.0013964481752093637
120.0	0.00015338963567068653	0.0019743443158091178	0.06778723851016677	27.572896437232295	0.9965529435280287	0.022651550913314722	0.041320718490231334	0.023738146263260651	-0.0032174028553478107
121.0	0.010792190361831322	0.0045626492669561536	-0.092567361365140766	27.433791543286699	0.9999953016405736	0.026341154014677848	-0.049629051537904312	0.020723119692022118	0.0030121382395272996
122.0	0.0023876297748570696	-0.00060724376208876052	0.068301119318796344	27.693953507616573	1.0034517548313977	0.015106852146213656	0.035336419266662311	0.015888993981493904	0.0060070117764732447
123.0	-0.002319623487598399	0.00031700425600345028	-0.050263093330753739	27.799484365938941	1.0034517548313977	0.007894464369287979	-0.044661963756512879	0.0083426101513432993	0.0033703840328713299
124.0	-0.00066876901852763737	0.0018579833097651655	0.073239774581174144	27.937504304381999	1.0034517548313977	0.01102833659747815	0.047540704434634984	0.0069632726248824994	0.00084363170457846877
125.0	0.00858204001874463	0.0069342086937689285	0.0030189385806891345	28.063678249941155	1.0034517548313977	0.019615655411018285	0.032798304027564562	0.016350526009791366	0.002491463029554278
126.0	-0.014185427638597092	-0.012100414551776684	-0.026565592639788083	28.142021604750575	1.0034517548313977	0.0058033805457997634	0.048756658898777117	0.0047027636882053248	0.00040644994273383715
127.0	0.0088709113257285921	0.0052406050832707329	-0.011125393660184724	28.16889491212341	1.0034517548313977	0.0081791366117081044	0.031825629994959082	0.011079982355577611	0.004036756185191781
128.0	-0.0072997599306250383	-0.0048903837509504111	0.028528902984090276	28.301974894960267	0.9965529435280287	0.0013144085449485754	-0.0074327055311174117	-0.0016769094884490077	0.0016273800055170782
129.0	-0.0042525341448811371	-0.0020648660835753674	-0.077963375127717338	28.198803724855512	1.0034517548313977	-0.0053131068055829456	0.0071712807063060158	0.0032746180008713655	-0.00056028805578866604
130.0	0.00049954092168325026	0.0026915176185087208	0.059982585705991243	28.077791215993358	0.9965529435280287	-0.0020143454249854642	-0.0011472529064990855	-0.00063911977388997343	-0.0027522647526140756
131.0	0.0062419309367229836	0.0050489992424853636	-0.0081679732321919829	28.109493017798805	0.9965529435280287	0.0027176495614964491	0.04094786719206267	0.0030926852861175025	-0.0015593330583764408
132.0	0.0027934277885990344	0.00046941519463561399	0.006585522505907937	28.160423788206053	1.0034517548313977	0.0013290814463668976	-0.025706384883203537	0.00090681549371951498	0.00076467953558697417
133.0	-0.00093349276883381016	0.0028180590562933983	-0.027408927915373082	27.923979200928837	0.9999953016405736	-0.0027870681911086326	-0.056134251379265754	-0.0066275901491648082	-0.0029868722895403138
134.0	0.0068413584408162365	0.004394907368740153	0.048514272145258275	27.826264513575655	0.9965529435280287	0.013708253729408204	0.018945613405780604	0.0098787272235547618	-0.00054042121746420194
135.0	0.0076775933127080087	0.0038723072779878187	-0.024352170681371188	27.640865400440784	0.9965529435280287	0.01233995592412529	0.0057188363845941392	0.009855444289216031	0.0032648648172560351
136.0	-0.00392547607684679	-0.00073202730937738103	0.013874949945000159	27.883710452531989	1.0034517548313977	0.01649831236569832	-0.0089351166544959781	0.014046837602775364	7.1416049786596472e-05
137.0	0.0096838102945620008	0.0049176348865809238	-0.044727133028278132	27.591562429804156	0.9965529435280287	0.023480813335854611	0.024301125444943228	0.018182427829435355	0.0048375914577677096
138.0	-0.00099324551877311151	0.0003181818363473532	0.0033232037967938499	27.310998123017956	1.0034517548313977	0.021107477553693244	-0.032358256464254165	0.023004926997126862	0.0035261641026472193
139.0	-0.0061146527589681643	-0.0018876507475067417	0.01828553788088394	27.09320273659343	0.9999953016405736	0.014170827563701138	-0.0059047453511782422	0.014976736825205617	-0.00070083790881418835
140.0	0.0015931568976250698	0.004204415507012893	0.048839575574024074	27.389171447676709	0.9999953016405736	0.017905827876078417	0.036349307716937895	0.017362029947412871	-0.0033120965182021856
141.0	0.014184413778054239	0.010989374766186888	0.00087717109306439944	27.277605698752016	0.9999953016405736	0.026077143585971907	0.064635406725375377	0.028273800895083356	-0.00011705750633470207
142.0	-0.0043328335535339768	-0.0032784044939926371	-0.023760292839136721	27.479160071342235	1.0034517548313977	0.018403831723239117	-0.0076391582590196183	0.022284308343614834	-0.0011714865658760604
143.0	0.0071426018844067407	0.0050506820448401601	0.011645006143527592	27.512726323518617	0.9999953016405736	0.019582206490091458	0.028358018565879162	0.020193798857064182	0.00092043327369040813
144.0	0.0035694436957711684	0.00055621005336670137	0.0015439956598295446	27.740014790628784	0.9999953016405736	0.020870443852835541	0.016027064280708547	0.027402724644739029	0.0039336669160948785
145.0	-0.0086227206308362447	-0.0019524981120391249	0.014982030433751792	27.639474014656074	0.9999953016405736	0.014000310854215492	0.075736227742738471	0.014649904887851672	-0.002736555602702158
146.0	-0.01215216515894868	-0.01394154613888321	-0.060411671546307222	27.395634765325738	1.0034517548313977	-0.00025941712101507086	0.012001352399637399	-0.0012027326090340296	-0.00094717462276761434
147.0	0.0028956350658098096	0.0011386564641377994	0.045539219691705712	27.477699399723676	0.9965529435280287	0.0027668900906294702	0.039255034210459172	0.0026659404837827694	0.00080980397890436338
148.0	-0.0019646691169334929	-0.0039203410853161369	-0.027639210380777879	27.486426493709946	0.9965529435280287	-0.0053578665016995597	-0.037223751744342781	-0.0046017251546737192	0.0027654759472869397
149.0	0.0043112603520580883	0.0058323294233495471	-0.027331939952245365	27.584908193264674	0.9965529435280287	-0.010514911844536901	-0.065432862789652546	-0.0075624260171867075	0.0012444068759955372
150.0	-0.0017357917705387305	-0.0015008626416062043	0.088959823848078656	27.584085623436991	0.9999953016405736	-0.0087373699921504677	0.047287253897562831	-0.0095321013384843667	0.0010094777470630713
151.0	-0.0013932286906253033	-0.0036598804402272478	-0.066121004817981888	27.577137473037091	0.9965529435280287	-0.017447932477217876	-0.030478757063946649	-0.01695215845708975	0.0032761294966649405
