time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	BigTheta	Delta8LogC	Delta8LogY	Delta8LogC_me	Measurement_Error	MrkvState	R
21.0	0.00065196671723286026	-0.0029103228946425475	0.0030108015294322554	24.828046173120587	1.0034517548313977	-0.025113094649224371	-0.017416026564224557	-0.02321636418123206	0.00047168256875420531	2.0	1.0306001947578394
22.0	0.0011040851583647426	-0.0026522430352690501	0.00064653371110842683	25.039353194002828	1.0034517548313977	-0.02325311389153889	-0.0077474216152026015	-0.027814857889354436	0.0042280107623880025	2.0	1.0303516422151531
23.0	-0.0013614145721346366	0.00087454428587790956	-0.0047668028136472196	25.062645179191271	0.9999953016405736	-0.019493496819174574	-0.013481259730691753	-0.019834999155762215	0.0019920519043754633	3.0	1.0303684887210816
24.0	0.0038222475313965387	0.0028491163792954133	0.0097491705884604068	25.067481472764527	0.9999953016405736	-0.014469115921953102	-0.0013333371303593522	-0.012069351877781631	0.0029651830564765866	4.0	1.0304068477150872
25.0	0.0031659871066863354	0.0059554008994771312	0.0015181418264286622	25.022410168915986	0.9999953016405736	-0.0050035253519638556	0.0013122625344014344	-0.0053542656405222849	0.00017576926368578473	5.0	1.0305036097395535
26.0	0.0079313610085769981	0.005628797067434882	0.0066732314376143631	25.115837904968132	0.9999953016405736	0.0064620751009553251	0.0046095249399259186	0.0033634907168677702	0.0024783332048278991	5.0	1.0303943723867774
27.0	0.0028598691718957764	0.0058190640630149809	-0.017268477278994498	25.319148628162068	1.0034517548313977	0.014657230103776925	-0.0061804377153956702	0.015903350617298903	-0.00048086168629130586	4.0	1.0301152449239825
28.0	0.0035352846317250192	0.0019673498187947475	0.020347154304274973	25.263696730685233	0.9999953016405736	0.017531706583983467	0.019909753304677369	0.015642738465526718	0.0010870731266389723	5.0	1.0302228484202471
29.0	0.0018409315698819234	0.0034018979595980686	-0.015607430870876252	25.466469019732248	0.9999953016405736	0.023843927438224083	0.0012915209043688619	0.026467143775767241	-0.00047389326307717948	4.0	1.029946742899867
30.0	0.00072870132722310799	0.0012286094213419807	-0.0016507307505335689	25.524711684184652	0.9965529435280287	0.027724779894835114	-0.0010057435572731338	0.031654208473991252	-0.00097380135719605046	4.0	1.0298805663435677
31.0	-0.0013254564889023934	-0.0025345198119568757	0.0017208326775885879	25.772037528588271	1.0034517548313977	0.024315715797000328	0.0054818919339626737	0.02225266661000691	0.00023526196585843784	3.0	1.0295590545929822
32.0	-0.0030905316812302464	-0.0020111769944297364	0.01178575212767291	25.742806796082075	1.0034517548313977	0.019455422423275179	0.0075184734731751773	0.018847187287553066	-0.00084409272094207617	4.0	1.0296349458109191
33.0	0.0059389223352802473	0.0027752010823463846	-0.0066367328245618001	25.648314908371507	0.9965529435280287	0.016275222606144432	-0.00063640117781528505	0.016668259710286182	0.0023196285319917946	5.0	1.029784283250579
34.0	0.0019119172198051732	0.0038858310609545255	0.0091454124247630914	25.530760710386847	0.9965529435280287	0.014532256599664076	0.0018357798093334432	0.014958534613948207	0.00034571469084243448	5.0	1.0299171755653911
35.0	0.0037953431037839325	0.003431575481909907	-0.00082891186318517773	25.577797587923538	1.0034517548313977	0.012144768018559002	0.018275345225142764	0.012286487338839081	0.000709482312716457	5.0	1.0298638812529661
36.0	0.001590689108497037	0.0028987176304406947	-0.0042544347091204027	25.781923053219575	1.0034517548313977	0.013076135830204949	-0.0063262437882526112	0.013453760381405527	-0.00059854620922719908	5.0	1.0296344499587204
37.0	0.0045937524640870392	0.0017677634780169094	0.0033934461505586433	25.992344669216681	0.9999953016405736	0.01144200134862379	0.012674633233182284	0.0095515311535378372	0.0022274427768429377	5.0	1.0294010395102999
38.0	-0.0032834404683772384	0.00024161963527333241	-0.01844052902861068	26.151117727567765	0.9999953016405736	0.010455011562555142	-0.0041151650448948279	0.0065429104526782134	-0.0012976173268076431	4.0	1.0291841563490143
39.0	-0.00028114184322036717	-0.002749201242046112	0.0080767003404878385	26.200128682777866	0.9999953016405736	0.010240330132465905	0.0022407026180044226	0.013627585646278167	0.0011704420720181018	4.0	1.0291308219321946
40.0	-0.0059747500823649491	-0.0041822910484688308	-0.015121544383856392	26.39958913527926	1.0034517548313977	0.0080692160784268108	-0.02466659389352488	0.011592303573675231	-0.00062201696187800452	3.0	1.0288728731302461
41.0	-0.010069657373796448	-0.0090262702420938062	-0.0037233641785214266	26.655864492605993	1.0034517548313977	-0.0037322552460133801	-0.021753225247484506	-0.0027939289302301301	-0.001665404093580654	3.0	1.0286002934510667
42.0	-0.0040727852427527023	-0.0048707044895667378	0.00063955487258240962	26.745477405491183	0.9965529435280287	-0.012488790796534643	-0.030259082799665188	-0.012162401806321416	-0.00086748484676661512	3.0	1.0285059911073549
43.0	-0.0042836858916947135	-0.0037248115741095322	-0.0040273966706499409	26.649882885233954	0.9965529435280287	-0.019645177852554083	-0.033457567607129951	-0.015919698823325348	-0.0014263591643518005	3.0	1.0286066065857626
44.0	-0.0050957342986911319	-0.0061450283795835142	-0.012114540701605156	26.906530528457061	0.9965529435280287	-0.028688923862578292	-0.041317673599614704	-0.030328032509664538	-0.00037706508345941532	2.0	1.0282957282778191
45.0	-0.0058075578640738174	-0.0055834035547763505	-0.00056793300321381079	27.03394413958738	1.0034517548313977	-0.036040090895371552	-0.045279052753387158	-0.036022947523398074	-0.00060121939275687764	2.0	1.0281639646822858
46.0	-0.004103782316930718	-0.0052584088081541192	-0.0065465612837543458	27.158269902137519	0.9999953016405736	-0.041540119338799003	-0.033385085008530824	-0.043597076730942055	0.00055340709846652455	2.0	1.0280363724162058
47.0	-0.0029313169762587854	-0.0033797984734687953	0.010568085171385175	27.135147258200057	0.9999953016405736	-0.042170716570221686	-0.030893700177633487	-0.045161242208322502	0.0010018885956765253	3.0	1.0281018804837514
48.0	-0.0018944066840414636	-0.00063117512226316952	-0.010798686158313461	27.229641779433791	1.0034517548313977	-0.038619600644016025	-0.026570841952090557	-0.037389325043585386	-0.00026134296610176745	3.0	1.0280053147365966
49.0	0.0010705953829422687	0.00085517675360258227	0.0087761428960128479	27.159029274257904	1.0034517548313977	-0.028738153648319636	-0.014071334877556282	-0.030435171814342382	-4.5924336762074061e-05	4.0	1.0281192272574999
50.0	0.0021398219208271646	0.00158139857022635	-0.0029209412725026973	27.410740063864967	0.9965529435280287	-0.022286050588526549	-0.017631831022641389	-0.023341007832159297	0.00051249901383873097	4.0	1.0278633324590174
51.0	-0.0012218308669908334	0.0002477523360481515	-0.010671762258113934	27.633307818516933	0.9999953016405736	-0.018313486678368865	-0.024276196610105383	-0.019763037358256033	-0.00095708418920024409	3.0	1.0275989107706518
52.0	0.00052132044246994136	-0.0016911722159313747	-0.0026029273324211094	27.705301931303239	1.0034517548313977	-0.013859630514716725	-0.014764583240921336	-0.015869297419947387	0.0012554084692010705	3.0	1.0275274499889229
53.0	-0.0039971219052743479	-0.0042347885035500243	-0.0014921199167725746	27.977618788072622	0.9999953016405736	-0.012511015463490399	-0.0156887701544801	-0.012101960306121262	0.0014930750674767383	3.0	1.0272598817882175
54.0	-0.0023101830557431258	-0.0011780109620859319	-0.0017216200226305295	27.863910088530979	1.0034517548313977	-0.0084306176174222119	-0.010863828893356284	-0.0058244466696354275	0.00036090297381955057	4.0	1.0274122104367998
55.0	0.0041553559663384115	0.00027098784671995835	0.00072801132803437807	28.095266817268524	1.0034517548313977	-0.0047798312972334583	-0.02070390273670708	-0.0032735070748123457	0.0042452710934380005	3.0	1.0271456024178931
56.0	-0.0068783531503063822	-0.0042595304412521573	-0.010399233284736326	28.353322260370692	0.9999953016405736	-0.0084081866162224461	-0.020304449863129945	-0.0090986302328357332	0.0016264483843837787	3.0	1.0268976632880549
57.0	-0.0044413487944569285	-0.0026158665657029304	-0.0012081061338076043	28.225755653230596	0.9965529435280287	-0.011879229935527959	-0.030288698892950397	-0.0072504504768269029	-0.00019903384437021753	4.0	1.0270605505343799
58.0	0.0016026080192208803	0.002045638662999151	0.0034184103383401651	28.06045455559838	1.0034517548313977	-0.011414989842755158	-0.023949347282107535	-0.005991680883009276	-0.00064206448814848965	4.0	1.0272202757851425
59.0	0.0013234533950863964	0.001092995835186461	0.0012761674223207703	28.08986790675916	0.9965529435280287	-0.010569746343616848	-0.01200141760167283	-0.012542220957977926	-0.00041160692824855161	4.0	1.0271917418724428
60.0	0.00031175838895930452	0.00078960397436664276	-0.00044486173660057693	27.922303854666989	0.9965529435280287	-0.0080889701533188307	-0.0098433520058522975	-0.0042694172645215966	-0.00088945251365590025	4.0	1.0273549549429306
61.0	0.005076790528032088	0.0021862557713127756	0.0061010640311579059	27.959262315079823	0.9965529435280287	-0.0016679258784560308	-0.002250168057921817	0.00059910798521110864	0.0020010822430634248	4.0	1.0273188182848425
62.0	-0.0042439018182129362	-0.0010057593098179024	-0.015843598267107253	28.147035788262325	0.9965529435280287	-0.0014956742261880013	-0.016372146302398541	-0.0024190691257392066	-0.0012370602653316177	3.0	1.0270955640777446
63.0	-0.0034038527477662783	-0.0044971016233862349	-0.0056801572087330776	28.375424322956579	0.9999953016405736	-0.0062637636962941945	-0.022780314839165997	-0.0035451430983322041	-0.00014381138971165792	2.0	1.0268359293455593
64.0	-0.0081921409865637618	-0.0073976294491062758	-0.0045886390924291462	28.460309055706588	0.9965529435280287	-0.009401862704148313	-0.016969720646858817	-0.014539693954384307	-0.00093832292716914886	2.0	1.0267553601266075
65.0	-0.0034847386980673342	-0.0062777085719903924	-0.0014515246941330107	28.757163741383003	0.9965529435280287	-0.013063704710435775	-0.017213139207184223	-0.013659826120027238	0.0018546469467539139	1.0	1.0264363229481921
66.0	-0.012230400917207736	-0.0078609731257121701	-0.019740882512874869	29.066601737659642	1.0034517548313977	-0.022970316499147096	-0.040372432058399257	-0.025271976604086935	-0.002514780844741655	0.0	1.0261109797411685
67.0	-0.0057641137277921681	-0.0076362650371087221	0.009646508645924378	29.071004850728816	0.9999953016405736	-0.031699577371442279	-0.032002090834795646	-0.034426893208179828	-0.00064262953542509828	1.0	1.0261470489918942
68.0	-0.003513758160991122	-0.0039402763192951211	-0.0015754798799693243	29.038467642450332	0.9999953016405736	-0.03642945766510404	-0.033132708978164394	-0.036435312821652743	-0.00021611137712110144	2.0	1.0262168961781353
69.0	-0.0026794319215537044	-0.0034616904186057194	-0.0081473503221516953	29.350928416780025	0.9965529435280287	-0.042077403855022538	-0.047381123331473998	-0.041876364897868737	0.00056614711993091505	1.0	1.0258933252576428
70.0	-0.0058888282949889834	-0.0061397583750643532	-0.014733106404276542	29.686437759838373	1.0034517548313977	-0.047211402920268986	-0.046270631468643283	-0.047635737091987852	0.00081707720000628403	0.0	1.025554843579636
71.0	-0.0072074777618585176	-0.0060078536080891524	0.0061650766153980747	29.694872173078721	1.0034517548313977	-0.048722154904971907	-0.034425397644512135	-0.049186772579473681	-0.00038254695376308017	1.0	1.0255869546965439
72.0	-0.0032663105897349307	-0.0054022605948690905	-0.007112586960278949	30.065531796100146	0.9999953016405736	-0.046726786050734721	-0.036949345512361939	-0.048804966206960218	0.0017534030513710805	1.0	1.0252632357567848
73.0	-0.0058213147085372577	-0.0046258993273459274	-0.014497500900445597	30.411596677943933	0.9965529435280287	-0.045074976806090253	-0.049995321718674525	-0.0498024403106185	0.00055798767017975004	0.0	1.0249279018457027
74.0	-0.0019533130349645598	-0.0057699157795360542	0.0004936482530556105	30.404622628110094	0.9965529435280287	-0.042983919459914137	-0.029760790952744046	-0.04393830817735847	0.004374590414751244	0.0	1.0249338143626952
75.0	-0.014110203553712931	-0.0070616983231282376	-0.019084927052754948	30.784555525883484	1.0034517548313977	-0.042409352745933659	-0.058492226651423368	-0.043117162614780311	-0.0026739148158334484	0.0	1.0246149163572422
76.0	-0.0023449092607903052	-0.0061190094957519932	-0.00013573689201525421	31.187296168765265	1.0034517548313977	-0.044588085922390525	-0.057052483663469294	-0.046685834470655815	0.0011001854191282395	0.0	1.0242838470219964
77.0	-0.0085266896536875386	-0.0055737192677247985	-0.010697755615234068	31.147366628762391	1.0034517548313977	-0.046700114771509607	-0.059602888956551671	-0.051508018477076034	-0.0018527849668344995	1.0	1.024354713886152
78.0	-0.0038304738820489001	-0.0042685686658556973	-0.0012158917494663815	31.284894511938564	0.9999953016405736	-0.044828925062300948	-0.046085674301741514	-0.044212659294395246	-0.0014146901830277027	1.0	1.0242429194043179
79.0	0.00074092735414580529	-0.0041928714173824176	-0.002844217657268458	31.427174656680435	0.9965529435280287	-0.043013942871594213	-0.055094968574408043	-0.043204671215663445	0.00351910858850052	1.0	1.0241281069472719
80.0	-0.0042271096562459982	-0.0038011641910096795	-0.010596194858295681	31.54999765949724	0.9965529435280287	-0.041412846467734805	-0.058578576472424773	-0.03610186857379763	0.0030931631232642013	1.0	1.0240296787617058
81.0	-0.0076400833790925757	-0.0012563208048613286	0.0041932335275936192	31.471512091056141	0.9999953016405736	-0.038043267945250203	-0.039887842044385557	-0.036562368607604111	-0.0032905994509670475	2.0	1.0241305859066345
82.0	-0.00098681394280075024	-0.0038824857210672942	-0.007536790139559886	31.770601390768	1.0034517548313977	-0.03615583788678145	-0.047918280437001054	-0.036038543762262246	-0.00039492767270050494	1.0	1.0238544595239076
83.0	-0.0010911106887554964	-0.0013693049348727365	0.010038986500033827	31.714929491760241	0.9999953016405736	-0.030463444498525945	-0.018794366884212283	-0.02961481433438445	-0.00011673342658326307	2.0	1.0239363850437859
84.0	-0.0048005470002721318	-0.0011382342231970113	-0.011149572430625615	31.581744335616648	1.0034517548313977	-0.025482669225970964	-0.029808202422822644	-0.022185221143405195	-0.0037790462036583847	3.0	1.0240803145240422
85.0	0.0056588106207180466	0.0019663299329955169	-0.0015506888829276699	31.608615110434101	0.9965529435280287	-0.017942620025250648	-0.020661135690516245	-0.0156095415165774	-8.6565515935851776e-05	3.0	1.024058858489443
86.0	-0.0004116562949669153	-0.0011955273369355021	-0.0055004816367346526	31.841401142409435	0.9965529435280287	-0.014869578696330453	-0.024945725577784517	-0.012792842588547852	0.00069730552603273577	2.0	1.0238364467232428
87.0	-0.0028549858580197082	-0.0025428425771976751	-0.0013973045148412827	31.687445626842013	1.0034517548313977	-0.01321954985614571	-0.023498812435357341	-0.014137161042977832	0.00038516224521070269	2.0	1.0239581893803125
88.0	-0.0055320751104065008	-0.00161130119692586	0.0055512680006713153	31.555498810732818	0.9999953016405736	-0.011029686862061891	-0.0073513495763903453	-0.0082977772633093805	-0.0035356116682699413	3.0	1.0241013002248853
89.0	0.0052380152523927789	-0.00026131402237807022	-0.0027296497147420787	31.586697609014294	0.9965529435280287	-0.010034680079578633	-0.014274232818726043	-0.0089161179926170175	0.0019637176065009096	3.0	1.0240763571363407
90.0	-0.0016697138967934552	-0.00013951776953083361	-0.0067902818817930921	31.597929609526282	0.9999953016405736	-0.006291712128042172	-0.013527724560959249	-0.0019286505178394628	0.00043352147923828585	3.0	1.0240673871671315
91.0	-0.0027128978964168909	-0.0021696203112376786	-0.012886227599667288	31.795807412165399	0.9965529435280287	-0.007092027504407114	-0.036452938660660364	-0.0076223023625463238	-0.00010975610594092351	2.0	1.0238723998879673
92.0	-0.004955274628122508	-0.0037285480448940797	0.0092218122013316972	31.6425290970265	0.9999953016405736	-0.0096823413261041824	-0.016081554028703052	-0.013161551800977701	-0.0013364826891693563	3.0	1.024031821187587
93.0	0.0023861155571988923	-0.0002125103678392512	-0.00050656446433465507	31.441563079312729	0.9965529435280287	-0.011861181626938951	-0.015037429610110037	-0.012444296294529637	0.001262143235868792	4.0	1.0242307999565003
94.0	0.0016138249585290199	0.0012480834828423326	-0.01554061416819473	31.578000678469099	0.9965529435280287	-0.0094175708071611158	-0.025077562141570114	-0.012549602988790563	0.001627884711555476	3.0	1.0240833061716428
95.0	-0.0062608901560021329	-0.0037783627190630387	0.0042189719765721723	31.3510176847618	0.9965529435280287	-0.010653090949026479	-0.019461285650156659	-0.011847258094898991	-0.00085464272538361555	4.0	1.0243039225831192
96.0	0.00097927746994028175	-3.4183946721673408e-05	-0.0080769964818306478	31.48646233822992	1.0034517548313977	-0.0090759736988222928	-0.033089550132658622	-0.0087346580996571083	0.0001588186912783353	3.0	1.0241566381415097
97.0	-0.00012689863348896296	-0.0014341625304587352	0.016359424478145076	31.288574056388907	1.0034517548313977	-0.010248822206902958	-0.014000475939771467	-0.011790329032261418	0.00146608258824811	4.0	1.02435455290022
98.0	-0.004739665861524002	0.00019132719831545936	-0.014805789796549007	31.215418436085962	0.9999953016405736	-0.0099179772390566648	-0.022015983854527382	-0.015607755466986555	-0.0034649104715913518	4.0	1.0244140798779546
99.0	-0.00012088688723516788	-0.0037940552887123641	0.0056726286850140722	31.170473435053719	1.0034517548313977	-0.01154241221653135	-0.0034571275698460219	-0.0088120478908411473	0.00020825792988584857	4.0	1.0244507653669854
100.0	-0.0050204461781101842	-0.0014306961212959129	-0.012219509082017424	31.308618109432121	1.0034517548313977	-0.0092445602929331835	-0.024898448853195143	-0.010473201591930124	-0.003381492126928432	4.0	1.0243382828067351
101.0	0.0011910448080758793	-0.00055433672972950154	0.011215748097489861	31.050930049837721	1.0034517548313977	-0.0095863866548234339	-0.013176136291370627	-0.0096885655032632884	-0.0016361105891230425	5.0	1.024587113782625
102.0	0.0036242338902971044	0.0011553596429992805	-0.012678441218828024	31.134700771214114	0.9999953016405736	-0.009679110494666486	-0.010313963342003921	-0.0039822587407895779	0.000832763658174776	5.0	1.0245183099201529
103.0	0.0002554448471072529	0.0013441383119293729	-0.0011021737929032965	30.782978281326479	1.0034517548313977	-0.0045566094636740745	-0.015635109111479389	-0.0023556215557993601	-0.00025592980664734301	6.0	1.0248477938558305
104.0	0.0030864946447985916	0.0035399201558760571	0.011813811874329574	30.412872860850289	0.9999953016405736	-0.00098250536107634401	0.0042556992446808328	-0.0057354333623513346	-0.00070935531772480854	7.0	1.0251990076457642
105.0	0.0057451709288233246	0.0055605284235574343	0.00089877252336220681	29.987570222115448	0.9999953016405736	0.0060121855929398255	-0.011204952710102037	0.0085578198961464638	-0.0005247128124589174	8.0	1.0256052823490329
106.0	0.0082035223756793257	0.0061751264387121807	0.0025875381535152425	29.716775728079842	0.9965529435280287	0.011995984833336547	0.0061883752399622127	0.011182201357469647	0.0015036831245082319	8.0	1.0258437426878395
107.0	0.0034684983388068996	0.0037191300141858549	-0.0068278754575882283	29.620188556051033	0.9999953016405736	0.019509170136234766	-0.0063121289026400879	0.021729514575872175	0.0012530514491292748	7.0	1.025890199739969
108.0	-0.00076416783274171896	0.0018845343870311573	0.01023113642615342	29.387987724092152	0.9965529435280287	0.022824400644561836	0.016138516605530756	0.022289749659056647	-0.0013956507706435999	7.0	1.0260984458479296
109.0	0.0016874392413254516	-0.00022752955996053342	-0.0043781793611640252	29.144846400529591	0.9999953016405736	0.023151207814330804	0.00054458914687686988	0.026238258200230888	0.00051931803064237899	7.0	1.0263194157799558
110.0	-0.0022454391872211779	-0.00089148577157435044	-0.0023455393602168778	29.098750826397055	0.9965529435280287	0.021104362399757173	0.010877491005488016	0.016158491034991479	-0.00083463538500444577	6.0	1.0263217152417734
111.0	0.0013292326554779771	-0.0037677313607355351	0.0018843787858323496	28.912471234811182	0.9965529435280287	0.015992492727092265	0.013864043584223662	0.01504263419089797	0.004262328631209066	6.0	1.0264933467752675
112.0	-0.0089366505621348985	-0.0033636086949811253	0.0046246109969562132	28.750408897254456	0.9999953016405736	0.009088963876235083	0.0066748427068503008	0.011744201116175357	-0.0013107132359447091	6.0	1.0266441473059877
113.0	-0.0032590656736305665	-0.0040152038695845452	-0.011370703021420681	28.765582892975807	0.9965529435280287	-0.00048676841690689643	-0.0055946328379325866	-0.0027894445570551124	-0.00055457503999072511	5.0	1.0265897175589798
114.0	-0.0060719362434952309	-0.006008022096639809	-0.0027581272498351378	28.635451035274947	1.0034517548313977	-0.012669916952258886	-0.010940298241282967	-0.012027494599928544	-0.00061848918684614701	5.0	1.0267115964727873
115.0	-0.0059568353216953862	-0.0057970297169078616	-0.0010869911615320887	28.716973513982719	0.9999953016405736	-0.022186076683352603	-0.0051994139452268273	-0.024207465413761793	-0.00077829479163367605	5.0	1.0266351381522896
116.0	-0.0042288952813041916	-0.0052573360323864352	-0.0058079353825683383	28.599402906856874	0.9965529435280287	-0.029327947102770195	-0.021238485753948586	-0.02486537077887975	0.00025014595944857057	5.0	1.0267455192315627
117.0	-0.0046224410914130071	-0.0048563501750502891	-0.0080146394576419283	28.670294873263792	1.0034517548313977	-0.033956767717859951	-0.024874945850426489	-0.036707075422863618	0.00048405504308584853	4.0	1.0266385150488362
118.0	-0.01059034503056451	-0.0072369280245996176	0.0017653097517108529	28.416300172043503	0.9999953016405736	-0.040302209970885218	-0.020764096738498758	-0.039705683177907465	-0.0028693619628790403	5.0	1.0269189151125975
119.0	0.0007959248039030864	-0.0010574360467008326	0.010236653802830023	28.154554820183179	0.9999953016405736	-0.037591914656850516	-0.012411821721501085	-0.039873475245685089	-0.0010160011122751255	6.0	1.0272107991526078
120.0	-0.00026966618158991151	0.0010551892718864697	0.0048686762096434993	28.057204395731745	0.9999953016405736	-0.033173116689982921	-0.012167756508813798	-0.033971622149045956	-0.0023408565657515	6.0	1.0273052510086595
121.0	0.0063780935971695096	0.0018457229773949507	-0.0005448835629668497	27.760742356874246	1.0034517548313977	-0.027312189843003425	-0.0013419370503599676	-0.024008480006431805	0.0021915140540230585	7.0	1.0276373823187126
122.0	0.0080740667151363715	0.005895113783922698	0.0087613210631087568	27.434057833409828	0.9965529435280287	-0.015409053962440918	0.010177511262583927	-0.016578774067878083	0.0043704669852367246	8.0	1.0280057403094305
123.0	0.0021318822711502289	0.0040501895651200714	-0.0061402536417230202	27.417184684698011	1.0034517548313977	-0.0055618346804129845	0.0051242487823929955	-0.0044563441901156603	0.002452159691266882	7.0	1.0279813525366037
124.0	0.00028223261398944988	0.0021205988502476791	0.0070623349759039167	27.266500578583731	1.0034517548313977	0.0018161002022211298	0.017994519140865251	-0.00052464595179343987	0.00061379345500865311	7.0	1.0281344568194188
125.0	0.0030122576102904614	0.0018133599435251335	0.0036987487629702165	26.935181007072746	1.0034517548313977	0.0084858103207965524	0.029707907361477395	0.0091258547899720002	0.0018126911217739882	8.0	1.0285179644141262
126.0	0.004485303136027137	0.0060022771655145954	0.010156936212093931	26.579462623458834	1.0034517548313977	0.021725015510910765	0.038099533821860473	0.022397579898441114	0.00029571709228652697	9.0	1.0289350746115462
127.0	0.0091956146269119923	0.0065543456949778631	-0.00057697292597895522	26.350029028090876	0.9999953016405736	0.029336797252589461	0.027285907093051495	0.03206283050064563	0.0029369860242206584	9.0	1.0291814702460655
128.0	0.0024878565054062968	0.0042408244435624548	-0.0019699236981390589	26.285157472891989	1.0034517548313977	0.032522432424265446	0.020447307185268937	0.034397415789425047	0.0011840180860644978	8.0	1.0292092032770712
129.0	3.3045442035459227e-06	0.0015949663208693135	0.00099098999770846907	26.077028677096628	0.9965529435280287	0.032271675767739809	0.021983180745944256	0.031925164908818804	-0.00040764369060126878	8.0	1.029436486620471
