time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	MrkvState	R
78.0	-0.0030593594115301478	-0.0036627994841255795	-0.0053801836447278789	31.805324746486207	1.0	1.0238270614069021
79.0	0.0030400963317819447	-0.0037558117659853979	-0.0060110396459703841	31.938912647373193	1.0	1.0237221109506718
80.0	-0.0039728356774621255	-0.0033861303069246569	-0.0038131696351033847	32.071874543388539	1.0	1.0236183647241064
81.0	-0.011490871392744271	-0.0026977556250729444	-0.0039049054310764247	31.980286050797684	2.0	1.0237274466884205
82.0	0.0018007153529928863	-0.0021878379297147824	-0.010294060108210969	32.25902663636672	1.0	1.0234735248653901
83.0	-0.0034892147442051394	-0.0038724047804203424	0.006859998223310515	32.174856185173581	2.0	1.0235760426275102
84.0	-0.0050723137662843712	-2.7774616875073099e-05	0.0020407826828469505	32.048651884612333	3.0	1.0237116983817751
85.0	0.0065528757531585907	0.0014667827508753964	-0.005380117592703855	32.07500911441344	3.0	1.0236911524255987
86.0	0.00017748802216725756	-0.00090223083310125157	-0.010418055304797467	32.2947904577561	2.0	1.0234834620700575
87.0	-0.0028911269003854476	-0.0024611748192337746	0.0017054668291989067	32.131198984322218	2.0	1.0236098834603964
88.0	-0.00709420375883444	-0.0016936553331667256	0.0052623101926123697	31.989122685344768	3.0	1.0237582046467606
89.0	0.0080317461663170706	0.00045686561659247921	-0.0045211163142585345	32.004940244760562	3.0	1.0237458335848373
90.0	-0.0023373815585868707	-0.00022966036159625947	-0.0051966584809944039	32.005711027978123	3.0	1.023745231004251
91.0	-0.0036380629033695433	-0.0028897420432321339	-0.010535293886703573	32.20499790962392	2.0	1.0235527222132805
92.0	-0.0058351561039677174	-0.0041454396184033293	0.0033739654820170717	32.032063220752164	3.0	1.0237246437719212
93.0	0.0029868530571067683	-0.00059254362784655346	-0.0051945160779180294	31.798237569131867	4.0	1.0239460838458627
94.0	0.00096202933964881221	0.00045825008731043004	-0.0010360487980373423	31.9517056627081	3.0	1.0237875088258268
95.0	-0.0052738379360520379	-0.0018543575127760309	0.0011475979389543173	31.72232629123722	4.0	1.024006240220704
96.0	-0.00018423764696120365	-0.0015801986431844828	-0.010617103639327635	31.85706438126417	3.0	1.0238618816131264
97.0	2.8316888550157515e-05	-0.0017723332219901217	0.010119052178579058	31.636437569407185	4.0	1.024074588591513
98.0	-0.0066089786347843377	0.00018306482243550526	-0.004645710057598354	31.572721774157312	4.0	1.0241254891602212
99.0	0.00471905560844188	-0.00034043628411659782	-0.0011051658987552698	31.506498986856677	4.0	1.0241785713303002
100.0	-0.0073728611128315719	-0.0024282712319377217	-0.0028842916493458798	31.656425310720749	4.0	1.0240586556335893
101.0	0.0015953961388222235	-0.00080872552801893038	0.0041430196303353234	31.385658129721335	5.0	1.0243139943550723
102.0	0.0037476493818095966	0.00034697512115597351	-0.0082259925105928888	31.476127723108711	5.0	1.0242409947109614
103.0	-0.0020305021425385608	-0.00053091509487319249	-0.00092885360259348237	31.132679122245182	6.0	1.0245582314670745
104.0	0.0033131817681806702	0.0039377386755778399	0.013340501148477985	30.773714976634825	7.0	1.0248940664071831
105.0	0.0061165263059739031	0.0058621962137192785	-0.00014709611488712693	30.354734998978792	8.0	1.0252875420259486
106.0	0.010594183387580274	0.0078002323142081359	0.0015426948384542616	30.084041838950615	8.0	1.025521181115596
107.0	0.0035515300498737967	0.0038967548778692171	-0.0033173245632609621	29.999633372514172	7.0	1.0255556005562958
108.0	-0.002198863097925316	0.0014495096261112755	0.0038671006287033793	29.76040446530839	7.0	1.0257657407492706
109.0	0.0029804224638672154	0.00034270808063545377	0.00064393716114075072	29.523164721331707	7.0	1.0259768875027664
110.0	-0.0040001813497130036	-0.0021352202097304068	-0.006149343169808752	29.478235727475809	6.0	1.0259775843901555
111.0	0.0035027431885014462	-0.0035179118150436284	0.00098968471367028021	29.287775264393197	6.0	1.0261493868659537
112.0	-0.011366622720017122	-0.0036902090460854062	-0.00080718466698702362	29.1067553115119	6.0	1.0263143805712436
113.0	-0.0030772282607676657	-0.0041187473674180533	-0.0041128973148031045	29.12691181192951	5.0	1.0262559946015937
114.0	-0.0061011713988899513	-0.0060131348395792636	-0.0064422427740779831	28.989171890231702	5.0	1.0263824062985116
115.0	-0.0064527799555633564	-0.0062326606815647154	0.00058009597210036123	29.0717547554523	5.0	1.0263064974245215
116.0	-0.0030888318727190708	-0.0045054256885606742	-0.0049327745142638546	28.953067225165118	5.0	1.0264157046597471
117.0	-0.005071190533960386	-0.0053933813466066627	-0.0014519313845668957	29.0460179104704	4.0	1.0262900928086374
118.0	-0.01032907518169135	-0.0057100149319016108	0.0020840211815036647	28.806011422050862	5.0	1.0265520369231815
119.0	0.00036089102745762158	-0.0021919633948565553	0.0024528183827453032	28.538534579188351	6.0	1.0268434140152165
120.0	-0.00058284930722382611	0.0012420317472303793	-0.0037993456122036168	28.411896666048982	6.0	1.0269636787962264
121.0	0.0085956153803356389	0.0023526420400451498	0.0087689879354037048	28.109269272252384	7.0	1.0272954976596431
122.0	0.007380053711529666	0.004378722575906116	0.010225649934855002	27.78469532722519	8.0	1.0276547714352176
123.0	0.0031422471666145632	0.0057845600530515157	-0.0093675440322995712	27.759652497450919	7.0	1.0276384624401182
124.0	-0.00023820986465060423	0.0022939906911859237	0.011087850506088237	27.610092373818841	7.0	1.0277873489775857
125.0	0.0051068562106509063	0.0034554718029643286	0.0080601221936832945	27.285301874749877	8.0	1.0281568683549394
126.0	0.0027061934516415462	0.0047957022801305843	0.0068347318839744181	26.92956884573001	9.0	1.0285657338901339
127.0	0.009370869053733355	0.0057327350814893735	0.0019313860065086064	26.711419802427592	9.0	1.0287949357631936
128.0	0.0014930219640335168	0.0039075932827482354	-0.007865458942355727	26.644294243170901	8.0	1.0288238756014416
129.0	-0.0006700647153598388	0.0015223204340651317	0.0064535368087111356	26.447713309175981	8.0	1.0290337297304417
130.0	-0.0023499913022789337	-0.00015328822697906891	-0.0043665356922729104	26.421976968961886	7.0	1.029018938061012
131.0	-0.0014232936300932475	-0.0026187975445051692	-0.0030156985908673245	26.43454123829288	6.0	1.0289629752296479
132.0	-0.0014146088649086633	-0.0037436325354562316	0.0090954505762523147	26.160155866751193	7.0	1.0293026267608303
133.0	-0.0054849146079126582	-0.0017252736211543288	-0.0038618308936516355	26.20292930681428	7.0	1.0292559632638503
134.0	0.0014872202073089799	-0.00096450594533830508	0.0034258392529472881	26.077855712747294	7.0	1.0293927646960108
135.0	0.0019642118730592018	-0.0018492791859341939	-0.0065291799114146482	26.119594726085914	7.0	1.0293469924938707
136.0	-0.0025438218726308026	0.00065651266489983456	0.0044391840275711664	25.813412381109373	8.0	1.0297286708005153
137.0	0.0073268667153392059	0.0025504143966197657	0.0031741522541278988	25.474255453191919	8.0	1.0301118595833199
138.0	0.00052665872744936393	0.0018409138051597093	0.0058830540564181397	25.500060417931863	8.0	1.0300824108462348
139.0	-0.00093905282218732095	0.0032970635249088623	0.00089394972148593849	25.169210819590301	9.0	1.0305074967236401
140.0	0.00086872473194059274	0.0034856137827929193	-0.0031256252484562277	25.131498909040044	8.0	1.0305077107424878
141.0	0.0046316768210205653	0.0014297486101791101	0.0030992330564510034	24.963062594209266	8.0	1.0307054998422454
142.0	-0.00180027823834919	-0.00074357560043582238	0.00069361867558682261	24.971231262324217	7.0	1.0306518395233453
143.0	0.0013257213730680159	-0.0007707091006280628	0.0022110751151727115	24.682154555604271	7.0	1.0309959293575079
144.0	0.0013007230711449685	-0.0017190077583174659	0.00014192987826021353	24.740551389737217	6.0	1.0308815842686574
145.0	-0.011015931968539595	-0.0043313269993367903	-0.0023608930100746939	24.671159102988359	6.0	1.0309647642998427
146.0	-0.0014076695012051749	-0.0032009087756911248	0.0048118443106479267	24.794614877958026	6.0	1.0308170434649171
147.0	-0.0010144535925101089	-0.0027752206221590137	-0.0051808419551215568	24.740791633282115	6.0	1.0308812969551922
148.0	-6.6259660403321374e-05	-0.0020261484828737394	0.0024708142384085446	24.699624313275798	6.0	1.0309305968985811
149.0	-0.00047818369847597852	0.0010461651285387022	0.0039412294067865117	24.496911313518744	6.0	1.0311753355622479
150.0	-0.00149628669443784	-0.0012608510072104687	-0.0038284282154846735	24.626255263492602	5.0	1.0309743357854084
151.0	-0.0012113647695367741	-0.0034829039132673878	0.00025608617799302569	24.633463787618492	5.0	1.0309656595512475
152.0	-0.0056365776635403028	-0.0035584765281868741	0.0010754217327154786	24.82408538005463	4.0	1.0306934706757795
153.0	-0.0075919566790126763	-0.0058081346263864284	-0.012208617812527023	25.03569104656945	4.0	1.0304440245093029
154.0	-0.0027102057739509106	-0.0034288173972967378	0.0073247487506739248	24.933051073859723	5.0	1.0306087176388634
155.0	-0.0011603598882997807	0.00070608741514681383	0.0081182544964880435	24.814266639334122	6.0	1.0307936404216853
156.0	0.0053722002920002232	0.0023107591843692238	-0.0044125830008798078	24.982737949427538	6.0	1.0305942498870857
157.0	0.0040864614707045513	0.0031198887511882586	0.0043270569493779817	24.811123331737441	7.0	1.0308416047523956
158.0	-0.0047553120538721336	0.0048218770906488795	-0.0055631968466483411	24.916666058314927	6.0	1.030672184283612
159.0	0.011403119516337074	0.0011528370904344346	0.0038019936708270571	24.895358961672851	6.0	1.0306973891573954
160.0	-0.00091765073080109227	0.0021949064143372415	0.0033782722851600014	24.706264979444654	7.0	1.0309669783305697
161.0	0.0047335653685033688	0.0034701276434098358	-0.0048207473000576803	24.798982216559569	6.0	1.0308118398260941
162.0	8.3412413892085258e-05	-0.00040858592857424131	0.0051316556590435686	24.773462409378695	6.0	1.0308422676993183
163.0	-0.0051329457564375791	0.0020887824625423629	0.0070731699380354937	24.591588149226254	7.0	1.0311050942407827
164.0	0.0062761316796516101	0.0035921090802093977	-0.0022501630662275299	24.696895850689629	6.0	1.0309338691318757
165.0	0.00018683983007852095	-0.0019200606382332799	-0.0092795989086659897	24.819246255259845	5.0	1.0307434774550437
166.0	-0.0039689736136502909	-0.0028498972457546082	0.0069862508109036214	24.835419611529186	5.0	1.030724264359183
167.0	-0.00062057270923454588	-0.003222523454473103	-0.0031200531097391598	24.851829019077542	5.0	1.0307047918065209
168.0	-0.0016851357461301064	0.00024168910105897001	0.0037726163917380651	24.706970217351721	6.0	1.0309217899336127
169.0	0.00039927477603477618	0.0033201261086850398	0.010595958277661535	24.546440174630177	7.0	1.0311597602953055
170.0	0.010984775759485657	0.0053114487999120358	-2.4324164143364746e-05	24.673971963268741	7.0	1.0310057652967022
171.0	0.0051306302014808708	0.0039394154738827333	-0.0070990911651324373	24.601079585258514	7.0	1.0310936227572409
172.0	0.0023322851310812395	0.0036405740320154395	0.0063564646167370217	24.535946152913034	7.0	1.0311724902875721
173.0	-0.00054845077566537115	0.0025701680031750343	0.0060475456655918296	24.480685715097447	7.0	1.0312396727163782
174.0	0.0058464395966390456	0.0047428681490939949	0.0055236556086696829	24.259753500137254	8.0	1.0315556132385748
175.0	0.0084342028671171819	0.0064580407442472523	0.0080114386365770663	24.009322301893892	8.0	1.0318681487453762
176.0	0.0068666004969377969	0.0067328577443488344	0.0030847024835249596	23.916109699215877	8.0	1.031985846221591
177.0	0.0045528666119718265	0.0035671826797285533	-0.00051425987108493637	23.976790181108758	8.0	1.0319091410767689
178.0	0.0017029982012901415	0.0048805515756084432	0.010833678096776924	23.724680096886967	9.0	1.032275395005658
179.0	0.0016154867412730665	0.0043661243181710024	-0.0030043992526727582	23.745514605462606	8.0	1.0322032130585905
180.0	0.0054036110928377713	0.0035919171343021393	0.0022836958620446619	23.472115052898431	8.0	1.0325569635717895
181.0	0.0070786095699201419	0.0041170517740086133	0.017625188566894434	23.23879723347941	9.0	1.032910305784956
182.0	0.0059070494554819743	0.0053940413143673746	0.0044690918104862039	23.130216200666201	9.0	1.0330551750906098
183.0	0.0091341109978376901	0.005517541338231945	0.00091152436679283952	23.009635139860322	9.0	1.0332173675513261
184.0	-0.0022715961462312535	0.0028755105405860269	-0.0048234682188663704	23.027009999717208	8.0	1.033147574434603
185.0	0.0024544895150001925	0.0021433164750074597	0.0046618588122284942	22.927089575248775	8.0	1.0332827392307931
186.0	0.002129223191282989	0.0031594740244992765	0.0060013109170112683	22.678264723333164	8.0	1.0336235683918744
187.0	0.0022933392243135453	0.0028511336816743199	0.011411491992205758	22.610828881538918	8.0	1.0337169973608622
188.0	0.0070663789610251118	0.0041666656768861374	0.010008127525131055	22.404477079348545	9.0	1.0340529049420955
189.0	0.0055317981444189257	0.0065776383448818906	0.0045628579383945114	22.161667304227944	10.0	1.0344460994527109
190.0	0.0072464813955590429	0.008615768427423183	0.016060884663706858	21.909231074324822	10.0	1.0348125381651037
191.0	0.0064120465574567589	0.0085423637936254126	0.012696397071050761	21.671235594149845	10.0	1.0351644127347335
192.0	0.0087810608236370616	0.0064451158893531826	-0.0036697130094706376	21.706487847635653	10.0	1.0351118935331802
193.0	0.0057844802839067538	0.0064386831752260912	0.002843132995301853	21.582961254838246	10.0	1.0352965416744162
194.0	0.009447941745373889	0.0054282691429144714	0.0057561350375503889	21.461152945710211	10.0	1.0354803263669321
195.0	0.004248209037593334	0.005000416468471866	0.012467350590828791	21.360161690139709	10.0	1.0356340043399497
196.0	0.0019431389502842927	0.0067522162355117959	0.00095538528745658935	21.098196062953242	10.0	1.0360382497605294
197.0	0.011137533007203979	0.0057911445497644265	0.0077878851901951873	21.134464140763789	10.0	1.0359817937956777
198.0	-0.00085897732800097049	0.0033877614932028705	-0.0049164389284239579	21.148681490511297	9.0	1.0359108023967367
199.0	0.0043786783563548037	0.0026568920754505426	0.0047965212472616814	21.054554091070983	9.0	1.0360573521080891
200.0	0.005023064265687896	0.002411241530673916	0.0060535028997938528	21.11560777240091	9.0	1.0359621737413029
201.0	-0.0030593303854367926	0.0023798919454128958	0.0087027895049357623	20.903453934346899	10.0	1.0363441348699296
202.0	0.0093909875714275615	0.0064970189640709691	0.0087890806308134201	20.668898110785495	10.0	1.036718818881299
203.0	0.0041474616846336465	0.0072995887745238158	0.012581327736838815	20.451163566614067	10.0	1.0370729274728476
204.0	0.0045922533285884526	0.0065721682125963604	0.0082731662392255267	20.380608800213221	10.0	1.0371890024740826
205.0	0.013536454679393101	0.0063869561212404335	0.0035119404732091852	20.302904895278246	10.0	1.0373176040306209
206.0	0.0033086572036470363	0.0056488580311862269	0.009134128348371906	20.23482816102095	10.0	1.0374309376056272
207.0	0.004212058218600323	0.006289087035724783	0.0040620311933017017	20.022597470583079	10.0	1.0377883074973988
208.0	0.004341764854391833	0.0062077910986626794	0.0038437873261039368	20.081834759739543	9.0	1.0376373855816821
209.0	0.008327785137156235	0.0054339952454682539	0.0086215140971604154	19.903313690498582	10.0	1.0379919060856122
210.0	0.0090760868524911165	0.0048183427854076311	-0.00089231214832913297	19.95581079774087	9.0	1.0378513010644974
211.0	0.0030296644777282611	0.0053242996754217786	0.014901145170558849	19.78872104576514	10.0	1.0381893911894695
212.0	0.0058479787499243485	0.0077409785618657301	0.014600663457735835	19.611957658357166	10.0	1.0384977249310841
213.0	0.0054392669338518274	0.0061700211293947149	-0.0029601025237715184	19.683024125336381	9.0	1.0383220118185708
214.0	0.0084356987495533553	0.0065363378848344034	0.012055905650172227	19.662481811533478	9.0	1.0383578920966148
215.0	0.00097052522242341288	0.0050071969307617925	0.0040653479369894829	19.63950650097485	9.0	1.0383980948739473
216.0	0.010337210987707179	0.0032750956353754246	-0.006241010406602715	19.727267797002511	8.0	1.0381937838416286
217.0	-0.00053913000648331266	0.0015159767328805085	0.0059914004862598458	19.856578671277255	7.0	1.0379193887444453
218.0	0.0016118463357251978	-7.5869024925706574e-05	0.0016614439407923731	19.74651723638528	8.0	1.0381603726931348
219.0	0.00044439431820061936	0.0047368228963505787	0.015728887219584375	19.772351838714449	8.0	1.0381156155711819
220.0	0.0093858189301283534	0.0059224531696620564	0.0089466455591995508	19.669957670529442	9.0	1.0383448272582905
221.0	0.0070477470566295275	0.0074553511880272594	0.0040186869228183153	19.530118073485639	10.0	1.0386420285995404
222.0	0.0035736674639167965	0.0089969606107930811	0.019075657943655233	19.388964398080002	10.0	1.0388932624550997
223.0	0.012769660493122281	0.0086623900315157265	-0.0051889525928854319	19.480243809696365	9.0	1.0386789123025186
224.0	0.0088771782416351697	0.0084714630392257184	0.013555515913469318	19.346052174936897	10.0	1.0389702356934525
225.0	0.0048173323142276236	0.0069906528821701841	0.0056748222028643602	19.447390970363919	9.0	1.0387373084719969
226.0	0.0068817543511263402	0.0063573746537502196	0.0012955755218693188	19.430758731620163	9.0	1.0387669341282344
227.0	0.0096094507776851301	0.0076648645484937994	0.0096669595661617591	19.286018601075124	10.0	1.0390783912302757
228.0	0.0049851070888547455	0.0061427978870592925	0.0051899116998278538	19.377006685525267	9.0	1.0388629633508832
229.0	0.0028943802431300458	0.0052551610682329275	0.0054782164204742467	19.364070442262474	9.0	1.0388861394857902
230.0	0.0069431537802720489	0.0030455408645461701	-0.0031140328718661792	19.468739126489663	8.0	1.0386477519899562
231.0	-0.00042728820802012679	0.00046065717858972954	-0.0014153485183869274	19.597972551530216	7.0	1.0383681933137425
232.0	6.006312991968521e-06	-4.615485079734194e-05	0.0035031819000719833	19.766498543857914	6.0	1.0380234795394232
233.0	-0.0017351436087770788	-0.0013605255311020525	0.00039907315101722629	19.833200496609489	6.0	1.037908528467969
234.0	-0.0023041938854949651	-0.0031667995931702331	-0.0066108820322233752	20.028011318484179	5.0	1.0375256532972552
235.0	-0.0049901181190385446	-0.0031952973777732985	0.0035176366524086178	20.132794355506029	5.0	1.0373493628338215
236.0	-0.0035956367634983333	-0.0021872820382695668	0.0016378903791113286	20.247383076160435	5.0	1.0371582894581026
237.0	-0.0011441128190846639	-0.0014394146877451663	-0.0052330529285932736	20.351878591715124	5.0	1.0369855857532115
238.0	0.0037509717325612812	-0.00076010950114435705	0.00083575051421830304	20.602020580731804	4.0	1.0365281482520228
239.0	-0.011858877128291423	-0.0042322493328152411	-0.0057744157780632022	20.881443062329698	3.0	1.0360333215276296
240.0	0.00038810678265982501	-0.0058587893808789426	0.0047803878191928217	21.223696870697466	3.0	1.035501463183822
241.0	-0.0093428736269552393	-0.0045010685976850373	-0.0096475322097428484	21.556259564787585	2.0	1.034949476051428
242.0	-0.0046866607657732873	-0.0042799663481709327	0.00716650579657091	21.656015965962158	3.0	1.034849414863225
243.0	-0.0012329913052119557	-0.0027036756004137352	-0.010642356351653448	22.00237996202538	2.0	1.0342943555836992
244.0	-0.00033096051985237462	-0.0021599945641971874	0.0037484138411593704	22.096005780500569	3.0	1.0342073573092128
245.0	0.0027944962721880851	0.00038184411334199475	-0.0043737283311194308	22.296380333443349	3.0	1.0339218615918206
246.0	-0.0057558750896662403	0.00017516620006619021	0.0068845203655329978	22.515966388326337	3.0	1.0336137864603607
247.0	0.0086586353084194823	0.00042353837323136356	-0.0062695855631224595	22.718546413025962	3.0	1.033333908429209
248.0	0.00086502333837568113	0.0021112280930137006	0.0051466841579138611	22.772960585503871	4.0	1.0333062204334049
