time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	MrkvState
80.0	-0.0030721454511968282	-0.0019298706143282551	-0.0030231448175999098	7.4061727070497021	3.0
81.0	-0.013801722834940744	0.0033178662867365816	-0.0031273948571657328	7.5863482759971506	3.0
82.0	-0.0013759272419755497	-0.0091413650223945986	-0.012854744581656252	7.6526018567608283	3.0
83.0	0.003420274662904621	0.0026742301266047264	0.010865467042661336	7.7350053741629949	4.0
84.0	0.0040510493697745176	0.013872418703226419	0.0037223128605496925	7.844807697805229	4.0
85.0	0.0072574496586206294	-0.0026448221565478214	-0.0074600430240598925	7.9971148730792061	4.0
86.0	-0.0066874750781398262	-0.0087896131208440309	-0.013782106956043094	8.0322522137148837	3.0
87.0	-0.0082085746966717998	-0.007371487688402123	0.0027263302355100549	8.0939280813624226	3.0
88.0	-0.0071624878762110988	0.0033520069310868372	0.007316043440434683	8.2229052657684658	3.0
89.0	0.011708673572172756	-0.003039095715005935	-0.0068473669519577562	8.3423815475347407	3.0
90.0	-0.0068004096152685101	-0.0026968220100429541	-0.0076053797634068054	8.5077898723111449	3.0
91.0	-0.011475499985305504	-0.010018570951818351	-0.014352449364458675	8.5448047209074343	3.0
92.0	-0.00099195638756199855	0.0022978049131294753	0.0050773911999710819	8.5892836931138952	3.0
93.0	0.0089547320686089726	0.0019858939264811859	-0.0075394508527568682	8.7277177772957888	3.0
94.0	-0.008234598416907879	-0.0092154218287601175	-0.0036012171709076668	8.7615271045262357	3.0
95.0	-0.0042542245327532591	0.0024032676921676988	0.00073857943430022388	8.9129637836116764	3.0
96.0	-0.0081647450505029084	-0.010882584701049858	-0.015858630053272371	8.935423974147561	2.0
97.0	-0.0045465997668401315	-0.0080523411739634732	0.011596860673518616	9.0660074632287095	3.0
98.0	-0.005399662664866689	0.0078239768681966915	-0.0080985260149430971	9.1546531420544515	3.0
99.0	0.0067689566530315659	-0.0030815246386524109	-0.0036248151746103296	9.3063159301363783	3.0
100.0	-0.019403994203397001	-0.0097772191929594854	-0.0058820709012659123	9.3409059534892691	3.0
101.0	0.0073028604583411649	0.0026222016085895028	0.0031784868097899377	9.507286289815335	3.0
102.0	-0.0030320223532456225	-0.0096529002783487527	-0.014206318073333613	9.5308080438156395	3.0
103.0	-0.00295345194789709	-3.3859531906710316e-05	-0.0046684640700589419	9.5416432261009074	3.0
104.0	0.00063987994345993116	0.0018558491084577078	0.012124081701723188	9.5732154686471596	4.0
105.0	0.012738511646825934	0.012243348521977282	-0.0059712334108894538	9.6215766527876259	4.0
106.0	0.0022789937307328145	-0.0031606360507896447	-0.0052772589450960083	9.73124123627926	4.0
107.0	-0.010151392549956118	-0.0094792636520728557	-0.011311899137615988	9.76953388820702	4.0
108.0	-0.0098454676754400339	-0.0027423379489017741	-0.00045597979104083919	9.8142495306864426	4.0
109.0	0.0019696663022323868	-0.0031657814337440193	-0.0046174172340909259	9.9233679268688597	4.0
110.0	-0.014197962455495983	-0.010567011915554314	-0.013346342320995408	9.9571845004961972	4.0
111.0	0.0099829020164174942	-0.0036858284087668558	-0.0026660743517732399	9.9939383825960597	4.0
112.0	-0.019123079320391145	-0.0041776320525519495	-0.0050982461489454955	10.09771197921765	4.0
113.0	-0.0079311004698152665	-0.0099588662401450812	-0.009446011257212561	10.13396910648081	4.0
114.0	-0.0046701163763875897	-0.0044987152754689674	-0.011003322608790889	10.222834758677461	4.0
115.0	-0.010405426120560612	-0.0099768690961581363	-0.0020708649391467659	10.263500105094046	4.0
116.0	-0.00068036296496565285	-0.0034383732903475739	-0.0092616371763352134	10.359522736756825	4.0
117.0	-0.0088741902354070312	-0.0095014734962011183	-0.0048699860319389998	10.333759384550426	3.0
118.0	-0.018436328783836942	-0.009443337483141967	0.0003224984253566987	10.334734612434493	3.0
119.0	0.0051514819757159103	0.00018125072297170419	-0.00075599297497941365	10.404701151996978	3.0
120.0	-0.0080858752093213582	-0.0045329578278567872	-0.010375703350568255	10.38706870215046	3.0
121.0	0.014201449131063804	0.0020468111952935963	0.0058734111131122368	10.379883881395932	3.0
122.0	0.0070931525779336368	0.0012497681374741276	0.0061885206700447171	10.522573820905382	4.0
123.0	-0.0040725270339030395	0.0010718736702277631	-0.019854493955405506	10.536083569830266	4.0
124.0	-0.0081531451286322998	-0.0032231255275045889	0.0081305662720012606	10.508081958414911	4.0
125.0	0.0066916969226546996	0.003476565530267095	0.0041113023772836321	10.387977107350897	16.0
126.0	0.10302265447735337	0.1070907838589048	0.0095003866527512137	10.051444324169973	17.0
127.0	0.010169554926556579	0.0030863593426406766	0.00093980014062777784	9.7785831669458663	17.0
128.0	-0.013334832271776786	-0.0086338286715101908	-0.011651165335327285	9.4337822167239764	17.0
129.0	-0.0063395759129809548	-0.0020711534395032594	0.0087509153462139722	9.185218025721916	17.0
130.0	-0.01130150947650721	-0.0070246802995592716	-0.0053227060442666563	9.0298561565076181	4.0
131.0	-0.11023475503121194	-0.11256231858761767	-0.011241183830406065	9.0371069487759499	4.0
132.0	0.0080331157883133386	0.0034986675508608123	0.0074879826891729451	9.1741168238702837	5.0
133.0	-0.0056032722282024494	0.0017164891213474753	-0.010541583763137741	9.2152884476733856	5.0
134.0	0.0016639577397969951	-0.0031093837561160242	-0.0011285866340040585	9.326137983591094	5.0
135.0	-0.0017872454367435786	-0.0092118491578934147	-0.014238421815370383	9.2951531247501418	5.0
136.0	-0.0030051584832264666	0.0032256718369962911	0.00016434062767567426	9.2489848585378489	6.0
137.0	0.021224616573195743	0.011925193784245725	-0.002370915429825704	9.2914463358318784	6.0
138.0	-0.01159423387755032	-0.0090354700075008232	0.00094462873691503191	9.2334225835959689	6.0
139.0	-0.0057493619063073709	0.0024980640630554163	-0.0055808602062992207	9.2809485589606808	6.0
140.0	-0.013932874730551159	-0.0088379724784597435	-0.012266520672357117	9.2554971156798178	6.0
141.0	0.0031315715420658918	-0.0031023615500296309	-0.0024998538164830997	9.2954725135978986	6.0
142.0	-0.012074169776874477	-0.010016842719794194	-0.0056955251832797593	9.2195828661727166	6.0
143.0	0.0063083246728870002	0.0022267193261460427	-0.0022828874421390033	9.258778741485731	6.0
144.0	-0.0029647324796164831	-0.00884393985324472	-0.0051662579229199146	9.2444034101881343	6.0
145.0	-0.01741548057805975	-0.0044010163611534203	-0.0070442947057536287	9.2866817481683519	6.0
146.0	-0.0050311790854249416	-0.0085224921065640835	0.0022294721034246123	9.2945267774236857	6.0
147.0	-3.8750899586048604e-05	-0.0034668427026542936	-0.011019965506363416	9.2817880393539216	6.0
148.0	0.00054678446791944779	-0.0032689837138462075	-0.0010194719249390083	9.2113352435249034	6.0
149.0	0.00048284632627870749	0.0034506482165426178	0.00076226887412911282	9.2608083191689587	6.0
150.0	-0.0092511189785846604	-0.008792741955421679	-0.0095692827910034417	9.2516041994064242	5.0
151.0	-0.0093388875774982338	-0.013761417411286114	-0.003425374789345792	9.3349132612576096	5.0
152.0	-0.013344322510442375	-0.0092984031195775252	-0.002341405102663785	9.4382418768168783	5.0
153.0	-0.012592938012494947	-0.0091199596719357956	-0.018378925261486323	9.3867770782091284	5.0
154.0	0.0042538710754174147	0.0028547838741577181	0.0072899090865066185	9.3474910012780992	5.0
155.0	-0.0012850615645918495	0.0023487824329757601	0.0065401218288929641	9.4421006900931808	6.0
156.0	0.0065413179480651173	0.00058090354347495321	-0.010801403236547102	9.3758469846621697	6.0
157.0	0.004315023345005109	0.0024331730144115937	0.00073816691861106065	9.4345753088238506	6.0
158.0	-0.027694067210586759	-0.0090479413745558901	-0.013688985728720127	9.4159798628229296	6.0
159.0	0.016285763433252498	-0.0036708285358617587	0.00032458601134655041	9.3435141531911476	6.0
160.0	-0.0032385628686690815	0.002821370930726097	-0.00027702804943263715	9.3916871493544054	6.0
161.0	-0.0068262483076755309	-0.009286074301773084	-0.012514806766657838	9.3666862796717183	6.0
162.0	-0.0033494365109141278	-0.0043073233048689374	0.0022083662043481667	9.2949830814488976	6.0
163.0	-0.011268508458272652	0.0027916976306663344	0.0046289050931047626	9.3567807362938726	6.0
164.0	-0.0026649244169409947	-0.0078905310517001226	-0.0091840642349123591	9.4155759989621508	6.0
165.0	-0.0061559245474129831	-0.010257914250582534	-0.016713085511870229	9.3993915255813825	5.0
166.0	-0.015474534240520921	-0.013295769838875149	0.0054571803765304239	9.4344837902428704	5.0
167.0	0.00052631322695306793	-0.0045395051757908256	-0.0078831027343171378	9.395496671255124	5.0
168.0	-0.00071056148927306495	0.0030408334161133865	0.0010849258673779616	9.3513431938146105	5.0
169.0	-0.0030417304712293536	0.0026449653510089988	0.0084184185231666042	9.4524955242478033	5.0
170.0	0.0029578834749579563	-0.0080876922989809863	-0.0071224526516404651	9.4917348111969471	5.0
171.0	-0.00097855882920283577	-0.0032977716351059172	-0.016131162101355567	9.4961139011247582	5.0
172.0	-0.0053203094556026898	-0.0027731613196952942	0.001721668701458956	9.5127012684203525	5.0
173.0	-0.0098027525632766732	-0.0037310171816971049	0.0012773659142228944	9.4773850865193445	5.0
174.0	0.0053928945451771071	0.0032443171526392867	0.00052583146312246143	9.427694674180831	6.0
175.0	0.016467802165861301	0.012620350992099016	0.0030106929027815532	9.4167060029032452	6.0
176.0	-0.0012948993330192948	-0.0015552872356487946	-0.0036454573916371302	9.4649530626947644	6.0
177.0	-0.0070174780954124216	-0.0089365366373099775	-0.0082467251236506556	9.3851418233484392	6.0
178.0	-0.0035555000813562998	0.002630976887425085	0.0068286498816449992	9.4394308240857239	7.0
179.0	-0.0048367835026326134	0.00051851789260970449	-0.012233631099360043	9.3290395505803456	7.0
180.0	0.0059604569267448504	0.0024332139102947181	-0.0037486038390555088	9.2026436587112688	7.0
181.0	0.0083380499187533097	0.0025721014238513362	0.016407888691697625	9.1774961328034763	7.0
182.0	-0.0025127314480815066	-0.0035115228690072442	-0.0026974642613164512	9.1545752113468097	7.0
183.0	0.0039028659750601769	-0.0031383453814428641	-0.0073381760247137606	9.1832774944373643	7.0
184.0	-0.020330048807478018	-0.010308987562303251	-0.014754413228122765	9.1369500545777438	7.0
185.0	-0.0016329601762468116	-0.002238792594603467	-0.00056090133517816554	9.0324927506784167	7.0
186.0	0.0015562062424780976	0.0035620334626513817	0.0011167633114794739	8.9838174728830538	7.0
187.0	-0.0035384334333046219	-0.0024524461477199999	0.0081120856090697302	8.9020754010194967	7.0
188.0	0.0092630912447950742	0.0036175497431534254	0.0060465801850431156	8.8273405531655644	7.0
189.0	0.00064518048490791458	0.0026813591264636116	-0.0028055027172064761	8.7381852129515281	7.0
190.0	0.0010836212921336852	0.0037495285762547681	0.011023047095803928	8.669145530361158	7.0
191.0	-0.0014446640830976243	0.0027029164498597602	0.0063481503540359085	8.7299946422429304	7.0
192.0	-0.004213909163452545	-0.0087618326233975807	-0.015538931395787436	8.7125033728757089	7.0
193.0	-0.0040829314925296956	-0.0028092436442723745	-0.0065148471678617703	8.6849407929363132	7.0
194.0	0.005307135469431401	-0.0025188894773542359	-0.0025386863787622005	8.6572736779129862	7.0
195.0	-0.0048908892767371981	-0.0034263933584348649	0.0063672941386965221	8.5966574823789426	7.0
196.0	-0.0065287082857041767	0.0028342330598625232	-0.0091505621084642108	8.6222636703038269	7.0
197.0	0.0033371511342230598	-0.0070718979553787698	3.9971778751812792e-05	8.6673868244653001	7.0
198.0	-0.016919841319774864	-0.0086517341269432002	-0.016857375163973121	8.637314876076335	6.0
199.0	-0.0094882950211774286	-0.012840493998563129	-0.0029574298906416274	8.6939809251056435	6.0
200.0	-0.0030807792517513199	-0.0081658177367995854	-0.0012424461259619157	8.6498999121504028	6.0
201.0	-0.0089134200102374272	0.0016763702195183861	0.0022098880573504509	8.6074523554895013	6.0
202.0	0.0083594945631175754	0.0027251375504273589	0.0006158971088909837	8.5594982290859587	6.0
203.0	-0.0028913184263790193	0.0032456553226332119	0.0055332335892424034	8.5769017005929857	6.0
204.0	-0.006352819943520327	-0.0024980624029988796	-0.00043749344007970592	8.5999540710278168	6.0
205.0	0.010869764621992406	-0.003049815305704584	-0.0068525954495721741	8.6127495395119507	6.0
206.0	-0.008126770592037591	-0.0035705612018492872	0.00073979032735804751	8.5778728855896667	6.0
207.0	-0.0024679058381251728	0.0015759258232055373	-0.006147577277021643	8.6407987003548783	6.0
208.0	-0.011548986906455561	-0.0079159626820239914	-0.0064345725252721309	8.5890057548117813	6.0
209.0	0.0080127586196141465	0.0023787495539879799	0.0014997165568235715	8.6536662142088332	6.0
210.0	-0.0011623723588050083	-0.0094519060053102066	-0.012799977107155414	8.596998392965169	5.0
211.0	-0.011219905129396857	-0.0067524088736234944	0.009236626701488948	8.5834452672194832	5.0
212.0	-0.00082567938392896778	0.0028598605138845379	0.0071695124980917235	8.7007654942179098	5.0
213.0	-0.010055928147128856	-0.0086332001964026794	-0.016604572381858862	8.7437570365886739	4.0
214.0	-0.0073564270950554622	-0.011054351523314576	0.0045247260616734231	8.8291027536766915	4.0
215.0	-0.010530850297854943	-0.0026717292659306224	-0.0062196447854954151	8.9668473256900327	4.0
216.0	0.0039241756909729197	-0.0098252751699274832	-0.019985046050677191	9.0784612605787345	4.0
217.0	-0.012774434491761077	-0.0087732836018288296	-0.0018734250875103164	9.0840526447893755	4.0
218.0	0.0043835667151728153	0.0010977014664845797	-0.0063574400087418326	9.1323333355661855	4.0
219.0	-0.01020830178784049	-0.001851239793701609	0.01079534489624745	9.1519500582986737	4.0
220.0	0.010430906407383755	0.0036879724618015253	0.0013797700537199198	9.1583815773429897	5.0
221.0	0.011292717704062483	0.012086294797574837	-0.0060958248557225758	9.10877917943764	6.0
222.0	0.0011406635040205337	0.011699440712695353	0.013237482209767837	9.1824507556636803	7.0
223.0	0.009032130369334368	0.0010355584405510321	-0.01896704029208518	9.075483870849343	7.0
224.0	0.0048024004083524474	0.0040125009291251956	0.0079089395433720178	9.1043058908729861	7.0
225.0	-0.013205001515731229	-0.0089736964657443075	-0.0042496950758943441	9.0835049856000527	7.0
226.0	-0.0014796886839127943	-0.002500619739527199	-0.0085468997111357581	8.983969098977358	7.0
227.0	0.0075377204203790349	0.0037517453308866244	0.0028112170465588449	9.0058172948862829	7.0
228.0	-0.010913417624851984	-0.008659473594219147	-0.0047148701857153696	8.9765240468436467	7.0
229.0	-0.0079736157429493026	-0.0033773385188182736	-0.002806284672189463	9.0106822214405238	7.0
230.0	-0.0026570883091880937	-0.010245471475697876	-0.014294741692259638	9.034149299416848	7.0
231.0	-0.012476237692195191	-0.010747469348539429	-0.010325331648092906	9.0590753878814532	7.0
232.0	-0.0072457775882606157	-0.0073473317717578368	-0.0022330646057993064	9.0355973411418287	7.0
233.0	-0.0022176284663300017	-0.0014882729413034923	-0.0050442364049252397	9.0646413341155387	7.0
234.0	-0.0077257372842156613	-0.0094051710230171892	-0.014511940750459029	9.0244423338394455	6.0
235.0	-0.016380025381176999	-0.012885633353439285	-0.00018504927104512348	9.0189860533952899	6.0
236.0	-0.0061230855042349042	-0.0033811161192605077	-0.0028300927888738059	9.0150181139082672	6.0
237.0	-0.0034449308996093997	-0.0040198632434913506	-0.01213523326501198	9.051372951789439	6.0
238.0	0.0005507040791070672	-0.0082320595346145886	-0.0039561983755840302	9.0996082213999934	6.0
239.0	-0.023661026062793855	-0.0088125084619514737	-0.011317500829738147	9.141463596379749	6.0
240.0	0.0033021505875909796	-0.0088601248141220168	0.0041935371783385911	9.2194196480004322	6.0
241.0	-0.017996229603611358	-0.0085695696006662381	-0.015232673687608944	9.1526509616809744	6.0
242.0	0.0024812620125054252	0.003273067956085729	0.0086658359150479924	9.2202720086004533	7.0
243.0	0.0032450842014570824	0.00038176344840579191	-0.016057628431314086	9.1163983973010385	7.0
244.0	0.0063995078703600328	0.0028385049043957444	0.0045807706722484909	9.0802739586419623	7.0
245.0	0.0010251529908376078	-0.0036721141377071831	-0.0078232906624933207	9.0329192552393209	7.0
246.0	-0.014793974321402725	-0.003246646545140397	0.0072562938940921029	9.0139932052234446	7.0
247.0	0.012273478924072379	-0.0037596860691526679	-0.010266042903214867	8.9156774412544326	7.0
248.0	5.8576360482121004e-06	0.0024321322268279211	0.0050311278456316444	8.8793681325302369	8.0
249.0	0.00040839005023629582	0.0065711446515428484	0.0024106612792462734	8.7705334636576708	8.0
250.0	0.0022555056995625655	0.0030050985435758903	0.00096775026725648416	8.7169254995119463	8.0
251.0	-0.0043808080063119093	-0.0012274629948967331	0.0029029310284580667	8.6743988357088107	8.0
252.0	0.0038370982727262692	-0.0034917268525234135	-0.014888424235321107	8.5420630795759092	8.0
253.0	0.00061616845839784773	0.0030846942453308657	0.015957591372927293	8.4971164748346855	9.0
254.0	0.013833726697179749	0.0074476922165964687	0.0057547202818857279	8.5055388814015682	9.0
255.0	-0.01756379266952024	-0.0075883153626263855	-0.010339491642876286	8.4480479876558547	9.0
256.0	0.0037471859298054966	-0.0021201582640060224	-0.0091323375667209383	8.3140696452463132	9.0
257.0	-0.00047626120849253439	0.0023016976969136849	0.0096798286623629437	8.2009418902019924	9.0
258.0	-0.00055208126772932076	0.0033017697634019072	0.00042644770223265738	8.08100294229871	9.0
259.0	0.016218615915902124	0.0031480136780244194	0.0088430905110818969	8.0880209270566219	9.0
260.0	-0.015303851351484266	-0.0075893451006141532	-0.0014581163981475243	8.0006097743202815	9.0
261.0	0.0045430525938590094	0.0029235653993673338	-0.0059328807677001549	7.9448617858298558	9.0
262.0	-0.010128363019134667	-0.0020994973391705862	-0.0011437736718744596	7.8917094068775819	9.0
263.0	-0.00032578385241377461	-0.0019704577428578673	0.0030239212823377493	7.7979518649891606	9.0
264.0	0.0083119024605675662	0.0044764661682172857	0.00069632526902285719	7.6890237913805795	10.0
265.0	0.0085056343432357018	0.011684214720372399	0.013753328693480338	7.5804086543616274	11.0
266.0	0.017155973688058435	0.011515316050780822	-0.001275723932836037	7.4899176390353439	11.0
267.0	-0.0026320116198066401	-0.0018539662362231368	-0.0023837443550434045	7.3474094993123256	11.0
268.0	-0.0011487962724761047	0.0046545997208338186	0.013455173883267335	7.2795460811437707	11.0
269.0	0.0045038294811137192	-0.00013276605760292881	0.0046085826274793185	7.2244612470441583	11.0
270.0	-0.00094350036284529537	-4.5394206355631184e-05	-0.0058373363837089798	7.2034849619163976	11.0
271.0	-0.0064208220783075198	-0.005621653320342368	-0.0051469747145382883	7.0904942595788363	10.0
272.0	-0.0060976397751231204	-0.0014160807303356115	0.0096857917957637873	7.0566725245348589	10.0
273.0	0.0002545568375071916	-0.0012349272507017339	-0.0028908401282072838	6.9701888606423896	10.0
274.0	0.0097715207166304552	0.0047989036266726792	0.011529807512169477	6.9022259824541301	10.0
275.0	0.010004482818926075	0.0061843851595639876	0.0036830263327267687	6.8281013234955168	10.0
276.0	-0.0045241197319327853	0.0049089243809121719	0.0096578762001198193	6.8611555350018154	10.0
277.0	0.0053675817930223246	-0.0050314851699582164	-0.0062820420166214141	6.7966086275130424	10.0
278.0	1.7429458475159976e-05	0.0049357304661690193	0.0018698195962016939	6.7709887749801245	10.0
279.0	-0.0071897979845632065	-0.00028459378913225919	0.0073879202679387745	6.765904762760206	10.0
280.0	0.0064651608882475564	-0.0011091504707327893	-0.0044746247996747535	6.7053629725831438	10.0
281.0	0.0068400460825248643	0.0041663999048964229	-0.002706300151992469	6.7192079517882117	10.0
282.0	-0.0093203917224728983	-0.0063662750254551703	-0.0049246689170918678	6.7420370585391893	9.0
283.0	-0.0016365584892201746	-0.011405006680430319	-0.0050861272977407168	6.7820375075753807	9.0
284.0	-0.017063551071522909	-0.0075055820059852785	-0.0071210499683891371	6.7298750655783168	9.0
285.0	0.0078081882246792134	0.0050322740968771207	0.014002415469799079	6.7898713451971826	10.0
286.0	-0.0018907670133163634	0.0023001874436592296	-0.0058800429754923833	6.8281930363550547	10.0
287.0	-0.0015845747980809399	-0.0061915628707791548	-0.011835571274553924	6.8515421402125547	10.0
288.0	-0.023071852773791424	-0.0070236214726180357	-0.0087760386765385334	6.875501045342256	9.0
289.0	-0.0062779873799785335	-0.013590061296593792	-0.0040266281210006305	6.9254933117625166	9.0
290.0	-0.0030001167193791645	-0.0053450605759555181	-0.0066133459714716736	6.8768932090519863	9.0
291.0	0.010532668682017743	0.0064051168380210299	0.015849045215358792	6.8487312174069013	10.0
