time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	BigTheta	Delta8LogC	Delta8LogY	Delta8LogC_me	Measurement_Error	MrkvState
55.0	0.0053080233485434114	0.0013621017305653904	-0.0065106392572602534	83.596627751974623	0.99970770994891978	-0.021547979025189345	-0.026226243352706735	-0.01985317906040085	0.0043125436276672414	3.0
56.0	0.00022433990467440879	0.0028846616926938573	-0.0086971462173068836	84.066586473440609	1.0002901601521204	-0.013204460619845149	-0.02650700850818466	-0.012909102021245067	0.0016522218396478436	4.0
57.0	-8.2081241507214742e-05	0.0017723284250983351	0.00023644482743856443	83.267413940582045	0.99970770994891978	-0.006825213296480781	-0.02890882194220934	-0.008784653910264284	-0.00020218782695777699	4.0
58.0	0.0011850705959146612	0.0016351217087022807	0.0053116555097487694	82.079317317724517	0.99936726216832439	-7.3026524587405106e-05	-0.015382056647505804	0.0047173198505543468	-0.00065223893974549472	4.0
59.0	0.0052541653835880275	0.0050200558863335853	0.0043423589345388258	81.400602398627782	1.0002901601521204	0.0077086968294495239	-0.012798173947972336	0.0048135859436790884	-0.0004181294424909034	5.0
60.0	-0.0010659037368223601	-0.00058048598869731016	0.0011811238443586447	80.632076870222562	0.99999876344667316	0.010322477609114422	-0.011074575753314386	0.013669038680396151	-0.0009035471906160338	4.0
61.0	0.0013326672330260525	-0.0016036722777554857	-0.0031705520836664558	80.45532177308246	1.0002901601521204	0.0091029275472263027	-0.0075321303105293502	0.0045539956088287425	0.0020327923201654721	4.0
62.0	-0.0055207070981959649	-0.002231251482123886	-0.0074772286207220873	80.071310308986199	0.99875339080440195	0.008258859694816767	-0.014783983062870876	0.0080910737084021189	-0.0012566632959064592	4.0
63.0	-0.0015893599275360604	-0.0026999329317658471	0.0063484297296909631	79.720002783156175	1.0012508247997367	0.0041968250324855294	-0.0019249140759196592	0.0047201633470541626	-0.00014609029167669059	4.0
64.0	-0.0025131703230121261	-0.0017060685873264703	0.0042598100574677833	78.600533509757881	1.0006318886798236	-0.00039390524753479816	0.011032042198855008	-0.0011234953699417183	-0.00095319202736245329	4.0
65.0	0.0019145287101216546	-0.00092269985949111621	0.0052098369915782872	77.516705326621619	1.0002901601521204	-0.0030889335321242495	0.01600543436299473	-0.0074031218437320412	0.0018840365422503041	4.0
66.0	-0.005292728947919656	-0.00085406117758735078	0.0054403638633000462	76.846733252406267	1.0012508247997367	-0.005578116418413881	0.016134142716546007	-0.0067570178755869126	-0.0025546312280819374	4.0
67.0	0.00047328846907457311	-0.0014285298179841366	-0.0063379147520821189	76.549736325461396	0.99999876344667316	-0.012026702122731603	0.0054538690299250625	-0.0080128028527908235	-0.00065281294102325423	4.0
68.0	-0.0055948366721312315	-0.0060281136349431552	-0.0055536927709485262	76.370308955784949	0.99936726216832439	-0.017474329768977448	-0.0012809475853821084	-0.016980773396707338	-0.0002195359782112839	3.0
69.0	-0.0095125768723036686	-0.010307231400224159	-0.013174095395090513	77.063227318448156	0.99936726216832439	-0.026177888891446122	-0.011284490896806165	-0.025263743212341261	0.00057511854970914746	2.0
70.0	-0.0067268241147122598	-0.0069817305491899351	-0.011924577933547287	77.628696765798566	0.99936726216832439	-0.030928367958512171	-0.015731840209631365	-0.032395511640429531	0.00083002498418673814	3.0
71.0	-0.0079569533337042753	-0.006738319379342439	-0.0022773753142060205	77.618388918532077	1.0002901601521204	-0.034966754406088763	-0.024357645253528348	-0.032182244994793274	-0.00038860897017496438	3.0
72.0	-0.0036867699290281664	-0.0058565671883588077	-0.0045741962140304349	77.252049890659038	0.99936726216832439	-0.0391172530071211	-0.033191651525026566	-0.037913483797132219	0.0017811882891556226	3.0
73.0	-0.010403595310410241	-0.0091892368227883825	-0.0066671476345632197	77.373128610672538	0.99936726216832439	-0.047383789970418366	-0.045068636151168073	-0.045204849940882585	0.00056682980153378404	2.0
74.0	-0.0049400330854358909	-0.0088171154868119661	-0.0089754273186455347	77.707012049281914	0.99936726216832439	-0.055346844279642982	-0.059484427333113654	-0.058607145736117694	0.0044439122029098742	2.0
75.0	-0.011649439736882927	-0.0044892406241048288	-0.0022147356096857695	77.540021066725075	0.99970770994891978	-0.058407555085763674	-0.055361248190717305	-0.06124761653834776	-0.0027162869098682151	3.0
76.0	-0.00048087712998223786	-0.0043147835072734342	-0.00021713498774289519	77.38778603025645	1.0006318886798236	-0.056694224958093953	-0.050024690407511674	-0.057685334695592116	0.0011176194674228747	3.0
77.0	-0.007793758300486564	-0.0047939937765300034	-0.014066134451341084	77.594028831953736	0.99875339080440195	-0.051180987334399797	-0.050916729463762245	-0.050089217840566302	-0.0018821450565337085	3.0
78.0	-0.0066281987088196992	-0.0070732357457099493	0.010243987543836264	76.816155772116616	1.0006318886798236	-0.051272492530919811	-0.028748163986378694	-0.051464181333167325	-0.0014371080196432747	2.0
79.0	-0.0012671176825604924	-0.0062790997171673357	-0.0057206790126334006	76.812442733057651	1.0002901601521204	-0.050813272868744708	-0.032191467684806074	-0.054282939627718241	0.0035748740149634502	2.0
80.0	-0.0057440664036003675	-0.0053113712090160359	0.0029991367024488902	76.451273096447977	1.0012508247997367	-0.050268076889401936	-0.024618134768326749	-0.052730287092431771	0.0031421788203790592	2.0
81.0	-0.0079709787848232239	-0.0014860561487644031	-0.003222385102434	76.355926916835841	1.0012508247997367	-0.042564896215377956	-0.02117337223619753	-0.0432510438998992	-0.0033427438156796037	3.0
82.0	-0.0031753164541636902	-0.0061168743901178768	-0.013053272603670951	76.738062908816474	0.99999876344667316	-0.039864655118683867	-0.025251217521222946	-0.038014273826636691	-0.00040118587972546639	2.0
83.0	-0.0080469823770557003	-0.0083295850181923647	0.00039449546360792453	76.702014237530321	1.0012508247997367	-0.043704999512771403	-0.022641986447929252	-0.045149145585769546	-0.00011858323858882796	1.0
84.0	-0.0091370285745104862	-0.0054166810909981322	-0.0087939638955711885	77.106908256592618	1.0012508247997367	-0.044806897096496101	-0.031218815355757545	-0.047709442575436967	-0.0038389307221011423	2.0
85.0	-0.0026643197692157727	-0.0064153132180762018	-0.016286918582921528	77.861775118622205	1.0002901601521204	-0.0464282165380423	-0.03343959948733799	-0.048632236003247398	-8.7937273240789975e-05	2.0
86.0	-0.0050815534856536448	-0.0058778461116251179	-0.0014337280886655979	77.678050861952698	1.0006318886798236	-0.045232826903957468	-0.045117315119839851	-0.046657628542650764	0.00070835535273067868	2.0
87.0	-0.00907840690084738	-0.0087613172528602234	-0.010146815549488819	78.183107184596878	1.0006318886798236	-0.047715044439650356	-0.04954345165669527	-0.045775022640566432	0.00039126570474354603	1.0
88.0	-0.014228612597696255	-0.010245708282765609	-0.017881190884009524	78.784074524857317	0.99875339080440195	-0.052649381513399929	-0.070423779243153684	-0.052430954868764479	-0.0035916386101871828	0.0
89.0	-0.0033819147162861274	-0.0089683889127196714	0.00043303835450370087	78.625816112110286	0.99970770994891978	-0.060131714277355197	-0.066768355786215983	-0.058194605279325629	0.0019948355862464419	0.0
90.0	-0.0092748830967426255	-0.0077204387721132584	-0.0090983157650343927	79.534087964212787	1.0012508247997367	-0.061735278659350579	-0.062813398947579424	-0.062182275267073539	0.00044039126161714228	1.0
91.0	-0.0071562017166910685	-0.0066043151029857583	-0.0067766034543750298	79.251630855029433	0.99970770994891978	-0.060010008744143972	-0.069984497865562378	-0.058226449307768213	-0.00011149535208828781	1.0
92.0	-0.0063221340091086375	-0.0050759681476235663	0.0058797006992188372	78.621035576207902	1.0006318886798236	-0.059669295800769406	-0.055310833270772353	-0.05666849624366721	-0.0013576612135733474	1.0
93.0	-0.003560956764493195	-0.0062007617208919008	-0.0062136637461249755	78.714097356935653	1.0002901601521204	-0.059454744303585105	-0.0452375784339758	-0.05458459364491075	0.001282143742825446	0.0
94.0	-0.0055235344553863364	-0.0058950716400867353	-0.001772105955986758	78.822775225032984	1.0012508247997367	-0.059471969832046723	-0.04557595630129696	-0.053981805594085275	0.0016536809275259118	0.0
95.0	-0.0095216276264979971	-0.0069997609086742685	-0.020841144355644881	79.860350056045448	0.99970770994891978	-0.057710413487860768	-0.056270285107453022	-0.061022406042478883	-0.00086818579029789423	0.0
96.0	-0.0057149719142073341	-0.0067444931104079231	-0.0041105510891441543	79.93151922421184	0.99999876344667316	-0.054209198315503082	-0.042499645312587653	-0.053370893653293505	0.000161335405902704	0.0
97.0	-0.0054317214748229592	-0.0067597008816671078	-0.0069205384974726503	80.376667711310546	1.0006318886798236	-0.052000510284450518	-0.049853222164564004	-0.050670357491672924	0.0014893148127468625	0.0
98.0	-0.010455309993245843	-0.0054461781309362856	-0.00068517519675759253	79.851962225652628	0.99999876344667316	-0.049726249643273546	-0.041440081596287204	-0.045552648359010739	-0.0035198170495627052	0.0
99.0	-0.0019765748100610825	-0.005707949941233359	-0.011233041252906251	80.294854483630829	0.99936726216832439	-0.048829884481521146	-0.045896519394818425	-0.049202200669695051	0.00021155808160958946	0.0
100.0	-0.010057267161528438	-0.0064106322607886401	-0.011451382847367242	80.943264301361381	0.99936726216832439	-0.05016454859468622	-0.063227602941404504	-0.050038382600927189	-0.0034350768191301448	0.0
101.0	-0.0040204711831763884	-0.0057935108461428797	0.0015725549137175499	80.802647719742936	1.0006318886798236	-0.049757297719937199	-0.055441384281561978	-0.049420162263112077	-0.0016620371561636572	0.0
102.0	-0.0010091756903780613	-0.0035171728637868327	-0.0046195831776727481	80.53713817501469	0.99970770994891978	-0.047379398943637296	-0.058288861503247968	-0.051816035059275345	0.00084596001724499546	1.0
103.0	-0.004620813623822162	-0.0035148682175420998	-0.00062296383264537347	80.502066894442322	1.0006318886798236	-0.043894506252505128	-0.038070680980248461	-0.045624798080807771	-0.00025998538903513902	1.0
104.0	-0.0058628182954687524	-0.0054022075934945235	-0.013541879534898271	80.746724049037255	0.99875339080440195	-0.042552220735591728	-0.047502009426002578	-0.041545994076973125	-0.00072059609100925178	0.0
105.0	-0.0052513829636158249	-0.0054389513996366823	-0.0051202638629559427	80.805132824949226	0.99875339080440195	-0.041231471253561303	-0.045701734791485871	-0.045977835041055126	-0.0005330276549883441	0.0
106.0	-0.0035044072332355292	-0.0055649460727633659	-0.0038268632989786333	81.058880355801818	0.99970770994891978	-0.041350239195388383	-0.048843422893706911	-0.047060842339080811	0.0015275111845394918	0.0
107.0	-0.0031465829667267631	-0.002891979665604838	0.0059496786556783032	80.415600152829711	1.0006318886798236	-0.038534268919759862	-0.031660702985122358	-0.036696825179401316	0.0012729078834174993	1.0
108.0	-0.0080227825493863758	-0.0053321077660666294	-0.0113999815938719	81.087188687292965	1.0006318886798236	-0.037455744425037851	-0.031609301731627015	-0.035571993031457971	-0.0014177668999021801	0.0
109.0	-0.0042075919540573992	-0.0061529062389173994	-0.0093257152208228167	81.753460603042413	1.0012508247997367	-0.037815139817812371	-0.042507571866167382	-0.041335074834277785	0.00052754738495764352	0.0
110.0	-0.006452204508550885	-0.0050767957192672242	-0.0028103978450411127	81.202300580574331	0.99999876344667316	-0.039374762673292762	-0.040698386533535746	-0.035766782780049189	-0.00084786140432590608	0.0
111.0	0.0011161416767826449	-0.0040615911946344507	0.0057936000629417173	80.690433027142447	1.0012508247997367	-0.039921485650385113	-0.034281822637948656	-0.039360530020395412	0.0043298714670912085	0.0
112.0	-0.0080842225841921689	-0.0024228677114570552	-0.0037407851124944269	80.672264193396174	1.0012508247997367	-0.036942145768347645	-0.024480728215544811	-0.038751976991261206	-0.0013314834056439078	1.0
113.0	0.00075895372405776484	-9.1665883616975918e-06	-0.011047151457705962	80.49194130903058	0.99875339080440195	-0.03151236095707266	-0.03040761581029483	-0.029069578034753851	-0.00056336309322438697	2.0
114.0	-0.00055606743886471577	-0.0004911404788021656	0.0051040533959350043	80.111943803601335	1.0002901601521204	-0.02643855536311146	-0.021476699115381193	-0.027149720057659588	-0.00062829005328712329	2.0
115.0	-0.0014253106048913722	-0.0012629726463901925	-0.0076736456220842797	80.113890630097089	0.99936726216832439	-0.024809548343896815	-0.035100023393143776	-0.02771825091422464	-0.00079062801178810807	2.0
116.0	-0.00045309270456850292	-0.0014978306046684597	-0.00020154913825765064	79.715155295591529	0.99936726216832439	-0.020975271182498645	-0.023901590937529527	-0.02303828868778135	0.00025410988831175242	2.0
117.0	-0.0051938574592877984	-0.0054314731747253653	-0.0069966218254848833	80.239894592311074	1.0002901601521204	-0.020253838118306611	-0.021572497542191593	-0.015955254212042247	0.00049172560374925679	1.0
118.0	-0.011616246660269613	-0.0082096898534878004	-0.018895537814335839	81.251414208434042	0.99936726216832439	-0.023386732252527187	-0.037657637511486319	-0.026559394134070935	-0.0029148312030324508	0.0
119.0	-0.0067382804907700766	-0.0086210105567945394	-0.01368950865689067	81.854365022454616	0.99875339080440195	-0.027946151614687276	-0.057140746231318706	-0.030123044749457151	-0.0010321011370080864	0.0
120.0	-0.0084580423265381288	-0.0071121925992259083	0.003520316934031209	81.268961129780777	0.99936726216832439	-0.032635476502456129	-0.04987964418479307	-0.032565339478399347	-0.0023779508643202475	0.0
121.0	-0.00079430379026845799	-0.0053984964564912641	-0.0046903809967056009	81.568606498524716	1.0002901601521204	-0.038024806370585695	-0.04352287372379271	-0.040290594293481696	0.0022262418019025785	1.0
122.0	-0.0047134307488854166	-0.0069269123786022124	-0.01034138442795407	81.789927270972484	0.99936726216832439	-0.044460578270385742	-0.058968311547681784	-0.045937765457773283	0.0044397234316192816	0.0
123.0	-0.0098762059784613943	-0.0079275002976144648	-0.012614563634533171	82.819076844531523	1.0002901601521204	-0.051125105921610015	-0.063909229560130676	-0.051893199895248543	0.0024910177507725057	0.0
124.0	-0.0085141763542611049	-0.0066466785141943152	-0.013488126733894212	83.299619285382946	0.99936726216832439	-0.05627395383113587	-0.077195807155767238	-0.056161433673629579	0.00062351991070557639	1.0
125.0	-0.0062722546535478596	-0.0074901506086555436	-0.0080849656901036404	84.195630724635521	1.0012508247997367	-0.058332631265066048	-0.078284151020385995	-0.062003119772810811	0.0018414158658133205	1.0
126.0	-0.0095887187322629686	-0.008047706028901036	-0.0072001803270496101	83.960671591285035	0.99999876344667316	-0.058170647440479284	-0.066588793533099766	-0.058904029053698181	0.00030040316245146111	0.0
127.0	-0.003889626302677307	-0.0065727500068324396	-0.0029112921704035344	83.32803442989362	0.99875339080440195	-0.056122386890517184	-0.055810577046612631	-0.052787207714029449	0.0029835268666065754	0.0
128.0	-0.0079609691210129618	-0.0061802228400780201	-0.0030681518204451752	83.348105502063135	0.99936726216832439	-0.055190417131369296	-0.062399045801089015	-0.05299816726713602	0.0012027805856716335	0.0
129.0	-0.0077645352423620917	-0.0061476512551483786	-0.0050133097308482366	83.567256178390849	0.99999876344667316	-0.05593957193002641	-0.06272197453523165	-0.055420048081336715	-0.00041410340154215475	0.0
130.0	-0.006676394851345302	-0.0050563263939178427	-0.00073117075712492152	82.969551780146759	0.99936726216832439	-0.054068985945342041	-0.053111760864402502	-0.051796059909649417	-0.00203417185896955	0.0
131.0	-0.0021613531403965602	-0.0030430372442917797	0.0028799843996025754	82.680381351115614	1.0006318886798236	-0.049184522892019356	-0.037617212830266755	-0.046459168091510294	-0.001152487755074285	1.0
132.0	0.0012933910020671568	-0.00042426389070482351	-0.0057178973115821208	82.472761092954116	0.99970770994891978	-0.042962108268529864	-0.029846983407954664	-0.042890651837795835	0.00056516713769761339	2.0
133.0	-0.0057470382934985409	-0.0029743031694915434	0.0015834983119833446	81.775960419185537	0.99936726216832439	-0.038446260829365864	-0.020178519405867679	-0.036667446176310792	-0.0022075679863094951	1.0
134.0	0.0011309464155362381	-0.00067720155439876528	-0.00018426557988360237	81.777013550487993	1.0006318886798236	-0.031075756354863593	-0.013162604658701671	-0.032503026686667935	-0.00039942001637438004	2.0
135.0	0.0018579216212746275	-0.00095452792952022136	-0.0013632567224621805	81.36260832408469	1.0002901601521204	-0.025457534277551375	-0.011614569210760317	-0.023396306859552851	0.0024130295344203887	2.0
136.0	-0.0047145414721900814	-0.0023542948390573581	-0.010919062793899981	81.741428924065431	0.99970770994891978	-0.021631606276530713	-0.019465480184215123	-0.025401647585963527	5.2782901287633892e-05	2.0
137.0	0.0051576727393183308	0.0016350392860433605	0.0073002946755906795	80.791766860302133	1.0002901601521204	-0.013848915735338974	-0.0071518757777762065	-0.0080394058358319587	0.0035754163545626012	3.0
138.0	-0.00074915180904944201	0.00022011127450216605	-0.0041152562355812883	80.825582049661108	1.0006318886798236	-0.0085724780669189649	-0.010535961256232573	-0.0065120453296918512	0.002606153271011049	3.0
139.0	5.3685278477599851e-05	0.0031778209675881186	-0.0052024955801273087	80.51661334800967	0.99970770994891978	-0.0023516198550390666	-0.018618441235962457	-0.0013877131855437597	-0.00051798241809943761	4.0
140.0	0.0044954011439808372	0.006425356746785349	0.0023739675106282387	79.664729067283929	0.99936726216832439	0.0044980007824511059	-0.010526576413752098	0.0020248441267600725	-0.0024479380209039914	5.0
