time_period; DeltaLogC_me; DeltaLogC; DeltaLogY; A; DeltaLogC_me_sticky; DeltaLogC_sticky; DeltaLogY_sticky; A_sticky; MrkvState; PermShkAgg; pLvlErr
6.740000000000000000e+02;8.734707122798529566e-03;8.015699040752277682e-03;2.213142552222366333e-03;2.586488168570087343e+00;1.893443626120927537e-03;1.366858290994171776e-03;2.213142552222380210e-03;2.577443866689332008e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.956996909911537408e-01
6.750000000000000000e+02;-4.087133875364384883e-03;-3.166584791432225376e-03;2.662134221312116578e-02;2.628307727938059113e+00;2.695087828910980310e-03;3.369277257329467146e-03;2.662134221312117965e-02;2.617133587362911573e+00;1.000000000000000000e+00;9.999953016405735973e-01;9.973877595397141471e-01
6.760000000000000000e+02;6.999067784640350398e-03;5.624199174343313956e-03;-7.026739910377063913e-02;2.584211787422868056e+00;2.964927363295899454e-04;-7.104300869133772789e-04;-7.026739910377048648e-02;2.588419479810603274e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.944763885165013306e-01
6.770000000000000000e+02;4.973719350739203016e-03;8.329924569278668312e-03;7.444905707474427925e-02;2.615239782356972853e+00;2.585615708683070002e-03;5.043624865866763729e-03;7.444905707474432088e-02;2.634142602419308421e+00;3.000000000000000000e+00;9.999953016405735973e-01;9.936148327862541763e-01
6.780000000000000000e+02;8.812706813543486062e-03;5.314621920630702157e-04;4.870653277605524467e-02;2.700542294181791370e+00;1.572318251891560714e-02;9.658185360805232600e-03;4.870653277605527243e-02;2.711800107199977550e+00;2.000000000000000000e+00;9.965529435280287007e-01;9.976089472529739988e-01
6.790000000000000000e+02;-1.147549552298771092e-02;-9.392399894254555015e-03;-8.173753718456239215e-02;2.723274733017127414e+00;-3.267745309061709236e-03;-1.742132959008907411e-03;-8.173753718456244766e-02;2.716848333223037315e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.001990524344670952e+00
6.800000000000000000e+02;-2.045226010418815799e-02;-1.371197797352266545e-02;-1.259775846155676560e-01;2.633233362896754137e+00;-1.633257554887024288e-02;-1.139614463348445628e-02;-1.259775846155676005e-01;2.614091603675688269e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.003836920096484953e+00
6.810000000000000000e+02;-2.378080000972254693e-03;-5.419692434956852045e-03;-5.903752977087228793e-04;2.540502146887541279e+00;-7.869389091793355107e-03;-1.009699757474286086e-02;-5.903752977088373710e-04;2.519942834263025233e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.003179576870153022e+00
6.820000000000000000e+02;-6.807532330067589399e-03;-4.305982414527120827e-03;-1.397370646232659608e-04;2.439032767500751042e+00;-1.195133693125806362e-02;-1.011925808054153775e-02;-1.397370646233769831e-04;2.425862679222087426e+00;2.000000000000000000e+00;9.999953016405735973e-01;1.001254799474996959e+00
6.830000000000000000e+02;1.375753634146270610e-02;5.515740529613608056e-03;5.505414577771664680e-02;2.371397426577094070e+00;4.814132474992502408e-03;-1.221973262897760315e-03;5.505414577771701456e-02;2.380488592461061703e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.961088776495634622e-01
6.840000000000000000e+02;-2.169382921838375333e-02;-1.577075385159118492e-02;-5.238681858692245674e-02;2.291227538351280568e+00;-1.147760306762976579e-02;-7.139675991584937265e-03;-5.238681858692292859e-02;2.293060520757551402e+00;2.000000000000000000e+00;9.965529435280287007e-01;9.995084878464450817e-01
6.850000000000000000e+02;-6.579710601384194946e-03;-1.976083313089543880e-03;1.453567549673477066e-01;2.369792130172489131e+00;1.443985395576455333e-03;4.815578398406392124e-03;1.453567549673478176e-01;2.356536222683598414e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.003393040324359831e+00
6.860000000000000000e+02;-8.241735107542128014e-03;-1.695650795276064382e-02;-1.585329511208458109e-01;2.314791671054982736e+00;-6.649859120314280392e-03;-1.303236259119701368e-02;-1.585329511208456166e-01;2.282008341535195051e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.007425922288244236e+00
6.870000000000000000e+02;-3.318652533269988991e-04;6.683391607843897075e-04;5.019816185201593506e-02;2.278670673036101935e+00;-7.563175729038182360e-03;-6.830648529759453247e-03;5.019816185201605996e-02;2.253423568408666977e+00;1.000000000000000000e+00;1.003451754831397702e+00;1.003220087388200898e+00
6.880000000000000000e+02;1.187380270600973953e-04;3.587480302884388239e-03;1.437952625409041896e-01;2.413886604359127386e+00;5.479080943278466509e-03;8.019509708119210156e-03;1.437952625409038843e-01;2.372762577158613606e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.006642563457149420e+00
6.890000000000000000e+02;8.697577279661472538e-03;1.006224646012532364e-02;-1.405862614570624336e-03;2.508652072746928141e+00;4.107651044424787123e-03;5.107104034837051110e-03;-1.405862614570624336e-03;2.469362255042401255e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.004716745392465471e+00
6.900000000000000000e+02;-6.046357322308099080e-03;-6.495895514051427955e-03;-8.416176257247458270e-02;2.557989411412114666e+00;-2.190887037267566506e-03;-2.520118690238340453e-03;-8.416176257247423576e-02;2.505694398980543802e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.007464846985564932e+00
6.910000000000000000e+02;1.069051228240201767e-02;9.172220516040219263e-03;7.304136689131944526e-02;2.670126548085170359e+00;5.237846562557116337e-03;4.125883848126329911e-03;7.304136689131929261e-02;2.621857943937788704e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.005127262247425213e+00
6.920000000000000000e+02;-1.656060473781903464e-02;-1.231666636482608990e-02;-2.024196277985219894e-01;2.594842152965673332e+00;-1.331847628783563997e-02;-1.021031135032936243e-02;-2.024196277985219061e-01;2.543832757001134315e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.004930766472713843e+00
6.930000000000000000e+02;1.294237401858754077e-02;7.499306924717979994e-04;1.920280686300030459e-01;2.707293064318872844e+00;1.061767731423088335e-02;1.688206262077066033e-03;1.920280686300029349e-01;2.645810251150721548e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.007073907030690219e+00
6.940000000000000000e+02;-8.869070925410893480e-03;-8.690264434612349209e-04;-1.253829946013668428e-01;2.676885757030053270e+00;-1.155607831739645375e-02;-5.697025811940162332e-03;-1.253829946013669261e-01;2.622272105510648377e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.004545468400307007e+00
6.950000000000000000e+02;1.853631884319419110e-02;8.835006964873548529e-03;7.520978272853628965e-02;2.706154276349852950e+00;1.003951179239727376e-02;2.934489339692730736e-03;7.520978272853653945e-02;2.666717886791039049e+00;2.000000000000000000e+00;9.999953016405735973e-01;1.001349857876919547e+00
6.960000000000000000e+02;-1.598095621035569569e-02;-4.670217666516832122e-03;-7.895822302443622487e-04;2.731238776859686190e+00;-7.584635715206386464e-03;6.990946007142673224e-04;-7.895822302441540819e-04;2.694186580117972962e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.000900223736299610e+00
6.970000000000000000e+02;1.349361336225697594e-02;1.246063851305492798e-02;5.051846679901836334e-02;2.804269523244867113e+00;6.113727665482404650e-03;5.357200137173501187e-03;5.051846679901801640e-02;2.787872615288106815e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.965732791127589474e-01
6.980000000000000000e+02;-1.118957350444887977e-02;-1.082667120403456307e-02;-1.035345795243690914e-01;2.789695913070200373e+00;-2.718868372377086784e-03;-2.453086896127068539e-03;-1.035345795243693967e-01;2.762620848410872298e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.000391919456733003e+00
6.990000000000000000e+02;1.785346995273467963e-03;-3.328059663033025584e-03;9.306973381083541441e-02;2.891926499176074028e+00;5.763996966122814092e-03;2.019053027327841199e-03;9.306973381083530339e-02;2.846987139430942726e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.004512856156654754e+00
7.000000000000000000e+02;-7.507729359738091190e-03;-7.902618456446894313e-03;-1.558576931592010328e-01;2.851377776396688990e+00;-8.835625313922484958e-03;-9.124833199787296678e-03;-1.558576931592007275e-01;2.801905228804476788e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.004568391247913972e+00
7.010000000000000000e+02;-3.535433859871872642e-03;-6.241995029887259516e-04;1.430692388665151804e-01;2.958316786845935020e+00;-1.749013211870181772e-03;3.831093020923576065e-04;1.430692388665152637e-01;2.895347555265913364e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.006960341582708418e+00
7.020000000000000000e+02;-3.269660609762706227e-03;-6.770680714344431972e-03;-8.404555890309280131e-02;2.971170472997105350e+00;-3.853079086362329320e-03;-6.417147406442877400e-03;-8.404555890309284294e-02;2.897070838723338149e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.008422667064901690e+00
7.030000000000000000e+02;-5.530936622591825502e-04;-6.394975235224781285e-04;6.977745444647780182e-02;3.078597107066934679e+00;-4.536033441569359281e-04;-5.168835872803451137e-04;6.977745444647784345e-02;2.994104382396863606e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.009438359574694077e+00
7.040000000000000000e+02;-2.840355591366180987e-03;-2.166320134279989262e-03;-1.974223717072758622e-01;2.963990677336771906e+00;-1.040431520253645714e-02;-9.910666805640941379e-03;-1.974223717072758899e-01;2.899909266604574931e+00;1.000000000000000000e+00;1.003451754831397702e+00;1.003378593812141562e+00
7.050000000000000000e+02;-1.360618297770690988e-02;-7.577382798342524595e-03;1.429895873298767661e-01;3.011592977753643208e+00;-7.280151659062844560e-03;-2.864794110051846476e-03;1.429895873298767661e-01;2.936915305812697330e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.005812369320198130e+00
7.060000000000000000e+02;-5.133156568145572085e-03;-2.036923272175597543e-03;-5.368386978415783106e-02;2.983922075154473497e+00;-9.068670855509483597e-03;-6.801059282703705855e-03;-5.368386978415798372e-02;2.917994682303121756e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.003465874263632651e+00
7.070000000000000000e+02;5.583149739899886943e-03;7.637876969967705154e-03;4.370752926954326115e-03;2.940351368979952529e+00;-1.471145841827524448e-03;3.369013158747991010e-05;4.370752926954218562e-03;2.900709854206860339e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.979468263579684972e-01
7.080000000000000000e+02;-1.458806465164398658e-02;-1.530178193314753882e-02;-5.669937141311849615e-02;2.899685143566446577e+00;-6.595956068390841642e-03;-7.118666540290828626e-03;-5.669937141311819084e-02;2.852399634390727190e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.000962495242532224e+00
7.090000000000000000e+02;-8.729450613591357988e-03;-1.359504693979701057e-02;1.856186922314247839e-02;2.884396542457623891e+00;-4.812675513147651740e-03;-8.376128742678519423e-03;1.856186922314248533e-02;2.822068099614099435e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.004642182402455175e+00
7.100000000000000000e+02;-7.687196759834778736e-03;-3.544666997525647290e-03;-2.959443689758986529e-02;2.828142956633942884e+00;-1.109196370767924489e-02;-8.058068154029839059e-03;-2.959443689759001100e-02;2.771015573929687559e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.003031365197000646e+00
7.110000000000000000e+02;6.813673328180287758e-03;1.787963789692072203e-03;9.469798210308827402e-04;2.757528321939814120e+00;-2.275569473527742914e-03;-5.956286015743619822e-03;9.469798210307855957e-04;2.723506694557279673e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.979393108789119671e-01
7.120000000000000000e+02;4.317232770163416389e-03;-2.500747568557157297e-03;1.012291803443858829e-01;2.795609072116405969e+00;8.626655651943503089e-03;3.633320317888315276e-03;1.012291803443858412e-01;2.762489787268453068e+00;1.000000000000000000e+00;9.999953016405735973e-01;9.985558578778285233e-01
7.130000000000000000e+02;-1.428511317881089870e-03;5.592670882910856511e-03;-4.984204993261730221e-02;2.771403568542501361e+00;-6.153030589169883324e-03;-1.010874785207442617e-03;-4.984204993261711486e-02;2.757459323818112651e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.949855948920413029e-01
7.140000000000000000e+02;-6.514943748915577593e-03;8.732977331352073658e-04;-9.460909670657044468e-02;2.653522606215546809e+00;-9.507514824254340025e-03;-4.096533064840902905e-03;-9.460909670657063897e-02;2.663524405670181228e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.913540613761754328e-01
7.150000000000000000e+02;1.908034329752179847e-02;7.450174190457757584e-03;1.525623297816064983e-01;2.670089656293641589e+00;1.554186205635075396e-02;7.024187985991421634e-03;1.525623297816063040e-01;2.698478916702991892e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.904804605195324241e-01
7.160000000000000000e+02;-3.889424256555140680e-04;4.147166167817122051e-03;-4.358320559298364816e-02;2.632626825181628494e+00;2.098209845736720425e-03;5.420353676258350684e-03;-4.358320559298314162e-02;2.681187583391352991e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.881445837143777444e-01
7.170000000000000000e+02;-3.943383144783298155e-03;-2.776023019494387734e-03;4.757008610790122022e-02;2.673836533842640861e+00;4.839028529661136557e-03;5.693976809295814290e-03;4.757008610790092878e-02;2.714509217355672188e+00;3.000000000000000000e+00;9.965529435280287007e-01;9.933953309109360141e-01
7.180000000000000000e+02;-3.210281281019758404e-03;-4.182589725464432029e-03;-4.866334588925996796e-02;2.666185557228265335e+00;3.504212607050485873e-03;2.792115788044856328e-03;-4.866334588925989857e-02;2.697078011138569487e+00;2.000000000000000000e+00;9.999953016405735973e-01;9.962990604688960472e-01
7.190000000000000000e+02;2.623953100763534718e-03;7.112310841370234060e-03;-1.677861305458542077e-02;2.600663812529340202e+00;-2.520295779985082252e-03;7.668764007222120260e-04;-1.677861305458498362e-02;2.641839286882312177e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.941100589861434633e-01
7.200000000000000000e+02;2.146175055726168290e-02;1.574071063366572903e-02;1.318217822709024378e-01;2.656541903854785502e+00;1.614803122945339398e-02;1.195807036438688298e-02;1.318217822709023823e-01;2.714914714964653975e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.913502579189583663e-01
7.210000000000000000e+02;-9.814925985574124434e-03;-1.294810576306351657e-02;-2.009106212648489043e-01;2.548328546247076609e+00;-2.783944195550794309e-03;-5.078614539792483673e-03;-2.009106212648488765e-01;2.593526588001634270e+00;3.000000000000000000e+00;9.965529435280287007e-01;9.962676843055842113e-01
7.220000000000000000e+02;-8.412333535863396328e-03;-8.376108514092234225e-04;1.969520464640135415e-01;2.637956740152405999e+00;1.224624487578554466e-03;6.772180882124001489e-03;1.969520464640133195e-01;2.663152359463249574e+00;2.000000000000000000e+00;9.965529435280287007e-01;1.001231420258641869e+00
7.230000000000000000e+02;3.289300333816150279e-03;-3.499489425681255594e-03;-5.212667308149579459e-03;2.729795953506721773e+00;7.406747173709885002e-03;2.434790362826552701e-03;-5.212667308149593337e-03;2.728581977132006120e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.005936506239283101e+00
7.240000000000000000e+02;2.645924491881189444e-03;2.478722934534022260e-03;-1.247626317786852540e-01;2.697995712497277321e+00;-4.844706804221735053e-03;-4.967161461280386603e-03;-1.247626317786854344e-01;2.694121440510119481e+00;2.000000000000000000e+00;9.999953016405735973e-01;1.004923498357304323e+00
7.250000000000000000e+02;-1.123133574800552759e-03;3.889591052464648480e-03;-2.248689939967007251e-02;2.617832604724131151e+00;-8.159787881530503051e-03;-4.488581196016805386e-03;-2.248689939966962495e-02;2.630372010399241400e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.999157876985660387e-01
7.260000000000000000e+02;2.997457033572001328e-03;-3.718005831556597807e-03;7.412608663640624096e-02;2.640601337792335190e+00;6.687980896711215317e-03;1.769727052747402385e-03;7.412608663640615769e-02;2.648625367797667884e+00;2.000000000000000000e+00;9.999953016405735973e-01;1.000604399135071709e+00
7.270000000000000000e+02;-2.071044757858854501e-02;-1.148164219408101538e-02;-7.636951346805365137e-02;2.594836143538024054e+00;-1.169250589110120558e-02;-4.933536558809480110e-03;-7.636951346805367913e-02;2.581790183038839892e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.004903952330640449e+00
7.280000000000000000e+02;1.854778335644415022e-02;1.174318266846694631e-02;1.044642054493642169e-01;2.620875630131628053e+00;7.951732877053453719e-03;2.968196498039941955e-03;1.044642054493640365e-01;2.617282338956198107e+00;2.000000000000000000e+00;1.003451754831397702e+00;1.001184115851749157e+00
7.290000000000000000e+02;2.616589173336542062e-03;5.099590462053486817e-03;-9.621723230634068869e-02;2.547962885058855154e+00;-3.859246347698852553e-03;-2.040752093756557917e-03;-9.621723230634063317e-02;2.562303230197481518e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.968848331342480273e-01
7.300000000000000000e+02;-7.265409978609721486e-03;-7.525350303681732633e-03;2.937058642913700779e-02;2.504317580580386338e+00;-1.177426400050529676e-03;-1.367800843132524480e-03;2.937058642913702514e-02;2.516445987376830562e+00;2.000000000000000000e+00;9.999953016405735973e-01;9.980085224848916914e-01
7.310000000000000000e+02;2.060593098991071737e-02;1.860063531295452766e-02;1.298854030796843251e-01;2.572896524050316103e+00;1.360084338282217808e-02;1.213220996625053588e-02;1.298854030796839087e-01;2.600609806854665251e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.948323503405069879e-01
7.320000000000000000e+02;9.982610986360510030e-03;1.072670580454374023e-02;3.167326853103197282e-03;2.632287273178874454e+00;8.653631100404568510e-03;9.198589396400336238e-03;3.167326853103794027e-03;2.671529385219204578e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.938927252982638905e-01
7.330000000000000000e+02;-1.232101415191440286e-02;-3.056494520779509672e-03;-9.764643600425571002e-02;2.610145303582088072e+00;-4.818054985372660637e-03;1.967070657256403399e-03;-9.764643600425595982e-02;2.650255206713237222e+00;3.000000000000000000e+00;9.999953016405735973e-01;9.950151661032236028e-01
7.340000000000000000e+02;1.841433284244098356e-02;1.558063457717312472e-02;1.073080113643217481e-01;2.672518809935605866e+00;1.378358121648488865e-02;1.170824439076031953e-02;1.073080113643219979e-01;2.728524241948489415e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.921380320068110548e-01
7.350000000000000000e+02;-5.919943264709334740e-03;-6.840585725821038410e-03;-1.247957128197346999e-01;2.644251461538818404e+00;1.129748926174345414e-03;4.554911104113767983e-04;-1.247957128197347554e-01;2.687760035987463603e+00;3.000000000000000000e+00;9.965529435280287007e-01;9.969452989614506766e-01
7.360000000000000000e+02;5.016654738552062121e-03;1.421410290892766159e-03;1.241265294268437125e-01;2.724598158657025593e+00;9.651169965270725570e-03;7.018093857217341802e-03;1.241265294268437680e-01;2.756539393115926107e+00;2.000000000000000000e+00;9.999953016405735973e-01;9.992741476104869403e-01
7.370000000000000000e+02;-6.387846395015689405e-03;-1.071335559414209049e-02;-1.057012678693425300e-01;2.726434982101004323e+00;-9.172917871759639352e-04;-4.085197361663406301e-03;-1.057012678693425717e-01;2.731485642344081644e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.004530243854197424e+00
7.380000000000000000e+02;-7.627342126274597178e-03;-8.814068632158250649e-03;-2.672907741116018962e-02;2.711193020567787215e+00;-6.791540461057274380e-03;-7.660672241921379078e-03;-2.672907741116020003e-02;2.696841026279880982e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.006672127913582404e+00
7.390000000000000000e+02;-1.270822356473602643e-02;-1.106044123545883717e-02;-8.177191676977764445e-02;2.639927658321017390e+00;-1.450102193282981622e-02;-1.329422324482486262e-02;-8.177191676977781098e-02;2.612043428938717327e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.007511651088897064e+00
7.400000000000000000e+02;-2.997384825959015231e-04;1.814293080501294675e-03;1.929152185661483498e-01;2.754938499783761152e+00;6.618033813000911980e-05;1.614449470173598411e-03;1.929152185661485441e-01;2.707313867319660616e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.010197765000917736e+00
7.410000000000000000e+02;-4.189638317975724613e-03;6.863395431693092297e-04;-1.023900891167530691e-01;2.743206045833749052e+00;-8.838153891159647446e-03;-5.267097459117311975e-03;-1.023900891167533467e-01;2.696498728243738707e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.007626809257910816e+00
7.420000000000000000e+02;4.156136965360185398e-03;-5.003285291712400440e-03;4.439757944239562659e-02;2.807827336796476558e+00;3.198984780690111718e-03;-3.509169910814124993e-03;4.439757944239586251e-02;2.754469621098411647e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.007154504213002788e+00
7.430000000000000000e+02;-6.121173494182674535e-04;3.965924650809041219e-03;-2.634507387775844242e-02;2.804634059696782700e+00;-6.823519600377872529e-03;-3.470664686628821549e-03;-2.634507387775845630e-02;2.765604893675019493e+00;1.000000000000000000e+00;1.003451754831397702e+00;1.002419692240784421e+00
7.440000000000000000e+02;7.479889334194939066e-03;1.320109908395848686e-02;3.293824063267782043e-02;2.825064040051742609e+00;1.354994510732232538e-03;5.545079752661261074e-03;3.293824063267761226e-02;2.808640588688671169e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.975729874592210722e-01
7.450000000000000000e+02;-1.140210540863102751e-02;-1.403323540472445341e-02;-1.505480007101331896e-01;2.722009512364114592e+00;-6.187838437170981032e-03;-8.114818822164457379e-03;-1.505480007101334117e-01;2.706104780224634965e+00;1.000000000000000000e+00;9.999953016405735973e-01;9.982550827602534316e-01
7.460000000000000000e+02;2.187915570648509000e-02;1.405476687029430516e-02;2.036976891444411408e-01;2.783148546639900633e+00;1.334473516542188098e-02;7.614328901083766699e-03;2.036976891444413906e-01;2.786343520527713391e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.948426313850166069e-01
7.470000000000000000e+02;1.280799257807635483e-02;1.188915639722688822e-02;1.685914358062104434e-03;2.846418521639676680e+00;9.191827133779861825e-03;8.518892197023369972e-03;1.685914358061910145e-03;2.866357227817212916e+00;3.000000000000000000e+00;9.999953016405735973e-01;9.936829770766278935e-01
7.480000000000000000e+02;-1.797480683819425995e-02;-7.886525252077683512e-03;-1.007316523523359986e-01;2.823863009444728345e+00;-7.711172958354189921e-03;-3.227426019669771273e-04;-1.007316523523358598e-01;2.845126604301845941e+00;2.000000000000000000e+00;9.999953016405735973e-01;9.950303894267735760e-01
7.490000000000000000e+02;7.010214422925639677e-03;-5.947865570724047979e-03;9.343232735049318560e-02;2.914462907989423535e+00;1.184993918325612239e-02;2.359733069527913951e-03;9.343232735049364357e-02;2.917994871283571268e+00;1.000000000000000000e+00;9.965529435280287007e-01;9.999771195156831327e-01
7.500000000000000000e+02;-4.033734732726820815e-03;1.059038765057473963e-03;-1.489215396188641183e-01;2.826245257434852221e+00;-9.955195494884203078e-03;-6.225362818423563205e-03;-1.489215396188644791e-01;2.842448493612474536e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.968593519412044524e-01
7.510000000000000000e+02;-1.254475050390335689e-02;-1.108229574882027557e-02;6.856952177596635500e-02;2.837929177050840579e+00;-4.116628898403723591e-03;-3.045559954197321617e-03;6.856952177596628561e-02;2.837052470202901411e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.001310954533614073e+00
7.520000000000000000e+02;-1.652914583841785801e-03;5.744193947590334193e-03;-4.325621185303200888e-02;2.793875305614930138e+00;-7.367271578170922486e-03;-1.949795791379160814e-03;-4.325621185303192562e-02;2.806568608133613196e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.977864166228104237e-01
7.530000000000000000e+02;2.658263470767700809e-02;1.244327734797934237e-02;5.292369898102843723e-02;2.787683863094878589e+00;1.689885232284020489e-02;6.543505255608789151e-03;5.292369898102856907e-02;2.820698964323094859e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.939592043402197818e-01
7.540000000000000000e+02;-2.245984015050778160e-02;-1.307232663794641314e-02;-5.142679872117829343e-02;2.758128248833907392e+00;-1.078764806329883530e-02;-3.912444470384177087e-03;-5.142679872117853629e-02;2.779928190166304436e+00;2.000000000000000000e+00;9.965529435280287007e-01;9.981456108519843884e-01
7.550000000000000000e+02;-7.154002446590340680e-03;-4.180288866367343203e-03;7.297620526265657936e-02;2.795608695332673754e+00;-1.021856990076147609e-03;1.156023900714689412e-03;7.297620526265663488e-02;2.807255284377940807e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.000041368572239575e+00
7.560000000000000000e+02;-1.529144564717820759e-02;-1.664516784978866543e-02;-1.562942453320325109e-01;2.707398942509868345e+00;-1.290235927997807758e-02;-1.389379495021619143e-02;-1.562942453320322611e-01;2.704605487198888270e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.002464499379400964e+00
7.570000000000000000e+02;-5.935180800768012632e-03;-7.335290147949147244e-03;-1.245199716246842003e-03;2.602413753199952495e+00;-1.083420905347224489e-02;-1.185961762426499672e-02;-1.245199716247202826e-03;2.596978585513768589e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.002206097099351156e+00
7.580000000000000000e+02;-5.260587403646453664e-03;-1.490814699498965723e-03;1.670657882589410281e-03;2.506696751198191464e+00;-1.003775454401760470e-02;-7.276857869371454457e-03;1.670657882589660082e-03;2.508366558640129362e+00;2.000000000000000000e+00;9.999953016405735973e-01;1.000553238158666147e+00
7.590000000000000000e+02;-2.377675705743730050e-03;-9.207612315863013264e-03;4.781016329230355910e-02;2.470220020310394116e+00;9.052882122256855624e-04;-4.096803625878026045e-03;4.781016329230357992e-02;2.468276693269412458e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.000958533109054249e+00
7.600000000000000000e+02;1.343785295500728172e-03;4.456466463489620888e-03;2.685772705334468075e-02;2.453439449068169687e+00;-3.247519284951309870e-03;-9.678616609042761665e-04;2.685772705334458013e-02;2.457635024852277805e+00;2.000000000000000000e+00;9.999953016405735973e-01;9.996941780828415558e-01
7.610000000000000000e+02;-2.582022940923273113e-03;4.293489191707737518e-03;1.241735485679051898e-01;2.555064263170868877e+00;4.432219642592070963e-03;9.467689967523236494e-03;1.241735485679051620e-01;2.555089233179920427e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.000452673022248717e+00
7.620000000000000000e+02;4.811613999051257695e-03;1.156896897123609047e-03;-1.972934490386985262e-01;2.455100491662391970e+00;-3.437516441584360927e-03;-6.114148982953010458e-03;-1.972934490386982764e-01;2.469326938329425403e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.969084603974224246e-01
7.630000000000000000e+02;1.308535509371559769e-02;1.419597878334720453e-02;1.294438730310668306e-01;2.467122891151572794e+00;7.421746097392864505e-03;8.235141888633432106e-03;1.294438730310667474e-01;2.502921837505915903e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.930347843814837372e-01
7.640000000000000000e+02;5.798284533375122618e-03;4.406675990843482438e-03;-2.046908692265855118e-02;2.448691863819008052e+00;4.631182097268850273e-03;3.611999324456653671e-03;-2.046908692265834301e-02;2.499625469196496308e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.918512915809216679e-01
7.650000000000000000e+02;-8.890237920771218438e-04;-1.987962445021418390e-03;-2.212105540540066154e-02;2.420447376681311269e+00;1.420602860469105666e-03;6.157649270796539120e-04;-2.212105540540111256e-02;2.481336041359781142e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.918119022877439628e-01
7.660000000000000000e+02;-7.189492108090507483e-03;-1.032734300013654627e-02;-3.098616665317626209e-02;2.378203406149028254e+00;-2.313570242192530824e-04;-2.529448387620029937e-03;-3.098616665317593943e-02;2.429574882038792349e+00;3.000000000000000000e+00;9.965529435280287007e-01;9.962687667031039362e-01
7.670000000000000000e+02;-1.351238328077108281e-02;-1.146002249773845488e-02;-3.749792355264992827e-03;2.349939398684226077e+00;-5.225411013477808397e-03;-3.722308172604979482e-03;-3.749792355265228749e-03;2.383918928186984587e+00;2.000000000000000000e+00;9.965529435280287007e-01;1.001057857362997350e+00
