time_period; DeltaLogC_me; DeltaLogC; DeltaLogY; A; DeltaLogC_me_sticky; DeltaLogC_sticky; DeltaLogY_sticky; A_sticky; MrkvState
4.400000000000000000e+01;-1.002750438805066757e-02;-1.269914491985829619e-02;-8.035026487651197868e-03;2.509802594062533476e+00;-1.628281696622463359e-03;-3.000152726521737589e-03;-8.035026487651086846e-03;2.464944948014022419e+00;1.000000000000000000e+00
4.500000000000000000e+01;1.312103488867563672e-02;1.369176119791884472e-02;9.373487452995737934e-03;2.489834600212827098e+00;3.613629989844296952e-03;3.906694449800796054e-03;9.373487452995737934e-03;2.469878664100161991e+00;2.000000000000000000e+00
4.600000000000000000e+01;1.648399836976971455e-02;1.354416768814822869e-02;1.018808999381518032e-02;2.461839271825618791e+00;7.402909080279990173e-03;5.893324053061976819e-03;1.018808999381520808e-02;2.473297665825562319e+00;3.000000000000000000e+00
4.700000000000000000e+01;-7.927072276820240626e-03;-9.068965066964446153e-03;-5.250805414900583390e-03;2.473358476860385569e+00;3.583494611765936089e-03;2.997139666405912450e-03;-5.250805414900611146e-03;2.468778676764566971e+00;2.000000000000000000e+00
4.800000000000000000e+01;9.643499437901159599e-03;1.285985289205893167e-02;1.039362758505940620e-02;2.442086857732905347e+00;2.849344760639777041e-03;4.500922535846718642e-03;1.039362758505943396e-02;2.464477136283680370e+00;3.000000000000000000e+00
4.900000000000000000e+01;-2.264757868336159108e-03;-2.813241989166159751e-03;3.560043390521794304e-03;2.430233803552344973e+00;4.930366845768058282e-03;4.648723613166955149e-03;3.560043390521766549e-03;2.450638045924959929e+00;2.000000000000000000e+00
5.000000000000000000e+01;-9.953634439747172102e-03;-1.137545362708511365e-02;-6.251026774755724658e-03;2.449229701802257519e+00;-4.361918549424248503e-04;-1.166287288681067125e-03;-6.251026774755585880e-03;2.442651560542528077e+00;1.000000000000000000e+00
5.100000000000000000e+01;4.739332602312712472e-03;8.481084434900504343e-03;2.305577001456560193e-03;2.445457336366301693e+00;4.414081171415784599e-04;2.362774737794892665e-03;2.305577001456560193e-03;2.440099396516807406e+00;2.000000000000000000e+00
5.200000000000000000e+01;-3.654202336776657400e-04;-5.998717104546025247e-03;-2.491256109036221744e-04;2.451257659687621882e+00;1.480952773206367645e-03;-1.411710625165429889e-03;-2.491256109034833965e-04;2.438518938730956709e+00;1.000000000000000000e+00
5.300000000000000000e+01;1.492737245648870226e-02;1.432224208496302165e-02;8.250908151983232797e-03;2.440546511950715036e+00;4.986195570191809256e-03;4.675464835227793881e-03;8.250908151983094019e-03;2.447560917640621447e+00;2.000000000000000000e+00
5.400000000000000000e+01;6.304741431175625577e-03;9.187400267698930811e-03;4.591826621187733437e-03;2.442258995126554755e+00;3.908204682004590147e-03;5.388432317357055856e-03;4.591826621187594659e-03;2.460102681873640229e+00;3.000000000000000000e+00
5.500000000000000000e+01;2.466238361944170232e-02;1.477227225999495908e-02;1.327073507079898351e-02;2.405337034914106109e+00;1.461718886181909149e-02;9.538677327438932485e-03;1.327073507079895576e-02;2.453410010406344988e+00;4.000000000000000000e+00
5.600000000000000000e+01;-8.002793778172825889e-03;-1.334927235766336651e-03;2.808622269491883872e-03;2.393483673747834217e+00;1.888358523886857210e-03;5.312267104347290214e-03;2.808622269491634071e-03;2.443152938023246623e+00;3.000000000000000000e+00
5.700000000000000000e+01;6.458906294735014542e-03;1.110682378635563516e-02;1.044757315888436566e-02;2.361497248013664230e+00;4.009175409535423174e-03;6.395852539262211756e-03;1.044757315888464322e-02;2.434795212930101815e+00;4.000000000000000000e+00
5.800000000000000000e+01;9.705348820747500271e-03;1.083336302220400116e-02;1.168225060905367374e-02;2.349098132998394650e+00;9.898171112738329835e-03;1.047739948791427678e-02;1.168225060905378476e-02;2.442442804936137968e+00;4.000000000000000000e+00
5.900000000000000000e+01;-7.067975824185349087e-03;-7.654751037256726787e-03;-5.658120318078774247e-03;2.371269020472241973e+00;3.956410657924708252e-03;3.655105184268439555e-03;-5.658120318078913025e-03;2.442363787400038788e+00;3.000000000000000000e+00
6.000000000000000000e+01;-7.098614711024797685e-03;-5.881957095998618934e-03;2.359826603917647425e-05;2.367781026801654587e+00;-1.732541236891954606e-04;4.514921007706673706e-04;2.359826603931525213e-05;2.425542147636782886e+00;2.000000000000000000e+00
6.100000000000000000e+01;2.909222598325600373e-03;-4.450458500878134993e-03;-4.824673358438669180e-04;2.386159636237237258e+00;4.146262046335613682e-03;3.671109333438227207e-04;-4.824673358440056958e-04;2.425710782876111082e+00;1.000000000000000000e+00
6.200000000000000000e+01;4.914325673971639552e-03;1.315906175962641700e-02;8.395363273666162085e-03;2.373654832692345895e+00;-1.036071484942932552e-03;3.197549936207619292e-03;8.395363273666411885e-03;2.424332965918202021e+00;2.000000000000000000e+00
6.300000000000000000e+01;-6.304320681490338529e-03;-9.087875893176458608e-03;-6.313048273046933945e-03;2.408676703854071732e+00;1.931946197012382460e-03;5.026076652849958970e-04;-6.313048273046906189e-03;2.430024542967951451e+00;1.000000000000000000e+00
6.400000000000000000e+01;3.407419417001997242e-03;5.430350133103042931e-03;4.929741950297772402e-04;2.404359161337807471e+00;-2.023155766233714070e-03;-9.843932486450490682e-04;4.929741950296384623e-04;2.424461967746012636e+00;2.000000000000000000e+00
6.500000000000000000e+01;-4.824063941852099746e-03;-1.193533203644051022e-02;-8.633011650101801715e-03;2.432145611126839135e+00;-1.980674684274319475e-04;-3.849660026881418506e-03;-8.633011650101662937e-03;2.426289240937786751e+00;1.000000000000000000e+00
6.600000000000000000e+01;-1.513310051865618400e-02;-4.007963532618535885e-03;-3.037722454756336399e-03;2.456270835472019520e+00;-9.181057272295206628e-03;-3.468367652154052960e-03;-3.037722454756225376e-03;2.436988896401774962e+00;0.000000000000000000e+00
6.700000000000000000e+01;1.108704684443091726e-02;6.320303744733773987e-03;4.073082668902938686e-03;2.444084329829493640e+00;-8.448419337585971745e-04;-3.292535284563621878e-03;4.073082668902938686e-03;2.439205619811547709e+00;1.000000000000000000e+00
