0.00091
0.00096
0.00099
0.00099
0.00102
0.00107
0.0011
0.00112
0.00119
0.00126
0.00132
0.00133
0.0014
0.00146
0.00158
0.00171
0.00182
0.00199
0.00214
0.0023
0.00254
0.00282
0.00312
0.00338
0.00378
0.00412
0.00455
0.00485
0.00528
0.00569
0.00623
0.00675
0.00718
0.00774
0.00822
0.00889
0.00953
0.01009
0.01083
0.01165
0.01258
0.01347
0.01456
0.01577
0.01765
0.01908
0.02087
0.02236
0.02438
0.02679
0.02925
0.03211
0.03564
0.03929
0.0429
0.04774
0.05291
0.05878
0.06472
0.07151
0.07918
0.08647
0.09764
0.10901
0.12222
0.13661
0.15133
0.16756
0.18959
0.20295
0.21888
0.23795
0.25777
0.27821
0.29914
0.32039
0.34181
0.36322
0.38443
0.40529
