time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	BigTheta	Delta8LogC	Delta8LogY	Delta8LogC_me	Measurement_Error	MrkvState
0.0	-0.00045690896608915899	0.0010538293022993861	0.00044519218945517081	5.1018992874572673	0.99557930605502465	0.011486677702874815	0.039137429108720714	0.0080575345660707925	0.0017533443403958348	7.0
1.0	-0.0060174284178370896	-0.00047588541258000716	-0.001570863873900645	5.1260917804115662	0.99831453862132957	0.010754212040273062	0.024180755735993095	0.010237404885682713	-0.0037881986648612468	6.0
2.0	0.0025179632900581839	-0.001249684266285897	0.0040989404199994542	5.1265469787518096	0.99999510607391928	0.006444137922761578	0.020446383402729286	0.0066994129830955373	-2.0551108517157178e-05	6.0
3.0	0.0010790480708339212	-0.00046456739760165899	0.0025627269385218587	5.1177495781482518	0.99831453862132957	0.0054904564328321498	0.025092998480873475	0.0051351255161941889	0.0015230643599184154	6.0
4.0	-0.0047463755462679724	-0.0014581845886481037	-0.0013238782285208417	5.1723686482457722	0.99831453862132957	0.006199309468132963	0.023163755691382529	0.0071154665170772013	-0.0017651265977014486	5.0
5.0	0.00082799125637318671	-0.0015879768349907064	0.0015868695661566262	5.1520189691637208	1.0016785742323322	0.00099912556863068769	0.0042102692971609165	0.0005383971185094899	0.00065084149366244706	6.0
6.0	0.0010575046762482804	0.0014422640536556897	0.0074008620288172344	5.185283594170099	0.99557930605502465	-0.0010242558901838034	0.020875644143382097	0.0031454667385942825	0.00026608211625502753	6.0
7.0	-0.0021879020438698021	-0.0019323393982125375	-0.018903298172996998	5.2214388096250746	0.99557930605502465	-0.0046725445423638351	-0.0057034491324681399	-0.0050621830651352562	1.051947059776955e-05	5.0
8.0	-0.0061530127685583275	-0.0057145004419807827	-0.0043735262092261667	5.2407951738122946	1.0016785742323322	-0.011440874286644004	-0.010522167531149478	-0.0041031161668464294	-0.00042799285597977017	4.0
9.0	0.0005994769868191141	-0.00088998146031253611	0.026400422093732175	5.2747789922409174	1.0044324750173943	-0.011854970334376533	0.017449118436483342	-0.0093040260713881384	0.0010614655911518783	5.0
10.0	0.0025192597855935445	0.00063175183473351826	-0.0069073745150421764	5.3285405354010811	0.99999510607391928	-0.0099735342333571175	0.0064428035014417115	-0.014520288923388636	0.0029489735420119068	5.0
11.0	-0.0067750324608920609	-0.0014604190887229362	-0.0053082447991903217	5.4209021316975869	0.99999510607391928	-0.010969385924478395	-0.001428168236270469	-0.013700033100986386	-0.0023656398301572252	4.0
