time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	BigTheta	Delta8LogC	Delta8LogY	Delta8LogC_me	Measurement_Error	MrkvState
36.0	-0.0027430403077493004	-0.0013950924772010431	-0.012161726882512713	88.620356064361403	0.99501356321760759	-0.041379598018683073	-0.0477944053082342	-0.040842839634784411	-0.00061681305160813098	3.0
37.0	-0.004290797276724323	-0.0072030317265245891	-0.0081247566768032353	89.351556733057791	1.0011606406084814	-0.04332471914743774	-0.047947836394792942	-0.048158471320022489	0.0022954213981922719	2.0
38.0	-0.012014148403172387	-0.0083815081055385043	-0.002706145497961554	88.461100855087992	0.99501356321760759	-0.043132913440715903	-0.040376671387124086	-0.045130484226672429	-0.0013372188994417184	1.0
39.0	-0.0052761370249914119	-0.0078195183477223207	-0.0016610547630642181	88.482570315418457	0.99999505378669262	-0.043271199061120091	-0.038029665065244522	-0.040966472931356579	0.0012061624232891769	1.0
40.0	-0.0088522296966047076	-0.0070050671725825353	0.00041156203659964419	88.325903938043211	1.0050032991989473	-0.045311334007676285	-0.031814855087499927	-0.044553240252350745	-0.0006410001007330009	1.0
41.0	-0.009727951636727683	-0.0086527217032776882	-0.012704836971190847	88.494507717893896	0.99883083979567888	-0.04980727737231061	-0.047492273470072455	-0.047059928531924866	-0.0017162300341830928	0.0
42.0	-0.007067615691764173	-0.0078898863836120992	0.00013940884142638055	88.487673130339161	1.0050032991989473	-0.051755591197923501	-0.048914669322709159	-0.047761953226553189	-0.00089395934233512287	0.0
43.0	-0.0075259512204302048	-0.006950020794373124	-0.00283436643701096	88.255607575527918	1.0050032991989473	-0.055296846710831904	-0.039641916350517503	-0.055015740830673066	-0.0014698897683923014	0.0
44.0	-0.0044902747582391545	-0.0055715919131922309	-0.0028672765354655905	87.600947356285559	0.99999505378669262	-0.059473346146823092	-0.03034746600347038	-0.062436655108158989	-0.0003885726134390957	0.0
45.0	-0.0064608558566394692	-0.0062298606528985445	-0.010298547814808545	88.014903952506032	0.99883083979567888	-0.058500175073197047	-0.03252125714147569	-0.058384015924108912	-0.0006195678171801635	0.0
46.0	-0.0058901779863840265	-0.0070800421581722617	-0.011700206600745222	88.656349025284214	0.99883083979567888	-0.057198709125830804	-0.041515318244259358	-0.05227919077456078	0.00057029635460804939	0.0
47.0	-0.0050417819014012544	-0.0055039504635261416	0.0035401730935018527	88.001474434257247	1.0011606406084814	-0.054883141241634625	-0.036314090387693287	-0.058071207904737632	0.001032464916733016	0.0
48.0	-0.0067987631642210111	-0.005496979438091909	-0.0084285619924180377	88.012926655143232	0.99746904867329766	-0.053375053507143999	-0.045154214416710969	-0.053506016363019659	-0.00026931880939598855	0.0
49.0	-0.0040781623986365645	-0.0043001553209671695	0.0027135186171924897	87.377587328069197	0.99883083979567888	-0.04902248712483348	-0.029735858828327633	-0.048195534458138622	-4.7325887065374387e-05	0.0
50.0	-0.0045962279830278341	-0.0051716936791819101	-0.0082288283109201998	87.811384071070179	0.99999505378669262	-0.046304294420403291	-0.038104095980674213	-0.048285553432914741	0.00052813980908871232	0.0
51.0	-0.0037681755597307465	-0.0022537426118907078	0.001824140338849034	87.049593420788426	0.99883083979567888	-0.041608016237920875	-0.033445589204814219	-0.040300053996447538	-0.00098629313875148346	1.0
52.0	-0.00059881793263238947	-0.0028788329544484625	-0.00049933739492002971	87.169052011302867	1.0050032991989473	-0.038915257279177107	-0.031077650064268658	-0.039922237506643032	0.0012937218830646243	1.0
53.0	0.00045160140471378618	0.00020668153472236384	-0.0067205254021307503	86.69069104487501	0.99746904867329766	-0.032478715091556198	-0.027499627651590863	-0.031758410264172365	0.0015386417530559701	2.0
54.0	-0.0019936073826212208	-0.00082688288705390356	-0.00018268705188662082	86.652747628871097	1.0025275547192944	-0.02622555582043784	-0.015982108102732262	-0.026648910852871133	0.00037191725748878169	2.0
55.0	0.0061070264042220046	0.0021041124829648261	-0.0065202354012414698	86.450286925148163	0.99883083979567888	-0.018617492873946873	-0.026042516597475585	-0.016898214330275607	0.0043748311787458367	3.0
56.0	0.00094099919751555738	0.0036397449282388195	-0.0087240936705541561	86.933505624844045	1.0011606406084814	-0.0094807685076161441	-0.026338048275611703	-0.0091811439431765951	0.0016760854480227236	4.0
57.0	0.00085790574608646253	0.0027390992894018584	0.00028026116952029057	86.100573180530517	0.99883083979567888	-0.0024415138972471162	-0.028771305723283902	-0.0044292553858400474	-0.00020510809529275845	4.0
58.0	0.0020209082744770956	0.0024774596302992169	0.0053891813501905084	84.861941587761507	0.99746904867329766	0.0052076394122340108	-0.015153296062173194	0.010067174407894619	-0.00066165945111474939	4.0
59.0	0.0060289440612102396	0.0057914532399558905	0.0044045799860417123	84.147104147188998	1.0011606406084814	0.013252835264080609	-0.012572856414980516	0.01031590929590287	-0.0004241686298604013	5.0
60.0	-0.00080820282978266711	-0.00031577402614346717	0.0012143001482192162	83.338345206597992	0.99999505378669262	0.015815894192385604	-0.01085921887184127	0.019210790796397426	-0.00091659743349968917	4.0
61.0	0.0014701656414530806	-0.0015085844309488117	-0.0031727721648036056	83.140997295926525	1.0011606406084814	0.014100628226714429	-0.0073114656345141249	0.0094859944995517864	0.0020621526389022296	4.0
62.0	-0.0055784434409951178	-0.0022414770859262578	-0.0075112171111062498	82.72989353887148	0.99501356321760759	0.012686034027842075	-0.014639995693733754	0.012515824650709328	-0.0012748137161666037	4.0
63.0	-0.0013719104235356827	-0.0024985238156896017	0.0064173492551165001	82.351049989194721	1.0050032991989473	0.0080833977291876469	-0.0017024110373757839	0.0086142947990557328	-0.00014820032401271615	4.0
64.0	-0.0023611294645691228	-0.0015423704808814609	0.0043062046411188604	81.177712927320641	1.0025275547192944	0.0029012823200673665	0.011327887274297233	0.002161154476552074	-0.00096695930770047608	4.0
65.0	0.0020963018528692423	-0.00078190578494763407	0.0052572758664952701	80.040465910413687	1.0011606406084814	-0.00061972275428212598	0.016304901971272212	-0.0049962223717043841	0.0019112483301163979	4.0
66.0	-0.0052605739933411222	-0.00075779701755251949	0.0054836228742780602	79.329914387985951	1.0050032991989473	-0.0038549794021338624	0.016399343495359764	-0.0050509081385810006	-0.0025915286456721686	4.0
67.0	0.00035415819291917394	-0.0015751287098626499	-0.0063799441298286741	79.005385612901321	0.99999505378669262	-0.011221561351952403	0.0056148193794893775	-0.0071496879541215197	-0.0006622417428904134	4.0
68.0	-0.0059692072763670723	-0.0064087422073950684	-0.0055872551804221349	78.803596212627482	0.99746904867329766	-0.017314529533204004	-0.0011867359491519736	-0.016813844556471835	-0.00022270681186237941	3.0
69.0	-0.01024488478139185	-0.01105101677801068	-0.013256818748646149	79.504827994728899	0.99746904867329766	-0.026856961880265873	-0.011270782532994517	-0.025929612880662534	0.00058342518475660177	2.0
70.0	-0.0070288847616828409	-0.007287472897478553	-0.011992529607227631	80.075775320166812	0.99746904867329766	-0.031902957691818168	-0.015752095029115898	-0.033391291834613535	0.00084201332055216236	3.0
71.0	-0.0080446553707225199	-0.0068084202669622673	-0.0022760897515767819	80.052506900385595	1.0011606406084814	-0.036212854143090834	-0.02444553403580918	-0.033388127104529541	-0.00039422178320810855	3.0
72.0	-0.0037372395731178898	-0.0059383759606495001	-0.0045903042709229958	79.6621891405387	0.99746904867329766	-0.040608859622858873	-0.033342042947851036	-0.039387703960087617	0.0018069146043236826	3.0
73.0	-0.010825899261157179	-0.009594001376173722	-0.0066974787713078854	79.775801983785215	0.99746904867329766	-0.049420955214084961	-0.045296797585654192	-0.047210544004173016	0.00057501671934010975	2.0
74.0	-0.0052603846928191977	-0.0091934651289891089	-0.0090196586564261771	80.110119949461264	0.99746904867329766	-0.05785662332552155	-0.059800079116358429	-0.061164014437437464	0.0045080971555099408	2.0
75.0	-0.011646538192116695	-0.0043829218605284659	-0.0022118387383691651	79.927356824263668	0.99883083979567888	-0.060664416476187366	-0.05563197372489892	-0.063545497913279014	-0.0027555191760781353	3.0
76.0	-0.00032023790623836312	-0.0042095187121553579	-0.00020332283810886587	79.759020973943748	1.0025275547192944	-0.058465192980947656	-0.050248041382585651	-0.059470617657314317	0.0011337616298387923	3.0
77.0	-0.0080208605900025098	-0.0049777694351427204	-0.01414562334024505	79.961407915897922	0.99501356321760759	-0.052391945638079696	-0.051136845974184553	-0.051284407341890992	-0.0019093295250209488	3.0
78.0	-0.006592277145086145	-0.0070437420049880295	0.010327676577293277	79.14826439371366	1.0025275547192944	-0.052148214745589172	-0.028816639789663645	-0.052342672175146321	-0.0014578646651192092	2.0
79.0	-0.0014590382524468648	-0.0065434100676420304	-0.0057486704802198751	79.133769027330331	1.0011606406084814	-0.051883204546268935	-0.032289220518306738	-0.055402984895766672	0.0036265071500761093	2.0
80.0	-0.0057913783548950715	-0.0053524335947732204	0.0030279307830500812	78.750524117342039	1.0050032991989473	-0.051297262180392655	-0.024670985464333661	-0.053795034932356156	0.0031875623899542869	2.0
81.0	-0.0079474048213439286	-0.0013688182169158125	-0.0032368609523274472	78.640727919938925	1.0050032991989473	-0.043072079021134746	-0.021210367645353223	-0.043768136972690108	-0.0033910242144739528	3.0
82.0	-0.0035245781673145515	-0.0065086220363987923	-0.013129763949402573	79.024549736542767	0.99999505378669262	-0.040387235928544429	-0.025320472938329619	-0.038510128942986777	-0.00040698034538955711	2.0
83.0	-0.0083471918737316741	-0.0086338762420263837	0.0004081175463768183	78.978136261463533	1.0050032991989473	-0.044638190310042347	-0.022700516653583636	-0.046103194681542004	-0.00012029597709500332	1.0
84.0	-0.0093768665407552021	-0.0056027847987827339	-0.0088397727477842469	79.38656121210272	1.0050032991989473	-0.046031456396669723	-0.031336966563259017	-0.048975924338404475	-0.0038943777190673873	2.0
85.0	-0.0029329133056754664	-0.0067380836432153757	-0.016377202359576959	80.157027665809679	1.0011606406084814	-0.047791770604742378	-0.033568545582590925	-0.050027623481240235	-8.9207381527592629e-05	2.0
86.0	-0.0050509574230828136	-0.0058587511773664502	-0.0014245105397066027	79.960714560060921	1.0025275547192944	-0.046606779777120799	-0.045320732699590804	-0.048052160315996684	0.00071858637275606333	2.0
87.0	-0.0095020109016847876	-0.0091803414188365018	-0.010194449544354223	80.475022419723246	1.0025275547192944	-0.049243711128315271	-0.049766511763725152	-0.047275668927042602	0.00039691688990794961	1.0
88.0	-0.014920134694470066	-0.010879703922446637	-0.017974618007068566	81.090878657711812	0.99501356321760759	-0.054770981455988688	-0.070769060553843799	-0.054549400000188708	-0.0036435138821154815	0.0
89.0	-0.0034662234858859886	-0.0091333850508201753	0.00046243891438790818	80.925176626678251	0.99883083979567888	-0.06253554828989305	-0.067069760687128444	-0.060570460960262196	0.0020236476828185378	0.0
90.0	-0.0094984974575591519	-0.0079216017588386034	-0.0091321969057194252	81.85797529747353	1.0050032991989473	-0.063948528012332861	-0.063072193643445296	-0.064401980745822707	0.00044675198409808395	1.0
91.0	-0.0072288767706787382	-0.0066690190687690443	-0.0067941512854396979	81.565442998248741	0.99883083979567888	-0.061983670839075522	-0.070274462475261812	-0.06017435084023659	-0.00011310571781158642	1.0
92.0	-0.0061525291703750096	-0.0048883645066861714	0.0059423219416043782	80.913116736717427	1.0025275547192944	-0.061269250546978959	-0.055492367785873187	-0.058225109409633768	-0.0013772703815004487	1.0
93.0	-0.0037539065356171353	-0.0064318391030631084	-0.0062330147707387873	81.00640663004792	1.0011606406084814	-0.060963006006826692	-0.045348180197035015	-0.056022514086914388	0.0013006621859454153	0.0
94.0	-0.0056281771935273728	-0.0060050806175908633	-0.001762226841665715	81.11585387048514	1.0050032991989473	-0.061109335447051105	-0.045685896498994127	-0.055539874878448803	0.0016775656100089238	0.0
95.0	-0.010037124633002437	-0.0074788337266806781	-0.02095238389247478	82.183951394962818	0.99883083979567888	-0.059407827754895282	-0.056443830847114684	-0.062767656557266349	-0.00088072529631284954	0.0
96.0	-0.0057737696167252661	-0.0068181605417056979	-0.0041077911692972702	82.257595303635469	0.99999505378669262	-0.055346284374154342	-0.042577004009343389	-0.054495871789341344	0.00016366562866763551	0.0
97.0	-0.0055445766805266583	-0.0068917365507530359	-0.0069363630864918147	82.716590153278091	1.0025275547192944	-0.053104635874087203	-0.049975806010223112	-0.051755271226966881	0.0015108254988941139	0.0
98.0	-0.010468065054157982	-0.0053865845772789189	-0.00066056466639308198	82.176919756251138	0.99999505378669262	-0.050569618692527518	-0.041504173770896768	-0.046335736649246506	-0.0035706549779851342	0.0
99.0	-0.002107591333085912	-0.0058928599988266051	-0.011277951683188903	82.634096320235571	0.99746904867329766	-0.049793459622585079	-0.045987974168645973	-0.05017115330153743	0.00021461368775576423	0.0
100.0	-0.010295019421645124	-0.0065957149186346431	-0.011494736353507617	83.303844581133021	0.99746904867329766	-0.051500810034533551	-0.063425032463757969	-0.051372821781927147	-0.003484690815254795	0.0
101.0	-0.0038871246198506348	-0.0056857729045740601	0.0016159431404907387	83.160633669083253	1.0025275547192944	-0.050754743836044502	-0.055576074552528443	-0.050412739015845975	-0.0016860425305313285	0.0
102.0	-0.00081060350825445937	-0.0033548245475603089	-0.004619651942361358	82.88833840492191	0.99883083979567888	-0.048104487766013948	-0.058433499653224086	-0.052605203743220752	0.00085817850877434364	1.0
103.0	-0.0044578659427643164	-0.0033359469865490432	-0.00059795582007460268	82.852323360411603	1.0025275547192944	-0.043961601025882313	-0.038079071580823909	-0.04571688405426122	-0.00026374044744088419	1.0
104.0	-0.0061235444122067495	-0.0056562809514193457	-0.013602095607179399	83.105743936086242	0.99501356321760759	-0.042799721435595961	-0.047573376018706037	-0.041778961499217004	-0.00073100390822826357	0.0
105.0	-0.0053110936532712039	-0.0055013712047349284	-0.0051215830751696334	83.167702226449578	0.99501356321760759	-0.041409356089577853	-0.045758596007383856	-0.046224273241947333	-0.00054072635676457399	0.0
106.0	-0.0035135637972636413	-0.0056038637080517706	-0.0038195846608080064	83.43074694360611	0.99883083979567888	-0.041626635220350705	-0.04891761600179878	-0.047419718569627456	0.001549573554023646	0.0
107.0	-0.0027919169268126875	-0.0025336363026320363	0.0060194078968340836	82.768538110987322	1.0025275547192944	-0.038267411524156136	-0.031620256421775794	-0.036403428951796268	0.0012912929298430126	1.0
108.0	-0.0082989173577345809	-0.0055693802329590536	-0.011447586571334822	83.46100513043379	1.0025275547192944	-0.037241076838480547	-0.031573106639602999	-0.035330117775534742	-0.0014382441949325766	0.0
109.0	-0.0043541811558256427	-0.0063275922840668741	-0.0093563383781545273	84.148908344483942	1.0050032991989473	-0.037882896217973361	-0.042545388158248265	-0.041453670866697712	0.00053516693330867156	0.0
110.0	-0.0064327864209150487	-0.0050375121293635416	-0.0027965699527050525	83.583403564297512	0.99999505378669262	-0.039565583799776594	-0.04072230616859196	-0.035905492611832512	-0.00086010735824291866	0.0
111.0	0.0013846561150565595	-0.0038678605333013483	0.0058617725364449313	83.056901079774576	1.0050032991989473	-0.040097497346528899	-0.034262577812072426	-0.03952843964141306	0.0043924092901151774	0.0
112.0	-0.0080210689952193714	-0.0022779452266179501	-0.0037392899899952869	83.038126147515271	1.0050032991989473	-0.036719161621727503	-0.024399772194888314	-0.038555132859554142	-0.0013507144784862268	1.0
113.0	0.0010258708757477919	0.00024665633743148341	-0.011093065796732082	82.852267544756288	0.99501356321760759	-0.030971134079561091	-0.030371254916450763	-0.028493069203207044	-0.00057149994017009331	2.0
114.0	-9.5473064706030897e-05	-2.9608342224873851e-05	0.0051651988907159829	82.458748889488263	1.0011606406084814	-0.025396878713734194	-0.021386471364926773	-0.026118315004598269	-0.00063736466265112502	2.0
115.0	-0.0012989645943684014	-0.0011342819328905573	-0.0076997101640401411	82.458333978394108	0.99746904867329766	-0.023997524343992716	-0.035105589425800998	-0.026948238306103267	-0.00080204732412908453	2.0
116.0	-0.00020189347429355742	-0.0012617208832619298	-0.00017785238235945577	82.044530133877032	0.99746904867329766	-0.019689864994295592	-0.023835855236825632	-0.021782679371060931	0.00025778008483944671	2.0
117.0	-0.0054311401259172776	-0.0056721878068699549	-0.0070183587282455218	82.582198936639571	1.0011606406084814	-0.019034460517098672	-0.021497875586916626	-0.014673790684813781	0.00049882776579202146	1.0
118.0	-0.012257072271824931	-0.0088013133932673959	-0.018991837453445015	83.623834962269555	0.99746904867329766	-0.022798261781002527	-0.037693143087656589	-0.026016747509459703	-0.0029569311127654397	0.0
119.0	-0.0070968443880454757	-0.0090067673720504171	-0.013745112353416022	84.246816523979533	0.99501356321760759	-0.027937168619751596	-0.057300027977517543	-0.03014550337089239	-0.0010470081287605251	0.0
120.0	-0.0084278607451666598	-0.0070625724472865858	0.0035810021139275339	83.645766921898542	0.99746904867329766	-0.032721795840420231	-0.049979735873594722	-0.032650645803198763	-0.0024122964266407054	0.0
121.0	-0.00069278973572028946	-0.0053634823404093979	-0.0046877868460473149	83.955454585431013	1.0011606406084814	-0.038331934518261113	-0.043574456922909954	-0.040630447995531727	0.0022583961780484078	1.0
122.0	-0.0049113815851158371	-0.0071568332914220267	-0.010376133981502278	84.185654003607326	0.99746904867329766	-0.045459159467458266	-0.059115789795128215	-0.046957682177528159	0.0045038478843547102	0.0
123.0	-0.010188282552652916	-0.0082114310453258454	-0.012661871651186152	85.248805775281198	1.0011606406084814	-0.052536308579893554	-0.064077951282274226	-0.053315496399008788	0.00252699637702767	0.0
124.0	-0.0086032134621343292	-0.0067087427083660778	-0.01353834487092942	85.748047087007635	0.99746904867329766	-0.057983330404997702	-0.07743844377084419	-0.057869185080150931	0.00063252562325940003	1.0
125.0	-0.0062647436086267216	-0.0075002300539559474	-0.008096585578648785	86.675114790338483	1.0050032991989473	-0.059811372652083694	-0.078516670621247453	-0.063534875287950765	0.0018680120685886244	1.0
126.0	-0.0097479368142898704	-0.008184666734363244	-0.0072057809205874346	86.438418043307792	0.99999505378669262	-0.059194725993179542	-0.066730614088389872	-0.059938700089312791	0.00030474198866189609	0.0
127.0	-0.0038912590000224068	-0.0066131359827994451	-0.002887763859256598	85.792182762243925	0.99501356321760759	-0.05680109460392857	-0.055873265594230448	-0.05341774428733248	0.0030266189714390642	0.0
128.0	-0.0080568370410722956	-0.0062503708290462257	-0.0030468669156515915	85.818012012823004	0.99746904867329766	-0.05598889298568821	-0.062501134623809573	-0.053764979702557447	0.001220152759412839	0.0
129.0	-0.0079276783015012064	-0.0062874411026709875	-0.0050058788447238101	86.049344468805089	0.99999505378669262	-0.0569128517479498	-0.062819226622486068	-0.05638582423760341	-0.00042008443941731925	0.0
130.0	-0.0065654872615570348	-0.0049220195981145576	-0.00069454557463455302	85.43874537562553	0.99746904867329766	-0.054678038054642331	-0.053137638215618344	-0.052372283366356465	-0.0020635521028597999	0.0
131.0	-0.001875830879130902	-0.002770249449827622	0.0029383083956853184	85.144395828472682	1.0025275547192944	-0.049236856459144107	-0.037537458168746873	-0.046472138421761233	-0.0011691335321630319	1.0
132.0	0.0016867559693016787	-5.5707603939580963e-05	-0.0057209345932835998	84.933033958205939	0.99883083979567888	-0.04258382135471761	-0.029720047891101053	-0.042511332854174411	0.00057333004107821661	2.0
133.0	-0.0056032660312590465	-0.0027904833400678175	0.0016294258693156927	84.216889140613077	0.99746904867329766	-0.03787407464082948	-0.019994036443136576	-0.036069567955848925	-0.0022394526501131411	1.0
134.0	0.0015402542488998083	-0.0002940094241465907	-0.00015306466523257178	84.217950371002402	1.0025275547192944	-0.029983417330612827	-0.012941320187781713	-0.031431302218783541	-0.00040518897706665486	2.0
135.0	0.0022164618110351864	-0.00063660891607120185	-0.0013422881435849465	83.789986364959717	1.0011606406084814	-0.024006890263884584	-0.011395844472110062	-0.021915891829249912	0.0024478817500397515	2.0
136.0	-0.0046960051573661232	-0.0023016686702139744	-0.01096304656274727	84.179336887138632	0.99883083979567888	-0.020058188105052333	-0.01931202411920574	-0.023882681417967344	5.3545262887627347e-05	2.0
137.0	0.0059234935145846546	0.0023499814545995257	0.0073801112221487664	83.197453415945049	1.0011606406084814	-0.011420765547781819	-0.0069260340523331632	-0.0055273468983931817	0.0036270573228726491	3.0
138.0	-0.00044041448283227425	0.00054284800085024898	-0.0041174564402080005	83.227423444951853	1.0025275547192944	-0.0059558979488170127	-0.010348944917906611	-0.0038657056728013117	0.0026437948391902812	3.0
139.0	0.00053924122087001258	0.0037084998764040922	-0.0052119320760768417	82.902953970747873	0.99883083979567888	0.00052285137741470145	-0.018499185389668771	0.0015006800825101418	-0.00052546381634389677	4.0
140.0	0.0052559623499346397	0.0072137929653925958	0.0024140856479937245	82.01675273137451	0.99746904867329766	0.0077923519467468783	-0.010364165148391447	0.0052834746387409037	-0.002483294431801745	5.0
