United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2020 Trustees Report.
Females
,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2030,71,0.014878,83209,1238,82590,1370265,16.47,16558,11431,0.6904,228005,13.7704,159.75
2030,72,0.016427,81970,1347,81297,1287675,15.71,15945,11191,0.7018,211448,13.2615,153.64
2030,73,0.018053,80624,1456,79896,1206378,14.96,15330,10935,0.7133,195503,12.7530,147.54
2030,74,0.019834,79168,1570,78383,1126482,14.23,14715,10664,0.7247,180173,12.2443,141.43
2030,75,0.021961,77598,1704,76746,1048099,13.51,14099,10379,0.7361,165458,11.7357,135.33
2030,76,0.024476,75894,1858,74965,971352,12.80,13479,10076,0.7475,151360,11.2293,129.25
2030,77,0.027272,74037,2019,73027,896387,12.11,12854,9754,0.7588,137881,10.7271,123.22
2030,78,0.030360,72017,2186,70924,823360,11.43,12222,9411,0.7700,125027,10.2298,117.26
2030,79,0.033845,69831,2363,68649,752436,10.78,11584,9048,0.7811,112805,9.7377,111.35
2030,80,0.037920,67468,2558,66188,683787,10.14,10941,8665,0.7920,101221,9.2518,105.52
2030,81,0.042675,64909,2770,63524,617598,9.51,10289,8259,0.8027,90280,8.7743,99.79
2030,82,0.048079,62139,2988,60645,554074,8.92,9629,7830,0.8132,79991,8.3077,94.19
2030,83,0.054180,59152,3205,57549,493429,8.34,8960,7378,0.8234,70363,7.8533,88.74
2030,84,0.061069,55947,3417,54238,435880,7.79,8284,6903,0.8333,61403,7.4126,83.45
2030,85,0.068843,52530,3616,50722,381641,7.27,7603,6409,0.8429,53119,6.9867,78.34
2030,86,0.077590,48914,3795,47016,330919,6.77,6920,5897,0.8521,45516,6.5772,73.43
2030,87,0.087380,45119,3942,43147,283903,6.29,6240,5372,0.8609,38596,6.1854,68.72
2030,88,0.098259,41176,4046,39153,240756,5.85,5567,4839,0.8693,32356,5.8126,64.25
2030,89,0.110256,37130,4094,35083,201603,5.43,4907,4304,0.8772,26790,5.4597,60.02
2030,90,0.123387,33036,4076,30998,166520,5.04,4268,3776,0.8847,21883,5.1276,56.03
2030,91,0.137657,28960,3987,26967,135521,4.68,3657,3261,0.8917,17615,4.8169,52.30
2030,92,0.153064,24974,3823,23062,108555,4.35,3083,2769,0.8982,13958,4.5280,48.84
2030,93,0.169597,21151,3587,19357,85492,4.04,2552,2308,0.9042,10876,4.2615,45.64
2030,94,0.187236,17564,3289,15920,66135,3.77,2072,1884,0.9097,8324,4.0179,42.71
2030,95,0.205061,14275,2927,12812,50215,3.52,1646,1505,0.9146,6252,3.7985,40.08
2030,96,0.222778,11348,2528,10084,37404,3.30,1279,1175,0.9190,4606,3.6014,37.72
2030,97,0.240066,8820,2117,7761,27320,3.10,972,897,0.9230,3327,3.4240,35.59
2030,98,0.256583,6703,1720,5843,19559,2.92,722,669,0.9266,2355,3.2632,33.66
2030,99,0.271978,4983,1355,4305,13716,2.75,525,488,0.9300,1634,3.1143,31.87
2030,100,0.288297,3628,1046,3105,9411,2.59,373,348,0.9332,1109,2.9709,30.15
2030,101,0.305594,2582,789,2187,6306,2.44,260,243,0.9363,736,2.8330,28.50
2030,102,0.323930,1793,581,1502,4119,2.30,176,166,0.9393,476,2.7004,26.91
2030,103,0.343366,1212,416,1004,2616,2.16,117,110,0.9422,300,2.5730,25.38
2030,104,0.363968,796,290,651,1612,2.03,75,71,0.9449,183,2.4507,23.91
2030,105,0.385806,506,195,409,961,1.90,46,44,0.9475,108,2.3332,22.50
2030,106,0.408954,311,127,247,553,1.78,28,27,0.9501,62,2.2206,21.15
2030,107,0.433491,184,80,144,306,1.66,16,15,0.9525,34,2.1127,19.85
2030,108,0.459501,104,48,80,162,1.55,9,9,0.9548,18,2.0094,18.61
2030,109,0.487071,56,27,43,81,1.45,5,5,0.9570,9,1.9104,17.42
2030,110,0.516295,29,15,21,39,1.35,2,2,0.9592,4,1.8158,16.29
2030,111,0.547273,14,8,10,17,1.25,1,1,0.9612,2,1.7253,15.20
2030,112,0.580109,6,4,4,7,1.16,0,0,0.9632,1,1.6388,14.17
2030,113,0.614916,3,2,2,3,1.08,0,0,0.9650,0,1.5564,13.18
2030,114,0.651811,1,1,1,1,0.99,0,0,0.9668,0,1.4782,12.24
2030,115,0.690919,0,0,0,0,0.92,0,0,0.9684,0,1.4049,11.36
2030,116,0.728472,0,0,0,0,0.85,0,0,0.9699,0,1.3402,10.58
2030,117,0.764896,0,0,0,0,0.79,0,0,0.9712,0,1.2816,9.88
2030,118,0.803141,0,0,0,0,0.73,0,0,0.9724,0,1.2254,9.21
2030,119,0.843298,0,0,0,0,0.68,0,0,0.9737,0,1.1715,8.56
2031,0,0.004066,100000,407,99645,8224674,82.25,100000,16428,0.1643,3717123,37.1712,440.55
2031,1,0.000271,99593,27,99580,8125029,81.58,97354,16031,0.1647,3617123,37.1542,440.35
2031,2,0.000166,99566,17,99558,8025449,80.60,95140,16005,0.1682,3519768,36.9958,438.45
2031,3,0.000129,99550,13,99544,7925891,79.62,92985,15990,0.1720,3424629,36.8298,436.46
2031,4,0.000113,99537,11,99531,7826348,78.63,90883,15978,0.1758,3331644,36.6586,434.40
2031,5,0.000100,99526,10,99521,7726816,77.64,88830,15968,0.1798,3240761,36.4829,432.29
2031,6,0.000090,99516,9,99511,7627295,76.64,86824,15959,0.1838,3151931,36.3026,430.13
2031,7,0.000082,99507,8,99503,7527784,75.65,84864,15952,0.1880,3065107,36.1178,427.91
2031,8,0.000077,99499,8,99495,7428281,74.66,82949,15945,0.1922,2980243,35.9285,425.64
2031,9,0.000075,99491,7,99487,7328786,73.66,81078,15939,0.1966,2897294,35.7346,423.32
2031,10,0.000076,99484,8,99480,7229299,72.67,79249,15933,0.2010,2816216,35.5362,420.93
2031,11,0.000081,99476,8,99472,7129819,71.67,77462,15927,0.2056,2736967,35.3332,418.50
2031,12,0.000093,99468,9,99463,7030347,70.68,75714,15921,0.2103,2659505,35.1257,416.01
2031,13,0.000113,99459,11,99453,6930884,69.69,74005,15914,0.2150,2583791,34.9139,413.47
2031,14,0.000139,99447,14,99441,6831431,68.69,72333,15905,0.2199,2509786,34.6978,410.87
2031,15,0.000168,99434,17,99425,6731990,67.70,70697,15896,0.2248,2437454,34.4776,408.23
2031,16,0.000199,99417,20,99407,6632565,66.71,69096,15884,0.2299,2366757,34.2534,405.54
2031,17,0.000235,99397,23,99386,6533158,65.73,67529,15871,0.2350,2297661,34.0250,402.80
2031,18,0.000276,99374,27,99360,6433772,64.74,65995,15855,0.2402,2230133,33.7925,400.01
2031,19,0.000320,99346,32,99330,6334412,63.76,64493,15837,0.2456,2164138,33.5560,397.17
2031,20,0.000369,99315,37,99296,6235081,62.78,63023,15817,0.2510,2099644,33.3154,394.29
2031,21,0.000417,99278,41,99257,6135785,61.80,61584,15794,0.2565,2036621,33.0709,391.35
2031,22,0.000462,99236,46,99214,6036528,60.83,60174,15769,0.2621,1975038,32.8222,388.37
2031,23,0.000499,99191,49,99166,5937314,59.86,58794,15742,0.2678,1914864,32.5692,385.33
2031,24,0.000532,99141,53,99115,5838148,58.89,57443,15713,0.2735,1856070,32.3114,382.24
2031,25,0.000563,99089,56,99061,5739034,57.92,56122,15684,0.2795,1798627,32.0486,379.08
2031,26,0.000597,99033,59,99003,5639973,56.95,54829,15653,0.2855,1742505,31.7806,375.87
2031,27,0.000637,98974,63,98942,5540970,55.98,53565,15621,0.2916,1687676,31.5073,372.59
2031,28,0.000686,98911,68,98877,5442028,55.02,52327,15587,0.2979,1634111,31.2289,369.25
2031,29,0.000741,98843,73,98806,5343151,54.06,51115,15552,0.3043,1581784,30.9454,365.84
2031,30,0.000799,98770,79,98730,5244345,53.10,49929,15515,0.3107,1530669,30.6568,362.38
2031,31,0.000855,98691,84,98648,5145615,52.14,48768,15476,0.3173,1480740,30.3632,358.86
2031,32,0.000906,98606,89,98562,5046966,51.18,47630,15436,0.3241,1431972,30.0643,355.27
2031,33,0.000949,98517,94,98470,4948405,50.23,46517,15393,0.3309,1384342,29.7597,351.62
2031,34,0.000987,98423,97,98375,4849935,49.28,45428,15350,0.3379,1337824,29.4491,347.89
2031,35,0.001028,98326,101,98276,4751560,48.32,44363,15306,0.3450,1292396,29.1322,344.09
2031,36,0.001074,98225,106,98172,4653284,47.37,43321,15262,0.3523,1248033,28.8089,340.21
2031,37,0.001120,98120,110,98065,4555112,46.42,42302,15216,0.3597,1204712,28.4791,336.25
2031,38,0.001165,98010,114,97953,4457047,45.48,41304,15170,0.3673,1162410,28.1426,332.21
2031,39,0.001212,97896,119,97836,4359094,44.53,40329,15123,0.3750,1121106,27.7993,328.09
2031,40,0.001267,97777,124,97715,4261258,43.58,39374,15075,0.3829,1080777,27.4489,323.89
2031,41,0.001335,97653,130,97588,4163543,42.64,38440,15026,0.3909,1041403,27.0916,319.60
2031,42,0.001415,97523,138,97454,4065955,41.69,37526,14976,0.3991,1002963,26.7273,315.23
2031,43,0.001508,97385,147,97311,3968501,40.75,36630,14924,0.4074,965437,26.3564,310.78
2031,44,0.001616,97238,157,97159,3871190,39.81,35753,14870,0.4159,928807,25.9787,306.24
2031,45,0.001737,97081,169,96996,3774031,38.88,34892,14814,0.4246,893054,25.5946,301.64
2031,46,0.001879,96912,182,96821,3677035,37.94,34049,14755,0.4333,858162,25.2041,296.95
2031,47,0.002055,96730,199,96631,3580214,37.01,33221,14692,0.4423,824114,24.8074,292.19
2031,48,0.002274,96531,220,96421,3483583,36.09,32407,14625,0.4513,790893,24.4051,287.36
2031,49,0.002529,96312,244,96190,3387162,35.17,31606,14553,0.4605,758486,23.9980,282.48
2031,50,0.002801,96068,269,95933,3290972,34.26,30817,14475,0.4697,726880,23.5866,277.54
2031,51,0.003086,95799,296,95651,3195038,33.35,30040,14391,0.4790,696063,23.1710,272.55
2031,52,0.003396,95503,324,95341,3099387,32.45,29274,14300,0.4885,666022,22.7512,267.51
2031,53,0.003733,95179,355,95001,3004046,31.56,28519,14203,0.4980,636748,22.3273,262.43
2031,54,0.004089,94824,388,94630,2909045,30.68,27774,14099,0.5076,608229,21.8995,257.29
2031,55,0.004484,94436,423,94224,2814415,29.80,27038,13988,0.5173,580456,21.4680,252.12
2031,56,0.004886,94012,459,93783,2720191,28.93,26312,13869,0.5271,553417,21.0331,246.90
2031,57,0.005240,93553,490,93308,2626408,28.07,25595,13744,0.5370,527106,20.5945,241.63
2031,58,0.005522,93063,514,92806,2533100,27.22,24888,13613,0.5470,501511,20.1507,236.31
2031,59,0.005766,92549,534,92282,2440294,26.37,24194,13478,0.5571,476623,19.7000,230.90
2031,60,0.006035,92015,555,91738,2348012,25.52,23514,13342,0.5674,452429,19.2410,225.39
2031,61,0.006371,91460,583,91169,2256275,24.67,22846,13203,0.5779,428915,18.7739,219.79
2031,62,0.006768,90877,615,90570,2165106,23.82,22190,13061,0.5886,406069,18.2993,214.09
2031,63,0.007243,90262,654,89935,2074536,22.98,21545,12914,0.5994,383879,17.8177,208.31
2031,64,0.007804,89608,699,89259,1984601,22.15,20908,12761,0.6104,362334,17.3301,202.46
2031,65,0.008457,88909,752,88533,1895342,21.32,20278,12602,0.6215,341426,16.8371,196.54
2031,66,0.009203,88157,811,87752,1806809,20.50,19655,12434,0.6326,321148,16.3395,190.57
2031,67,0.010044,87346,877,86907,1719057,19.68,19036,12258,0.6439,301493,15.8381,184.56
2031,68,0.010984,86469,950,85994,1632150,18.88,18421,12071,0.6553,282457,15.3333,178.50
2031,69,0.012044,85519,1030,85004,1546156,18.08,17809,11873,0.6667,264036,14.8259,172.41
2031,70,0.013303,84489,1124,83927,1461152,17.29,17199,11663,0.6781,246227,14.3163,166.30
2031,71,0.014743,83365,1229,82750,1377226,16.52,16589,11440,0.6896,229028,13.8062,160.17
2031,72,0.016278,82136,1337,81467,1294475,15.76,15977,11200,0.7010,212439,13.2968,154.06
2031,73,0.017889,80799,1445,80076,1213008,15.01,15363,10946,0.7125,196462,12.7878,147.95
2031,74,0.019653,79354,1560,78574,1132931,14.28,14749,10678,0.7239,181099,12.2785,141.84
2031,75,0.021765,77794,1693,76947,1054358,13.55,14134,10394,0.7354,166350,11.7693,135.73
2031,76,0.024263,76101,1846,75178,977410,12.84,13516,10094,0.7468,152216,11.2621,129.64
2031,77,0.027033,74254,2007,73251,902233,12.15,12891,9773,0.7581,138700,10.7591,123.61
2031,78,0.030084,72247,2173,71160,828982,11.47,12261,9432,0.7693,125808,10.2610,117.63
2031,79,0.033526,70073,2349,68899,757822,10.81,11625,9072,0.7804,113548,9.7679,111.71
2031,80,0.037549,67724,2543,66453,688923,10.17,10982,8691,0.7913,101923,9.2807,105.87
2031,81,0.042255,65181,2754,63804,622470,9.55,10332,8288,0.8021,90941,8.8016,100.12
2031,82,0.047630,62427,2973,60940,558666,8.95,9673,7861,0.8126,80608,8.3332,94.50
2031,83,0.053729,59454,3194,57856,497726,8.37,9005,7411,0.8229,70935,7.8770,89.02
2031,84,0.060632,56259,3411,54554,439869,7.82,8330,6938,0.8328,61930,7.4346,83.72
2031,85,0.068420,52848,3616,51040,385316,7.29,7649,6444,0.8425,53600,7.0075,78.59
2031,86,0.077169,49232,3799,47333,334275,6.79,6965,5932,0.8517,45951,6.5970,73.66
2031,87,0.086940,45433,3950,43458,286943,6.32,6283,5407,0.8605,38986,6.2046,68.95
2031,88,0.097776,41483,4056,39455,243485,5.87,5608,4873,0.8689,32702,5.8312,64.47
2031,89,0.109710,37427,4106,35374,204029,5.45,4946,4337,0.8768,27094,5.4780,60.24
2031,90,0.122763,33321,4091,31276,168655,5.06,4304,3806,0.8843,22148,5.1455,56.25
2031,91,0.136945,29230,4003,27229,137380,4.70,3691,3290,0.8913,17844,4.8343,52.51
2031,92,0.152259,25227,3841,23307,110151,4.37,3114,2796,0.8978,14153,4.5449,49.04
2031,93,0.168699,21386,3608,19582,86844,4.06,2580,2332,0.9038,11039,4.2777,45.83
2031,94,0.186251,17778,3311,16123,67262,3.78,2097,1907,0.9093,8458,4.0336,42.90
2031,95,0.203988,14467,2951,12992,51139,3.53,1668,1525,0.9143,6361,3.8137,40.26
2031,96,0.221618,11516,2552,10240,38147,3.31,1298,1192,0.9187,4693,3.6160,37.89
2031,97,0.238820,8964,2141,7894,27907,3.11,988,911,0.9227,3395,3.4381,35.76
2031,98,0.255252,6823,1742,5952,20014,2.93,735,681,0.9263,2408,3.2767,33.82
2031,99,0.270567,5082,1375,4394,14061,2.77,535,497,0.9297,1673,3.1273,32.03
2031,100,0.286801,3707,1063,3175,9667,2.61,381,356,0.9329,1138,2.9835,30.30
2031,101,0.304010,2644,804,2242,6492,2.46,266,249,0.9360,757,2.8451,28.64
2031,102,0.322250,1840,593,1543,4250,2.31,181,170,0.9390,491,2.7120,27.04
2031,103,0.341585,1247,426,1034,2707,2.17,120,113,0.9419,310,2.5842,25.51
2031,104,0.362080,821,297,672,1673,2.04,77,73,0.9447,190,2.4614,24.04
2031,105,0.383805,524,201,423,1001,1.91,48,46,0.9473,113,2.3435,22.62
2031,106,0.406833,323,131,257,577,1.79,29,28,0.9499,65,2.2305,21.27
2031,107,0.431243,191,83,150,320,1.67,17,16,0.9523,36,2.1222,19.97
2031,108,0.457118,109,50,84,170,1.56,9,9,0.9546,19,2.0184,18.72
2031,109,0.484545,59,29,45,86,1.46,5,5,0.9569,10,1.9191,17.53
2031,110,0.513618,30,16,23,41,1.36,2,2,0.9590,5,1.8240,16.39
2031,111,0.544435,15,8,11,19,1.26,1,1,0.9610,2,1.7332,15.30
2031,112,0.577101,7,4,5,8,1.17,1,1,0.9630,1,1.6464,14.26
2031,113,0.611727,3,2,2,3,1.08,0,0,0.9648,0,1.5637,13.26
2031,114,0.648431,1,1,1,1,1.00,0,0,0.9666,0,1.4851,12.32
2031,115,0.687336,0,0,0,0,0.92,0,0,0.9683,0,1.4116,11.44
2031,116,0.724534,0,0,0,0,0.86,0,0,0.9697,0,1.3468,10.66
2031,117,0.760760,0,0,0,0,0.80,0,0,0.9710,0,1.2880,9.96
2031,118,0.798798,0,0,0,0,0.74,0,0,0.9723,0,1.2316,9.28
2031,119,0.838738,0,0,0,0,0.68,0,0,0.9735,0,1.1774,8.63
2032,0,0.003998,100000,400,99650,8234232,82.34,100000,16387,0.1639,3718952,37.1895,440.77
2032,1,0.000267,99600,27,99587,8134582,81.67,97361,15996,0.1643,3618952,37.1705,440.55
2032,2,0.000164,99574,16,99565,8034995,80.69,95147,15971,0.1679,3521591,37.0123,438.65
2032,3,0.000127,99557,13,99551,7935430,79.71,92992,15956,0.1716,3426445,36.8466,436.66
2032,4,0.000111,99545,11,99539,7835879,78.72,90890,15944,0.1754,3333453,36.6757,434.61
2032,5,0.000098,99534,10,99529,7736339,77.73,88837,15934,0.1794,3242563,36.5003,432.50
2032,6,0.000089,99524,9,99519,7636811,76.73,86831,15926,0.1834,3153726,36.3204,430.35
2032,7,0.000081,99515,8,99511,7537291,75.74,84871,15918,0.1876,3066896,36.1360,428.13
2032,8,0.000076,99507,8,99503,7437780,74.75,82956,15912,0.1918,2982025,35.9470,425.86
2032,9,0.000074,99499,7,99496,7338277,73.75,81085,15905,0.1962,2899069,35.7536,423.54
2032,10,0.000075,99492,7,99488,7238782,72.76,79256,15899,0.2006,2817984,35.5555,421.17
2032,11,0.000080,99485,8,99481,7139293,71.76,77468,15894,0.2052,2738728,35.3529,418.74
2032,12,0.000092,99477,9,99472,7039813,70.77,75720,15888,0.2098,2661260,35.1459,416.25
2032,13,0.000111,99467,11,99462,6940341,69.78,74011,15881,0.2146,2585539,34.9344,413.71
2032,14,0.000137,99456,14,99450,6840879,68.78,72339,15873,0.2194,2511528,34.7188,411.13
2032,15,0.000166,99443,16,99434,6741430,67.79,70703,15863,0.2244,2439189,34.4990,408.49
2032,16,0.000197,99426,20,99416,6641995,66.80,69102,15852,0.2294,2368486,34.2752,405.80
2032,17,0.000233,99407,23,99395,6542579,65.82,67535,15838,0.2345,2299384,34.0473,403.07
2032,18,0.000274,99383,27,99370,6443184,64.83,66001,15823,0.2397,2231849,33.8152,400.28
2032,19,0.000318,99356,32,99340,6343814,63.85,64500,15805,0.2450,2165847,33.5792,397.45
2032,20,0.000366,99325,36,99306,6244474,62.87,63030,15785,0.2504,2101348,33.3391,394.57
2032,21,0.000414,99288,41,99268,6145167,61.89,61590,15763,0.2559,2038318,33.0950,391.64
2032,22,0.000458,99247,45,99224,6045900,60.92,60180,15738,0.2615,1976728,32.8468,388.66
2032,23,0.000495,99202,49,99177,5946675,59.95,58800,15711,0.2672,1916548,32.5942,385.63
2032,24,0.000528,99152,52,99126,5847498,58.97,57450,15682,0.2730,1857748,32.3369,382.54
2032,25,0.000559,99100,55,99072,5748372,58.01,56128,15653,0.2789,1800298,32.0746,379.39
2032,26,0.000593,99045,59,99015,5649299,57.04,54836,15622,0.2849,1744170,31.8071,376.18
2032,27,0.000633,98986,63,98955,5550284,56.07,53571,15590,0.2910,1689334,31.5343,372.91
2032,28,0.000681,98923,67,98890,5451329,55.11,52334,15557,0.2973,1635762,31.2564,369.58
2032,29,0.000735,98856,73,98820,5352439,54.14,51122,15522,0.3036,1583429,30.9734,366.18
2032,30,0.000793,98783,78,98744,5253620,53.18,49936,15485,0.3101,1532306,30.6853,362.72
2032,31,0.000849,98705,84,98663,5154876,52.23,48775,15447,0.3167,1482370,30.3922,359.21
2032,32,0.000899,98621,89,98577,5056212,51.27,47638,15406,0.3234,1433596,30.0937,355.62
2032,33,0.000942,98533,93,98486,4957635,50.31,46525,15364,0.3302,1385958,29.7897,351.98
2032,34,0.000979,98440,96,98392,4859149,49.36,45436,15322,0.3372,1339433,29.4796,348.26
2032,35,0.001020,98343,100,98293,4760758,48.41,44371,15278,0.3443,1293997,29.1632,344.46
2032,36,0.001065,98243,105,98191,4662464,47.46,43329,15234,0.3516,1249626,28.8404,340.58
2032,37,0.001110,98138,109,98084,4564274,46.51,42310,15189,0.3590,1206297,28.5111,336.63
2032,38,0.001154,98029,113,97973,4466190,45.56,41313,15143,0.3665,1163988,28.1751,332.60
2032,39,0.001201,97916,118,97857,4368217,44.61,40337,15096,0.3742,1122675,27.8323,328.49
2032,40,0.001256,97799,123,97737,4270360,43.66,39383,15049,0.3821,1082338,27.4824,324.29
2032,41,0.001322,97676,129,97611,4172622,42.72,38449,15000,0.3901,1042955,27.1256,320.01
2032,42,0.001401,97547,137,97478,4075011,41.77,37535,14951,0.3983,1004506,26.7619,315.64
2032,43,0.001492,97410,145,97337,3977532,40.83,36640,14899,0.4066,966971,26.3914,311.20
2032,44,0.001600,97265,156,97187,3880195,39.89,35762,14846,0.4151,930331,26.0142,306.67
2032,45,0.001720,97109,167,97026,3783008,38.96,34902,14790,0.4238,894569,25.6305,302.07
2032,46,0.001859,96942,180,96852,3685983,38.02,34059,14731,0.4325,859666,25.2404,297.39
2032,47,0.002034,96762,197,96663,3589131,37.09,33231,14669,0.4414,825607,24.8441,292.63
2032,48,0.002250,96565,217,96456,3492467,36.17,32418,14603,0.4505,792376,24.4423,287.81
2032,49,0.002502,96348,241,96227,3396011,35.25,31618,14532,0.4596,759957,24.0355,282.93
2032,50,0.002771,96107,266,95973,3299784,34.33,30830,14455,0.4689,728339,23.6245,277.99
2032,51,0.003052,95840,293,95694,3203810,33.43,30053,14371,0.4782,697510,23.2092,273.01
2032,52,0.003359,95548,321,95387,3108116,32.53,29288,14282,0.4876,667456,22.7895,267.97
2032,53,0.003692,95227,352,95051,3012729,31.64,28533,14185,0.4972,638168,22.3658,262.89
2032,54,0.004045,94875,384,94683,2917678,30.75,27789,14082,0.5068,609635,21.9382,257.76
2032,55,0.004436,94491,419,94282,2822995,29.88,27054,13972,0.5165,581847,21.5068,252.58
2032,56,0.004834,94072,455,93845,2728713,29.01,26329,13855,0.5262,554792,21.0719,247.36
2032,57,0.005183,93618,485,93375,2634868,28.15,25612,13731,0.5361,528464,20.6333,242.10
2032,58,0.005460,93132,509,92878,2541493,27.29,24907,13601,0.5461,502852,20.1895,236.77
2032,59,0.005699,92624,528,92360,2448615,26.44,24214,13468,0.5562,477945,19.7387,231.36
2032,60,0.005962,92096,549,91821,2356255,25.58,23534,13333,0.5665,453732,19.2795,225.85
2032,61,0.006292,91547,576,91259,2264433,24.74,22868,13196,0.5770,430197,18.8121,220.25
2032,62,0.006686,90971,608,90667,2173175,23.89,22213,13055,0.5877,407329,18.3372,214.55
2032,63,0.007159,90363,647,90039,2082508,23.05,21569,12910,0.5986,385116,17.8553,208.76
2032,64,0.007720,89716,693,89369,1992469,22.21,20933,12759,0.6095,363547,17.3673,202.91
2032,65,0.008373,89023,745,88650,1903099,21.38,20304,12601,0.6206,342614,16.8740,196.99
2032,66,0.009118,88278,805,87875,1814449,20.55,19682,12435,0.6318,322310,16.3763,191.02
2032,67,0.009954,87473,871,87037,1726574,19.74,19064,12260,0.6431,302629,15.8747,185.00
2032,68,0.010887,86602,943,86131,1639536,18.93,18450,12074,0.6544,283565,15.3698,178.94
2032,69,0.011937,85659,1022,85148,1553406,18.13,17838,11878,0.6659,265115,14.8621,172.85
2032,70,0.013184,84637,1116,84079,1468258,17.35,17229,11670,0.6773,247277,14.3522,166.73
2032,71,0.014610,83521,1220,82911,1384179,16.57,16620,11448,0.6888,230048,13.8418,160.60
2032,72,0.016130,82301,1328,81637,1301268,15.81,16009,11210,0.7003,213428,13.3320,154.48
2032,73,0.017727,80973,1435,80255,1219632,15.06,15396,10958,0.7117,197419,12.8224,148.37
2032,74,0.019476,79538,1549,78763,1139376,14.32,14783,10691,0.7232,182023,12.3126,142.25
2032,75,0.021573,77989,1682,77147,1060613,13.60,14170,10410,0.7346,167240,11.8027,136.13
2032,76,0.024053,76306,1835,75388,983466,12.89,13552,10111,0.7461,153070,11.2948,130.04
2032,77,0.026798,74471,1996,73473,908077,12.19,12929,9792,0.7574,139518,10.7911,123.99
2032,78,0.029812,72475,2161,71395,834604,11.52,12300,9453,0.7686,126589,10.2922,118.01
2032,79,0.033211,70314,2335,69147,763210,10.85,11665,9095,0.7797,114289,9.7980,112.08
2032,80,0.037181,67979,2528,66715,694063,10.21,11024,8716,0.7907,102625,9.3095,106.21
2032,81,0.041839,65452,2738,64082,627348,9.58,10375,8316,0.8015,91601,8.8289,100.45
2032,82,0.047185,62713,2959,61234,563265,8.98,9718,7891,0.8121,81226,8.3587,94.80
2032,83,0.053282,59754,3184,58162,502032,8.40,9051,7443,0.8224,71508,7.9007,89.31
2032,84,0.060198,56570,3405,54868,443869,7.85,8376,6972,0.8324,62457,7.4567,83.98
2032,85,0.068001,53165,3615,51357,389002,7.32,7695,6479,0.8420,54081,7.0283,78.84
2032,86,0.076751,49550,3803,47648,337645,6.81,7010,5967,0.8512,46387,6.6170,73.90
2032,87,0.086501,45747,3957,43768,289997,6.34,6327,5441,0.8601,39376,6.2238,69.19
2032,88,0.097295,41789,4066,39756,246229,5.89,5650,4906,0.8685,33050,5.8500,64.70
2032,89,0.109166,37724,4118,35664,206472,5.47,4985,4369,0.8764,27400,5.4963,60.46
2032,90,0.122140,33605,4105,31553,170808,5.08,4341,3837,0.8839,22415,5.1634,56.46
2032,91,0.136234,29501,4019,27491,139255,4.72,3725,3319,0.8909,18074,4.8518,52.72
2032,92,0.151455,25482,3859,23552,111763,4.39,3145,2823,0.8974,14349,4.5618,49.24
2032,93,0.167803,21622,3628,19808,88211,4.08,2609,2357,0.9035,11203,4.2941,46.03
2032,94,0.185268,17994,3334,16327,68403,3.80,2122,1929,0.9090,8594,4.0494,43.09
2032,95,0.202917,14660,2975,13173,52075,3.55,1690,1545,0.9139,6472,3.8289,40.45
2032,96,0.220459,11686,2576,10397,38902,3.33,1317,1210,0.9184,4782,3.6307,38.07
2032,97,0.237574,9109,2164,8027,28505,3.13,1004,926,0.9224,3465,3.4523,35.93
2032,98,0.253922,6945,1764,6063,20478,2.95,748,693,0.9260,2461,3.2904,33.98
2032,99,0.269158,5182,1395,4484,14414,2.78,545,507,0.9294,1713,3.1405,32.19
2032,100,0.285307,3787,1080,3247,9930,2.62,390,363,0.9326,1168,2.9962,30.45
2032,101,0.302426,2707,819,2297,6683,2.47,272,255,0.9358,778,2.8573,28.79
2032,102,0.320571,1888,605,1585,4386,2.32,186,174,0.9388,506,2.7238,27.19
2032,103,0.339806,1283,436,1065,2800,2.18,123,116,0.9416,320,2.5954,25.65
2032,104,0.360194,847,305,694,1736,2.05,80,75,0.9444,197,2.4722,24.17
2032,105,0.381806,542,207,438,1041,1.92,50,47,0.9471,117,2.3539,22.75
2032,106,0.404714,335,136,267,603,1.80,30,29,0.9496,67,2.2404,21.39
2032,107,0.428997,199,86,157,336,1.68,17,17,0.9521,37,2.1317,20.08
2032,108,0.454736,114,52,88,179,1.57,10,9,0.9544,20,2.0275,18.83
2032,109,0.482021,62,30,47,91,1.47,5,5,0.9567,10,1.9278,17.63
2032,110,0.510942,32,16,24,44,1.37,3,3,0.9588,5,1.8324,16.49
2032,111,0.541598,16,9,11,20,1.27,1,1,0.9609,2,1.7412,15.39
2032,112,0.574094,7,4,5,8,1.18,1,1,0.9628,1,1.6540,14.35
2032,113,0.608540,3,2,2,3,1.09,0,0,0.9647,0,1.5710,13.35
2032,114,0.645052,1,1,1,1,1.01,0,0,0.9665,0,1.4921,12.41
2032,115,0.683756,0,0,0,0,0.93,0,0,0.9681,0,1.4184,11.52
2032,116,0.720596,0,0,0,0,0.86,0,0,0.9696,0,1.3535,10.74
2032,117,0.756626,0,0,0,0,0.80,0,0,0.9709,0,1.2945,10.03
2032,118,0.794457,0,0,0,0,0.74,0,0,0.9722,0,1.2378,9.35
