United States life table functions and actuarial functions at 2.3 percent interest
based on the historical mortality probabilities used in the 2020 Trustees Report.
Females
,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
1971,110,0.588726,3,2,2,3,1.14,0,0,0.9636,0,1.6206,13.95
1971,111,0.623418,1,1,1,1,1.06,0,0,0.9653,0,1.5438,13.03
1971,112,0.654589,0,0,0,0,0.99,0,0,0.9668,0,1.4771,12.23
1971,113,0.687318,0,0,0,0,0.93,0,0,0.9682,0,1.4131,11.46
1971,114,0.721684,0,0,0,0,0.86,0,0,0.9696,0,1.3517,10.72
1971,115,0.757768,0,0,0,0,0.80,0,0,0.9709,0,1.2927,10.01
1971,116,0.795657,0,0,0,0,0.74,0,0,0.9722,0,1.2360,9.33
1971,117,0.835440,0,0,0,0,0.69,0,0,0.9734,0,1.1817,8.68
1971,118,0.877212,0,0,0,0,0.63,0,0,0.9746,0,1.1296,8.06
1971,119,0.921072,0,0,0,0,0.58,0,0,0.9757,0,1.0796,7.46
1972,0,0.015917,100000,1592,98570,7521774,75.22,100000,19990,0.1999,3558689,35.5869,421.54
1972,1,0.001064,98408,105,98356,7423204,75.43,96196,18434,0.1916,3458689,35.9547,425.96
1972,2,0.000709,98304,70,98269,7324848,74.51,93933,18334,0.1952,3362493,35.7967,424.06
1972,3,0.000568,98234,56,98206,7226579,73.57,91756,18269,0.1991,3268560,35.6223,421.97
1972,4,0.000442,98178,43,98156,7128373,72.61,89642,18218,0.2032,3176804,35.4387,419.76
1972,5,0.000405,98135,40,98115,7030217,71.64,87588,18180,0.2076,3087162,35.2464,417.46
1972,6,0.000377,98095,37,98077,6932102,70.67,85584,18145,0.2120,2999574,35.0483,415.08
1972,7,0.000350,98058,34,98041,6834025,69.69,83628,18113,0.2166,2913990,34.8445,412.63
1972,8,0.000321,98024,32,98008,6735984,68.72,81720,18085,0.2213,2830361,34.6350,410.12
1972,9,0.000290,97992,28,97978,6637976,67.74,79857,18059,0.2261,2748642,34.4197,407.54
1972,10,0.000263,97964,26,97951,6539998,66.76,78039,18037,0.2311,2668785,34.1983,404.88
1972,11,0.000251,97938,25,97926,6442048,65.78,76264,18016,0.2362,2590747,33.9708,402.15
1972,12,0.000267,97913,26,97900,6344122,64.79,74531,17998,0.2415,2514483,33.7376,399.35
1972,13,0.000319,97887,31,97872,6246222,63.81,72835,17978,0.2468,2439952,33.4995,396.49
1972,14,0.000397,97856,39,97837,6148350,62.83,71175,17956,0.2523,2367117,33.2576,393.59
1972,15,0.000487,97817,48,97793,6050513,61.86,69547,17928,0.2578,2295941,33.0127,390.65
1972,16,0.000571,97769,56,97742,5952720,60.89,67951,17895,0.2634,2226394,32.7649,387.68
1972,17,0.000637,97714,62,97683,5854979,59.92,66385,17857,0.2690,2158444,32.5141,384.67
1972,18,0.000674,97651,66,97619,5757296,58.96,64851,17816,0.2747,2092059,32.2594,381.61
1972,19,0.000689,97586,67,97552,5659677,58.00,63350,17773,0.2805,2027208,32.0000,378.50
1972,20,0.000703,97518,69,97484,5562125,57.04,61883,17730,0.2865,1963857,31.7348,375.32
1972,21,0.000723,97450,71,97415,5464641,56.08,60449,17688,0.2926,1901974,31.4639,372.07
1972,22,0.000739,97379,72,97343,5367227,55.12,59048,17645,0.2988,1841524,31.1871,368.75
1972,23,0.000749,97307,73,97271,5269884,54.16,57677,17602,0.3052,1782477,30.9042,365.35
1972,24,0.000758,97234,74,97198,5172613,53.20,56338,17560,0.3117,1724799,30.6149,361.88
1972,25,0.000766,97161,74,97124,5075415,52.24,55030,17518,0.3183,1668461,30.3191,358.33
1972,26,0.000780,97086,76,97049,4978291,51.28,53752,17477,0.3251,1613431,30.0164,354.70
1972,27,0.000808,97011,78,96971,4881243,50.32,52502,17436,0.3321,1559679,29.7069,350.98
1972,28,0.000853,96932,83,96891,4784271,49.36,51280,17395,0.3392,1507177,29.3910,347.19
1972,29,0.000914,96850,89,96805,4687381,48.40,50085,17352,0.3465,1455897,29.0687,343.32
1972,30,0.000985,96761,95,96713,4590575,47.44,48914,17307,0.3538,1405812,28.7406,339.39
1972,31,0.001063,96666,103,96614,4493862,46.49,47767,17260,0.3613,1356898,28.4066,335.38
1972,32,0.001147,96563,111,96508,4397248,45.54,46643,17210,0.3690,1309131,28.0668,331.30
1972,33,0.001236,96452,119,96393,4300740,44.59,45542,17158,0.3767,1262488,27.7212,327.15
1972,34,0.001333,96333,128,96269,4204348,43.64,44463,17103,0.3847,1216945,27.3696,322.93
1972,35,0.001441,96204,139,96135,4108079,42.70,43406,17045,0.3927,1172482,27.0121,318.65
1972,36,0.001564,96066,150,95991,4011944,41.76,42369,16984,0.4009,1129076,26.6488,314.29
1972,37,0.001703,95916,163,95834,3915953,40.83,41351,16919,0.4092,1086707,26.2798,309.86
1972,38,0.001862,95752,178,95663,3820119,39.90,40353,16850,0.4176,1045356,25.9053,305.36
1972,39,0.002039,95574,195,95477,3724456,38.97,39372,16777,0.4261,1005003,25.5257,300.81
1972,40,0.002230,95379,213,95273,3628979,38.05,38409,16698,0.4348,965631,25.1410,296.19
1972,41,0.002436,95167,232,95051,3533706,37.13,37461,16615,0.4435,927222,24.7514,291.52
1972,42,0.002663,94935,253,94808,3438656,36.22,36530,16525,0.4524,889761,24.3571,286.78
1972,43,0.002913,94682,276,94544,3343848,35.32,35613,16430,0.4614,853231,23.9581,282.00
1972,44,0.003183,94406,301,94256,3249304,34.42,34711,16329,0.4704,817617,23.5547,277.16
1972,45,0.003483,94106,328,93942,3155048,33.53,33823,16221,0.4796,782906,23.1472,272.27
1972,46,0.003798,93778,356,93600,3061106,32.64,32947,16106,0.4888,749083,22.7357,267.33
1972,47,0.004107,93422,384,93230,2967506,31.76,32084,15984,0.4982,716136,22.3204,262.35
1972,48,0.004400,93038,409,92833,2874277,30.89,31234,15855,0.5076,684051,21.9007,257.31
1972,49,0.004693,92629,435,92411,2781443,30.03,30398,15720,0.5172,652817,21.4760,252.21
1972,50,0.005003,92194,461,91963,2689032,29.17,29575,15581,0.5268,622420,21.0457,247.05
1972,51,0.005357,91733,491,91487,2597069,28.31,28765,15436,0.5366,592845,20.6099,241.82
1972,52,0.005774,91241,527,90978,2505582,27.46,27968,15286,0.5465,564080,20.1689,236.53
1972,53,0.006270,90714,569,90430,2414604,26.62,27181,15128,0.5566,536112,19.7237,231.18
1972,54,0.006833,90146,616,89838,2324174,25.78,26403,14961,0.5666,508931,19.2752,225.80
1972,55,0.007459,89530,668,89196,2234337,24.96,25633,14785,0.5768,482528,18.8242,220.39
1972,56,0.008118,88862,721,88501,2145141,24.14,24870,14598,0.5870,456894,18.3711,214.95
1972,57,0.008790,88140,775,87753,2056640,23.33,24114,14401,0.5972,432024,17.9161,209.49
1972,58,0.009459,87366,826,86952,1968887,22.54,23364,14193,0.6075,407910,17.4586,204.00
1972,59,0.010149,86539,878,86100,1881935,21.75,22623,13977,0.6178,384546,16.9980,198.48
1972,60,0.010929,85661,936,85193,1795834,20.96,21890,13753,0.6283,361923,16.5337,192.90
1972,61,0.011805,84725,1000,84225,1710642,20.19,21164,13519,0.6388,340033,16.0666,187.30
1972,62,0.012723,83725,1065,83192,1626417,19.43,20444,13275,0.6493,318869,15.5973,181.67
1972,63,0.013677,82659,1131,82094,1543225,18.67,19730,13021,0.6599,298425,15.1254,176.01
1972,64,0.014708,81529,1199,80929,1461131,17.92,19023,12757,0.6706,278695,14.6507,170.31
1972,65,0.015887,80330,1276,79692,1380201,17.18,18321,12483,0.6813,259672,14.1731,164.58
1972,66,0.017256,79054,1364,78371,1300510,16.45,17625,12199,0.6921,241351,13.6937,158.82
1972,67,0.018809,77689,1461,76959,1222138,15.73,16931,11901,0.7029,223726,13.2136,153.06
1972,68,0.020568,76228,1568,75444,1145180,15.02,16239,11590,0.7137,206794,12.7341,147.31
1972,69,0.022559,74660,1684,73818,1069735,14.33,15548,11264,0.7244,190555,12.2560,141.57
1972,70,0.024846,72976,1813,72069,995917,13.65,14855,10921,0.7351,175007,11.7807,135.87
1972,71,0.027428,71163,1952,70187,923848,12.98,14161,10560,0.7457,160152,11.3096,130.22
1972,72,0.030269,69211,2095,68164,853661,12.33,13463,10180,0.7562,145991,10.8442,124.63
1972,73,0.033375,67116,2240,65996,785497,11.70,12762,9782,0.7665,132528,10.3849,119.12
1972,74,0.036806,64876,2388,63682,719501,11.09,12058,9366,0.7767,119767,9.9323,113.69
1972,75,0.040672,62488,2541,61217,655819,10.50,11353,8932,0.7867,107708,9.4869,108.34
1972,76,0.045025,59947,2699,58597,594602,9.92,10647,8480,0.7965,96355,9.0502,103.10
1972,77,0.049850,57248,2854,55821,536005,9.36,9939,8012,0.8061,85708,8.6236,97.98
1972,78,0.055176,54394,3001,52893,480184,8.83,9231,7528,0.8155,75769,8.2081,93.00
1972,79,0.061052,51393,3138,49824,427291,8.31,8526,7030,0.8245,66538,7.8045,88.15
1972,80,0.067445,48255,3255,46628,377467,7.82,7825,6521,0.8333,58013,7.4136,83.46
1972,81,0.074476,45000,3351,43325,330839,7.35,7133,6005,0.8418,50188,7.0357,78.93
1972,82,0.082330,41649,3429,39935,287514,6.90,6454,5486,0.8500,43054,6.6714,74.56
1972,83,0.091093,38220,3482,36479,247580,6.48,5789,4966,0.8579,36601,6.3223,70.37
1972,84,0.100676,34738,3497,32990,211101,6.08,5143,4451,0.8653,30812,5.9904,66.39
1972,85,0.110935,31241,3466,29508,178111,5.70,4522,3945,0.8724,25668,5.6767,62.62
1972,86,0.121748,27775,3382,26085,148603,5.35,3930,3454,0.8790,21146,5.3812,59.07
1972,87,0.133045,24394,3245,22771,122518,5.02,3374,2987,0.8853,17217,5.1033,55.74
1972,88,0.144803,21148,3062,19617,99747,4.72,2859,2548,0.8911,13843,4.8419,52.60
1972,89,0.157050,18086,2840,16666,80130,4.43,2390,2143,0.8967,10984,4.5957,49.65
1972,90,0.169821,15246,2589,13951,63464,4.16,1969,1776,0.9019,8594,4.3638,46.87
1972,91,0.183158,12657,2318,11497,49513,3.91,1598,1449,0.9068,6625,4.1451,44.24
1972,92,0.197101,10338,2038,9320,38015,3.68,1276,1163,0.9114,5026,3.9388,41.77
1972,93,0.211678,8301,1757,7422,28696,3.46,1002,917,0.9158,3750,3.7445,39.43
1972,94,0.226913,6544,1485,5801,21274,3.25,772,710,0.9199,2749,3.5615,37.24
1972,95,0.242702,5059,1228,4445,15473,3.06,583,539,0.9238,1977,3.3895,35.17
1972,96,0.259007,3831,992,3335,11028,2.88,432,400,0.9274,1394,3.2279,33.23
1972,97,0.275788,2839,783,2447,7693,2.71,313,291,0.9308,962,3.0757,31.41
1972,98,0.292996,2056,602,1755,5245,2.55,221,207,0.9341,649,2.9321,29.69
1972,99,0.310576,1453,451,1228,3491,2.40,153,143,0.9371,428,2.7957,28.05
1972,100,0.329210,1002,330,837,2263,2.26,103,97,0.9401,275,2.6646,26.47
1972,101,0.348963,672,235,555,1426,2.12,68,64,0.9429,172,2.5386,24.96
1972,102,0.369901,438,162,357,871,1.99,43,41,0.9456,104,2.4176,23.51
1972,103,0.392095,276,108,222,514,1.87,27,25,0.9483,61,2.3015,22.12
1972,104,0.415621,168,70,133,293,1.75,16,15,0.9508,34,2.1903,20.78
1972,105,0.440558,98,43,76,160,1.63,9,9,0.9532,19,2.0836,19.50
1972,106,0.466991,55,26,42,83,1.52,5,5,0.9554,10,1.9816,18.28
1972,107,0.495011,29,14,22,41,1.42,3,2,0.9576,5,1.8839,17.11
1972,108,0.524711,15,8,11,19,1.32,1,1,0.9597,2,1.7906,15.99
1972,109,0.556194,7,4,5,9,1.23,1,1,0.9617,1,1.7017,14.92
1972,110,0.589566,3,2,2,4,1.14,0,0,0.9636,0,1.6174,13.91
1972,111,0.624940,1,1,1,1,1.06,0,0,0.9654,0,1.5389,12.97
1972,112,0.658221,0,0,0,0,0.98,0,0,0.9670,0,1.4698,12.14
1972,113,0.691132,0,0,0,0,0.92,0,0,0.9684,0,1.4060,11.37
1972,114,0.725689,0,0,0,0,0.86,0,0,0.9698,0,1.3449,10.64
1972,115,0.761973,0,0,0,0,0.79,0,0,0.9711,0,1.2861,9.93
1972,116,0.800072,0,0,0,0,0.74,0,0,0.9724,0,1.2298,9.26
1972,117,0.840076,0,0,0,0,0.68,0,0,0.9736,0,1.1757,8.61
1972,118,0.882079,0,0,0,0,0.63,0,0,0.9747,0,1.1238,7.99
1972,119,0.926183,0,0,0,0,0.58,0,0,0.9759,0,1.0741,7.39
1973,0,0.015366,100000,1537,98623,7546683,75.47,100000,19855,0.1986,3564694,35.6469,422.26
1973,1,0.001079,98463,106,98410,7448060,75.64,96250,18353,0.1907,3464694,35.9969,426.46
1973,2,0.000723,98357,71,98322,7349650,74.72,93984,18252,0.1942,3368445,35.8405,424.59
1973,3,0.000496,98286,49,98262,7251328,73.78,91805,18185,0.1981,3274460,35.6676,422.51
1973,4,0.000457,98237,45,98215,7153066,72.81,89696,18141,0.2022,3182656,35.4826,420.29
1973,5,0.000410,98192,40,98172,7054851,71.85,87640,18101,0.2065,3092959,35.2918,418.00
1973,6,0.000375,98152,37,98134,6956679,70.88,85634,18066,0.2110,3005320,35.0949,415.64
1973,7,0.000343,98115,34,98099,6858545,69.90,83677,18034,0.2155,2919686,34.8922,413.21
1973,8,0.000311,98082,30,98067,6760447,68.93,81768,18006,0.2202,2836009,34.6836,410.70
1973,9,0.000278,98051,27,98038,6662380,67.95,79905,17981,0.2250,2754241,34.4690,408.13
1973,10,0.000251,98024,25,98012,6564342,66.97,78087,17960,0.2300,2674336,34.2483,405.48
1973,11,0.000239,98000,23,97988,6466331,65.98,76312,17941,0.2351,2596249,34.0216,402.76
1973,12,0.000257,97976,25,97963,6368343,65.00,74578,17923,0.2403,2519937,33.7892,399.97
1973,13,0.000311,97951,30,97936,6270379,64.02,72883,17904,0.2457,2445359,33.5519,397.12
1973,14,0.000390,97920,38,97901,6172444,63.04,71222,17882,0.2511,2372476,33.3110,394.23
1973,15,0.000483,97882,47,97859,6074542,62.06,69594,17855,0.2566,2301254,33.0670,391.30
1973,16,0.000569,97835,56,97807,5976684,61.09,67996,17822,0.2621,2231661,32.8204,388.34
1973,17,0.000636,97779,62,97748,5878876,60.12,66430,17784,0.2677,2163664,32.5708,385.35
1973,18,0.000671,97717,66,97684,5781128,59.16,64895,17743,0.2734,2097235,32.3175,382.31
1973,19,0.000682,97652,67,97618,5683444,58.20,63393,17700,0.2792,2032340,32.0593,379.21
1973,20,0.000691,97585,67,97551,5585825,57.24,61926,17658,0.2851,1968947,31.7953,376.04
1973,21,0.000707,97518,69,97483,5488274,56.28,60492,17616,0.2912,1907021,31.5254,372.81
1973,22,0.000719,97449,70,97414,5390791,55.32,59090,17574,0.2974,1846530,31.2496,369.50
1973,23,0.000729,97378,71,97343,5293377,54.36,57720,17533,0.3038,1787440,30.9676,366.11
1973,24,0.000739,97307,72,97272,5196034,53.40,56381,17492,0.3102,1729720,30.6793,362.65
1973,25,0.000750,97236,73,97199,5098763,52.44,55072,17451,0.3169,1673340,30.3843,359.11
1973,26,0.000766,97163,74,97125,5001564,51.48,53794,17411,0.3237,1618267,30.0827,355.49
1973,27,0.000791,97088,77,97050,4904438,50.52,52544,17370,0.3306,1564473,29.7745,351.79
1973,28,0.000830,97011,81,96971,4807389,49.55,51322,17330,0.3377,1511929,29.4596,348.01
1973,29,0.000881,96931,85,96888,4710418,48.60,50127,17288,0.3449,1460607,29.1383,344.16
1973,30,0.000941,96845,91,96800,4613529,47.64,48956,17245,0.3522,1410480,28.8109,340.23
1973,31,0.001009,96754,98,96705,4516730,46.68,47811,17200,0.3597,1361524,28.4774,336.23
1973,32,0.001090,96657,105,96604,4420024,45.73,46689,17153,0.3674,1313713,28.1377,332.15
1973,33,0.001184,96551,114,96494,4323420,44.78,45589,17103,0.3752,1267025,27.7922,328.01
1973,34,0.001292,96437,125,96375,4226926,43.83,44511,17050,0.3830,1221435,27.4409,323.79
1973,35,0.001415,96312,136,96244,4130551,42.89,43455,16994,0.3911,1176924,27.0840,319.51
1973,36,0.001550,96176,149,96102,4034307,41.95,42417,16934,0.3992,1133469,26.7218,315.16
1973,37,0.001692,96027,162,95946,3938206,41.01,41399,16869,0.4075,1091052,26.3542,310.75
1973,38,0.001841,95865,176,95776,3842260,40.08,40400,16801,0.4159,1049652,25.9814,306.28
1973,39,0.002000,95688,191,95592,3746484,39.15,39419,16728,0.4244,1009252,25.6031,301.74
1973,40,0.002170,95497,207,95393,3650891,38.23,38456,16651,0.4330,969833,25.2194,297.13
1973,41,0.002358,95289,225,95177,3555498,37.31,37510,16570,0.4417,931377,24.8303,292.46
1973,42,0.002574,95065,245,94942,3460321,36.40,36580,16483,0.4506,893867,24.4360,287.73
1973,43,0.002821,94820,268,94686,3365379,35.49,35665,16391,0.4596,857287,24.0369,282.94
1973,44,0.003096,94553,293,94406,3270692,34.59,34765,16293,0.4687,821622,23.6334,278.10
1973,45,0.003401,94260,321,94100,3176286,33.70,33878,16188,0.4778,786857,23.2259,273.21
1973,46,0.003721,93939,350,93764,3082187,32.81,33004,16075,0.4871,752978,22.8147,268.28
1973,47,0.004036,93590,378,93401,2988422,31.93,32142,15955,0.4964,719974,22.3998,263.30
1973,48,0.004334,93212,404,93010,2895021,31.06,31293,15828,0.5058,687832,21.9807,258.27
1973,49,0.004633,92808,430,92593,2802011,30.19,30456,15696,0.5153,656540,21.5567,253.18
1973,50,0.004947,92378,457,92150,2709418,29.33,29634,15558,0.5250,626083,21.1274,248.03
1973,51,0.005305,91921,488,91677,2617269,28.47,28824,15414,0.5348,596449,20.6926,242.81
1973,52,0.005730,91433,524,91171,2525592,27.62,28027,15265,0.5447,567625,20.2530,237.54
1973,53,0.006239,90910,567,90626,2434420,26.78,27240,15108,0.5546,539598,19.8093,232.21
1973,54,0.006818,90342,616,90034,2343794,25.94,26461,14942,0.5647,512359,19.3628,226.85
1973,55,0.007457,89726,669,89392,2253760,25.12,25690,14765,0.5748,485898,18.9141,221.47
1973,56,0.008123,89057,723,88696,2164368,24.30,24925,14578,0.5849,460208,18.4638,216.07
1973,57,0.008796,88334,777,87945,2075673,23.50,24167,14380,0.5950,435283,18.0117,210.64
1973,58,0.009459,87557,828,87143,1987727,22.70,23416,14172,0.6053,411117,17.5574,205.19
1973,59,0.010135,86729,879,86289,1900584,21.91,22673,13956,0.6155,387701,17.1000,199.70
1973,60,0.010898,85850,936,85382,1814295,21.13,21938,13731,0.6259,365028,16.6389,194.17
1973,61,0.011749,84914,998,84415,1728913,20.36,21211,13498,0.6363,343090,16.1749,188.60
1973,62,0.012619,83917,1059,83387,1644498,19.60,20491,13254,0.6468,321879,15.7085,183.00
1973,63,0.013497,82858,1118,82298,1561111,18.84,19777,13001,0.6574,301388,15.2391,177.37
1973,64,0.014431,81739,1180,81149,1478812,18.09,19072,12740,0.6680,281611,14.7659,171.69
1973,65,0.015508,80560,1249,79935,1397663,17.35,18374,12471,0.6787,262539,14.2887,165.96
1973,66,0.016776,79310,1331,78645,1317728,16.61,17682,12193,0.6895,244165,13.8085,160.20
1973,67,0.018226,77980,1421,77269,1239083,15.89,16995,11903,0.7004,226483,13.3266,154.42
1973,68,0.019882,76559,1522,75797,1161814,15.18,16310,11600,0.7112,209488,12.8443,148.63
1973,69,0.021773,75036,1634,74220,1086016,14.47,15626,11283,0.7221,193178,12.3625,142.85
1973,70,0.023950,73403,1758,72524,1011797,13.78,14942,10950,0.7328,177552,11.8825,137.09
1973,71,0.026429,71645,1894,70698,939273,13.11,14257,10601,0.7436,162610,11.4060,131.37
1973,72,0.029205,69751,2037,68733,868575,12.45,13568,10232,0.7542,148353,10.9343,125.71
1973,73,0.032292,67714,2187,66621,799843,11.81,12875,9845,0.7646,134786,10.4685,120.12
1973,74,0.035737,65527,2342,64357,733222,11.19,12179,9439,0.7750,121910,10.0095,114.61
1973,75,0.039648,63186,2505,61933,668865,10.59,11480,9013,0.7851,109731,9.5584,109.20
1973,76,0.044035,60681,2672,59344,606932,10.00,10777,8568,0.7950,98251,9.1167,103.90
1973,77,0.048833,58008,2833,56592,547588,9.44,10071,8104,0.8047,87474,8.6858,98.73
1973,78,0.054046,55176,2982,53685,490996,8.90,9364,7623,0.8142,77403,8.2663,93.70
1973,79,0.059758,52194,3119,50634,437311,8.38,8659,7129,0.8233,68039,7.8581,88.80
1973,80,0.065972,49075,3238,47456,386677,7.88,7958,6623,0.8322,59381,7.4617,84.04
1973,81,0.072872,45837,3340,44167,339221,7.40,7266,6110,0.8409,51423,7.0772,79.43
1973,82,0.080691,42497,3429,40782,295054,6.94,6585,5592,0.8492,44157,6.7057,74.97
1973,83,0.089545,39068,3498,37319,254271,6.51,5918,5073,0.8573,37572,6.3492,70.69
1973,84,0.099311,35569,3532,33803,216953,6.10,5267,4555,0.8649,31654,6.0104,66.63
1973,85,0.109793,32037,3517,30278,183149,5.72,4637,4044,0.8721,26388,5.6908,62.79
1973,86,0.120824,28520,3446,26797,152871,5.36,4035,3546,0.8788,21751,5.3906,59.19
1973,87,0.132307,25074,3317,23415,126074,5.03,3468,3069,0.8851,17716,5.1088,55.81
1973,88,0.144216,21756,3138,20188,102659,4.72,2941,2621,0.8911,14248,4.8443,52.63
1973,89,0.156592,18619,2916,17161,82472,4.43,2460,2206,0.8967,11307,4.5954,49.65
1973,90,0.169491,15703,2662,14372,65311,4.16,2029,1830,0.9020,8846,4.3610,46.83
1973,91,0.182974,13042,2386,11848,50939,3.91,1647,1494,0.9069,6818,4.1400,44.18
1973,92,0.197102,10655,2100,9605,39090,3.67,1315,1199,0.9116,5171,3.9316,41.68
1973,93,0.211922,8555,1813,7649,29485,3.45,1032,946,0.9160,3856,3.7353,39.32
1973,94,0.227475,6742,1534,5975,21836,3.24,795,732,0.9202,2824,3.5506,37.11
1973,95,0.243560,5208,1269,4574,15861,3.05,601,555,0.9241,2028,3.3776,35.03
1973,96,0.260130,3940,1025,3427,11287,2.86,444,412,0.9277,1428,3.2155,33.09
1973,97,0.277131,2915,808,2511,7859,2.70,321,299,0.9311,984,3.0633,31.26
1973,98,0.294501,2107,621,1797,5348,2.54,227,212,0.9344,663,2.9199,29.54
1973,99,0.312171,1487,464,1255,3551,2.39,156,147,0.9374,436,2.7840,27.91
1973,100,0.330901,1023,338,853,2297,2.25,105,99,0.9403,279,2.6533,26.34
1973,101,0.350755,684,240,564,1443,2.11,69,65,0.9432,174,2.5277,24.83
1973,102,0.371800,444,165,362,879,1.98,44,41,0.9459,105,2.4072,23.39
1973,103,0.394108,279,110,224,517,1.85,27,25,0.9485,61,2.2916,22.00
1973,104,0.417755,169,71,134,293,1.74,16,15,0.9510,35,2.1807,20.67
1973,105,0.442820,98,44,77,160,1.62,9,9,0.9534,19,2.0744,19.39
1973,106,0.469389,55,26,42,83,1.51,5,5,0.9556,10,1.9727,18.17
1973,107,0.497553,29,14,22,41,1.41,3,2,0.9578,5,1.8754,17.00
1973,108,0.527406,15,8,11,19,1.31,1,1,0.9599,2,1.7823,15.89
1973,109,0.559050,7,4,5,8,1.22,1,1,0.9619,1,1.6934,14.82
1973,110,0.592593,3,2,2,3,1.13,0,0,0.9638,0,1.6087,13.80
1973,111,0.628149,1,1,1,1,1.05,0,0,0.9656,0,1.5284,12.84
1973,112,0.665838,0,0,0,0,0.97,0,0,0.9673,0,1.4536,11.94
1973,113,0.700566,0,0,0,0,0.90,0,0,0.9688,0,1.3888,11.17
1973,114,0.735594,0,0,0,0,0.84,0,0,0.9701,0,1.3283,10.44
1973,115,0.772374,0,0,0,0,0.78,0,0,0.9714,0,1.2702,9.74
1973,116,0.810993,0,0,0,0,0.72,0,0,0.9727,0,1.2145,9.07
1973,117,0.851542,0,0,0,0,0.67,0,0,0.9739,0,1.1611,8.43
1973,118,0.894120,0,0,0,0,0.61,0,0,0.9750,0,1.1098,7.82
1973,119,0.938826,0,0,0,0,0.56,0,0,0.9762,0,1.0606,7.23
1974,0,0.014649,100000,1465,98687,7602251,76.02,100000,19566,0.1957,3577557,35.7756,423.81
1974,1,0.001026,98535,101,98485,7503564,76.15,96320,18134,0.1883,3477557,36.1043,427.75
1974,2,0.000629,98434,62,98403,7405079,75.23,94058,18038,0.1918,3381237,35.9486,425.88
1974,3,0.000530,98372,52,98346,7306676,74.28,91885,17980,0.1957,3287180,35.7749,423.80
1974,4,0.000410,98320,40,98300,7208330,73.32,89772,17932,0.1998,3195294,35.5936,421.62
1974,5,0.000361,98280,36,98262,7110031,72.34,87717,17896,0.2040,3105523,35.4038,419.35
1974,6,0.000325,98244,32,98228,7011769,71.37,85714,17865,0.2084,3017806,35.2078,416.99
1974,7,0.000296,98212,29,98198,6913541,70.39,83760,17838,0.2130,2932092,35.0060,414.57
1974,8,0.000271,98183,27,98170,6815344,69.41,81852,17814,0.2176,2848332,34.7984,412.08
1974,9,0.000249,98156,24,98144,6717174,68.43,79990,17792,0.2224,2766480,34.5852,409.52
1974,10,0.000234,98132,23,98120,6619030,67.45,78172,17772,0.2273,2686489,34.3662,406.89
1974,11,0.000233,98109,23,98097,6520909,66.47,76397,17754,0.2324,2608317,34.1416,404.20
1974,12,0.000254,98086,25,98074,6422812,65.48,74662,17737,0.2376,2531920,33.9118,401.44
1974,13,0.000302,98061,30,98046,6324739,64.50,72965,17719,0.2428,2457258,33.6773,398.63
1974,14,0.000368,98031,36,98013,6226692,63.52,71303,17697,0.2482,2384293,33.4390,395.77
1974,15,0.000446,97995,44,97973,6128679,62.54,69674,17671,0.2536,2312990,33.1973,392.87
1974,16,0.000520,97952,51,97926,6030705,61.57,68077,17641,0.2591,2243316,32.9526,389.93
1974,17,0.000578,97901,57,97872,5932779,60.60,66512,17606,0.2647,2175239,32.7045,386.95
1974,18,0.000612,97844,60,97814,5834907,59.63,64979,17569,0.2704,2108727,32.4525,383.93
1974,19,0.000626,97784,61,97754,5737093,58.67,63479,17530,0.2762,2043748,32.1955,380.85
1974,20,0.000639,97723,62,97692,5639339,57.71,62013,17491,0.2821,1980269,31.9330,377.70
1974,21,0.000657,97661,64,97628,5541648,56.74,60580,17452,0.2881,1918256,31.6647,374.48
1974,22,0.000673,97596,66,97563,5444019,55.78,59179,17413,0.2942,1857676,31.3906,371.19
1974,23,0.000688,97531,67,97497,5346456,54.82,57810,17374,0.3005,1798496,31.1106,367.83
1974,24,0.000704,97464,69,97429,5248959,53.86,56471,17336,0.3070,1740687,30.8243,364.39
1974,25,0.000721,97395,70,97360,5151529,52.89,55163,17297,0.3136,1684215,30.5318,360.88
1974,26,0.000742,97325,72,97289,5054170,51.93,53884,17258,0.3203,1629053,30.2328,357.29
1974,27,0.000768,97252,75,97215,4956881,50.97,52633,17219,0.3271,1575169,29.9274,353.63
1974,28,0.000803,97178,78,97139,4859666,50.01,51410,17179,0.3342,1522536,29.6155,349.89
1974,29,0.000845,97100,82,97059,4762527,49.05,50214,17139,0.3413,1471126,29.2971,346.07
1974,30,0.000895,97018,87,96974,4665469,48.09,49044,17097,0.3486,1420912,28.9724,342.17
1974,31,0.000954,96931,92,96885,4568494,47.13,47898,17054,0.3561,1371868,28.6415,338.20
1974,32,0.001022,96838,99,96789,4471610,46.18,46776,17010,0.3636,1323970,28.3042,334.15
1974,33,0.001100,96739,106,96686,4374821,45.22,45678,16963,0.3714,1277194,27.9608,330.03
1974,34,0.001189,96633,115,96576,4278135,44.27,44602,16914,0.3792,1231516,27.6113,325.84
1974,35,0.001289,96518,124,96456,4181559,43.32,43547,16862,0.3872,1186914,27.2557,321.57
1974,36,0.001403,96394,135,96326,4085103,42.38,42513,16807,0.3953,1143367,26.8943,317.23
1974,37,0.001536,96259,148,96185,3988777,41.44,41499,16749,0.4036,1100853,26.5270,312.82
